basepk;speechtext;speakername;year
1209385;speaker member hous awar day june unit kingdom set statut purpos offici observ majesti birthday member recal last year majesti birthday celebr may time majesti capit citi dominion member hous parliament signal honour entertain king queen dinner even king offici birthday year day june majesti conclud tour made throughout complet memor visit unit state mistaken day provinc friend leader opposit mr hanson day arriv princ edward island nova scotia departur halifax old land sure accord wish member peopl repres messag sent hous common king let majesti know memori made mention constitut cherish page stori nation life reviv day associ extend graciou sovereign express loyal greet occas observ majesti offici birthday prepar resolut believ express sentiment welcom shown resolut friend leader opposit said would pleas second permiss hous therefor waiv rule requir notic would move second mr hanson occas offici observ birthday majesti king georg yi humbl address sent majesti follow word king excel majesti graciou sovereign member hous common parliament assembl desir extend loyal affection king birthday greet majesti day set offici observ majesti birthday year majesti graciou majesti queen receiv unit acclaim canadian peopl memor tour dominion draw close day feel loyalti affect majesti regard freedom british institut symbol crown stronger deeper wit pride devot fealti majesti discharg high solemn duti undaunt courag wisdom understand dark hour ruthless ambit wick men shatter hope civil world peopl recal labour prevent calam threaten world freedom peopl stand resolut defenc liberti mankind steadfast noblest caus unit purpos hearten inspir exampl pray divin provid may continu guid guard majesti discharg high respons may vouchsaf continu strength mani year mainten glori ancient throne;William Lyon Mackenzie King;1940
1209386;mr speaker risen hous greater pleasur heart mind full loyalti fealti excel majesti king occas heart majesti loyal opposit reecho sentiment loyalti devot contain resolut fallen lip prime minist mr mackenzi king state resolut year majesti receiv unit acclaim canadian peopl irrespect race class creed day regard rapid chang peac war peopl devot loyal possibl attach person fortun graciou illustri sovereign graciou queen admir high courag resolut purpos inspir guid peopl high courag calm critic period histori nation majesti canadian subject exampl may follow may say greatest sincer happen happen great heart parti conflict parti warfar time place everyth parti strife parti warfar place normal time day feel matter fall insignific let get work mr mackenzi kinjc l hous let get war effort put best may present common front along mother countri gallant alli common foe let yea affect say unison god save king;Richard Burpee Hanson;1940
1209387;mr speaker offici birthday majesti king fit resolut pass hous common demonstr uniti great struggl british peopl french alli engag support motion;Major James William Coldwell;1940
1209388;mr speaker movement extant british empir none loyal king queen britain social credit movement rejoic support resolut motion mr mackenzi king agre whereupon member hous rose sang god save king;John Horne Blackmore;1940
1209390;mr speaker like inform member receiv word ash remain late minist nation defenc brought montreal ottawa noon day inter soldier plot beechwood cemeteri burial took place presenc famili reverend stuart ivison offici;William Lyon Mackenzie King;1940
1209392;messag sent senat acquaint honour hous appoint speaker messieur adamson aylesworth blanchett bruce cardiff casselman grenvil dunda castl den cote emmerson eud farquhar fontain fournier maisonneuv rosemont gershaw goulet graham green henderson howden hnrtubis jaqu jean lizott macdonald halifax mackenzi neepnwa mackcnzio lambton kent macmillan marier martin mayhew poirier p juliot purdi raymond reid rickard ross st paul shaw telford winkler wood woodsworth committe assist honour speaker direct librari question parliament interest hous common concern act behalf hous common member joint committe hous librari;William Lyon Mackenzie King;1940
1209395;messag sent senat acquaint honour hous unit format joint committe hous subject print parliament messieur bercovitch bertrand terrebonn blanchett bourget casselman grenvil dunda castl den chamber chevrier claxton cloutier corman damud deni duboi duroeh edward emmerson esl evan ferland fleme fraser peterborough west furniss goulet grant green hall heali hlynka hurtubis kuhl leader macdiarmid mackinnon kootenay east maclean cape breton north victoria mcgregor mcnevin mill mulock nicholson purdi rheaum ross st paul sinclair sisson soper tucker tustin weir white whitman winkler wood act member part hous said joint committe print parliament;William Lyon Mackenzie King;1940
1209400;walpol island patrol royal canadian mount polic;Clayton Earl Desmond;1940
1209401;indian supernumerari constabl station reserv walpol island;Ernest Lapointe;1940
1209403;royal canadian mount polic author take action way prosecut regard alien foreign commit breach wartim regul without recours municip legisl provid prosecut alien commit breach war measur act;Mr. DESMOND:;1940
