basepk;speechtext;speakername;year
1064487;mr speaker permiss permiss member hous like behalf afternoon proceed begin say right friend prime minist glad see accustom seat;William Lyon Mackenzie King;1935
1064488;hear hear;Léopold Demers;1935
1064489;sure need say right friend deepli regret ill render unavoid absenc hous mani week degre real satisfact receiv time time report progress make toward recoveri recoveri deepest sincer hope real trust prove complet pleas right friend recoveri make possibl visit england present repres ceremoni connect silver jubile king georg take part convers member british govern prime minist part british empir conveni right friend may wish give hous word respect ceremoni free respect conversa greet prime minist tion matter concern matter decid conveni moment present wish repeat irrespect parti unit hous common welcom place occupi past year know member side hope opposit join hope may find fortun polit warfar may strong abl continu leadership parti mani year come;William Lyon Mackenzie King;1935
1064491;like add word say right friend much admir manner loyal faith colleagu lieuten right argenteuil sir georg perley conduct proceed hous;William Lyon Mackenzie King;1935
1064493;act prime minist right friend enforc absenc right argenteuil ad laurel mani earn cours long public life self effac servic readi render parti time conspicu servic given time need;William Lyon Mackenzie King;1935
1064495;mr speaker sure occas member hous forget polit differ order extend hearti welcom prime minist occas resum duti leader hous concur sentiment express right leader opposit mr mackenzi king welcom prime minist duti hous portion remark express appreci manner act leader hous conduct busi prime minist mind trust prime minist recogn event feel might wish leav busi hous hand colleagu surround may express hope prime minist health continu improv restor;Robert Gardiner;1935
1064496;mr speaker difficult express word appreci kindli sentiment voic right leader opposit mr mackenzi king leader third parti mr gardin appreci kindli express thank thank hous bottom heart shakespear said evil men live good oft inter bone let whether thought mind gentlemen spoke know notl said friend minist justic mr guthri say de nil bonum mind chamber within sound voic chamber like say grate first prayer mani peopl refer formal express sympathi formal appeal made godhead letter receiv remot part countri multitudin poor make believ great solid sentiment countri sound sentiment peopl proper appreci relat problem countri member hous bothsid may express deep sens oblig kind term express interest well welfar right leader opposit mr mackenzi king happi express sympathi convey behalf parti thesam might said parti opposit extrem flower telegram messag variou part world made think allit bad thing ill moment afford peopl opportun speak live valu express goodwil made afternoon appar sincer know express print page felt reason one work mr speaker sorri say last year seen opportun slacken lessen effort compel make day day discharg greet prime minist conceiv duti countri overdid cours matter known member regret overdon true know way might escap say sincer grate opportun repres countri recent jubile celebr shall make observ time matter refer right leader opposit connect discuss took place great britain prime minist variou oversea dominion prime minist minist motherland shall refer later suffici purpos say hous afternoon european situat great difficulti time give evid danger hope effort made year govern unit kingdom secur shall say collect secur pact peac disarma may prevail great britain disarm point insecur moment find posit great difficulti think strong statement make view knowledg obtain press sourc moment shall say think desir make clear dominion concern commit sought respect matter refer made given say desir fals concept misstat misunderstand respect matter import futur difficult forese goe without say public men firm clear grasp situat utmost preserv world peac true task difficult moment deni moment ago speak health bodi polit person health concern mr speaker consult best opinion could secur advic receiv abl proceed certain amount leisur rest see friend medic practition look though knew say avoid much effort full time might recov wont strength health think say chamber urg return time know condit respect hous date adjourn felt duti whatev might consequ may abl give public busi measur attent strength purpos character conduct least heard shall best make clear appreci situat may respect legisl engag attent hous balanc session mani thing men forget rememb say fellow member hous afternoon shall forget moment state simpl truth;Richard Bedford Bennett;1935
1064503;amount paid mr g clarkson truste home bank amount paid e weldon k c assist truste home bank firm firm solicitor employ connect home bank proceed _ amount amount paid firm firm solicitor said e weldon k c said g clarkson present time receipt remuner government sourc;Mr. MACKENZIE (Vancouver):;1935
1064504;liquid home bank appointe suprem court remuner account within jurisdict court must pass approv master depart financ detail statement payment liquid solicitor employ connect liquid proceed question;Charles Hazlitt Cahan;1935
1064506;februari coat arm place automobil own minist virtu author sinc;Charles Eugène Pouliot;1935
