basepk;speechtext;speakername;year
2831357;mr speaker rise privileg indulg hous salut member arm forc honour governor gener rideau hall tonight particip investitur order militari merit distinguish award meritori militari servic understand number recipi galleri today sinc fairer sex sure member object name captain edna stoke beauti ride hamilton mountain singular attent;Duncan M. Beattie;1973
2831361;mr speaker would like take propos advis today event might abl get touch govern hous leader today discuss matter;Gerald William Baldwin;1973
2831362;mr speaker peac river see way clear today agre propos may indic advanc happi agre made hous order;Stanley Howard Knowles;1973
2831363;mr speaker indic parti agre arrang;André-Gilles Fortin;1973
2831365;mr speaker rise point order relat hous busi view discuss past week commit presid privi council respect immedi establish stand committe procedur organ deal mani question concern member side hous respect oper period relat matter govern hous leader indic expect term refer establish committe appear order paper within next day;David Samuel Horne MacDonald;1973
2831366;mr speaker term refer prepar hope examin meet hous leader hope take place today earli tomorrow morn;Allan Joseph MacEachen;1973
2831369;mr speaker provis stand order unanim consent hous move motion urgent press necess present time mani long time resid serv countri world war canadian arm forc lose right vote appli canadian citizenship would move second burnabi richmond delta mr reynold anyon serv canadian arm forc recipi honour discharg grant immedi canadian citizenship februari citizenship;Duncan M. Beattie;1973
2831370;member heard motion propos hamilton mountain term stand order motion requir unanim consent hous unanim consent;Lucien Lamoureux;1973
2831371;agre;Some hon. Members:;1973
2831372;;Some hon. Members:;1973
2831373;unanim motion cannot put;Lucien Lamoureux;1973
2831376;mr speaker provis stand order like move motion bring attent hous matter press;Oza Tétrault;1973
2831377;oh;Some hon. Members:;1973
2831378;slip banana joe;George Harris Hees;1973
2831379;explain;Some hon. Members:;1973
2831380;cape breton east richmond rise privileg;Lucien Lamoureux;1973
2831381;mr speaker appear st bonifac mr guay want assur member hous noth;Donald MacInnis;1973
2831382;hear hear;Some hon. Members:;1973
2831383;mr speaker term stand order like move motion bring attent hous matter press necess import govern seem overlook brought budget think per cent sale tax build materi prevent canadian own home move second lotbinier mr fortin hous studi possibl possibl urgenc repeal per cent sale tax build materi enabl canadian desir build singl unit dwell decent price take limit famili incom;Oza Tétrault;1973
2831384;member heard motion stand order motion requir unanim consent hous unanim;Lucien Lamoureux;1973
2831387;hous unanim motion may put;Lucien Lamoureux;1973
2831390;mr speaker pursuant stand order unanim consent hous present motion matter urgent press necess view citizen entitl object inform order safeguard freedom view import media daili life follow recent agreement canadian broadcast secur servic move second portneuf mr godin hous instruct committe broadcast film assist art examin caus agreement enter broadcast secur servic case nation emerg potenti effect level freedom canadian right object inform report hous within shortest possibl delay;Gilbert F. Rondeau;1973
2831391;hous heard motion brought stand order requir unanim consent hous unanim consent;Lucien Lamoureux;1973
2831394;unanim motion cannot put;Lucien Lamoureux;1973
2831397;mr speaker rise stand order request unanim consent hous propos motion issu nation urgenc autom play lead part economi increas number canadian citizen find jobless without possibl find work without financi resourc reach critic age problem get seriou day perman solut seem appli time second abitibi mr lapris hous instruct committe health welfar social affair make thorough examin situat exist case group peopl age analys possibl lower old age secur pension age report hous februari;Roland Godin;1973
2831398;hous heard motion stand order motion requir unanim consent hous unanim consent;Lucien Lamoureux;1973
2831401;unanim motion cannot put;Lucien Lamoureux;1973
2831405;feder revenu tax cigarett tobacco feder expenditur non smoke project feder expenditur past year aid improv canadian tobacco crop;Mr. Mather;1973
2831406;inform depart nation revenu nation health welfar agricultur follow cigar fiscal year excis tax excis duti total1970 cigarett fiscal year excis tax excis duti total1970 manufactur tobacco fiscal year excis tax excis duti total1970 order paper question manufactur tobacco includ product cigarett tobacco pipe tobacco snuff chew tobacco record maintain sale tax levi cigarett tobacco total expenditur non smoke project fiscal year expenditur;John Mercer Reid;1973
2831408;studi emerg procedur conduct lieuten gener dare complet submit consider term refer studi intent continu employ former vice chief defenc staff public servant contract b order council appoint staff privi council prime minist offic statu conclus dare studi relat report stand committe extern affair nation defenc tabl june stand committe given opportun review comment gener dare recommend gener dare report made public portion report summari find made public one;Mr. Rowland;1973
2831409;gener dare submit summari major find conclus process complet report may gener dare given follow term refer gener carri cabinet decis juli studi initi subject crisi handl method structur within feder govern view determin mean wherebi better control co ordin among depart agenc handl natur man made disast effect studi report problem recogn defin crisi indic criteria must appli event trend requir crisi manag action studi report crisi sens techniqu method techniqu crisi decis make studi report current state crisi manag prepared includ problem control co ordin commun facil ministeri respons author order paper question studi report criteria must appli crisi situat prime minist cabinet would requir exercis perform emerg power studi report physic organiz procedur prepar may requir enabl prime minist cabinet exercis perform emerg power natur man made crisi occur purpos studi lgen dare second privi council offic effect may necessari offic space equip provid privi council offic combin loan second staff provid case second staff approv director administr pco requir lieuten gener dare second privi council offic depart nation defenc purpos indic intend continu employ prime minist offic view term refer describ expect conclus dare report deal matter embodi report stand committe extern affair nation defenc virtu term refer dare studi examin broader area time report studi possibl say statu conclus relat stand committe report june matter consid govern opportun consid report intent govern make report public due cours possibl part could rais secur consider would examin seem like report releas time report consid govern public disclosur made ye full summari find made public due cours;Pierre Elliott Trudeau;1973
2831411;juli b decemb estim wheat board number bushel wheat grade avail export sever agreement mainland china u r storag farm ii elev kind;Mr. Diefenbaker;1973
2831412;million bushel grade ii b b ii cwr cwr cwr durum durum durum durum forego quantiti estim base figur publish statist canadian grain commiss rate grade conform wheat board estim grade result data provid board elev manag repres estim total avail stock posit necessari quantiti drawn fill exist contract peopl republ china u r commit purchas;Otto Emil Lang;1973
2831414;total amount paid demurrag wheat board ship held harbour await wheat cargo wheat board receiv payment said amount govern consid market expens come farmer produc;Mr. Diefenbaker;1973
2831415;demurrag incur account canadian wheat board consid market expens payabl canadian wheat board pool account whether amount come sale proce govern depend whether particular account deficit surplu;Otto Emil Lang;1973
2831417;govern agenc use promot agricultur export sale countri activ percentag canadian agricultur product sold export market;Mr. Wise;1973
2831418;govern depart agenc use promot agricultur sale depart industri trade commerc canadian wheat board promot pursu potenti market countri canadian govern trade commission offic preliminari estim place farm valu canadian primari agricultur product calendar year valu export sale agricultur food product period reach record export sale includ process product farm product account per cent farm valu agricultur product februari;Alastair William Gillespie;1973
2831420;total amount demurrag charg paid canadian wheat board port vancouv crop year b c;Mr. Gleave;1973
2831421;b c order paper question investig carri last;Otto Emil Lang;1973
2831422;mr speaker answer air discov disappear loss postal bag flight rouyn montreal provid detail air might make detail investig;Joseph-Phillippe Guay;1973
2831424;total amount money spent fiscal year tariff board contract outsid person organ research develop consult servic name address outsid person organ amount money involv contract purpos contract titl report submit name address outsid person organ award contract research develop consult servic current fiscal year amount money involv case purpos contract;Mr. Nystrom;1973
