basepk;speechtext;speakername;year
283416;immigr stop immigr offic border enter;Samuel Hughes;1910
283417;would right appeal court pass entitl appeal court believ reason proper provis necessari better enforc act make provis hand method inquiri case hand admit immigr protect court pass inquiri;Frank Oliver;1910
283418;bear cost appeal court immigr;Samuel Hughes;1910
283419;provis made ordinari way immigr appeal court put certain amount expens appeal success unexpend balanc return;Frank Oliver;1910
283420;bill introduc last session;Charles Alexander Magrath;1910
283421;intent purpos provis spoken contain bill last year interv taken advantag inform gather think made improv word bill;Frank Oliver;1910
283424;pugsley move leav introduc bill amend navig waters_protect act said bill becom law repeal section chap revis statut let read section state hous chang made substitut propos new section bridg boom dam aboiteau shall construct interfer navig unless site thereof approv mr oliv governor council unless bridg boom dam aboiteau built maintain accord plan approv governor council bridg part appli built upon site approv governor council built accord plan approv built nob maintain accord plan may interfer navig remov destroy author governor council seen section make provis bridg dam boom aboiteau curiou thing make provis wharf structur natur might erect navig water although section work chapter defin includ bridg boom aboiteau dock pier structur approach work necessari appurten thereto draw section work provid section limit charact class section curious limit bridg includ work mention section curiou featur section appli case work navig aris arisen judg work navig section provid local author compani person propos construct work navig water may file plan plan approv may proceed work chang propos make statut extend provis section includ bridg boom dam aboiteau dock pier structur kind new section pro vide structur erect navig water plan must file usual notic given applic made minist public work;Hon.   WM@;1910
283428;includ marconi wireless;Samuel Hughes;1910
283429;ye intend includ bill wireless compani act come forc compani month within file board tariff case difficulti file tariff time may extend greater time year;Rodolphe Lemieux;1910
283435;lia expend year analyt index hansard prepar print amount prepar paid number print year;George Eulas Foster;1910
283436;print copi prepar paid j j english french english french english french english ct eta mcgillicuddi sauval mcgillicuddi sauval mcgillicuddi sauval mcgillicuddi h r holmden sauval h r holmden sauval h r holmden sauval french english french english french printer hand;Charles Murphy;1910
283438;agreement arbitr majesti king repres minist railway grand trunk pacif railway compani date may execut forward compani submit honour minist railway agreement come transcontinent railway commiss action commiss take refer agreement accept commiss portion commiss object;Mr. LENNOX:;1910
283439;agreement suggest grand trunk pacif railway compani copi propos agreement submit minist see session paper pp parliamentari return copi propos agreement submit mr h lumsden may advis execut agreement unnecessari chief engin grand trunk pacif railway compani chief engin commission sign agreement appoint third arbitr provid arbitr matter disput provid bv nation transcontinent railway act answer number n co co;Hon. GEO. P. GRAHAM:;1910
283441;refer memorandum hodgin chairman commission transcontinent railway prime minist date april say grand trunk pacif railway compani make object see fit look due care chairman commiss time present memorandum awar exist letter complaint object grand trunk pacif railway compani assist chief engin mr h wood octob octob novemb februari februari march date said memorandum matter complaint refer mr wood letter look look inquir behalf commiss extent result mean chairman statement;Haughton Lennox;1910
283442;ye object mr wood state letter investig chief engin lumsden commiss assist chief engin wood inspect engin armstrong grand trunk pacif compani district engin district b octob result disclos differ opinion chief engin lumsden staff interpret classif claus specif result chief engin lumsden modifi correct interpret claus specif januari set forth report special committe appoint investig charg major hodgin mr wood letter octob march inclus relat matter cover letter engin district b advis chief engin lumsden classif district conform interpret specif date januari investig classif could proceed winter month investig defer chief engin lumsden wrote assist chief engin wood grand trunk pacif compani respect arbitr matter disput;Mr. GRAHAM:;1910
283445;record amount claim contractor amount return engin term respect contract paid commission shown annex statement;George Perry Graham;1910
283448;;George Perry Graham;1910
283450;commission transcontinent railway take measur ascertain whether complaint engin huesti doucet poulin action proceed arbitr messr schreiber kellih found pass resolut june send commission letter ef protest inclos resolut arbitr day measur investig commiss take institut;Haughton Lennox;1910
283451;report refer confirmatori confirm part verbal statement made mr lumsden mr schreiber;George Perry Graham;1910
283453;mani derail taken place intercoloni railway year point railway derail take place date regular inquiri made case report made case caus caus mention report;Mr. TALBOT:;1910
283454;stand notic motion;James Kirkpatrick Kerr;1910
283456;leas beauharnoi canal govern messr mcintyr robert forc amount leas paid sinc govern intend exact payment oblig lesse carri accord leas compani lesse spent repair canal bank bridg c said compani spent year per leas besid special work mention keep canal good condit navig bridg good order kept dispos farmer accord leas govern awar bridg said use year intent govern remedi state thing alleg exist;Mr. MONK:;1910
283457;ye except oper bridg lock lock present time stipul leas spend compani sum year amount expend staff repair calendar year kept good work order except mention answer ye bridg lock oper sinc summer bridg past repair compani see fit go expens provid new ye intent govern compel compani live condit leas;Mr. GRAHAM:;1910
283459;cost administr govern annuiti act fiscal year follow head salari ottawa paid b lectur agent salari expens paid give number meet address lectur c interest cost count effect rate interest paid govern loan year per cent much receiv end year purchas annuiti way money invest;Mr. FOSTER:;1910
283460;april decemb bastedo g blackadar mckain houston e fleme blair;Sir WILFRID LAURIER:;1910
283461;jone b racett colonni turcott rowan gilvi driscol georg periseau merkley;Helen M.;1910
283462;coughlin deroch mcdonald swettenham;Tlios.   J.@;1910
283465;brown middl southampton n b;Nelson V.;1910
283466;lane yarmouth n allow lectur c total amount receiv account purchas canadian govern annuiti inclus decemb amount includ payment account purchas immedi defer annuiti amount interest payment earn per cent sum paid immedi annuit payment includ return purchas portion purchas money deduct sum carri credit interest account whole fund march sum amount increas interest payment receiv januari march amount purchas money increas interest accumul decreas annuiti paid rate interest paid annuiti account per cent compound addit defer annuit credit differ per cent may return estat person die annuiti fall due per cent payment credit purchas annuiti annuit surviv draw annuiti credit sum payment improv per cent compound interest amount addit amount quarter per cent mortal benefit refer total amount receiv account purchas annuiti date inclus januari money present deposit order receiv gener treat separ fund act provid;Rev.  W. G.@;1910
283469;mani acr land sold date account hudson bay railway construct amount money paid thereon invest;Mr. FOSTER:;1910
283470;land sold special account hudson bay railway construct acr sold purchas homestead pre emption decemb payment on_ purchas homestead payment pre emption exclus entri fee;Hon. FRANK OLIVER:;1910
283472;mani south african veteran scrip issu date cover mani acr land mani remain veteran hand cover mani acr land;Mr. FOSTER:;1910
283473;cover acr decemb januari return incomplet locat land certif cover acr leav hand veteran substitut certif cover acr;Mr. OLIVER:;1910
283475;order council pass author purchas war vessel british admiralti date vessel vessel contract purchas date price author appropri parliament negoti order contract made;Mr. FOSTER.;1910
283476;order council pass date novemb author purchas vessel apollo tv e protect fisheri pacif coast negoti proceed purchas vessel subject approv parliament vessel purchas state purchas fisheri protect vote provid new fisheri protect vessel british columbia;Sir WILFRID LAURIER:;1910
283478;mani regiment garrison artilleri forc militia exclus perman forc mani perman forc mani compani regiment strength regiment respect station differ regiment b fortress man fix armament fortress movabl armament fortress place taken differ compani 5th regiment c compar compani regiment last fire competit fix gun;Mr. BARNARD:;1910
283479;com strength pani royal garrison g90 halifax regiment montreal regiment____ batteri new brunswick regiment p e regiment b c regiment nova scotia levi regiment nova scotia regiment batteri regiment garrison artilleri peac station compani halifax regiment garrison artilleri peac station compani esquimalt regiment garrison artilleri peac station compani levi b interest public answer given latter half interest public inform publish garrison artilleri regiment compet compani regiment compet amongst regiment canadian artilleri;Mr. OLIVER (for Minister of Militia and Defence):;1910
283480;dissatisfact express depart complaint made offic 5th regiment canadian artilleri militari district iu connect addit armouri esquimalt batteri pr b l gun sent connect propos compani 5th regiment train gun natur complaint caus dissatisfact complaint made hors requir use batteri mani expens hors suppli bear expens mainten present strength 5th regiment canadian artilleri consid suffici man fortress esquimalt oper gun g intent govern author enrol compani said regiment;Mr. BARNARD:;1910
283481;applic made district offic command militari district connect train regiment consid desir make chang ask scheme train district offic command inform answer ye hors occas may necessari hors gun usual condit term militari train;Mr. OLIVER:;1910
283483;refer rule postal regul read follow member senat hous common may recess parliament send mail free postag paper print order hous member legislatur provinc dominion may like manner send mail free dot uostag nil paper print order legislatur author person therein mention send mail recess offic privat resid free postag document therein mention;Charles Avila Wilson;1910
283484;ye document mention regul concern;Rodolphe Lemieux;1910
283486;present condit lifeboat seal cove new brunswick inspect sinc place servic last inspect natur inspect inspect water report inspector boat place servic mani drill held boat sinc purchas date drill length time occupi drill compos crew crew drill amount money paid crew crew boat drill year decemb;Mr. DANIEL:;1910
283488;report receiv govern depart marin fisheri person person appoint investig lobster fisheri past summer report avail member hous;Mr. DANIEL:;1910
283489;intent report commission evid adduc would use special stand committe marin fisheri report readi committe conven;Wilfrid Laurier;1910
283495;mr speaker gave notic would move day hut request minist financ mr field move today next wednesday reach;George Eulas Foster;1910
283496;stand;James Kirkpatrick Kerr;1910
283499;mr speaker want right minist sir wilfrid laurier would like say word pardon rise privileg excus statement right minist day date regard report fisheri commiss right gentleman took except call report told call report date right gentleman sever part speech call report date must make fish fowl;Glenlyon Campbell;1910
283500;glad good compani;Wilfrid Laurier;1910
283501;glad know prime minist think good compani estim valu date prove word said report sign commission sent third approv signatur date said prove lay report hous sign commission exist day commission appoint first place resign appoint judgeship resign third commission appoint place commission resign accept judgeship commission came spent week ten day made report present report repost print report print sign commission brought hous may suggest first minist right right brought must authent sign exist commission report want first minist understand spirit josh earnest report refer peopl counti minist marin fisheri mr brodeur last sir wilfrid year promis would commission inquir matter great interest constitu instanc man sent affidavit effect work men close leas grant govern want sell fish outsid buyer govern offici forbad although leas holder offer per ton outsid buyer offer per ton leas holder paid man owe unfortun posit owe interfer govern offici would sold outsid buyer govern protect man other box take posit west hurri get rid output fish ought hurri deplet lake benefit unit state market cost noth keep fish lake think interest peopl time requir fish lake deplet would prime minist give report may see;Glenlyon Campbell;1910
283502;friend mr campbel day charg date must say resent imput cours eastern man cannot expect standard western men tri best charg date new depart misfortun administ owe ill minist marin fisheri sent paper look found commiss appoint consist messr metcalf reid professor princ govern fisheri inspector investig lake manitoba northwest lac du bonnet lake winnipegosi lake manitoba lake winnipeg found report prepar readi public concern lac du bonnet investig commission name understand report prepar mr metcalf appoint judg found whether resign thought new duti compat exercis function judg new commission appoint mr hogg mr hogg remain commission investig lake report concern lac du bonnet print origin sign judg metcalf sent signatur look report see rea son brought remark appli interim report lake morn call colleagu glad say better could talk busi suggest saw reason report brought satisfact friend friend colleagu saw reason report brought present morrow morn;Wilfrid Laurier;1910
283503;date;George Eulas Foster;1910
