basepk;speechtext;speakername;year
1132001;explain;Some hon. MEMBERS:;1938
1132002;mr speaker bill seek amend railway act give peopl british columbia equal treatment respect rate grain grain product enjoy peopl ontario quebec maritim bill introduc hous past year motion agre bill read first time;Thomas Reid;1938
1132006;mr speaker like direct minist justic mr lapoint govern statement make regard refus author permit valid quebec statut offici baptist church distribut copi new testament citi quebec refer statement superintend h r gagnon royal canadian mount polic report said gener practic withhold permiss;Thomas Clement (Tommy) Douglas;1938
1132007;mr speaker say govern statement make regard matter friend actuat direct name superintend gagnon royal canadian mount polic mention superintend gagnon chief polic citi quebec arrang commission royal canadian mount polic citi quebec lent certain time purpos reorgan municip polic forc paid citi quebec servant citi take direct head royal canadian mount polic act present posit matter friend refer municip regul superintend gagnon act doubt instruct citi;Ernest Lapointe;1938
1132011;like govern refer danger condit sidewalk road rink front parliament hill member privileg men women use build afford protect good skater like front bench opposit fifteen dollar build seem dollar spend sand would action taken govern remedi present danger condit anybodi get injur action damag sustain crown properti disgrac;Thomas Langton Church;1938
1132012;mr speaker inform give friend moment shall look matter give repli morrow;Louis Édouard Fernand Rinfret;1938
1132013;distribut skate ski toboggan;Thomas Langton Church;1938
1132014;would suggest mr speaker permiss gentleman would give notic question advanc would stand better chanc get immedi repli;Louis Édouard Fernand Rinfret;1938
1132015;everybodi canadian hockey player;Thomas Langton Church;1938
1132019;mr speaker would like minist justic mr lapoint avail depart shorthand report argument privi council hear sever statut pass would conveni lay report tabl hous deem expedi would make report avail member care read;Charles Hazlitt Cahan;1938
1132020;ye believ depart shorthand report argument case shall pleas arrang friend see;Ernest Lapointe;1938
1132024;desir correct statement made cours remark friday leader opposit mr bennett ask would year expir possibl action governor council certain quebec statut said end march mind statut assent end march british north america act delay start recept secretari state authent copi provinci statut receiv juli;Ernest Lapointe;1938
1132025;minist permit aris think find year date recept statut b governor gener word governor gener substitut king secretari state desir would minist valid quebec statut govern prepar hear represent cabinet whole committe cabinet way argument legisl disallow govern quebec could afford opportun present argument might desir make contrari content done case great import controversi govern set committe presid minist justic legal member cabinet hear argument disallow legisl minist see reason done case fair expect answer moment might desir look preced;Richard Bedford Bennett;1938
1132026;ye;Ernest Lapointe;1938
1132027;may treat ns notic purpos intend speak heard go make statement;Richard Bedford Bennett;1938
1132028;experi concern declin receiv deleg;Ernest Lapointe;1938
1132029;oh deleg;Richard Bedford Bennett;1938
1132030;matter dealt written brief represent sent depart justic shall pleas look matter;Ernest Lapointe;1938
1132031;remark right gentleman respect deleg mind receiv argument counsel disallow base upon legal hand polici done knowledg case familiar think committe heard memori serv lawyer cabinet presid minist justic;Richard Bedford Bennett;1938
1132035;rise take part debat purpos correct variou misstat made member discuss radio broadcast answer unfound statement circul insid outsid hous gentlemen awar canadian broadcast corpor autonom bodi creat act parliament corpor full author plan carri polici within scope act within fund act place dispos minist transport design act mean commun corpor govern parliament think unfortun mani way board governor corpor cannot spokesman parliament impractic assum duti correct misstat occur hous happi reflect parliament subject radio broadcast use purpos parti advantag committe parliament subject find unanim bill affect radio broadcast pass hous case debat institut broadcast public servic member part hous took part favour bill summar purpos promot found public control broadcast read short extract speech made occas first speech prime minist summar reason legisl public ownership adopt scheme public ownership ensur peopl countri without regard class place equal enjoy benefit pleasur radio broadcast privat ownership must discrimin popul area correct fault privat ownership inescap inher demerit system seem town prefer countrysid prosper commun less fortun fact cours possibl might fair suggest way system need discrimin may serv alik equal servic assur plan call chain high power station throughout address mr howe opposit spokesman present minist justic mr lapoint said wish endors view express right friend prime minist say full accord principl embodi bill support principl first work ail commiss knew difficulti way strength propaganda carri prevent woi k commiss result wit day pleas work done committe studi congratul member committe excel work congratul hous upon bill introduc present session congratul peopl principl repres bill third parti spoken winnipeg north centr mr woodsworth said like associ last speaker mr lapoint congratul prime minist prompt bring bill implement report adopt may take moment give brief outlin develop public broadcast time aird commiss appoint studi matter fifti per cent broadcast strength repres own station toronto montreal station attach unit state broadcast chain program broadcast unit state origin citi commun serv radio aird commiss compos sir john aird chairman mr augustin frigon mr c bowman made thorough investig whole situat commiss took evid unit state travel europ much studi brought comprehens report recommend commiss briefli control oper radio broadcast made public util govern estab ish high power broadcast station complet coverag would obtain mean report brought late govern implement parliamentari committe set review subject parliamentari committe brought report basi broadcast act second parliamentari committe studi brought report suggest revis commiss plan manag return basi recommend aird report chang made time third parliamentari committe studi subject brought unanim report made basi present broadcast act act forc studi committe recommend hous approv draft bill revenu corpor provid first licenc fee dollar forc period establish public broadcast proce use import servic apt forgotten elimin interfer broadcast consider expenditur believ made year servic tell hous without abolit interfer broadcast would littl recept part day larg citi import work servic relax year broadcast would becom imposs aird report recommend revenu carri public ownership program provid licenc fee per radio set second advertis revenu amount grant dominion govern per annum estim believ fund sourc would amount per annum state radio fee dollar put effect initi period broadcast set public servic fee rais dollar figur remain current fiscal year person pay licenc dollar sum realiz less cost collect licenc accru broadcast corpor sourc approxim corpor earn year commerci sourc highest level commerci revenu corpor receiv date desir intent corpor time obtain revenu commerci sourc reason obviou mandat given broadcast corpor set last broadcast act detail report committe radio recommend public corpor model line privat corpor address mr howe adequ power control purpos coordin broadcast public privat set replac canadian radio broadcast commiss b corpor known canadian broadcast corpor manag gener manag chief execut assist gener manag direct polici non partisan board director governor chosen order give represent part c corpor consid way mean extend nation coverag last mandat wish call attent first act constitut broadcast corpor make coverag survey coverag survey disclos less fifti per cent popul adequ coverag exist sourc corpor certain fund dispos broadcast act privileg borrow dominion govern sum repay loan amount save current revenu corpor set carri mandat establish high power broadcast station station built kilowatt capac near montreal near toronto station undertaken effici coverag could provid maximum number listen corpor wish continu carri mandat establish adequ coverag build station improv certain properti equip obsolet mind governor recommend govern radio fee increas fee collect radio set owner radio set main purpos say provid revenu suffici justifi expens establish high power station settl area dominion addit fifti cent increas licenc fee repay loan requir review work corpor result accomplish date seem request corpor reason one let say urgenc complet coverag draw attent hous distribut wave length countri north america consid intern confer divis made receiv use exclus wave length unit state receiv certain other countri addit exclus wave length secur partial use wave length suitabl low power station within year broadcast desir establish high power station abl obtain wave length unit state discov mexico parti intern agreement canadian channel use high power station men move mexico establish high power station use exclus canadian channel result channel allot free interfer mexican sourc interfer mexican sourc conflict coverag canadian station use channel result interfer protest countri parti convent preliminari convers held near neighbour confer havana month week full confer american countri held havana time new alloc wave length made clear channel secur secur favour distribut use channel stipul made think good reason unless would proceed establish exclus wave length radio station least watt power countri would guarante wave length would remain exclus point deleg confer fault exclus wave length interf made anyth like adequ use therefor matter urgent canadian broadcast corpor compuls complet establish high power station acquir wave length corpor laid polici fund made avail high power station necessari complet coverag built within next year shown fund sourc mention adequ complet work one see reason anticip fund sourc mention time requir enabl corpor carri function year come wish time discuss matter subject much mi address mr howe represent hous outsid use american program shall tell nineti hour oper per week network divid let say sustain program mean program devoid advertis advertis kind direct indirect commerci program mean program contain advertis vari amount nineti hour broadcast network fifti quarter hour given canadian program free advertis quarter hour occupi commerci program origin seventeen half hour devot american program free advertis program origin british isl free advertis account twelv hour german program occupi hour advertis program origin unit state occupi quarter hour total percentag occupi non advertis program present american commerci program year distribut montreal toronto windsor;Clarence Decatur Howe;1938
1132036;would minist good identifi week give analysi;James Earl Lawson;1938
1132037;week within last speak chain good deal misrepresent distribut station cbl might give distribut cbl individu station oper corpor form part chain corpor cours oper longer hour chain network oper twelv hour day station suppos air eighteen twenti hour day therefor advertis program chain total commerci gbl toronto repres thirti per cent total time station american commerci repres eighteen per cent time canadian commerci seventeen per cent great financi journal publish chart show american program bottom chart appear word flood american advertis come state forti per cent program cbl american advertis program;Clarence Decatur Howe;1938
1132038;station cbl situat;Charles Avery Dunning;1938
1132039;fact american commerci program make eighteen per cent time american sustain program twenti per cent time station let say someth american program know sustain program put entertain purpos carri advertis mention sponsor put benefit listen say fifti per cent program canadian chain type made may say commerci chain unit state produc sustain program listen exampl nation broadcast compani pay metropolitan opera compani substanti sum privileg broadcast saturday afternoon perform compani columbia broadcast system pay new york philharmon orchestra substanti sum order broadcast perform orchestra hour sunday afternoon mutual chain suppli certain sustain program pleas listen competit qualiti sustain program strenuou recent develop nation broadcast compani retain servic great conductor arturo toscanini form orchestra compos best musician obtain new york vicin broadcast seri ten concert radio told presid nation broadcast compani compani pay toscanini artist organ orchestra present ten program radio broadcast type program make seventeen hour sustain program obtain unit state metropolitan opera broadcast take hour week broadcast new york philharmon sunday afternoon take hour toscanini program saturday even take half hour musician tell matter perfect techniqu toscanini program finest music featur heard contin world american sustain program part music program sinc music anyth intern listen metropolitan opera artist hear american hear italian german french brazilian address mr howe artist hear artist corner world music play american music german italian french spanish music occasion american composit bring music metropolitan opera call flood american propaganda nonsens listen music new york philharmon conductor orchestra regular conductor john barbirolli came america leed england monday guest conductor philadelphia symphoni heard sir ernest macmillan time hear distinguish guest conductor part world anyth offens canadian listen accept kind program unit state could go give exampl think need labour point say canadian broadcast corpor make apolog canadian peopl bring seventeen hour american sustain program point think clear notic order paper ask much pay unit state program brought countri cours answer usual way say pay noth dollar cent singl dollar goe pay program brought unit state accept favour unit state take program exchang arrang great nation chain glad make unit state chain take sustain program exchang check hour canadian program taken great unit state chain find equal hour take last night heard peror conclud statement unit state speak listen true certain hour certain hour true speak unit state listen sorri hamilton west mr marsh spoil fine maiden speech end phoni peror come commerci program say take quarter hour commerci program unit state nation chain broadcast coast coast broadcast program receiv gross payment pay station make chain payment time use net broadcast corpor program take chosen entertain valu may add offer refus addit commerci program chain broadcast would net corpor addit amount refus reason class materi care carri canadian network program popular program broadcast unit state commerci featur charli mccarthi program refer made hous consid number program american chain check made listen individu program shown averag audienc listen program broadcast exce person cost build program last hour week canadian broadcast corpor spend fifti hour sustain program word money spent build program spend build fifti hour broadcast suggest hous build program put sustain featur time charli mccarthi program goe would listen year listen insist charli mccarthi demonstr listen check up made materi use charli mccarthi program think peopl amus carri featur chain save cost build program would provid hour said connect cost carri program discrimin favour unit state advertis untru rate chain broadcast card appli canadian advertis wish obtain chain broadcast privileg appli unit state sponsor rate chain broadcast lower appli individu station wholesal rate retail rate may say point view financi return prefer chain broadcast broadcast individu station chain address mr howe broadcast reliev cost build sustain program period rate charg station base coverag station rate basi coverag higher charg station unit state moment let look broadcast situat common sens point view anyon famili know radio concern wide variat tast man radio meat man radio poison experi draw famili listen radio like kind music provid play interrupt may wife prefer operat symphon concert boy age fifteen twelv go sport broadcast refer broadcast hockey footbal game box match sport take part listen play play blow blow descript contest get thrill though particip younger girl like vaudevil would shock heard carleton mr hyndman refer bill penner would correct would told joe penner older girl fourteen year graduat class like vaudevil move mother like better class music program believ owe debt canadian broadcast corpor make possibl varieti cultur first class music program come canadian broadcast station;Clarence Decatur Howe;1938
1132040;cost though differ tast;William Earl Rowe;1938
1132041;work famili situat may say necessari radio hous otherwis would conflict interest pay licenc fee feel anyon wish avoid conflict home might regard system charg dollar licenc fee cheap crystal set part bought fifti cent charg similar fee household own radio set hous car discrimin favour peopl ampl mean limit mean believ member agre would greater justic tax set hous set contain present attack principl public ownership made canadian broadcast corpor failur success listen audienc turn dial program corpor believ reason appar demonstr wish tri experi leav dial turn corpor station full twelv hour period broadcast would find better averag program would find turn station similar continu period corpor station find program increas excel built corpor find best program british broadcast corpor broadcast even england receiv afternoon find best american sustain program built unit state unit state commerci program highest entertain valu listen public turn own station own station fight happen day fact chain carri outstand advertis program caus certain newspap period fear loss nation advertis revenu paper voic sever critic editori page strike find sever critic polici written editori page radio page full half size carri descript radio program descript featur unit state commerci broadcast consist press radio judg speech made parliament judg editori written newspap judg program come home own station verdict think canadian broadcast corpor need fear advoc carri recommend corpor direct addit revenu requir complet plan nation radio start confid peopl approv recommend make govern honour;Clarence Decatur Howe;1938
