basepk;speechtext;speakername;year
4731845;mr speaker give great pleasur morn rise speak bill act recogn charlottetown birthplac confeder confeder import event canadian conserv sinc conserv sir john first prime minist georg étienn cartier minist quebec lieuten involv make sure countri came sir john macdonald first prime minist charlottetown confer took place chang cours canadian north american world histori would john macdonald man vision coast coast deleg charlottetown recogn would stronger would manifest destini proclaim southern neighbour turn tri invas foil combin british redcoat english french speak canadian militia loyal indigen warrior work keep invad american bay manag campaign occupi detroit burn half white hous stori repel american mani british north america time worri victori union armi turn civil war gun take territori taken good chunk mexico year mani earli leader thought would stronger would correct cannot say sure confeder kept american launch second invas hurt sinc confeder contribut canadian made world sport medicin industri scienc brave contribut numer war conflict peacekeep oper canadian punch weight contribut aid optimist forward look countri continu defi odd form region nation entiti would differ part voic unit throughout histori would say would g7 would sport record women men intern stage would enviabl list inventor like sir frederick bant ride simco grey would come meet would opportun charlottetown charlottetown mani way ideal locat confer involv daili tug war among provinc larger maritim partner new brunswick nova scotia charlottetown princ island neutral ground player could speak confer deleg region repres quebec ontario invit begin origin confer discuss maritim union new brunswick nova scotia princ island provinc heard confer member invit invit pitch full union maritim provinc welcom arriv stir much excit circu come charlottetown first time year whole town occupi sight sound someth parti leadership convent held besid anim convent good idea go charlottetown day despit lacklustr start meet proceed next day great success success relationship forg individu across fledgl countri sure welcom present today someth build friendship charlottetown certain boatload champagn today would cost contribut tad make sure peopl got along charlottetown time visit felt warmth presenc fact famili past februari learn famili farmstead conway farmstead princ edward island charlottetown friendli friendship made stay memori place could think would better place host leader maritim provinc work charlottetown aid bit champagn charm deleg unanim support creation unit base valu hold dear today number step led creation would known becom intern stage quebec month nail final detail meet coloni approv union london approv majesti queen victoria charlottetown start happi say charlottetown birthplac confeder happi support bill;Kellie Leitch;2017
4731846;madam speaker pleas rise hous today speak support bill introduc colleagu parliament malpequ interest listen colleagu opposit speak recognit charlottetown birthplac confeder wonder countri call want speak support bill today polit career began legisl assembl princ edward island vote support piec legisl sat legisl assembl princ edward island hope hous recogn charlottetown birthplac wonder countri great deal honour sat assembl hous common bill debat histori meet came document meet organ maritim coloni consid union among coloni upper canadian coloni invit attend confer document histori confer share vision creat union british north american coloni creation new countri look today beacon world peopl flee oppress war variou atroc occur across world look creation countri proud parliamentarian sit today hous common divers background peopl sit hous common repres countri case father side ancestri irish know irish fled ireland great famin come new world new opportun found princ edward island mother side ancestri french acadian ancestor fled grand pré nova scotia flee strife war found welcom environ princ edward island day countri reach peopl flee oppress war number atroc across world proud parliamentarian stand freedom right cannot forget indigen peopl welcom regardless cultur background welcom mi kmaq princ edward island welcom acadian expel british grand pré nova scotia welcom irish forc flee ireland due famin today opportun speak support bill would recogn charlottetown birthplac confeder honour indic serv legisl assembl princ edward island year recal first time took seat legisl assembl look although small recogn histori chamber meet chamber wonder countri great nation call came forefath vision time recogn overcom number obstacl disagr come share vision share vision continu debat time time new parliament add dimens vision evolv nation world stage today began charlottetown princ edward island pleas speak hous common today parliament princ edward island support bill recogn charlottetown birthplac confeder;Bobby Morrissey;2017
4731847;madam speaker rise hous support bill consider pride join colleagu repres great peopl princ edward island proud nativ citi charlottetown proud son princ edward island fact bill necessari becom statement histor fact father confeder came great georg street charlottetown lay foundat lay principl today becom great nation peopl charlottetown peopl princ edward island throughout lifetim celebr fact great pride distinct princ edward island countri born found great countri put principl compromis place make today son princ edward island want add voic support thank colleagu princ edward island malpequ egmont known mani decad great peopl princ edward island express consider pride consider passion support bill hous;Steven MacKinnon;2017
4731848;madam speaker moment wait conclud mani thank colleagu contribut debat discuss bill act recogn charlottetown birthplac confeder includ took time third read express vision futur want quot parti carlton trail eagl creek offici opposit said bill give wonder opportun rememb honour nation histori recal humbl begin soar dream first leader dream unit cannot think better way better time celebr accomplish home around world pass bill like sesquicentenni year victoria third parti said proud countri heritag commemor import histor event worthwhil countri think feel proud accomplish countri compris divers region divers peopl move next year nationhood hope strive inclus voic cultur narr might celebr acknowledg charlottetown said celebr 150th anniversari confeder see evolut countri democraci valu evidenc took place charlottetown conflict war find mutual ground work differ quot differ parti hous sum great extent pass bill mean great deal princ edward island provinci legislatur pass unanim motion encourag support parliamentarian atlant region share develop confeder stori chanc recogn honour confeder reflect import way must work shape futur countri close charact vision found thing come meet countri work negoti seen world stage light idea come common caus shape histori sinc found charlottetown confer may view watersh moment stori confeder point confeder turn idea prospect bill recognit charlottetown birthplac confeder colleagu hous support year celebr seem appropri time put hous get done pass bill;Wayne Easter;2017
4731849;motion pleasur hous adopt motion;Carol Hughes;2017
4731850;agre;Some hon. members;2017
4731851;motion agre bill read third time pass;Carol Hughes;2017
4731852;hous suspend noon sit hous suspend;Carol Hughes;2017
4731854;;Carol Hughes;2017
4731856;motion report stage bill hous proceed without debat put motion concur bill report stage;Carol Hughes;2017
4731857;move bill concur;Carolyn Bennett;2017
4731858;pleasur hous adopt motion;Carol Hughes;2017
4731859;agre;Some hon. members;2017
4731860;shall bill read third time leav;Carol Hughes;2017
4731861;agre;Some hon. members;2017
4731862;move bill read time third time pass;Carolyn Bennett;2017
