basepk;speechtext;speakername;year
3793413;debat glengarri prescott russel boudria;Marcel Danis;1989
3793414;mr speaker welcom opportun today take part debat bill act establish depart forestri may rest assur intent vote bill would tantamount vote tree natur natur motherhood appl pie think reason worri sure colleagu opposit delight see intend support bill need bill c cours need bill say need bill c need legisl consolid mani govern activ pertain forestri right spread among varieti differ ministri say need bill c need bill c mean forestri minist much power legisl obtain fund depart order embark feder provinci reforest program order arriv agreement feder govern provinc order get fund job minist go touch feder provinci agreement moment first would like talk experi constitu mr speaker kilometr ottawa beauti ride glengarri prescott russel forest laros forest cover hundr squar kilometr tree plant hand work geniu name ferdinand laros mr laros resid area agronomist counti prescott russel brillant idea mr speaker start reforest project could call desert area bourget area southeast ottawa becom barren result eros factor mr speaker tree plant program start program continu today laros forest largest reforest project ontario bear repeat near citi largest man made forest ontario kilometr parliament hill imagin visionari agronom mr laros given profess tell farmer get land sell govern could replant tree needless say peopl commun want chase gentleman right town come scheme like govern order imagin peopl villag merchant think farm occupi becam vacant encourag man ferdinand laros seem retrospect cours bright idea creat forest area desert said moment ago would come issu reforest feder provinci agreement reason want bring attent follow ontario forest resourc develop agreement cofrda short expir agreement place contribut tune reforest program provinc ontario program cofrda other past replant laros forest mani similar project made possibl discuss creation new depart forestri favour cours cannot help condemn govern fact forestri suffer per cent cutback sure minist transport upset caus cours budgetari cutback inflict upon depart minist financ sit front mr speaker forti person year cut ministri reduct per cent today talk establish depart forestri think recal tori govern particular concern forest fact major cutback mr speaker want talk cofrda agreement expir hope minist financ listen negoti provinci counterpart renew feder provinci agreement cofrda provinc ontario let tell minist creat provinc invit way come visit laros forest kilomet ottawa jump limousin show forest afternoon matter fact mr speaker let tell benefit agreement last year provinc ontario cofrda accomplish regener hectar land tend acr site prepar acr purchas tree seedl cofrda contribut toward reforst provinc time alloc mp speak today shorter usual conclud remark abl state minist import contribut feder provinci agreement ontario hope gone distanc convinc know colleagu continu next minut mr speaker conclud would like say today laros forest tree feet high beauti tree white pine see area plant thank peopl vision peopl like ferdinand laros peopl want make contribut knew import preserv forest replant messag hous minist financ govern stop cut forestri depart enter agreement possibl provinc ontario provinc need keep good work done ferdinand laros canadian pioneer;Don Boudria;1989
3793415;point order glengarri prescott russel;Marcel Danis;1989
3793416;impress morn agreement wherebi minut slot would split consecut member parti would recogn cut remark minut assumpt colleagu would recogn proceed question comment present time apolog interrupt septemb;Don Boudria;1989
3793417;type agreement week knowledg believ today chief govern whip;Marcel Danis;1989
3793418;mr speaker parti discuss meet morn understand would follow normal opposit day rotat minut speech minut period divid minut period would minut period seem agreeabl hous;Frederick James (Jim) Hawkes;1989
3793419;agreeabl believ said question comment therefor assum champlain mr champagn fact make speech;Don Boudria;1989
3793420;churchil point order;Marcel Danis;1989
3793421;want full debat issu want shorten speech;Rodney Edward Murphy;1989
3793422;would ndp object parti hous take normal minut rotat divid peopl minut insist without unanim consent cannot chang rule hous could unanim consent chamber take minut alloc spokesperson parti parti arrang divid peopl minut minut question agreeabl manner could keep minut speech individu member;Frederick James (Jim) Hawkes;1989
