basepk;speechtext;speakername;year
1468703;honour inform hous receiv follow commun ottawa may sir honour inform thibaudeau rinfret chief justic act deputi excel governor privileg mr tucker gener proceed senat chamber wednesday may p purpos give royal assent certain bill honour sir obedi servant f l c pereira assist secretari governor gener;James Horace King;1947
1468707;mr speaker rise privileg attent drawn lead editori appear may issu toronto globe mail charg dishonesti made disposit farm properti british columbia occupi person japanes race wish deni charg appear editori valuat made former japanes land base condit exist prior outbreak war apprais made earli summer month war iva blackest alli caus knew time war would last land valu reestablish canadian veteran world war ii attribut fact alli war fact globe mail seem ignor japanes nation concern;Walter Adam Tucker;1947
1468708;order;Some hon. MEMBERS:;1947
1468709;would read editori state briefli privileg;James Horace King;1947
1468710;read part newspap refer editori appear globe mail;Walter Adam Tucker;1947
1468711;matter committe mr speaker;Gordon Knapman Fraser;1947
1468712;privileg attack made honesti depart veteran affair minist entitl privileg draw attent;Walter Adam Tucker;1947
1468714;member like mr casselmain somebodi like;Ian Alistair Mackenzie;1947
1468715;member know speaker respons see member rule would member allow speaker suggest accord rule hous speak privileg brief possibl would state privileg give explan briefli possibl;James Horace King;1947
1468716;intend brief mr speaker time make mean plain say assur director veteran land act former japanes land acquir sold veteran sold suffici cover actual cost profit made veteran land act administr transact ground suggest editori land resold veteran veteran land act administr increas amount evid submit public account committe effect protest baseless accus made fact surround purchas land offici custodian resal veteran avail public account committe;Walter Adam Tucker;1947
1468717;rise point order mr speaker matter refer matter present review stand committe public account;Donald Methuen Fleming;1947
1468718;right;Ian Alistair Mackenzie;1947
1468719;evid complet gentleman refer someth come committe way evid next week statement make evid given committe;Donald Methuen Fleming;1947
1468720;speaker may proceed statement;Walter Adam Tucker;1947
1468721;;Some hon. MEMBERS:;1947
1468722;order would member remain silent realiz gentleman floor refer articl appear newspap contain statement contrari fact believ interest public interest veteran know administr intend believ best interest gentleman permit make statement question;James Horace King;1947
1468723;fact surround purchas land offici custodian resal veteran avail public account committe depart veteran affair would welcom search inquiri done suggest fair public servant involv charg impugn fair honesti public servant given wide public;Walter Adam Tucker;1947
1468724;order right ian mackenzi minist veteran affair see attack morn editori toronto globe mail think right free unfett parliament rise privileg intend sir stand committe public account investig question administr custodian alien enemi properti subpoena c georg mccullagh editor toronto globe mail substanti cannot vile foul malici meretrici statement contain editori;Some hon. MEMBERS:;1947
1468725;rise privileg speak public account committe inform member hous abl chairmanship halifax mr isnor committe capabl carri affair without direct minist loquaci assist;Arthur Leroy Smith;1947
1468726;friend unacquaint rule parliament provid common privat minist right appear stand committe hous make appeal committe committe creatur servant parliament committe decid;Ian Alistair Mackenzie;1947
