basepk;speechtext;speakername;year
4517799;mr speaker warn colleagu go length yesterday budget begin discuss reaction across countri budget tabl hous yesterday read email receiv share email tweet reaction public talk time ndp member invit member public take look budget send ndp mp nearbi ndp mp thought reaction aspect budget govern tabl yesterday cut old age secur hope canadian understand peopl work year cut servic govern announc cut servic sever differ area invit canadian contact local ndp member phone fax email twitter facebook would like hear canadian public say invit everyon take part import debat saw yesterday budget chanc read colleagu know budget motiv ndp vote time come cours propos amend endur spirit jack former leader spirit new leader outremont maintain canadian famili prioriti must come first propos amend vote budget tabl neg repercuss canadian public today invit canadian particip budget debat ask contact ndp mp lucki ndp mp ndp mp chang ask contact ndp mp region fax email twitter facebook old fashion way phone given seen budget forc addit year work work rais retir age age servic cut take place wide rang area food safeti transport safeti environment assess think canadian last word encourag canadian particip debat know ndp mp hard work amaz mp mani class class must say pound pound woman woman man man ndp class strongest class member parliament come hous common show day want read feedback later talk canadian initi reaction budget tabl yesterday minist financ spin canadian feel would like read document call initi reaction public servic cut increas hire sinc last cut need posit fill order provid servic canadian cut cut govern say posit refil job need provid servic requir know mani mani public servant work overtim without compens order get job done posit gone servic crisi remain public servant burnout present sever depart satisfact work diminish govern bode servic canadian second commun burnabi mr walker write regard draconian cut see canadian broadcast corpor say oppos sever cut cbc need good public media keep connect propos cut repres major cost provid cbc radio current budget cbc digit program dramat cut damag news cultur digit economi email alberta issu around fisheri get signific draconian cut fisheri ocean individu conserv ride alberta get chang next elect individu write govern rumour consid amend section act prohibit work undertak could harm fish habitat problemat draft legisl would remov refer fish habitat vital fish surviv protect fish littl valu habitat live thrive individu canadian goe talk draconian cut fisheri ocean say open line program particip last night british columbia real concern across west coast british columbia resourc near collaps salmon fisheri year british columbian call substanti improv invest fisheri ocean salmon enhanc fish monitor concern collaps salmon fisheri british columbia canadian alberta point see wrong head approach govern move slash fisheri ocean unaccept would like read third individu ontario ndp ride hope chang person write feder govern need slash burn job hope citizen balanc budget stake futur young peopl cours abil govern help preserv environ planet receiv email comment wide varieti canadian react budget encourag write make sure comment known whether tweet put facebook email use old fashion telephon prefac comment budget need talk govern manag economi think conserv colleagu disappoint see statscan reput organ say canadian economi dub budget penni wise pound foolish budget get rid penni someth winnipeg centr ask ndp caucu time good news big jar take closet call pound foolish canadian famili canadian senior canadian servic canadian institut penni wise pound foolish budget govern tri say budget design produc job growth prosper need start discuss budget govern done govern promis budget way go address issu around loss job profound malais find term growth look govern record date mention yesterday think import note today extens budget page key page point govern admiss result budget unemploy go go astound govern would put job front page budget know go promot unemploy unemploy rate go know job cut mention canadian citizen wrote express concern public servic go deterior job lose public servic lose one privat sector therefor talk job would lost short time frame next littl govern push higher unemploy rate throw thousand thousand public sector privat sector worker work could pretend job budget beyond go govern record sure conserv side wait bate breath signal right talk point prime minist offic someth know folk side hous fear done massiv cutback statist give real fact import talk fiction pmo talk point talk actual fact state nation budget push lost job multipli effect may mean canadian famili lose bread winner higher unemploy rate budget mesh conserv record date mention particular econom indic import look look budget whole first indic issu merchandis trade deficit conserv govern record merchandis trade deficit use trade deficit offshor countri offset merchandis trade surplu unit state opposit happen see deficit unit state merchandis trade deficit record deficit merchandis mean mean someth member awar outremont rais first hous common new leader mean govern gut merchandis sector manufactur countri way put look number manufactur job lost fact record merchandis deficit see govern look best practic look worst practic would say canadian famili deserv better look best practic conserv would say gut manufactur hundr thousand job lost manufactur need look overal export situat export raw log raw bitumen raw miner govern would say cannot look merchandis deficit done worst govern canadian histori need look raw materi export wonder appear pmo talk point conserv worst current account deficit balanc payment nation histori worst merchandis deficit worst current account deficit balanc payment mean mean raw materi export substanti hole rest world minist speech yesterday talk sign trade agreement go trade agreement produc enlighten look export figur countri sign free trade agreement case interest see tank time sign agreement although import market go case export go look current account deficit balanc payment see complet utter failur term export industri whether talk ship raw resourc job countri collaps manufactur sector put fact worst merchandis deficit worst current account deficit balanc payment overal export nation histori talk evolv conserv govern took deficit trade year conserv offic went went went surpris gone record current account deficit balanc payment worst deficit term merchandis manufactur export wors deficit term overal export nation histori think anyon hous would stand pretend govern good job govern ribbon cut sign trade templat oldest ricketi world date countri modern made progress fair trade agreement era reagan mulroney point regardless bad approach bad trade templat littl govern provid term sort robust export support worst deficit merchandis worst deficit current account balanc payment nation histori export canadian famili deserv better go key indic take littl bit time see conserv colleagu enthral good hope put speak want talk manufactur job high school sure mr speaker older year may child prodigi know wear bell bottom trouser saturday night live big put labour forc survey start track manufactur employ year conserv power see done manufactur despit fact countri popul doubl timefram number manufactur job today lower start keep statist appal record leader opposit rais hous fact manufactur job lost govern watch realiti lower level manufactur employ sinc start keep statist therefor could say statist histori date lower though popul economi grown seen devast manufactur sector mention job lost cours last month case strong ndp mp rais hous brought forward nobodi conserv side could say awar rais day day hous common london fanshaw number ndp member rais issu electro motiv caterpillar closur london ontario job lost februari someth felt strong prime minist use backdrop worker photo op incred would use worker photo op elect campaign canadian taxpay money went support enterpris pull govern noth say shame aveo worker montreal winnipeg strong worker impact shutdown illeg noth say air public particip act mandat requir air maintain overhaul centr fact would like pay tribut strong b c member parliament part strong offici opposit caucu b c member parliament tabl bill amend air public particip act includ overhaul centr must maintain air despit fact vancouv part govern made move protect worker montreal winnipeg mississauga job lost govern abil brag past abil stop massiv layoff air held keep oblig govern done noth worker side say canadian famili deserv better go factori closur hundr job lost ocean choic intern fish plant marystown port union newfoundland januari regard mapl leaf food area affect includ moncton new brunswick burlington ontario kitchen ontario live burnabi new westminst british columbia right next new westminst citi coquitlam job lost talk job cut cours next littl talk job lost job lost talk thousand job add announc span last month pharmaceut research compani montreal job lost evapor job bick pickl dunnvil ontario move u job lost result xl food beef process plant calgari employe laid may job lost sonoco packag plant winnipeg enter fall navistar truck manufactur plant chatham ontario job lost last summer job lost ford assembl plant st thoma ontario fall newpag port hawkesburi mill nova scotia job lost cours mabe factori montreal close next littl talk job la malbai strong member ndp member montreal region rose day hous call govern someth save job believ canadian famili deserv better partial list manufactur job lost across countri govern watch stage sinc start keep statist much exagger say sinc dawn record time mean case lower manufactur job figur third indic profound failur govern stimul economi develop healthi canadian economi provid kind action need leader econom develop term citizen prosper tabl third indic may begin sound littl bit like put govern trial way feel budget tabl yesterday irrespons cut servic govern promis canadian may would cut servic conserv promis canadian would make cut retir secur promis would make cut health care transfer solemn commit person run prime minist like current prime minist make solemn commit canadian expect keep canadian expect keep commit said would cut health care transfer saw transpir decemb victoria british columbia meet provinci financ minist speak bomb drop minist financ show made announc without regard provinci health care budget without regard pressur health care program feel demograph pressur sure pressur lack innov feder govern work provinc develop bulk purchas medic like former leader jack layton activ propon home care exampl look new way reduc cost acut health care someth provinc peopl feel make big differ provid home care platform reduc cost acut care provid propos thought need done improv health care system make sure servic work make effect canadian taxpay get maximum bang buck minist financ said would start cut health care transfer year time spoke financ minist enrag cours angri see meant road mean lower abil provid health care servic canadian famili depend tough nova scotia tough right across countri prairi ontario quebec tough british columbia financ minist british columbia admit would put huge strain b c health care system proceed respons way dump middl provinc took direct contradict promis may yesterday saw promis conserv made lot promis expect keep one made promis gut retir secur go done contrari gut retir secur promis cut servic canadian famili seen broken promis realiti want make clear govern campaign intend would said would cut health care transfer go forc peopl work year peopl abil late age go cut servic food transport safeti environment assess go cut canadian institut like cbc go cut auditor gener auditor could check govern see use money like auditor gener question question purchas like f go govern said thing member awar sinc canadian famili deserv better would ndp side hous;Peter Julian;2012
4517800;hear hear;Some hon. members;2012
4517801;thank colleagu enthusiast recept would think gone busi intens leadership convent cours last weekend elect outremont new leader leader offici opposit;Peter Julian;2012
4517803;tire invigor readi rock world charli would say;Mr. Robert Chisholm;2012
4517804;thank colleagu friend dartmouth cole harbour kind govern say go break commit make clear real agenda reason ye govern trial go use budget debat put govern trial broken promis look f prison agenda term fiscal mismanag look fact roll come first key econom indic govern trial econom mismanag go hold let look job situat last month sinc govern gut manufactur sector look last quarter look first coupl month time frame budget kill job believ govern figur bit skeptic auster budget draconian budget cut tend multipli effect let give govern benefit doubt say kill job budget kill job public sector multipli effect privat sector full time job lost last quarter saw octob novemb decemb saw januari februari ndp side hous awar mean mean father mother go work get pink slip feel deep sicken feel stomach job job work year decad disappear job got good compani devot live come weekend even juggl famili respons gave heart soul sinew get sicken feel year dedic coupl sicken feel sens loss econom realiti mani becom unemploy access employ insur chang govern made canadian labour congress estim unemploy worker access employ insur face tremend financi challeng drive home tell famili parent need famili help buy medic kid want enrol special program want go summer camp want buy comput want get involv sport cost money famili pink slip devast make tough decis give want keep roof head statist impact famili across countri went cours fall go budget impact famili concern say canadian famili deserv better govern throw breadwinn work say canadian famili come govern fourth indic govern would say okay lousi job fall lousi job year least think govern member would say hope would come clean honest say lousi job govern statement financ minist roll good job rememb recess good job throw figur skeptic govern histori certain amount fake stuff recal fake lake spent big confer muskoka fake new citizen fake citizenship ceremoni fake job figur part trend go may look job figur go recess may member recal time economi went downturn start refer point may summer refer point job govern lost cours fall winter job announc cut realist straightforward public job creat countri may fall number govern tri use close govern number frankli bogu might say least job creation go problem someth govern acknowledg statist awar come clean happen canadian economi take big hit budget scienc studi go canadian economi someth conserv seem fear statist take big hit let look statist say labour forc grew timefram talk peopl finish school get work parent father mother finish rais children go workforc wide varieti factor labour forc popul growth grow period job seeker hit sidewalk went labour market mani found job thousand problem bogu number govern put differ vapid spin realiti realiti quarter canadian came onto job market look work hit pavement go door door sicken feel day wonder go pay bill keep roof head provid famili singl abandon conserv govern look net shortfal quarter job add job lost cours fall earli winter job loss budget end prosper budget end growth budget put breadwinn street real problem conserv govern approach economi fifth statist indic want rais today put conserv govern trial real econom perform fake bogu real econom perform turn qualiti job talk manufactur job loss govern last month done sinc may 2008 done qualiti net new job thousand net new job real figur govern go statist back mani part time mani full time someth part prime minist talk point nonetheless import eighti per cent net new job need part time talk part time worker earn less full time worker averag wage part time worker member know hour keep roof head pay shoe kid hour close poverti line full time job pay averag hour part time worker look full time work cannot find fundament problem economi point want rais net new job last year part time come moment period want talk canadian famili fare budget sure colleagu would like talk issu wage algoma manitoulin kapuskas said canadian right know agre wage keep pace inflat part time worker saw wage grow past year full time worker saw wage grow rate inflat case part time full time wage keep pace rate inflat part time worker lower much wors greater problem fundament issu canadian wrestl see net new job sinc may see vast major job part time see wage part time job fall hour averag rate inflat set perman situat insecur canadian worker undeni see mani canadian famili sens insecur feel govern good job though complet statist analysi govern fail economi import go mention regard econom failur govern fair govern say thing use bogu job number statist say real number conserv chose number know found mayb written back napkin look good number sound promis prior may health care transfer would maintain retir secur would touch servic canadian famili depend would maintain conserv say number number conserv argument pretend way manag economi forb magazin like magazin own billionair listen say good thing side hous differ way look thing fine magazin like feel peopl listen canadian famili peopl listen canadian senior peopl listen canadian coast coast coast struggl record debt load see wage degrad live profound econom uncertainti action govern govern choos help provid addit servic provid support canadian need govern say come health care year canadian go fund health care way ought govern say retir secur canadian go forc canadian work year take respons canadian approach senior labour live contribut famili commun region provinc countri say senior paid pension plan made contribut countri need take care approach differ listen canadian famili listen senior want make sure build kind everyon matter nobodi left behind go speak period would appreci get sens mr speaker minut go;Peter Julian;2012
4517805;clock good time go statement member burnabi new westminst conclud remark follow routin proceed;Andrew Scheer;2012
4517806;mr speaker doctor identifi rise obes rate among children nation epidem problem lead diabet cardiovascular problem econom side consequ unsustain health care cost year support member parti start parliamentari fit initi encourag mp senat live healthier live walk run swim role model increas health fit canadian natur progress would nation day recogn local level would provid opportun canadian discov healthier habit celebr potenti posit chang rise today congratul local govern ride repres dedic june nation health fit day open recreat facil lower cost increas particip let ensur healthiest nation earth fit govern;John Weston;2012
4517807;mr speaker februari learn sinc money avail person disabl enabl access fund gone conserv ride ride town saint valentin tri obtain fund make municip build access march town learn applic fund deni small technic date miss letter support point allow town submit applic time depart wait deadlin pass deni town fund pretext shame tactic show govern appal bad faith peopl disabl immun infam partisanship;Tarik Brahmi;2012
4517808;mr speaker budget contain excel news work toward newest nation park greater toronto area promis conserv last may elect reconfirm speech throne last june yesterday budget reaffirm govern commit establish new nation park roug valley roug park allianc bodi respons initi last year work toward establish park want thank recogn member allianc hard work commit environ made happen new nation park access quarter popul canadian mani new canadian live golden horsesho wonder opportun experi great outdoor connect first time nation park system;Michael Chong;2012
4517809;mr speaker march nation brain awar month brain bodi critic organ work aspect life compromis peopl live chronic neurolog condit condit progress degen known caus cure therapi exist condit case way stop slow progress canadian popul age impact brain diseas disord injuri stagger within next year neurolog condit becom lead caus death disabl need nation brain strategi includ incom secur measur chronic neurolog condit support caregiv law prevent genet discrimin educ program canadian public front line health worker;Kirsty Duncan;2012
