basepk;speechtext;speakername;year
4303388;honour inform hous messag receiv senat inform hous senat pass certain bill concurr hous desir;The Speaker;2005
4303389;order pleas honour inform hous commun receiv follow govern hous ottawa may mr speaker honour inform right honour adrienn clarkson governor gener signifi royal assent written declar bill list schedul letter day may p barbara uteck secretari governor gener schedul indic royal assent given bill c second act implement certain provis budget tabl parliament march chapter bill c act prevent introduct spread communic diseas chapter bill c act provid servic assist compens respect canadian forc member veteran make amend certain act chapter;The Speaker;2005
4303390;mr speaker rise point order consult hous leader parti ask unanim consent follow motion adopt without debat amend notwithstand stand order usual practic second read stage bill act implement certain provis budget tabl parliament februari bill c act author minist financ make certain payment shall dispos follow divis thereon request expiri time consider govern order thursday may shall defer time expiri time consider govern order thursday may question necessari dispos second read stage bill c bill c shall put decid forthwith without debat amend deferr;Tony Valeri;2005
4303391;govern hous leader unanim consent hous motion;The Speaker;2005
4303392;agre;Some hon. members;2005
4303393;;Some hon. members;2005
4303394;mr speaker rise point order tri good old canadian compromis seek unanim consent hous follow motion given fact govern lost consecut vote demonstr govern command confid hous given known least parliament schedul cancer surgeri prime minist intend allow confid vote budget bill next thursday may heard seek leav hous move motion monday may minut expiri time govern order speaker shall forthwith put question necessari dispos second read stage bill act implement certain provis budget tabl parliament februari bill c act author minist financ make certain payment;Jay Hill;2005
4303395;opposit hous leader unanim consent hous move motion;The Speaker;2005
4303398;mr speaker rise point order seek unanim consent hous someth request govern newfoundland labrador govern nova scotia know agre ndp follow motion bill c act implement certain provis budget tabl parliament februari divid bill bill c act provid payment provinc territori implement newfoundland labrador arrang nova scotia arrang bill c act implement certain provis budget tabl parliament februari bill c compos part newfoundland labrador arrang nova scotia arrang payment certain provinc territori bill c compos remain part bill c hous order print bill c bill c bill c place order paper consider hous second read referr stand committe financ believ least parti hous would agre would unanim consent;Stephen Harper;2005
4303399;hous give unanim consent propos made leader opposit;The Speaker;2005
4303402;mr speaker think attempt demonstr colleagu vote budget thursday may give atlant canadian accord deserv motion could take place may;Tony Valeri;2005
4303403;member could continu discuss outsid chamber appear get debat point order point order attempt get consent;The Speaker;2005
4303404;mr speaker want help chair govern hous leader chair cours know done ensur vote atlant accord least year;Stephen Harper;2005
4303405;mr speaker want convey chair leader opposit shown complet misunderstand procedur place;Tony Valeri;2005
4303407;bill last debat edmonton leduc floor question comment remain minut time allot question comment edmonton leduc remark;The Speaker;2005
4303408;mr speaker would like colleagu short regard sinc pass last year bill senat could explain long would take see bill c bill c implement;Gerry Ritz;2005
4303409;mr speaker liber go across countri say budget bill pass atlant accord fulfil member know senat pass last budget bill kind nonsens help polit debat leader stood ask atlant accord pass someth leader promis peopl last elect prime minist made feel guilti forc kick scream fulfil promis realiti want put budget differ parti cannot accept differ thing want fulfil promis peopl newfoundland labrador nova scotia seriou implement part budget would smart thing would work parti would suggest first place break budget bill part differ parti could support atlant accord could put differ bill think ndp would support call fund citi port moodi call year introduc motion hous respect liber reintroduc right last elect parti bloc sure ndp would support govern know full well play polit budget unseen extent unfortun want set record straight peopl said conserv chang posit budget liber make deal ndp truth agre abstain main motion budget allow budget go agre origin budget implement bill allow go committe cipa amend withdrawn go act vote thing support oppos thing felt wrong govern flip flop someth unpreced canadian histori financ minist submerg prime minist prime minist rip budget prime minist minist would done jean chrétien done thing prime minist go resign advertis contract go earnscliff imagin jean chrétien rip budget sign back napkin leader ndp view govern intent fulfil promis ndp encourag member ndp look budget implement bill corpor tax cut remov remov mani hedg bill spend promis fact implement get origin regard spend announc bill budget pass year senat depend fast goe bill govern honest canadian tell intent fulfil commit make across countri;James Rajotte;2005
