basepk;speechtext;speakername;year
116624;wish inform leader opposit inquiri statement gentleman made hous day offic tost offic depart threaten express compani ventur carri mail matter discuss compani would prosecut statement control mail servic effect gentleman misinform gentleman wish read statement;The POSTMASTER GENERAL (Hon. Sir William Mulock).;1903
116625;think necessari;Robert Laird Borden;1903
116626;briefli tlie fact mr plumb wait express compani point would illeg use mail bag carriag express matter made refer carri express good;The POSTMASTER GENERAL.;1903
116627;seem suggest prosecut accord mr plumb version relat use mail bag impress convey express peopl commun suggest prosecut concern carriag matter express compani montreal ottawa understand thing may intend side understood statement made direct circumstanti manner threat mention;Robert Laird Borden;1903
116628;mr plumb servic railway branch mr armstrong superior offic mr armstrong instruct examin hansard send repli report deputi examin hansard submit mr plumb read repli follow sir wilfrid llaurisr ottawa memorandum postmast gener refer remark made mr borden p hous effect parcel mail matter express montreal arriv ottawa address mr georg taylor p offic post offic depart call upon express compani threaten prosecut come mail postmast gener inform offic depart call upon express compani circumst threaten prosecut fact follow inform mail sack use montreal star transmiss express certain print matter mr taylor p ottawa instruct mr plumb superintend railway mail servic visit ottawa express offic ascertain truth report found point agent mail sack use post offic depart could use purpos mail servic countri post offic express offic make known make illeg use sack incur liabil fine mr report act upon instruct wait upon express compani agent ottawa made known view suggest order prevent violat law inadvert otherwis might agent telegraph express compani montreal accept transmiss express anyth contain post offic bag mr plumb assur interview express compani agent confin observ within forego instruct made mention whatev prosecut transmiss polit literatur mr taylor express said noth whatev could constru call mr plumb attent statement mr borden hous effect express agent report threaten compani prosecut carri print matter inform made threat took except compani carri print matter con dot fine remark subject illeg use mail bag;The POSTMASTER GENERAL.;1903
116634;mr speaker enter strong protest tlie late date session call unfair member parliament come british columbia manitoba north west territori outli portion eastern provinc session late open care parti may power enter protest emphas said interest member parliament come long distanc outrag govern call parliament late date middl march engag agricultur pursuit sinc crop put reap thresh sold egregi part abl particip proce harvest money gone true govern say circumst imposs parliament meet owe ill premier may caus particular instanc delay occur may occur brought offici depart great extent govern action govern minist justic smile know true know report cannot got readi report cannot got readi minist would exercis power possess exercis would say men report must got readi person would get readi think would readi govern must known enorm busi know fault promis redistribut bill expect knew contenti charact;Nathaniel Boyd;1903
116635;suppos intend conclud motion;Lawrence Geoffrey Power;1903
116636;prevent shall wish draw attent mr speaker length time kept want call attent money vote liabil incur session main estim supplementari estim year end june supplementari estim year end june supplementari estim year end june supplementari estim year end june 5th supplementari estim year end june bounti iron steel base last year appropri 00bounti lead subsid minimum maximum g p railway mr blair estim canadian northern railway 00subsidi bridg provinc citi bridg g p bond winnipeg pacif increas civil servic salari bounti binder twine;Nathaniel Boyd;1903
116639;mr speaker regret hous call govern may power hope see way clear call member year futur think mr speaker hous regret length session notic british north america act allow leav hous forti hour time tie rest abl go said longest session record long session think peopl long suffer allow remain spend much money sat seat listen mani eloqu speech made listen villag hampden talk hour say littl felt like look door prototyp great protector come order mace taken door close sent busi thought happen countri would suffer particl hope recess member think subject introduc condens boil speech last longer fifteen twenti minut;Jabel Robinson;1903
116640;mr speaker desir take advantag present opportun correct misstat press occas think inadvert part colleagu north west time north west autonomi discuss day ago misstat think calcul prejudic mind peopl demand north west regard provinci autonomi effect mr haul tain demand compens land homestead request draft bill present year half ago mr haultain compens request land grant railway compani think mr boyd whole request compens land;Thomas Walter Scott;1903
