basepk;speechtext;speakername;year
2752080;order may call attent hous presenc speaker galleri distinguish visitor mr victor bodson presid intern associ french speak parliamentarian mr bodson come upon invit canadian parliament order chair gener assembl associ year take place montreal quebec ottawa mr bod son presenc honour behalf member extend mr bodson cordial welcom;Lucien Lamoureux;1971
2752081;hear hear;Some hon. Members:;1971
2752084;mr speaker privileg would like draw attent hansard page righthand column mackenzi report said floor damn liar crook hear say would rais matter remark report hansard sure procedur give notic wish rais withdraw word hous;Horace Andrew (Bud) Olson;1971
2752085;minist cours right thing rais matter time sure concern would want withdraw remark got record hansard sure member agre word kind unparliamentari heat debat would want report said moment matter pursu;Lucien Lamoureux;1971
2752087;mr speaker given notic stand order intent rais privileg today aris statement made york south yesterday view fact york south present chamber morn found would given notic intent rais matter today like permiss defer privileg time present;Norman Augustine Cafik;1971
2752091;mr speaker view fact discuss continu regard motion would allow stand;William Marvin Howe;1971
2752092;stand;Lucien Lamoureux;1971
2752095;mr speaker unanim consent hous propos motion stand order case urgent necess latest report concern small busi loan fisheri improv loan reflect derelict duti canadian bank support govern inject impetu small busi sector canadian economi spite extra effort requir canadian bank increas support figur disclos indic reduct number loan grant amount grant indic canadian bank steer applic govern guarante loan prefer rate interest order take advantag higher convent bank rate septemb inquiri ministri therefor move second st john east mr mcgrath govern investig bank practic demand account loan govern guarante report hous earliest opportun;Jack Marshall;1971
2752096;hous heard motion propos humber st georg st barb term stand order motion requir unanim consent unanim consent;Lucien Lamoureux;1971
2752097;agre;Some hon. Members:;1971
2752098;;Some hon. Members:;1971
2752099;motion cannot put;Lucien Lamoureux;1971
2752102;mr speaker like direct right prime minist refer last even econom program institut presid nixon effect prime minist said would want make sure presid nixon awar dilemma creat term futur orient north american contin view statement prime minist undertak person meet presid unit state ongo seri meet necessari bring awar home presid thrust unit state polici eman;Robert Lorne Stanfield;1971
2752103;mr speaker leader opposit made suggest answer necessari meet presid make sure quotat say awar cours envisag statement mean say want make sure awar diver method ensur;Pierre Elliott Trudeau;1971
2752104;mr speaker previou suggest relat surtax broader prime minist open prime minist express doubt unit state administr see futur u trade relat period unit state polici toward may jell becom set time discuss presid event;Robert Lorne Stanfield;1971
2752105;impress supplementari ask leader opposit form argument prime minist might allow repli wish;Lucien Lamoureux;1971
2752106;point order mr speaker respect honour argument phrase term direct prime minist import time ask whether period unit state polici may set appropri time prime minist see discuss matter presid unit state polici becom set think seriou deserv seriou answer prime minist;Robert Lorne Stanfield;1971
2752107;speaker observ correct would import make sure presid awar leader opposit said polici set jell repeat lead conclus import presid made awar mani way make awar posit done phone call done correspond done meet done represent minist done diplomat exchang whole seri way make represent sure leader opposit know;Pierre Elliott Trudeau;1971
2752108;mr speaker view emphasi prime minist place upon seriou consequ high cost unit state adopt least certain attitud prime minist express concern anyth import concern particular junctur prime minist head govern leav stone unturn make certain presid understand concern;Robert Lorne Stanfield;1971
2752109;order pleas moos jaw;Lucien Lamoureux;1971
2752110;mr speaker would prime minist inform hous whether educ opinion increas unemploy report day statist caus unit state protectionist polici;John Leroy Skoberg;1971
2752111;order pleas invit prime minist express opinion would think term order;Lucien Lamoureux;1971
2752112;mr speaker prime minist telephon written presid unit state make sure understand feel econom polici announc presid nixon august learn presid unit state attitud regard canadian employ support bill;George Harris Hees;1971
2752113;answer question mr speaker;Pierre Elliott Trudeau;1971
2752114;would prime minist screw courag telephon write presid make known view import matter septemb;George Harris Hees;1971
2752115;oh;Some hon. Members:;1971
2752116;order pleas;Lucien Lamoureux;1971
2752117;watch languag georg;An hon. Member:;1971
2752118;order pleas cours supplementari order;Lucien Lamoureux;1971
2752120;mr speaker like direct supplementari prime minist relat supplementari ask week ago concern likelihood unit state take decis would detriment effect economi given close interrelationship exist economi countri indic hous today whether minist financ minist convers repres unit state govern respect establish kind consult machineri unit state govern allow opportun discuss decis might taken would detriment effect economi;David Samuel Horne MacDonald;1971
2752121;mr speaker consult machineri exist hous awar continu committe ministeri level unit state canadian repres studi variou matter meet look concern govern respect immedi immedi affair fact machineri exist mean requir special ad hoc meet august septemb ministeri offici level discuss specif event occur presid announc therefor use stand ad hoc committe;Pierre Elliott Trudeau;1971
2752122;mr speaker sinc prime minist indic usual machineri use suffici indic unit state govern extent impact decis economi wonder whether formul propos structur ongo consult might remov possibl bad decis taken;David Samuel Horne MacDonald;1971
2752123;mr speaker manner deleg represent speech made unit state matter secretari state extern affair;Pierre Elliott Trudeau;1971
2752124;speech lot good;Eldon Mattison Woolliams;1971
2752125;mr speaker member hand want make represent jeer say good must make mind want talk american;Pierre Elliott Trudeau;1971
2752127;order pleas inquiri ministri;Lucien Lamoureux;1971
2752128;mr speaker rise point order;David Samuel Horne MacDonald;1971
2752129;order pleas recogn moment compton wish put supplementari;Lucien Lamoureux;1971
2752130;mr speaker;Henry P. Latulippe;1971
2752131;recogn compton shall moment recogn egmont rise point order;Lucien Lamoureux;1971
2752132;mr speaker sure prime minist heard addit normal procedur use taken time troubl formul new approach might success consid impass face;David Samuel Horne MacDonald;1971
2752133;mr speaker suppos new approach becom old day use use would call new approach past month ministeri offici meet talk meet week unit state commerc minist mr stan minist industri trade commerc present nato deleg listen import speech calgari calgari south mr speaker sure day new special measur taken commun american opposit say new thing done sinc morn;Pierre Elliott Trudeau;1971
2752135;mr speaker like put prime minist view decreas intern trade lag canadian export would tell hous whether govern intend implement differ program ensur certain stabil canadian economi;Henry P. Latulippe;1971
2752136;ye;Pierre Elliott Trudeau;1971
2752139;mr speaker prime minist light statement prime minist secretari state septemb inquiri ministri extern affair express concern unit state surtax remain effect lengthi period would result export job unit state light statement presid unit state would remain effect longer initi day govern consid establish monitor agenc similar suggest govern stand committe extern affair ensur branch plant unit state corpor oper oper best interest economi;Douglas Charles Rowland;1971
2752140;mr speaker particular recommend mind answer govern consid manner possibl respons unit state surtax measur brought;Pierre Elliott Trudeau;1971
2752142;mr speaker supplementari direct prime minist last night prime minist state econom indic indic signific expans economi prime minist awar indic juli figur real domest product reveal per cent declin manufactur output tenth per cent;Steve Eugene Paproski;1971
2752143;order pleas statement;Lucien Lamoureux;1971
2752144;supplementari;Steve Eugene Paproski;1971
2752145;trust supplementari statement might indic prime minist;Lucien Lamoureux;1971
2752146;mr speaker light prime minist optim econom growth say month view encount tape;Steve Eugene Paproski;1971
2752147;joliett;Lucien Lamoureux;1971
2752150;mr speaker supplementari minist agricultur told minist agricultur enorm difficulti encount potato grower quebec throughout countri want posit make statement ensur potato grower get help sinc product sold low price present time;Roch La Salle;1971
2752151;mr speaker cannot give detail program hous today advis relief particular commod activ urgent consider;Horace Andrew (Bud) Olson;1971
2752152;mr speaker;John Angus MacLean;1971
2752153;order pleas sure whether sought malpequ supplementari one ask joliett must say recogn impress go supplementari previou line question pursu line question initi joliett recogn malpequ supplementari;Lucien Lamoureux;1971
2752154;mr speaker minist agricultur earli date make statement motion regard govern polici attempt reliev unsatisfactori financi situat potato grower small fruit grower find grower provinci govern awar propos govern polici earliest possibl moment;John Angus MacLean;1971
2752155;mr speaker would like advis hous yesterday afternoon morn attempt arrang meet mr macdonald minist agricultur princ edward island mr stair minist agricultur new brunswick discuss matter think would wise tri make statement time meet;Horace Andrew (Bud) Olson;1971
2752156;mr speaker supplementari notic minist agricultur seem contact provinci minist concern problem invit counterpart quebec meet;Roch La Salle;1971
2752157;say senior offici contact senior offici quebec request minist agricultur quebec come provinc morn yesterday afternoon;Horace Andrew (Bud) Olson;1971
2752159;supplementari dump potato british columbia depress effect price potato alberta would minist look problem;John (Jack) Henry Horner;1971
2752160;mr speaker look long time understand situat deterior;Horace Andrew (Bud) Olson;1971
2752161;minist someth look septemb inquiri ministri;John (Jack) Henry Horner;1971
2752162;signific improv market latter day august hope sure produc situat would correct appar use word dump potato dump british columbia immedi action take;Horace Andrew (Bud) Olson;1971
2752163;order pleas chair recogn saskatoon biggar last supplementari subject;Lucien Lamoureux;1971
2752165;view statement hous minist agricultur effect surcharg agricultur would handl commod commod way studi commod commod surcharg affect canadian agricultur product may advis hous polici specif instanc taken care;Alfred Pullen Gleave;1971
2752166;first part possibl second part;Horace Andrew (Bud) Olson;1971
2752169;prime minist view fact report said last night encount unemploy year prime minist expect unemploy winter fall per cent step take achiev;James Aloysius McGrath;1971
2752170;mr speaker think would abl give specif statist program last night talk trend repeat said think lower specif step noth announc time;Pierre Elliott Trudeau;1971
2752171;prime minist tell hous base predict unemploy winter view govern would toler level unemploy winter would per cent per cent;James Aloysius McGrath;1971
2752172;answer first part base gener econom indic rate growth gross nation product first half year number hous start first half year greatest histori fall inventori increas consum demand go detail indic use broad one show trend direct sure backbench would say waistlin gone indic certain direct;Pierre Elliott Trudeau;1971
2752173;order pleas chair cours recogn supplementari hope provid opportun member may differ question;Lucien Lamoureux;1971
