basepk;speechtext;speakername;year
4536267;move leav introduc bill act amend crimin code motion deem adopt bill read first time;Peter Van Loan;2012
4536268;mr speaker petit present constitu ride wellington halton hill signatur signatur petition call member parliament support motion;Michael Chong;2012
4536269;mr speaker number petit canadian quebec saskatchewan british columbia call upon parliament reinstat katimavik program program critic unit canadian young canadian coast coast coast canadian petition call upon govern revers previou decis cut limit fund offer program reinstat;Nathan Cullen;2012
4536270;mr speaker would like present petit today first petit petition call upon govern abandon unwis plan elimin experiment lake area;Francis Scarpaleggia;2012
4536271;mr speaker second petit sign student lindsey place high school ride petition call upon govern pressur chines govern releas dr wang bingzhang prison compassion ground reunit famili friend;Francis Scarpaleggia;2012
4536272;mr speaker petit constitu ride yorkton melvil support motion indic confirm human recogn canadian law human amend section crimin code way reflect 21st centuri medic evid;Garry Breitkreuz;2012
4536273;mr speaker present petit sign canadian oppos conserv motion veil attempt reopen abort debat canadian debat decad peopl readi move thing canadian want move toward true gender equal;Nycole Turmel;2012
4536274;mr speaker rise today present petit concern experiment lake area petition ask govern keep experiment lake area fund open whole ecosystem research laboratori inform govern past help make smart decis protect freshwat resourc abl continu futur canadian ask govern continu fund;Ted Hsu;2012
4536275;mr speaker rise today support number petit refer year old definit human ask parliament bring 21st centuri petition ask parliament stand principl human creat equal human inher worth digniti particular petit signatur ride mississauga erindal petit signatur calgari saskatoon vancouv island london bruce grey petit ride scarborough roug river accomplish signatur mani women petit ride markham unionvil signatur petit effect ride oak ridg markham signatur petit ride scarborough agincourt signatur receiv petit across countri thousand signatur stop today;Stephen Woodworth;2012
4536276;mr speaker rise present petit sign citizen concern lack nation public transit strategi rais eve thanksgiv biggest weekend northern ontario student come home mcguinti liber kill public transit north leav student high dri contempt northern pretti clear part larger problem govern seem care issu public transit northern rural commun;Charlie Angus;2012
4536277;mr speaker tabl petit resid winnipeg north state mani need import need increas size hous common member parliament deal issu like oa forth import increas number politician hous common;Kevin Lamoureux;2012
4536278;mr speaker petit number canadian concern propos mega quarri melancthon township dufferin counti ontario would largest open pit quarri acr petition concern number thing propos megaquarri would truckload per hour aggreg leav quarri head south empti truckload return quarri truck transport ton explos quarri per day local roadway design carri traffic;David Tilson;2012
4536279;mr speaker pleas present petit urg govern maintain budget katimavik petit sign peopl across want minist canadian heritag minist financ prime minist maintain fund cours duti got know group katimavik particip work ride beauport limoil pleas present petit;Raymond Côté;2012
4536280;mr speaker honour present petit sign women men across oppos conserv motion veil attempt reopen abort debat debat canadian decad canadian readi move women men look move regress motion canadian look achiev true gender equal;Rathika Sitsabaiesan;2012
4536281;mr speaker petit peopl ride happen women add dozen petit dozen signatur peopl favour motion subject close;Jim Hillyer;2012
4536282;mr speaker honour present petit today first urg govern consid neg impact elimin katimavik program commun across non profit organ peopl sign petit want govern consid maintain fund program;Charmaine Borg;2012
4536283;mr speaker second petit oppos motion veil attempt reopen debat taken place repres step women equal;Charmaine Borg;2012
4536284;mr speaker rise today present number petit earlier spring petition concern pass bill c;Elizabeth May;2012
4536285;mr speaker current petit want present signatori ride ontario manitoba petition urg govern press china human right issu concern persecut falun dafa falun gong practition ad mani concern suppress tibetan monk cathol within china;Elizabeth May;2012
4536286;mr speaker petit sign resid british columbia urg govern set favourit toward enbridg northern gateway project allow full fair un time limit discuss studi propos;Elizabeth May;2012
4536287;mr speaker honour rise behalf beauti constitu kelowna lake countri hundr constitu sign sever petit deal motion address year old definit human ask parliament debat open transpar manner;Ron Cannan;2012
4536288;mr speaker today pleas present petit sign hundr voter ride call govern fulfil intern respons ensur contribut foreign develop give prioriti fund ngo support canadian fund slash cida spirit intern solidar restor full fund develop peac next year;François Pilon;2012
4536289;mr speaker petit present morn first petit good peopl willowdal ask hous support motion call open end studi human life begin second petit peopl battleford lloydminst good peopl saskatchewan ask 21st centuri medic evid consid open end studi call motion hous week third petit sign number peopl vancouv island north ask hous support open end studi come conclus human life begin;Rod Bruinooge;2012
4536290;mr speaker would seek support hous return present committe report;Kevin Sorenson;2012
4536291;unanim consent hous revert committe report;Andrew Scheer;2012
4536292;agre;Some hon. members;2012
4536293;mr speaker honour present offici languag sixth report stand committe public safeti nation secur concern electron monitor pursuant stand order hous common committe request govern tabl comprehens respons report;Kevin Sorenson;2012
4536294;mr speaker question allow stand;Tom Lukiwski;2012
4536295;agre;Andrew Scheer;2012
