basepk;speechtext;speakername;year
4476096;mr speaker honour morn tabl offici languag seventh report econom action plan;Ted Menzies;2011
4476097;hous proceed consider privat member busi list today order paper;Peter Milliken;2011
4476099;motion amend stand notic paper report stage bill c motion group debat vote upon accord vote pattern avail tabl put motion hous;Peter Milliken;2011
4476100;move motion bill c amend restor claus follow section act replac follow definit section appli section author mean author grant subsect pharmaceut product mean drug defin section food drug act includ monitor product product use conjunct pharmaceut product motion bill c amend restor claus follow subsect act replac follow subject subsect commission shall applic person payment prescrib fee author person manufactur pharmaceut product product name applic make construct use patent invent purpos manufactur product product c sell product product export countri list schedul addit author subsect author subsect author person manufactur activ ingredi use manufactur finish product b make construct use patent invent purpos manufactur activ pharmaceut ingredi use manufactur finish product countri remov schedul author continu appli respect countri day though countri remov schedul subsect act amend ad end paragraph repeal paragraph b f subsect act replac follow commission shall grant author applic compli prescrib requir;Megan Leslie;2011
4476101;move motion bill c amend ad line page follow new claus provis act amend patent act shall ceas appli day fourth anniversari day act come forc unless day applic provis extend resolut text establish subsect pass hous parliament accord rule set subsect governor council may order establish text resolut provid extens applic provis amend patent act refer subsect specifi period extens may exceed year first day resolut pass hous parliament motion adopt resolut may debat hous parliament may amend conclus debat speaker hous parliament shall put necessari determin whether motion concur applic provis amend patent act refer subsect may extend accord procedur set section event provis amend patent act refer subsect ceas appli applic grant author section act shall conclud submit day provis ceas appli;Luc Malo;2011
4476102;mr speaker day live lost world hiv tuberculosi malaria treatabl infecti diseas accord global fund peopl around world live hiv aid die infect peopl children nineti percent peopl infect hiv aid live low middl wealth countri infect countri need antivir drug treat pleas speak bill c would fix key flaw access medicin regim camr await opportun bill c bill talk lot constitu halifax get letter phone call camr event around nova scotia like grandmoth event good word africa scrabbl afternoon scrabbl fundrais rais money hiv aid rais awar bill c get postcard grandmoth grandmoth campaign receiv letter hiv aid legal network parti hiv aid tb caucu hat caucu listen stephen lewi jame orbinski talk bill c receiv facebook messag tweet stop street talk student doctor commun activist retir politician health polici expert grandmoth grandmoth legisl said thing support bill c origin form letter receiv intern ngo oxfam would like read letter colleagu hous commun everyth need know bill read dear parliament amaz opportun would save live around world without cost canadian taxpay dime mani place world countless peopl die day aid tuberculosi malaria host diseas death prevent countri need access gener medic good news polit exist ensur access parliament pass legisl creat access medicin camr bad news camr broken legisl function gener drug manufactur requir negoti patent holder countri countri drug drug basi abl distribut afford life save medicin due complex difficulti use camr deem unwork present form year camr result order aid drug countri wait good news bill c origin form would solv problem contain licenc solut would elimin need separ negoti patent holder purchas countri order medicin would provid workabl process get afford medicin peopl develop countri would meet intern legal oblig includ wto rule pleas commit vote restor licenc solut bill c respons save live said letter mani colleagu hous would receiv oxfam get simpler member parliament repres commun could respons save live could implic refus help watch sidelin peopl die hous make decis side issu camr work reform make work heard camr deliv medicin countri sinc parliament creat year expect camr use unless get fix médecin san frontièr doctor without border testifi committe tri month make use camr get medicin patient abandon effort unnecessari hurdl law gener drug manufactur will use camr said would tri process commit use system simplifi make version aid drug need treat children drug avail sourc streamlin camr jeopard pharmaceut research develop includ camr author export gener version patent medicin certain elig countri countri agre upon wto member reflect current camr creat parliament countri repres small portion total global pharmaceut sale profit brand name pharmaceut compani brand name drug compani entitl receiv royalti sale gener medicin suppli countri camr bill c propos reform offer valu money canadian chang cost taxpay noth fact bill c licenc solut would make canadian foreign aid effect limit resourc could use purchas medicin would free scarc resourc invest make health system scale access treatment mean greater opportun produc distribut good qualiti canadian made gener medicin mean busi job address press global health need today debat amend introduc report stage introduc amend conserv liber member industri committe work strip critic aspect camr legisl like licenc solut heard critic bill will compromis will work parti reach across hous work ensur import legisl pass brought amend effort make parliament work get legisl pass core bill continu licenc solut approach would elimin camr current requir separ negoti patent hold pharmaceut compani individu licenc countri order medicin would remov requir determin disclos advanc abl appli licenc export singl recipi countri fix maximum quantiti medicin unnecessari requir proven major stumbl block use camr licenc solut remov committe slim major delet claus bill c spite fact clear support second read canadian want parliament take action canadian access medicin accord nation poll canadian support reform access medicin regim make workabl help develop countri get access afford life save medicin dozen promin canadian come board say way move includ former prime minist govern enact camr honour world aid day group promin canadian wrote letter member parliament ask support bill signatori letter includ right paul martin former prime minist janic alton nation co chair canadian voic women peac richard bedel medic advisor dignita nigel presid ceo unicef robert fox execut director oxfam michael geist research chair internet e commerc law univers ottawa karen kain artist director nation ballet alexa mcdonough former parliament steve morgan research univers british columbia david suzuki companion order member see page page signatori canadian want legisl pass want parliamentarian work ensur pass hope stand vote amend support bill c;Megan Leslie;2011
4476103;mr speaker turn halifax speak bill c would amend access medicin regim speak motion no move halifax motion move would like talk studi parliamentari committe parliamentari committe studi bill inform committe chair would import take closer look access medicin use time wonder regim meant provid ongo access medicin antiretrovir african countri disadvantag countri use kind chang would made could chang differ partner involv regim act use wit told regim work mani peopl use colleagu spoke group written came tell committe would like see regim use told committe chair need hear mani wit possibl studi need broaden includ entir regim bill introduc former winnipeg studi began heard mani wit get feel colleagu around tabl want go beyond bill studi access medicin entireti come member hous hope regim put place parliament use countri need low cost medic greater access wit told committe case antiretrovir drug mani disadvantag countri need access second third gener drug avail gener form import go beyond bill studi regim member refus stick bill c studi merit henc analysi variou motion halifax mention bloc member sit committe vote favour bill c claus includ refer licenc solut examin bill like bill c need look core bill look bill c clear key element licenc solut halifax reintroduc element motion no reintroduc claus bloc québécoi vote support would like move motion place order paper decemb fact sunset claus take time reread motion sinc speaker read introduc motion consider feel sunset claus necessari sum everyth connect way testimoni heard committe mani wit said want improv access medic sale product drug order make access bill c keep bill intact would serv address concern express group wit sinc sunset claus would affect claus bill wit point chang access medicin regim bill c might violat wto rule one hous would want introduc enact legisl would violat wto rule fact call trade partner around world compli rule would want legisl pass violat rule fear chang made regim make vehicl export drug larg scale inconsist spirit humanitarian regim fear fundament purpos regim provid help lost want regim core purpos aid countri need inexpens drug preserv offici told noth would chang amend regim bill c would chang noth need concret exampl fact prove bill c work regim amend effect regim break rule purpos sunset claus reassur everyon ensur year solid exampl resum debat calmli much tabl exampl rwanda current regim hous committe base discuss realiti concret evid advanc made chang bill c make access medicin regim;Luc Malo;2011
4476104;mr speaker want welcom everybodi hous christma break happi back pleas opportun discuss bill c act amend patent act drug intern humanitarian purpos make consequenti amend act address motion colleagu put amend bill report stage discuss bill c motion take minut highlight commit improv health condit peopl live develop world provid import context given laudabl goal behind bill improv access medicin develop countri sure speak member express support excel humanitarian goal opinion effect way improv poor health condit peopl live develop world chang access medicin regim bill c motion today propos help ensur primari health care world vulner citizen mother children met result stand behind recent announc prime minist harper;Mike Wallace;2011
4476105;remind member ought refer colleagu given name;Barry Devolin;2011
4476106;mr speaker provid support improv matern child health care sever develop countri part year commit muskoka initi part initi provid support improv nutrit health pregnant nurs women children ethiopia addit govern strengthen nation health system mozambiqu develop health servic mother children provid life save hiv treatment children treat pregnant women prevent hiv infect immun children age measl support help strengthen matern neonat health servic bangladesh purchas essenti drug equip recruit train health care profession includ new skill commun birth attend upgrad exist treatment centr help purchas enough oral polio vaccin children turn discuss concern bill c follow motion today report stage would like remind hous first time stood speak bill spoke went committe support go committe could hear discuss want thank colleagu bloc attend meet provid valuabl input octob recal bill c underw extens review hous common stand committe industri scienc technolog committe would like congratul member committe commit hear testimoni wide array wit among share view access medicin initi develop world expert field intern trade patent law repres non government organ experi work africa govern offici knowledg histor background technic implic access medicin extens testimoni committe inform intern drug procur framework trade oblig within access medicin regim must oper committe heard access medicin regim element govern plan improv health outcom develop countri activ support program like muskoka initi matern child health signific effect improv health condit poor countri committe heard evid larg econom context provid afford health care includ drug low incom countri poverti patent major obstacl health access develop countri committe heard access medicin regim work current form shipment tablet hiv aid drug rwanda countri made request drug proof work may work effici effect mani heard present form work compar access medicin regim countri countri around world abl use system deliv drug third world countri countri need view along colleagu bloc said tell regim set work peopl satisfact mean regim set proper legal effect form look broader review make sure provid hiv drug countri need conclus committe review member vote amend bill c chang committe consid necessari remov claus would allow access medicin regim use gener compani export amount drug countri includ known licenc solut understand committe consid elimin licenc solut chang bill c necessari ensur bill respect intern trade oblig maintain integr framework encourag innov ensur access medicin canadian key concern motion today seek undo good work committe undermin conclus fellow member parliament reach care review bill c addit particular concern motion motion origin propos implement chang access medicin regim trial basi initi period year year hous agre said committe review bill c sever wit note access medicin work send drug develop countri need regim said kind world kind success result view access medicin regim need chang bill c propos temporari basi concern allow provis bill c temporari effect would harm would noth improv primari health develop countri govern opinion best way improv primari health care program muskoka initi work improv poor health condit african countri reason view none motion amend bill c accept today member parliament third read bill defeat access medicin regim work requir chang review initi access medicin need develop countri must balanc need canadian send tablet hiv aid drug rwanda current access medicin regim demonstr achiev balanc regim would improv bill motion put today therefor colleagu support report stage motion amend bill c mr speaker want thank elizabeth renni team grandmoth grandmoth grandmoth come see mani time clear organ think bill need chang would effect abl provid drug organ would seek african countri pass parti think parti look continu provid support countri think chang regim;Mike Wallace;2011
