basepk;speechtext;speakername;year
804648;special committe consist honour speaker j c elliott w euler ernest lapoint charl marcil mr j fred johnston mr f kellner mr w bird mr r b hanson mr w boy sir georg perley mr georg black yukon mr finlay macdonald cape breton appoint consid honour speaker advis revis rule hous report hous present session common late mr flem p;William Lyon Mackenzie King;1927
804649;order committe may overlook point think would would take consider addit matter consid former committe method divis record chamber rule take twenti thirti minut record vote hous forti member wherea parliament great britain oper perform averag minut although membership bodi someth condit favour adopt english system lobbi adjac util trust committe meet session consid suggest motion agre carillon power develop w l mackenzi king prime minist desir lay tabl copi order council rel power develop ottawa river carillon fall request leader opposit;Hugh Guthrie;1927
804651;beg report regul made health act proprietari patent medicin act sinc last session parliament late mr j k flem right w l mackenzi king prime minist order day call may permit mr speaker make mention loss hous sustain moment mind present third time brief interv elaps sinc parliament assembl call upon paus proceed hous refer death number speech throne read learn death provinc nova scotia begin present week occas refer reassembl brief recess death honour time ontario day ere week call upon record death number provinc new brunswick present took seat open present session proceed littl commenc believ histori parliament hous common call upon mourn brief space time loss mani member like loss membership sustain upon threshold new parliament j k flem death occur yesterday carleton victoria enter parliament gener elect present greater part last session known last parliament return gener elect though parliament short time conspicu figur year occupi posit premier nativ provinc though faith attend hous voic heard occas doubt first session feder parliament due doubt ill health suffer short time kindli pleas person mani friend among men parti mr flem born carleton counti april life part identifi counti birth affair nativ provinc year becam premier receiv educ common school graduat provinci normal school follow time profess teach engag commerci industri pursuit time travel salesman merchant becam interest lumber oper develop lumber industri mr flem leader conserv parti provinc new brunswick life took activ interest public affair encount outset defeat candidatur legislatur provinc elect return legislatur time rise promin affair provinc w unbroken rapid elect legislatur latter year becam provinci secretari receiv gener cabinet sir dougla mr hazen resign sir dougla hazen mr hazen enter cabinet sir robert borden mr flem succeed premiership selkirk pulpwood concess provinc posit held close time suffer ill health resign premiership seat legislatur nomin contest victoria carleton interest conserv parti return parliament mr flem retir activ polit whilst extent regain health strength suffer seriou ill period retir member parliament last session recal suffer time impair health therefor learn day undergo oper mani fear outcom may speak member side hous say join gentlemen opposit regret less hous sustain felt friend leader opposit support share sympathi hope mr speaker convey name common whole widow son daughter late colleagu bereav;James Horace King;1927
804652;mr speaker behalf sit left chamber may thank right friend prime minist mr mackenzi king befit gener tribut paid memori held great respect held quarter chamber know late mr flem came first time year struck abil kindhearted wonder fund inform regard public affair countri struck year ago seem realiz afflict maladi would near distant futur result told last session health fail know long would abl continu exhibit patienc cheer courag although awar vital forc daili grow weaker weaker man outstand abil abl speaker excel debat man risen highest posit nativ provinc spare chamber would prove ablest use membership time sat chamber satisfi hard fight ill health pursu sure whole chamber deepli regret death side realiz suffer tremend loss lost polit friend person friend great alli conserv parti;Hugh Guthrie;1927
804653;mr speaker behalf member sit comer chamber may say desir associ messag sympathi condol express widow rel late mr flem corner know flem seem cheer thought good health circumst decre comer chamber must much regret loss desir associ messag sympathi;Robert Gardiner;1927
804656;would like govern follow applic receiv depart interior pulpwood concess suffici warrant build pulp paper mill selkirk manitoba progress made negoti govern give assur applic receiv consider may given manitoba pulp paper compani establish mill pine fall;Leland Payson Bancroft;1927
804657;depart receipt;Charles A. Stewart;1927
804658;question order ought put order paper minist make brief answer allow;Hewitt Bostock;1927
804659;prepar answer applic receiv construct mill selkirk applic backu interest territori manitoba construct mill vicin winnipeg applic base stumpag due territori north township manitoba offer twenti cent bonu south boundari give favour consider immigr;Charles A. Stewart;1927
804663;minist iv immigr awar agent canadian nation railway offer guarante employ immigr countri guarante employ absolut destitut citi western like done matter;Charles Stephen Booth;1927
804664;inform destitut dominion present time;Robert Forke;1927
804665;may secur minist immigr answer may repeat said canadian nation railway agent guarante employ immigr countri immigr destitut done minist immigr circumst prepar offer proof statement think fair answer done immigr depart seriou state affair exist men come countri agreement provid work print copi effect get becom burden upon citi;Charles Stephen Booth;1927
804666;gentleman given littl notic go would abl repli new minist start taken littl surpris canadian nation railway compani undertak find employ immigr bring countri heard unemploy town instanc complaint calgari certain number immigr land canadian nation railway destitut made inquiri found employ found immigr complaint commun minist labour mr heenan assur friend minist labour job keep close tab see bring immigr effect unemploy heard noth seriou confid mr speaker less unemploy year number year past;Robert Forke;1927
804667;put form might advis minist latest inform men vancouv day get dollar per day relief work;Alan Webster Neill;1927
804670;matter polici inclin discuss hous present time immigr estim come conveni time shall prepar go matter kind;Robert Forke;1927
804673;vancouv centr mr steven interrog prime minist yesterday respect agit go british columbia connect indian titl happen hous occas interrog matter govern think whole life recent administr consider time;Charles A. Stewart;1927
804674;year;Henry Herbert Stevens;1927
804675;ye period endeavour negoti confer see settlement could reach fortun abl say settlement sight make special studi whole provinci govern feder govern indian interest matter adjust reserv burn except settl repres indian tribe press judici investig whole indian titl ask matter carri privi council grand trunk pacif ry co request grant although receiv consider committe govern act cooper deputi minist justic work situat endeavour reach decis whether would wise submit matter judici investig privileg carri whole privi council;Charles A. Stewart;1927
804676;might minist given consider suggest small select committe parliament appoint consid matter minist may prepar answer make suggest interest bring solut problem;Henry Herbert Stevens;1927
804677;given matter consider spent great deal money bring wit british columbia believ new evid submit volum evid committe parliament would help without go expens bring hundr wit british columblia would inclin assist much investig much evid taken much money spent controversi inclin think tri solut problem present committe see cannot get manag settl difficult problem engag attent say shall settl least want make littl attempt settl;Charles A. Stewart;1927
804678;hope minist abl settl;Henry Herbert Stevens;1927
804681;bow river mr garland believ await answer ask day ago respect governor gener warrant odd found estim movement coal alberta ontario governor gener warrant purpos pass sum conserv govern resign septemb amount paid canadian nation railway ontario govern refund dominion govern valu coal amount actual cost therefor dominion govern movement test shipment ton;Charles A. Stewart;1927
804688;desir point bill distribut opportun go provis contain bill matter hous yesterday afternoon import question ask minist upon care express opinion public way would agreeabl minist permit legisl go special railway committe order might abl go matter report hous mani import matter knowledg larg sum money involv bill furthermor principl recognis see know go;Robert Gardiner;1927
804689;govern desir permit fullest possibl explan bill term method propos friend afraid take great deal time bear mind arrang public countri old countri detail period month principl larg measur detail arrang embodi resolut discuss yesterday meet friend wish proceed day take second read consid bill committe understand leav bill committe monday meantim permit inquiri common grand trunk pacif ry co made offic depart may interest explan cannot given;Charles Avery Dunning;1927
804691;would imposs member read whole section chairman read short synopsi none happen acquaint content bill fail see carri know section contain proceed bill day pass claus claus claus read;Archibald M. Carmichael;1927
804692;would help committe might save time minist sure familiar bill would claus read anyth vital claus might make brief statement hous;George Gibson Coote;1927
804693;claus read notwithstand anyth act relat grand trunk pacif railway compani hereinaft call pacif compani canadian nation railway compani hereinaft call nation compani except inconsist act scheme arrang set schedul act hereinaft call scheme arrang made holder per cent debentur stock pacif compani hereinaft call pacif stock issu pursuant chapter statut year chapter twenti statut year herebi confirm declar valid bind upon person compani affect interest mention therein respect scheme arrang enact herebi said person compani herebi author requir subject provis act observ carri term provis scheme arrang accord true intent mean thereof;John Frederick Johnston;1927
804694;think explanatori note opposit section copi bill hand committe requir way explan make effect scheme arrang set imr dun;Charles Avery Dunning;1927
804695;rais yesterday refer line say declar valid bind upon person compani affect interest mention therein agreement made bind individu holder debentur stock point cover;George Gibson Coote;1927
804696;particular point friend refer aris next section;Charles Avery Dunning;1927
804697;pass section involv pass schedul like hear explan mean schedul section pass;Donald MacBeth Kennedy;1927
804699;right understand bondhold satisfi take certain per cent reli uncertain per cent grand trunk may abl pay bond retir thirti year per cent paid sink fund;Herbert Bealey Adshead;1927
804700;ye;Charles Avery Dunning;1927
804701;debentur retir par price fix;Thomas Edward Simpson;1927
804702;import arrang retir debentur proce sink fund shall appli year purchas debentur purchas made tender say debentur holder liberti offer debentur year sink fund truste paid sink fund provis end ten year debentur shall retir time time par;Charles Avery Dunning;1927
804703;mr chairman rank new bond oblig stand relat oblig compani;Edward Joseph Garland;1927
804704;compani concern prioriti aris new oblig guarante govern;Charles Avery Dunning;1927
804705;seriou object taken scheme part stockhold accept organ object;John Millar;1927
804706;organ object scheme recollect receiv individu protest may say nineti per cent total holder bond assent allow less disappear way cannot reach think take grant interest accept scheme arrang;Charles Avery Dunning;1927
804707;answer ask gentleman right moment ago minist intim hous ten year govern would retir bond tender amount sink fund accumul irrespect valu bond stockhold could send offer sell bond;Edward Joseph Garland;1927
804709;prevent larg number stockhold get agre fix amount per share word hold govern;Edward Joseph Garland;1927
804710;compuls scheme arrang sink fund truste buy bond offer danger friend refer case remot bear mind sure individu bondhold think like danger along line know could guard danger;Charles Avery Dunning;1927
804713;w price bond grand trunk pacif went receivership;Peter McGibbon;1927
804714;sorri inform;Charles Avery Dunning;1927
804715;could minist tell committe total percentag interest paid upon bond sinc date common grand trunk pacif ry co;Peter McGibbon;1927
804717;would pay per cent interest;Charles Avery Dunning;1927
804719;benefit legal train hope minist explain bow arrang forc upon individu bondhold look like confisc exist bond substitut someth whether individu bondhold may agreeabl understood minist say yesterday matter chariti compassion allow state individu legal claim legal claim claim supersed way propos individu bondhold undertak stand forc come scheme forc scheme worth consid whether right proceed arrang noth bind regard seem discuss yesterday must come peopl gave bond concern prove bankrupt dominion came resuc stood behind railway appear honour claim exist regard unsuccess railway legal oblig question explain adopt legisl told yesterday instanc parti sign contract declin seem case dominion sign shall forc peopl sign want;Charles Stephen Booth;1927
