basepk;speechtext;speakername;year
2348114;week hous honour visit member council northwest territori today speaker galleri member council northern territori yukon addit council member john watt donald taylor kenneth thompson present speaker yukon council mr georg shaw member would want behalf extend warm welcom member small import legisl bodi take much respons growth develop yukon;Maurice Bourget;1965
2348115;hear hear;Some hon. Members:;1965
2348118;mr speaker;Walter Gilbert Dinsdale;1965
2348120;member stand time privileg;Maurice Bourget;1965
2348121;privileg indic yesterday intend bring today;Douglas Mason Fisher;1965
2348122;member stand time chair decid seem view fact bran souri privi councillor courtesi hous might extend;Maurice Bourget;1965
2348123;mr speaker rise person privileg yesteday pleasur visit citi montreal spend hour friendli warm heart commun privileg speak student sir georg william colleg must confess brief stay came conclus interest matter occur spot hour upon return mr speaker discov warm cordial occurr distinguish hous common cours discuss name becom involv way cordial friendli involv visit montreal mr speaker intend rais privileg kind though matter hous day result place order paper hamilton west mr macaluso must confess surpris interest hamilton west vex mani respect unfortun episod histori parliament concern investig chines immigr case hamilton west hous event took place surpris express interest subject thought resolv mutual satisfact unanim agreement ail member hous go pursu thought understand port arthur indic bring formal motion chamber base interest hamilton west say disappoint one indulg activ reviv shadow suspicion hung chines commun long;Walter Gilbert Dinsdale;1965
2348124;privileg;Joseph Angelo Macaluso;1965
2348125;sit;Some hon. Members:;1965
2348126;intend sit;Joseph Angelo Macaluso;1965
2348127;order might start afternoon consid privileg privileg involv;Maurice Bourget;1965
2348128;mr speaker may;Joseph Angelo Macaluso;1965
2348130;bran souri;Maurice Bourget;1965
2348131;thank mr speaker decid present privileg matter brought yesterday minist justic must say action record yesterday hansard caus greater surpris hamilton west conclud substitut witch hunt techniqu administr justic typic;Walter Gilbert Dinsdale;1965
2348133;although minist justic chamber event refer took place sinc record hansard given full approv handl chines immigr case carri formal polici announc hous awar must becom awar first portfolio citizenship immigr;Walter Gilbert Dinsdale;1965
2348134;mess;John George Diefenbaker;1965
2348135;minist justic involv depart concern difficult problem fail known could consult deskmat bonavista twilling mr pick ersgil;Walter Gilbert Dinsdale;1965
2348136;;Some hon. Members:;1965
2348137;troubl;Thomas Miller Bell;1965
2348138;mr speaker bonavista twilling hous matter debat took part discuss opposit bench day made strong represent call smear tactic use canadian chines origin;Walter Gilbert Dinsdale;1965
