basepk;speechtext;speakername;year
1653221;honour inform hous receiv commun mr p h spaak presid consult assembl council europ invit parliament send observ session council commenc septemb next;Elie Beauregard;1951
1653224;amount advanc georg davi son limit canadian commerci corpor purpos enabl first name compani complet deliv ship ming sung industri compani limit total advanc much amount repaid date payment amount written much date write govern take first mortgag shipyard georg davi son limit princip amount govern hold said mortgag much owe said mortgag princip b interest consider said mortgag releas firm georg davi son limit successor thereto engag shipbuild contract govern contract award vessel cover contract cost govern vessel profit compani contract director major sharehold firm contract refer part hereof enter;Mr. Fulton:;1951
1653225;govern act canadian commerci corpor undertook provid georg davi son limit defici work capit necessari enabl complet deliv ship ming sung industri compani limit maximum aggreg time amount advanc variou date currenc advanc juli septemb april ye ye ye b mortgag releas date contract feb nov nov jan june estim vessel cover cost govern gate vessel influenc type minesweep vessel gate vessel product work draw cetera gate vessel loop layer basic type j craft amount estim cost govern includ cost labour materi overhead fee per cent total thereof payabl compani amount actual profit compani contract cannot determin question director georg davi son limit andr delagrav brenda delagrav mauric paquet major sharehold compani known;Mr. Mcllraiih:;1951
1653228;mani rural mail rout oper provinc june b june number box rout provinc date;Mr. Wright:;1951
1653229;number number rural rout box b b postal district jaw bay john rural mail deliveri statist kept postal district provinc;Édouard-Gabriel Rinfret;1951
1653232;mani board agenc exist exist sinc januari paid form market product subsidi given form capit assist industri manufactur name board agenc total paid recipi provinc board agenc sinc januari sinc date establish board agenc establish date;Mr. Fulton:;1951
1653235;copi letter telegram commun sinc januari date connect ship built ming sung industri compani limit canadian subsidiari st lawrenc metal marin work davi shipbuild compani pass govern said ming sung industri compani limit canadian subsidiari behalf said compani davi shipbuild compani offic person behalf;John George Diefenbaker;1951
1653236;mr speaker object pass order reason obviou correspond ask volumin good deal routin charact relat contract refer word friend understand prepar examin origin correspond indic portion desir copi produc accord order;Douglas Charles Abbott;1951
1653237;correct;John George Diefenbaker;1951
1653238;carri subject remark made minist financ;Elie Beauregard;1951
1653241;copi letter telegram commun sinc januari date hereof pass depart govern offici govern hong kong relat exempt grant ming sung industri compani limit canadian british ship act said compani;John George Diefenbaker;1951
1653242;object part govern product paper usual courtesi applic gone govern hong kong consent trade commission ask make dispatch get answer govern hong kong;Louis Stephen St-Laurent;1951
1653243;would possibl end week;John George Diefenbaker;1951
1653244;hope say commission ask make dispatch get answer;Louis Stephen St-Laurent;1951
1653245;carri;Elie Beauregard;1951
1653249;mr speaker thursday last st john west mr brown citi ask direct prime minist shortag salt newfoundland advic chairman newfoundland fisheri board shortag exist extent exagger wire morn confirm shortag present inform local bay fish struck shore trap usual area local merchant adequ suppli hand tri effect quick distribut salt area shortag small boat transport delay suppli inform morn stock ampl distribut action trade word gener shortag salt newfoundland present time difficulti get place would like suppli come;Robert Wellington Mayhew;1951
1653252;view import statement made mr malik saturday sinc secretari state extern affair mr pearson london comment statement london prime minist posit make comment would enlighten hous attitud govern toward statement may say press statement prompt fact comment made london secretari state extern affair;George Alexander Drew;1951
1653253;understand newspap men london put certain question secretari state extern affair repli time consid repli receiv clip came hous doubt secretari state extern affair like rest regard statement import develop unit nation doubt deal think might conveni put record hous statement made secretari gener mr trygv lie follow form recent week qualifi spokesmen mani govern forc particip unit nation action korea inquiri ministri secretari gener express hope militari ceas fire korea vicin parallel deleg u r deputi foreign minist jacob malik express hope ceas fire unit nation forc fight korea uphold peac secur unit nation charter outset unit nation made clear first step restor peac korea must ceas fire ceas fire involv militari arrang necessari stop fight ensur renew urg negoti militari ceas fire enter earliest possibl date ceas fire attain polit issu involv restor peac secur korea discuss compet organ unit nation inform mr presid gener assembl chairman good offic committe come washington new york order touch repres unit nation take immedi action may appropri hope statement real desir see ceas fire withdraw oppos troop side dot parallel brought think member would interest know among clip got refer radio broadcast capit communist china report statement mr malik editori say america will stop war bring reason measur peac settlement propos peopl republ china soviet union countri desir peac cours statement along line mr malik statement along tradit line fourteen minut violent vituper half minut make statement thought problem arm conflict korea could settl time usual manner propos put u r former experi violent vituper follow someth seriou intend effect hope may prove exampl;Louis Stephen St-Laurent;1951
1653254;view statement made prime minist may join hope express sure canadian join view import part bound play discuss take place desir achiev measur inquiri ministri unanim may possibl hous matter view may subject urg prime minist keep inform develop subject cours term secreci associ import consider kind prime minist point statement mr malik design make impress sweet reason anniversari attack korea think bear mind russian back occas greec azerbaijan connect airlift berlin think hope part sham peac campaign genuin offer termin hostil benefit one termin may begin period combin strength free nation may attain measur secur hope;George Alexander Drew;1951
1653255;may add morn secretari state extern affair confer mr herbert morrison unit kingdom foreign minist ambassador washington touch yesterday touch today secretari state languag declar scrutin indic brush explor sincer desir least side produc result;Louis Stephen St-Laurent;1951
1653256;mr speaker like associ member group remark prime minist leader opposit statement made saturday mr malik exceed import whether purpos propaganda unit nation suffici experi intent turn soviet union purpos propaganda welcom statement made secretari gener unit nation must earnest hope everyon ceas fire order may possibl ceas fire order made doubt fight would begin;Angus MacInnis;1951
1653260;like direct mr drew minist agricultur accept person approach act committe expert respect matter econom feasibl south saskatchewan river dam irrig project;John George Diefenbaker;1951
1653261;might answer confidenti approach expect inform today ambassador washington;Louis Stephen St-Laurent;1951
1653264;second read bill respect canadian nation railway author acquisit railway quebec railway light power compani;Lionel Chevrier;1951
1653265;minist go make statement;James MacKerras Macdonnell;1951
1653266;propos make statement thought might make committe unless object;Lionel Chevrier;1951
1653267;think would conveni stage like minist whether propos done place refer bill committe committe whole;James MacKerras Macdonnell;1951
1653268;hope could dispos committe whole j;Lionel Chevrier;1951
1653271;understand arrang canadian nation railway use first twenti mile quebec way murray bay minist say arrang use past whether basi rental;James MacKerras Macdonnell;1951
1653272;arrang known interlin carrier arrang mean freight rate let say articl move quebec railway light power compani line freight carri quarter distanc line compani cent go quebec railway light power compani twenti cent c n r difficult give arrang detail understand common arrang enter railway traffic carri railway line whether traffic origin line canadian nation railway whether come line interlin carrier arrang much standard railway;Lionel Chevrier;1951
1653273;understand quebec railway light power compani separ unit known montmor unit show special oper result could inform result;James MacKerras Macdonnell;1951
1653274;incom account quebec railway light power compani cover period indic net corpor incom per year explicit figur;Lionel Chevrier;1951
1653275;littl puzzl figur notic place figur given differ figur given minist adjust made let add face figur surpris compani wish sell make year wonder explan;James MacKerras Macdonnell;1951
1653276;although read senat report figur given friend accur figur charg depreci depreci charg year leav net corpor incom;Lionel Chevrier;1951
1653277;understand featur arrang acquisit certain roll stock equip figur valu understand diesel equip fit steam oper nation line;James MacKerras Macdonnell;1951
1653278;oper piec equip own railway steam locomot electr locomot statement broken locomot passeng car freight car car;Lionel Chevrier;1951
1653279;total;James MacKerras Macdonnell;1951
1653280;total piec includ locomot passeng car freight car car;Lionel Chevrier;1951
1653281;meant total valu equip canadian nation railway;James MacKerras Macdonnell;1951
1653282;estim cost equip present day price less depreci would amount;Lionel Chevrier;1951
1653283;line run quebec ste ann de beaupr;William Joseph Browne;1951
1653284;;Lionel Chevrier;1951
1653285;line poor condit canadian nation rebuild line replac roll stock intend use roll stock acquir;William Joseph Browne;1951
1653286;line fair condit roll stock replac canadian nation railway estim spend substanti amount money improv equip trackag estim charg depreci interest;Lionel Chevrier;1951
1653287;ask travel line last year seem bad condit believ would good invest canadian nation;William Joseph Browne;1951
1653288;privileg possess employe compani pension concern look c n r;Wilfrid Lacroix;1951
1653289;think posit would better though familiar matter moment line integr canadian nation think employe quebec railway light power would privileg employe canadian nation railway;Lionel Chevrier;1951
1653290;unfortun hous chanc hear offici railway nevertheless minist made clear statement thing bother must consider would get equip cost plu railway would cost least someth like railway station must disadvantag complain get good deal would like feel understand moment confess puzzl unless equip run point valu unless st john west indic railway rebuilt must someth appreci fact figur minist given compet offici canadian nation indic believ profit deal go long way toward accept view would like feel understand deal vote;James MacKerras Macdonnell;1951
1653291;think overlook factor know exist person relat vendor compani public exist railway winter servic public unsatisfactori difficulti keep car heat high temperatur set got cold coupl train oper steam locomot servic complain long time effort c n r take give satisfactori servic c n r would pay thought could justifi econom ground;Mr.   Si. Laurenl@;1951
1653293;power come c n r buy sourc power purchas power compani;Stanley Howard Knowles;1951
1653294;arrang made understand c n r look upon satisfactori suppli electr power quebec power compani parent compani time sale arrang long term contract arrang suppli power oper railway hand c n r;Mr.   Si. Laureni@;1951
1653295;vendor compani go busi;Stanley Howard Knowles;1951
1653296;posit give posit answer compani oper street car servic citi street car replac buss know whether done subsidiari whether old street car compani acquir buss street car remov street quebec public serv buss;Mr.   Si. Laureni@;1951
1653298;shall bill read third time;Elie Beauregard;1951
1653299;;Some hon. Members:;1951
1653300;leav;Stanley Howard Knowles;1951
1653301;third read biu motion agre bill read third time pass;Lionel Chevrier;1951
