basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1766340,ca.proc.d.1954-05-18.1,1954-05-18,,,,topic,RADIO ACT,,,,,,,
1766341,ca.proc.d.1954-05-18.1.1,1954-05-18,,,,subtopic,RADIO ACT,AMENDMENT TO AUTHORIZE EMPLOYMENT OF UNITED STATES PERSONNEL AND IMMIGRANTS AS RADIO OPERATORS,,,,,,
1766342,ca.proc.d.1954-05-18.1.1.1,1954-05-18,e2b15c2f-35a6-4e4e-8e52-a4357fdebc0d,ca.m.9148,Hon. Lionel Chevrier (Minister of Transport) moved,Minister of Transport,RADIO ACT,AMENDMENT TO AUTHORIZE EMPLOYMENT OF UNITED STATES PERSONNEL AND IMMIGRANTS AS RADIO OPERATORS,,"for leave to introduce Bill No. 446, to amend the Radio Act.

",Liberal,,Lionel Chevrier,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e2b15c2f-35a6-4e4e-8e52-a4357fdebc0d&Language=E&Section=ALL
1766343,ca.proc.d.1954-05-18.1.1.2,1954-05-18,103e48f0-b6bb-43eb-9c06-7ceffaf3ea78,ca.m.7989,Mr. Knowles:,Whip of the Co-operative Commonwealth Federation,RADIO ACT,AMENDMENT TO AUTHORIZE EMPLOYMENT OF UNITED STATES PERSONNEL AND IMMIGRANTS AS RADIO OPERATORS,,"Explain.

",Co-operative Commonwealth Federation (C.C.F.),,Stanley Howard Knowles,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=103e48f0-b6bb-43eb-9c06-7ceffaf3ea78&Language=E&Section=ALL
1766344,ca.proc.d.1954-05-18.1.1.3,1954-05-18,e2b15c2f-35a6-4e4e-8e52-a4357fdebc0d,ca.m.9148,Mr. Chevrier:,Minister of Transport,RADIO ACT,AMENDMENT TO AUTHORIZE EMPLOYMENT OF UNITED STATES PERSONNEL AND IMMIGRANTS AS RADIO OPERATORS,,"Mr. Speaker, the Radio Act provides that no one shall be employed as a radio operator unless he is a British subject. By virtue of the Emergency Powers Act the Minister of Transport was authorized to enter into an agreement with the United States government providing that it could establish radio stations in northern Canada and employ operators who were not British subjects. The object of this bill is to amend the Radio Act in order to implement, by way of legislation, that arrangement and also to include certain landed immigrants to be employed as radio operators and who are not yet British subjects.
Motion agreed to and bill read the first time.

",Liberal,,Lionel Chevrier,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e2b15c2f-35a6-4e4e-8e52-a4357fdebc0d&Language=E&Section=ALL
1766345,ca.proc.d.1954-05-18.2,1954-05-18,,,,topic,CANADIAN CITIZENSHIP ACT,,,,,,,
1766346,ca.proc.d.1954-05-18.2.1,1954-05-18,,,,subtopic,CANADIAN CITIZENSHIP ACT,AMENDMENT TO REPEAL THE DECLARATION OF INTENTION,,,,,,
1766347,ca.proc.d.1954-05-18.2.1.1,1954-05-18,e0e6e421-b166-4aff-bdf8-ba1036e43068,ca.m.4799,Hon. W. E. Harris (Minister of Citizenship and Immigration) moved,Minister of Citizenship and Immigration; Leader of the Government in the House of Commons; Liberal Party House Leader,CANADIAN CITIZENSHIP ACT,AMENDMENT TO REPEAL THE DECLARATION OF INTENTION,,"the first reading of Bill No. 445 (from the Senate), to amend the Canadian Citizenship Act.
Motion agreed to and bill read the first time.

",Liberal,,Walter Edward Harris,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e0e6e421-b166-4aff-bdf8-ba1036e43068&Language=E&Section=ALL
1766348,ca.proc.d.1954-05-18.3,1954-05-18,,,,topic,QUESTIONS,,,,,,,
1766349,ca.proc.d.1954-05-18.4,1954-05-18,,,,topic,SECURITY SCREENINGS,,,,,,,
1766350,ca.proc.d.1954-05-18.4.1,1954-05-18,,,,subtopic,SECURITY SCREENINGS,WORLD WAR II RECORDS,,,,,,
