basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3224283,ca.proc.d.1979-12-13.1,1979-12-13,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
3224284,ca.proc.d.1979-12-13.1.1,1979-12-13,,,,subtopic,ROUTINE PROCEEDINGS,THE CANADIAN CONSTITUTION,,,,,,
3224285,ca.proc.d.1979-12-13.1.1.1.1,1979-12-13,26223e14-510e-4dcb-8a95-e4483fb87b9e,ca.m.7507,Mr. Jean-Robert Gauthier (Ottawa-Vanier):,,ROUTINE PROCEEDINGS,THE CANADIAN CONSTITUTION,PROPOSAL THAT FUNDAMENTAL RIGHTS OF CANADIANS BE ENTRENCHED IN CONSTITUTION-MOTION UNDER S O. 43,"Mr. Speaker, under the provisions of Standing Order 43, I ask for the unanimous consent of the House to move a motion dealing with an important matter of pressing and urgent necessity.
Being aware that respect for minorities is, in any parliamentary system, a guarantee of its quality; considering the alarming rate of assimilation of Francophones outside Quebec in a Canada advocating linguistic equality for its two founding peoples, considering the necessity for Canada to convince all provinces of the necessity of recognizing the linguistic rights of its citizens, and considering the historic judgment delivered today by the Supreme Court of Canada concerning constitutional respect for linguistic rights, I move, seconded by the hon. member for Madawaska-Victoria (Mr. Corbin):
That the Canadian Parliament urge the government to implement a very strong, bold, untiring and fair linguistic policy by convening immediately a federal-provincial conference to convince the still wavering provinces of the necessity of entrenching basic rights in a renewed constitution, including linguistic rights for all Canadians.

",Liberal,,Jean-Robert Gauthier,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=26223e14-510e-4dcb-8a95-e4483fb87b9e&Language=E&Section=ALL
3224286,ca.proc.d.1979-12-13.1.1.1.2,1979-12-13,1c84ed8e-0b0a-441b-a324-bedff3f898fc,ca.m.1648,Mr. Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,THE CANADIAN CONSTITUTION,PROPOSAL THAT FUNDAMENTAL RIGHTS OF CANADIANS BE ENTRENCHED IN CONSTITUTION-MOTION UNDER S O. 43,"The House has heard the motion of the hon. member. Pursuant to Standing Order 43, such a motion can be presented for debate only with the unanimous consent of the House. Is there unanimous consent?

",Liberal,,James Alexander Jerome,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1c84ed8e-0b0a-441b-a324-bedff3f898fc&Language=E&Section=ALL
3224287,ca.proc.d.1979-12-13.1.1.1.3,1979-12-13,intervention,,,,ROUTINE PROCEEDINGS,THE CANADIAN CONSTITUTION,PROPOSAL THAT FUNDAMENTAL RIGHTS OF CANADIANS BE ENTRENCHED IN CONSTITUTION-MOTION UNDER S O. 43,"Agreed.

",,,Some hon. Members:,
3224288,ca.proc.d.1979-12-13.1.1.1.4,1979-12-13,intervention,,,,ROUTINE PROCEEDINGS,THE CANADIAN CONSTITUTION,PROPOSAL THAT FUNDAMENTAL RIGHTS OF CANADIANS BE ENTRENCHED IN CONSTITUTION-MOTION UNDER S O. 43,"No.
[ English |

",,,Some hon. Members:,
3224289,ca.proc.d.1979-12-13.1.2,1979-12-13,,,,subtopic,ROUTINE PROCEEDINGS,EXCISE TAX ON NATURAL GAS AND GASOLINE MOTION UNDER S O. 43,,,,,,
3224290,ca.proc.d.1979-12-13.1.2.1,1979-12-13,unmatched,,,,ROUTINE PROCEEDINGS,EXCISE TAX ON NATURAL GAS AND GASOLINE MOTION UNDER S O. 43,,"Mr. Speaker, I rise on a matter of urgent and pressing necessity pursuant to Standing Order 43. In preparing his budget, the Minister of Finance (Mr. Crosbie) neglected a major area of potential government revenues-an export tax on natural gas. As the matter now stands, the natural gas industry gets $1.85 more per 1,000 cubic feet for exported natural gas than it gets for the gas it sells in Canada. That $1.85 premium provides the industry with $1,850 million a year in additional revenues, and with the 40 per cent increase in exports recently announced that figure will continue to grow. I move, seconded by the hon. member for Ottawa Centre (Mr. Evans):
That the Minister of Finance revise his budget by imposing an export lax on natural gas that will remove the considerable incentive to export which is built into the present pricing scheme, and permit the government to reduce its excise tax on gasoline while maintaining its increased revenues.

",,,Hon.   J.-J. Blais@Nipissing,
3224291,ca.proc.d.1979-12-13.1.2.2,1979-12-13,1c84ed8e-0b0a-441b-a324-bedff3f898fc,ca.m.1648,Mr. Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,EXCISE TAX ON NATURAL GAS AND GASOLINE MOTION UNDER S O. 43,,"This motion can be presented for debate, pursuant to the provisions of Standing Order 43, only with unanimous consent. Is there unanimous consent?

",Liberal,,James Alexander Jerome,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1c84ed8e-0b0a-441b-a324-bedff3f898fc&Language=E&Section=ALL
3224292,ca.proc.d.1979-12-13.1.2.3,1979-12-13,intervention,,,,ROUTINE PROCEEDINGS,EXCISE TAX ON NATURAL GAS AND GASOLINE MOTION UNDER S O. 43,,"Agreed.

",,,Some hon. Members:,
3224293,ca.proc.d.1979-12-13.1.2.4,1979-12-13,intervention,,,,ROUTINE PROCEEDINGS,EXCISE TAX ON NATURAL GAS AND GASOLINE MOTION UNDER S O. 43,,"No.

",,,Some hon. Members:,
3224294,ca.proc.d.1979-12-13.1.3,1979-12-13,,,,subtopic,ROUTINE PROCEEDINGS,GASOLINE EXCISE TAX REBATE FOR HANDICAPPED PERSONS- MOTION UNDER S O. 43,,,,,,
