basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4571856,ca.proc.d.2013-06-06.15439.555,2013-06-06,de0591ef-9a02-4f97-9541-63de484c96e3,87,The Acting Speaker (Mr. Barry Devolin),,Government Orders,Yale First Nation Final Agreement Act,,"Pursuant to an order made on Tuesday, June 4, Bill C-62, An Act to give effect to the Yale First Nation Final Agreement and to make consequential amendments to other Acts, is deemed read a second time and referred to the Standing Committee on Aboriginal Affairs and Northern Development.
(Bill read the second time and referred to a committee)",Conservative,Haliburton--Kawartha Lakes--Brock,Barry Devolin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=de0591ef-9a02-4f97-9541-63de484c96e3&Language=E&Section=ALL
4571857,ca.proc.d.2013-06-06.15439.556,2013-06-06,84b1612a-384e-4a19-8425-3ddbe9d7d1e4,215,Hon. Gordon O'Connor,Interjection,Government Orders,Yale First Nation Final Agreement Act,,"Mr. Speaker, I ask that you see the clock at 12:24 a.m.",Conservative,Carleton--Mississippi Mills,Gordon O'Connor,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=84b1612a-384e-4a19-8425-3ddbe9d7d1e4&Language=E&Section=ALL
4571858,ca.proc.d.2013-06-06.15439.557,2013-06-06,de0591ef-9a02-4f97-9541-63de484c96e3,87,The Acting Speaker (Mr. Barry Devolin),,Government Orders,Yale First Nation Final Agreement Act,,Is that agreed?,Conservative,Haliburton--Kawartha Lakes--Brock,Barry Devolin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=de0591ef-9a02-4f97-9541-63de484c96e3&Language=E&Section=ALL
4571859,ca.proc.d.2013-06-06.15439.558,2013-06-06,,,,intervention,Government Orders,Yale First Nation Final Agreement Act,, Agreed.,,,Some hon. members,
4571860,ca.proc.d.2013-06-06.15439.559,2013-06-06,,,,stagedirection,Adjournment Proceedings,,,A motion to adjourn the House under Standing Order 38 deemed to have been moved. ,,,,
4571861,ca.proc.d.2013-06-06.15439.560,2013-06-06,1a840a29-fe0b-427c-b4f8-7cffd78e9e68,1172,"Mrs. Anne-Marie Day (Charlesbourg—Haute-Saint-Charles, NDP)",,Adjournment Proceedings,Employment Insurance,,"Mr. Speaker, I am taking the time to follow up on a question I raised in the House. We feel that the response the government gave Canadians is absolutely pathetic. 
As I recall, I was talking about a case in New Brunswick and who can or cannot be an employee of the public service. The parliamentary secretary responded that they had put forward employment insurance reforms to better connect Canadians with available jobs, which had absolutely nothing to do with the question I asked.
Canadians expect their administrative tribunals to be just, fair and accessible, not a haven for defeated Conservative candidates and party donors who pocket fat salaries paid with taxpayers' hard-earned money. 
However, instead of having an employment insurance system that is accessible and an appeal system that workers can trust, the Conservatives are completely destroying the legitimacy of appeal bodies by obviously stacking them with their best friends.
Among the candidates appointed so far to the Social Security Tribunal we have Valerie Parker, who donated $1,450 to the Conservative Party; Leroy Legere, a former MP and provincial Conservative minister in Nova Scotia; Pierre Lafontaine, a defeated Conservative candidate in Jeanne-Le Ber in the 2011 election; Jean-Philippe Payment, a defeated Conservative candidate in Terrebonne—Blainville in 2011; Claude Durand, a defeated candidate in Trois-Rivières in 2008, Alcide Boudreault, a defeated candidate in Chicoutimi—Le Fjord in 2004 and 2006; Shane Parker, who fought for the Conservative nomination in Saskatoon—Rosetown—Biggar in 2008; Kelley Sherwood, a Reform Party activist since 1997; Mr. Provo, a former provincial Conservative candidate in Nova Scotia during the 2006 and 2009 elections.
I could go on like that until the end of my speech, but I would run out of time. All these people are now working for a tidy figure somewhere in the neighbourhood of $100,000, courtesy of the Canadian taxpayers.
How can the minister explain the so-called merit on which these appointments to the Social Security Tribunal are based? We want justice for employment insurance claimants at a time when the training people are being asked to take has nothing to do with the work they are being asked to do.
Other than contributing to the Conservative Party coffers, what merit do these people have?",New Democratic Party,Charlesbourg--Haute-Saint-Charles,Anne-Marie Day,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1a840a29-fe0b-427c-b4f8-7cffd78e9e68&Language=E&Section=ALL
4571862,ca.proc.d.2013-06-06.15439.561,2013-06-06,9f0040ba-a9d7-4aa4-b2e4-f3213a4e024f,216,"Mr. Deepak Obhrai (Parliamentary Secretary to the Minister of Foreign Affairs, CPC)",,Adjournment Proceedings,Employment Insurance,,"Mr. Speaker, let me just start by saying we want to encourage people to look for jobs and reward them for doing so. For that reason, we have removed disincentives to work from employment insurance and for this we have been criticized.
The opposition parties have been recklessly misleading Canadians. I would like to assure the hon. member it is not our intention to punish EI claimants or to harm any of our regional economies. On the contrary, and this is something we have been saying all along, we want all Canadians who want to work to be able to work.
We have increased funding to programs that help young people and people with disabilities get work experience so they can develop and make use of their skills and meet employer needs. We are enhancing learning and labour market information so people can make better, more informed education and career choices. We offer apprenticeship grants and tax credits to encourage students to pursue careers in the skilled trades. We provide significant support to increase the labour market participation of people with disabilities, youth, aboriginal people and older workers. We invest over $10 billion annually to support post-secondary education.
I think it is time that the opposition stops misleading Canadians about the facts regarding skills training and employment insurance reform.
Since 2006, this government has stayed focused on what matters most to Canadians, that being jobs, economic growth and long-term prosperity.",Conservative,Calgary East,Deepak Obhrai,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9f0040ba-a9d7-4aa4-b2e4-f3213a4e024f&Language=E&Section=ALL
4571863,ca.proc.d.2013-06-06.15439.562,2013-06-06,1a840a29-fe0b-427c-b4f8-7cffd78e9e68,1172,Mrs. Anne-Marie Day,Interjection,Adjournment Proceedings,Employment Insurance,,"Mr. Speaker, we have a dichotomy here because we seem to be talking about two different subjects.
The minister is convinced that these people have the qualifications needed to fulfill their role on the Social Security Tribunal. They were appointed publicly, and we would like the minister to commit publicly to providing us with copies of the test.
The response that the Conservatives have jobs to offer and that they want to connect EI claimants with employers has nothing to do with what we are talking about here. People have been appointed to the Social Security Tribunal. They are party friends and donors. They took tests and exams, and we would like to see those tests as proof that these people are truly competent.
We at least want the Conservatives to admit that these were partisan appointments. We would also like the minister to assure Canadians that they will have the right to a fair appeal process. We know that, in the previous process, unemployed workers were represented by members of a board made up of three people, whereas now just one person will make the decisions. ",New Democratic Party,Charlesbourg--Haute-Saint-Charles,Anne-Marie Day,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1a840a29-fe0b-427c-b4f8-7cffd78e9e68&Language=E&Section=ALL
4571864,ca.proc.d.2013-06-06.15439.563,2013-06-06,9f0040ba-a9d7-4aa4-b2e4-f3213a4e024f,216,Mr. Deepak Obhrai,Interjection,Adjournment Proceedings,Employment Insurance,,"Mr. Speaker, let me just say what we would like to focus on.
 In a fragile economy, it is the EI changes that will connect Canadians with available jobs. The hon. member seems to forget that EI reforms are there to help workers, not hamper them. We have removed disincentives to ensure people are required to find jobs and find them more easily, and that they are rewarded for their efforts. We fully sympathize with Canadians who have lost their jobs and are making a genuine effort to find employment in the region but are unable to obtain it. These Canadians can be certain that EI will continue to be there for them. This is a priority for the government.",Conservative,Calgary East,Deepak Obhrai,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9f0040ba-a9d7-4aa4-b2e4-f3213a4e024f&Language=E&Section=ALL
4571865,ca.proc.d.2013-06-06.15439.564,2013-06-06,eb8710eb-e6dd-4c04-9d9a-60e7c8503565,3139,"Mr. Kennedy Stewart (Burnaby—Douglas, NDP)",,Adjournment Proceedings,Science and Technology,,"Mr. Speaker, I realize the hour is late, but I appreciate the opportunity to follow up on my earlier questions for the government regarding science in Canada.
My question for the Conservatives is this. Where is their national science policy and what goals and objectives does this policy contain?
These are important questions and we need answers for them. The Conservatives are making massive changes to how we approach and fund science in this country, without any idea, I fear, of what they are doing and how they are hurting the pursuit of knowledge in this country.
Let us zoom out to specifics. Since coming to power in 2006, the Conservatives have reduced the overall amount of funding they provide to science and technology in this country. While they spout about having spent $9 billion since 2006, this figure is deceitful and misleading. It is deceitful because the Conservatives do not include inflation in their calculations. This is a very basic accounting practice. When we speak of funding over time, we must include inflation in the calculations and present the figures in real dollars. Therefore, calculations made by the Library of Parliament experts, using numbers provided by Statistics Canada, show that between 2006 and 2013 overall funding for science and technology has actually declined by almost 2.5%.
 That is right. In addition to getting rid of the long form census, muzzling scientists and mangling the National Research Council, the current government has cut funding by almost 2.5% since coming to power. This 2.5% may not seem like much, but when it is applied at the national level, it means labs, libraries and other facilities closing, and scientists and researchers losing their jobs. This is exactly what is happening.
The news gets worse. The recently released “State of the Nation 2012” report by the Conservative-created Science, Technology and Innovation Council shows that Canada's gross domestic expenditure on R and D has seriously declined under the current government. In contrast, R and D investment in most other countries has been increasing. In fact, Canada has dropped from 16th in 2006, to 23rd in 2011, when it comes to overall R and D investment. Therefore, the Conservatives do not have a plan for Canada's knowledge economy, and they flail about on this file while inflicting serious damage.
In contrast, the NDP policy in this area is positive and robust. It is worth reading verbatim a policy resolution passed unanimously at our recent policy convention:
 Whereas science requires sustained, consistent and predictable investment, and failing to do so undermines long-term innovative potential; Whereas science includes all major scientific fields of inquiry, including engineering, the social sciences and humanities; Be it resolved that the NDP consult widely with scientists, researchers, businesses, post-secondary institutions, provincial, territorial and First Nations leaders to reverse the damage done by Conservative policies and cuts...and [develop] a Made in Canada National Science Strategy; Be it further resolved that the NDP move to match the percentage of GDP invested by the public and private sectors in research and development...as found in other global leading countries such as the United States. 
Therefore, my challenge for the Conservatives is to produce such a policy or resolution here tonight and tell Canadians what their targets are.",New Democratic Party,Burnaby--Douglas,Kennedy Stewart,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=eb8710eb-e6dd-4c04-9d9a-60e7c8503565&Language=E&Section=ALL
