basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3397897,ca.proc.d.1983-01-20.1,1983-01-20,,,,topic,GOVERNMENT ORDERS,,,,,,,
3397898,ca.proc.d.1983-01-20.1.1,1983-01-20,,,,subtopic,GOVERNMENT ORDERS,SUPPLEMENTARY RETIREMENT BENEFITS ACT (NO. 2) MEASURE TO MODIFY BENEFIT INDEX,,,,,,
3397899,ca.proc.d.1983-01-20.1.1.1.1,1983-01-20,,,,stagedirection,,,,"The House resumed from Tuesday, January 18, 1983, consideration of Bill C-133, an Act to amend the Supplementary Retirement Benefits Act (No. 2), as reported (without amendment) from the Standing Committee on Miscellaneous Estimates; and the motion of Mr. Gray (p. 21886) and the motion of Mr. Baker (Nepean-Carleton) (p. 21889).",,,,
3397900,ca.proc.d.1983-01-20.1.1.2,1983-01-20,7872292a-9832-460a-9ce5-08369d7a25c0,ca.m.7593,Mr. Bill Vankoughnet (Hastings-Frontenac-Lennox and Addington):,,GOVERNMENT ORDERS,SUPPLEMENTARY RETIREMENT BENEFITS ACT (NO. 2) MEASURE TO MODIFY BENEFIT INDEX,,"Mr. Speaker, I welcome this opportunity to continue my remarks on Bill C-133 and the concern I have for the pensioners of this country who will be affected by this legislation. In two years, when pensions are supposed to be once more fully indexed, there will be a lower base with which to determine any necessary increases.
1 would also like to draw attention to the petty manner in which this federal Government has implemented its so-called restraint program. This 6.5 per cent and 5.5 per cent gesture is a gimmick. The federal Government claims that by reducing indexing the pension account will save $100 million. However, the Government neglects to point out that this money in the pension account belongs to contributing public sector workers, not the federal Government. Federal public sector workers are required by law to contribute 6.5 per cent of their salary to a pension account. They pay an additional 1 per cent of their salary to purchase pension indexation for inflation. The federal Government also neglected to point out that it borrows heavily from the pension fund to pay its deficit, so that while the accounts show $14 billion in the pension fund at the end of March, 1981, in fact that money does not exist in that account.
Earlier 1 made the point that, unlike Canada's decreasing working population, pensioners are not able to negotiate increases to their incomes to help them cope with rising prices.
The right of public sector employees to the collective bargaining process is now denied to that group also. Through no fault of their own, as they do not set policy, they are now being penalized for being public sector employees by the actions of an inept Government. Once this Government attacked current public sector employees, the writing was on the wall for public sector pensioners as well. I repeat that my
Party's support for Government restraint should not be misconstrued to mean that there is an agreement to limit the incomes of public sector pensioners.
The principal difference between Bill C-124 and this Bill relates to the actual pension account and whose money it really is. This federal Government is behaving as though the $100 million it proposes that the pension account will save does not rightly belong to the pensioners. The contributions that have been deducted from the pay of public service employees rightfully belongs to those individuals. I might add that pension plans registered under the Canadian Income Tax Act are prohibited by law from reducing either accrued benefits or any right to a supplementary pension in respect of those accrued benefits. This federal Government is now about to take the kind of action vis-a-vis its own pension recipients that has been specifically legislated against in the case of private pension plans.
In the case of the administration of the pension fund, public sector workers have demonstrated not only good faith but trust that the federal Government would administer the pension fund for the benefit of its contributors. Not very many retired civil servants can look forward to the lush pension arrangement the federal Government gave to Michael Pitfield, or to the Liberal example of restraint which was to increase the salary of the Liberal Party President by 140 per cent. The six and five window dressing applies only to pensioners, not Liberal Party friends, as these cases demonstrate.
Credibility is what this Government needs to restore the sort of economic climate that will encourage investment. Bill C-133 sets a poor example for employer and employee relations, particularly when the Prime Minister (Mr. Trudeau) has made a call to smooth differences, to work together and to show a little trust.
The Government states that this action is necessary to reduce inflation. If the federal Government had any faith in its own program, it would find that it would not be necessary to legislate six and five or 6.5 per cent and 5.5 per cent, as inflation would be at those levels and indexing of pensions would reflect this. It would be ironic if 18 months hence this Government finds itself paying pensions higher than the rate of inflation.
U0)
The fact of the matter is that if the Government had better managed the economy, the capping Bills would not have been necessary. The OECD results that placed Canada twenty-fourth out of 24 countries in fighting inflation demonstrates a
COMMONS DEBATES_________________January 20, 1983
Supplementary Retirement Benefits Act (No. 2)
total lack of control. This is what Canadians can expect from a Prime Minister who thinks that during Christmas they were skiing or in the Caribbean. That should give a few chuckles to seniors or the unemployed. The Prime Minister should not dismiss the Bishops' statements so quickly. He might learn that the grim realities faced at Christmas by the 1.5 million unemployed in this country did not include a Caribbean holiday.
The fast-rising deficit demonstrates how this Government is out of control. Due to the Government's lack of confidence in its own recovery program, it will seek security through the reallocation of $100 million of Public Service pension money, which rightfully belongs to its contributors, to other uses, such as funding the estimated $30 billion deficit that will be imposed on Canadians.
Furthermore, pension money which the federal Government is trying to raid from the employee pension fund is a paltry sum compared to the millions involved in the Petro-Canada takeovers which do not create one new job, the billions of dollars to Dome Petroleum and the $34 million to an undeserving Maislin Transport, as well as the millions of dollars spent on bail-outs that will provide no long-term job opportunities to Canadians.
In closing, I ask the federal Government to demonstrate some faith in its own recovery program. Bill C-133 only contributes to an attitude of suspicion and mistrust.

",Progressive Conservative,,William John Vankoughnet,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7872292a-9832-460a-9ce5-08369d7a25c0&Language=E&Section=ALL
3397901,ca.proc.d.1983-01-20.1.1.3,1983-01-20,d5ab331b-3ffc-4ba5-9788-c8039abf7a14,ca.m.2759,Mr. Dan McKenzie (Winnipeg-Assiniboine):,,GOVERNMENT ORDERS,SUPPLEMENTARY RETIREMENT BENEFITS ACT (NO. 2) MEASURE TO MODIFY BENEFIT INDEX,,"Mr. Speaker, we are debating Bill C-133, to amend the Supplementary Retirement Benefits Act. The Government is anxious to terminate debate on this Bill and thereby have pensioners pay for the Government's irresponsible handling of their pension account.
I support my colleague, the Member for Nepean-Carleton (Mr. Baker), in his claim that the Government's move to invoke closure is absolutely reprehensible. Not only is it reprehensible, it is also condemnable.
The Conservative Party has steadfastly supported Public Service pensioners in their fight to defeat a Bill which takes $165 million away from pensioners, a segment which is often least able to defend its rights and protect its standard of living. The Conservative Party is well aware that public employees pay 7.5 per cent of their salary to support their pension plan. The private sector employee contributions seldom exceed 5 per cent and are frequently less.
Benefits paid from the plan to date have been more heavily financed by employees than by their employer. Of $1,360 million paid out between October, 1981 and September, 1982, employees contributed $735 million compared to the Government's $625 million.
The Conservative Government of 1979-80 was able to trim $500 million from the federal Budget without any income penalties to retired civil servants or senior citizens in general. Approximately $445 million would be paid out of benefits this year, according to the Treasury Board, and $420 million will come out of the Consolidated Revenue Fund, with only $25 million covered by the contributions made by pensioners when they were employed. This is due to the fact that, while the plan
was only implemented in 1979, the benefits are extended to all retired public servants whether or not they contributed to the fund. As time goes on, the drain on the CRF will diminish and the Supplementary Retirement Benefits Account will pay a larger share of the benefits. The total cost of indexing the pension was approximately 4.5 per cent of the payroll from regular public servants last year. Pensions for the Armed Forces and some other groups are administered separately.
There is a paper figure of $15.5 billion in the Public Service Superannuation Account. The present employees' contribution rate of 1 per cent of salary to the SRBA provides for only a 1.5 per cent inflation rate in the future, according to the Treasury Board.
An actuarial analysis claims that the total surplus of $15.5 billion in the superannuation account is sufficient to meet future benefit payments and the accrued interest on this account, especially if it were invested at a high rate of interest, would be more than adequate to cover the cost of pension indexation. Records show that Public Service employees have contributed more to the pension plan than their employer. I suggest that Government-employer contributions to the PSSA and SRBA be investigated to determine if they have been adequate.
The Prime Minister (Mr. Trudeau) has previously committed the Government to full indexation of Public Service pensions as a right earned during working years. His Ministers previously defended the plan and argued that the Government could not break its contract with public employee pensioners by reducing indexation. I would suggest that the Liberal Government is working in reverse. There are other areas on which the Liberal Government should be focusing its sights. The Government should eliminate waste and mismanagement within the federal Government. By eliminating the waste and mismanagement which is in the billions of dollars, inflation will drop and indexing will look after itself. We will not have to worry about indexing once we get Government spending under control.
To give some examples of waste, we could start by considering the document I have in my hand, copies of which have been widely distributed across Canada. 1 also have in my hand a transcript of the Prime Minister's broadcast to the nation on the economy. There was absolutely no need for this document to be printed. No one is interested at all; it is just an absolute waste of money. In his broadcast, the Prime Minister said: ""Of course I am concerned about waste, very concerned; where we find it, we will weed it out''. Those were empty, meaningless words. The man does not mean what he says, and he never has since he took over the country in 1968. We heard these statements starting in 1968, and we are hearing them again in 1983. He does not mean what he is saying; if he did, he would not allow a document like this to be printed and distributed. It would just end up in the trash can.
January 20, 1983

Repeated reference has been made to the Joyal-Davey report on the six and five program. It is the most expensive Liberal householder which has been put out in Canadian history. It is just propaganda and is not required. It is costing hundreds of thousands of dollars and is simply not needed. We receive the Auditor General's report every year, but the only difference between last year's and this year's report is that this one is worse than last year's. They never get any better.
The Liberals have been in office since 1968, and they have no intention of eliminating waste, mismanagement and duplication. They have proven that time and time again. One must simply read the Auditor General's document to find that out, because it gets thicker every year, not thinner, and the horror stories mount up.
The Auditor General pointed out that about $16 billion is missing some place. An article in the Ottawa Citizen dated November 2, 1982, stated:
Auditor General Kenneth Dye has again proved that his federal Government is at worst not competent to manage money, and at best reluctant to let us know how they handle it.
This is the understatement of the year.
So what are we doing? We are debating a Bill to cut pensions and retirement benefits. The Government is starting at the wrong end. It is very easy to cut pensions. Anyone can go out and cut pensions. However, why does it not implement the recommendations in the Auditor General's report? I have not heard any Liberals discussing that during the debate.
I have in my hand a research paper which is full of horror stories within the Liberal Government. I would simply like to read a couple of examples for the record. One states:
Spending ""cut"" by juggling the book. In order to present the illusion of slower spending growth, the Government has changed its accounting system by netting out petroleum taxes against petroleum compensation payments. Thus, through a wave of an accountant's magic wand, spending on a public accounts basis is ""cut"" by $2.7 billion in the current (1982-83) fiscal year.
That is an example of the type of bookkeeping of the Liberal Government. I guess that in order to account for the $2.7 billion, the Government will reduce old age pensions. The item continues:
Perhaps the next accounting trip of the Government will be to say that ""Income taxes are really a public debt tax, and as such interest on the debt does not cost the Government anything"". The logic of this is the same as the logic used by the Government in saying that it does not cost anything to subsidize imported oil.
This is another example of juggling the books. I say: Never mind juggling the books; start balancing the books and start spending the money properly. In this respect the federal Government could well look at the Province of Manitoba and how it pays for its indexing. The Roblin Government set up a plan some years ago whereby pension money is invested to cover the indexing of civil servants in Manitoba. All the indexing comes from the investment of their funds, not from taxes or from general revenues. It is one of the best pension plans in Canada and it is unfortunate that the federal Government did not implement a similar plan. There is no question that the federal pension plans could stand some improvement in the way they are handled. The indexing in Manitoba is not a
Supplementary Retirement Benefits Act (No. 2)
drain on the taxpayers of Manitoba; it is a sound, well-administered pension plan and it is most unfortunate that the Liberal Government did not study this plan. If it had, we would not be in the mess we are in today.
I want to point out at this time that I am voting against this amendment.

",Progressive Conservative,,A. Daniel McKenzie,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d5ab331b-3ffc-4ba5-9788-c8039abf7a14&Language=E&Section=ALL
3397902,ca.proc.d.1983-01-20.1.1.4,1983-01-20,a4b9c466-c43b-4a3e-b69f-c1bc1878fe3c,ca.m.154,Mr. Ian Deans (Hamilton Mountain):,N.D.P. House Leader,GOVERNMENT ORDERS,SUPPLEMENTARY RETIREMENT BENEFITS ACT (NO. 2) MEASURE TO MODIFY BENEFIT INDEX,,"Mr. Speaker, I would like to make some brief comments on the amendment which is before us and the Bill we are dealing with. I do not think it is possible to deal with this Bill without thinking out the implications of four pieces of legislation. I remember well in August, when Bill C-124 was brought forward, the Bill to implement the six and five program, the indecent haste with which the Conservative Party dashed across the floor to embrace the Liberals in their efforts to cut the incomes of civil servants.
How well I remember the Leader of the Opposition (Mr. Clark) as he rose and said they were prepared to pass the Bill post haste, without debate if necessary. I remember the Leader of the Opposition saying: ""It is too little, too late, but it is a step in the right direction"". Now we have the hypocrisy.
However, we are now dealing with the fall-out, the consequences of the Tories' inability to see the Liberal duplicity. That is the difficulty we are now facing in this country, the difficulty with which many seniors and all mothers of children are now being faced. I say to the Conservatives that they should be ashamed of themselves.
Let us look at the legislative program. We have before us three Bills. The Bill we are now discussing will limit the entitlement of civil service retirees for the rest of their natural lives. This is not a minor thing; this is a major thrust by the Government. It could not have happened if the Tories had not supported the Government originally; nevertheless now we have it. The Bill ought to be withdrawn. If there was ever a time for this legislation, if it could have been justified-and I say quite bluntly on behalf of myself and my colleagues that we do not believe it was ever justified-but if there was ever a time when it could be said that this kind of measure was appropriate, the time has passed. The mood in the country is now quite different. The sense among those who are most affected is one of outrage. The belief of the majority of Canadian citizens that this is not the kind of legislative action that is necessary has become evident from every single statement by those who support both the Conservatives and Liberals, and it is now becoming a clear violation of what the majority of economists believe is necessary for this country.
I point out that not only did the Catholic Bishops quite justifiably say that a social conscience was desperately needed in dealing with the income capacities and purchasing power of those who were less advantaged than others, for example, seniors, those who are raising families, those who are on extremely low incomes. Not only did they say we needed to take a new look at this legislative program, but Ian Sinclair, the chairman of the six and five committee, has said-and he

January 20, 1983
Supplementary Retirement Benefits Act (No. 2)
is the Government's representative-that at this time, with current economic conditions, we need new direction. We need direction even if it means that there will be a higher deficit in the country. We have to re-focus our attention on income capability and job creation. We have to look at the economy. Six and five applied to Public Service pensioners, any other pensioners or to family incomes is not the answer to creating purchasing power in this country.
We said this at the beginning and we continue to say it: the legislation should be withdrawn. Bills C-133, C-132 and C-131 should be taken back to the drawing board, looked at and scrapped. A new program for stimulation should be brought forward by this Government, one that will increase employment and give people income capacity. That is what this Government should bring forward.
We say to the Government it is not too late. It does not have to go on with this ridiculous proposal it has placed before the House of Commons; there is no reason for it. It is outdated. If it ever had a time, that time has passed.
We ask the Government to reconsider this Bill seriously. If it is not yet satisfied that the program now before us does not have the support of the majority of Canadians, it should send these Bills back to committee. Let the committee travel across the country. Divide it into panels and let the committee hear the views of those most affected. Let it hear them in Vancouver, St. John's, Toronto, Montreal, Quebec City and every other community across the country. Let us find out and do what the public wants for a change. I say to the Government, take the Bills out of the Order Paper, put them back in the committee and send the committee out to the people. I am positive as I stand here that the committee would come back and recommend that these pieces of legislation not be proceeded with.
Equally important, there is a serious question about the legality of one of the pieces of legislation now being implemented. I ask the Government to make a reference to a Supreme Court judge and ask for a judgment on it. Let us find out who is right. The Government back room manipulators say it is legal; lawyers on the other side say it is not. Surely in those circumstances the Government ought to recognize its responsibility, take the right course of action and ask for a legal opinion.
Should the Government decide, in its misguided judgment, to proceed with the legislation, for heaven's sake do not make it retroactive. If the Government decides it has to go ahead, for God's sake do not impose it retroactively.
Finally, I say to the Government to make use of the time. To further harass and reduce the income capacity of those at the bottom end of the scale is outrageous. To push ahead with it now is ridiculous. It is inhuman; it will create great hardship. Let us address the real problems in this country. Come forward with some proposals for economic recovery, job creation and other proposals that will put this country back on the road to success.
Do not push ahead with the legislative program now before us. For heaven's sake, stop and think about it, those of you who are here on the Government benches. The Tories have come grudgingly to the view that what they once supported is no longer supportable. I say to the Liberals, for God's sake think of what you are doing. Consider the impact on those who have now retired, whether they be public service retirees or retirees who worked in other parts of the economy.
Consider this. These people are not being denied some income for a year or two; they are being asked to reduce their income for the rest of their lives. For heaven's sake, it is not necessary. It is wrong-headed, economically stupid and defies all logic. It flies in the face of the Government's own advisers' advice. It pays no recognition to what the spiritual leaders of this country are advising. It does not even recognize what the banks' senior administrative officers are now saying ought to be done. Those are your supporters, for heaven's sake. Listen to those senior corporate people, if you cannot listen to us. If the Government thinks that the Tories cannot be trusted because it does not know where they stand, although I agree, I say, listen to them on this occasion and for heaven's sake withdraw the legislation.

",New Democratic Party,,Ian Deans,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a4b9c466-c43b-4a3e-b69f-c1bc1878fe3c&Language=E&Section=ALL
3397903,ca.proc.d.1983-01-20.1.1.5,1983-01-20,603c8d65-29c6-43b6-88fe-80d9994519b0,ca.m.6698,Mr. Neil Young (Beaches):,Whip of the N.D.P.,GOVERNMENT ORDERS,SUPPLEMENTARY RETIREMENT BENEFITS ACT (NO. 2) MEASURE TO MODIFY BENEFIT INDEX,,"Mr. Speaker, I rise to speak on Bill C-133 knowing full well, as others do, that the Government moved yesterday to close off debate on this very important piece of legislation. It did this knowing full well that many Hon. Members in this House still wish to address the provisions of Bill C-133. It knows there is growing opposition to the measures contained in this Bill across the country, not only from the trade union movement but from a growing number of concerned citizens. In fact, if the Government were to listen at all to the media attention which has been paid to this Bill, not only on the commentary pages but on the editorial pages right across this country, it would recognize that the support it believes it has for this piece of legislation is dissipating very quickly. I believe that is probably why the Government is moving to shut up debate in this House on this very important piece of legislation.
In the course of this debate, Mr. Speaker, Members in my Party have been extremely critical of the position which the Conservative Party took in supporting Bill C-124 at the beginning of August, as my colleague from Hamilton Mountain (Mr. Deans) just mentioned. I believe we have been absolutely right in levelling that criticism. I know that many Members of the Conservative Party do not like to hear us make that criticism; nonetheless, I believe it to be quite accurate and quite true. In fact, many Members of the Conservative Party have spoken to me since then and said if they had known what the Government was really doing under the six and five program, they would never have voted for that piece of legislation in the first place. And I am quite sure that many of them regret their support of the Government for the six and five program.
January 20, 1983

I have received numerous letters from constituents and from Canadians across the country who will be seriously affected if this piece of legislation is in fact enacted. One gentleman in my own riding, a Mr. Wilson, a retired public servant, has sat down with me on several occasions to express his concern about what is going to happen to his income once this legislation has been passed. I want to tell you, Mr. Speaker, that this gentleman is a rather bitter Canadian these days when he considers the kind of service he has given to this country through the Public Service and now the Government is turning around and saying to him: ""Look, even though you bought inflation protection through deferred income, even though you bought that inflation protection specifically, we are now going to renege on that and not give you the full inflation protection you thought you had bought"".
I have heard many Members of the Government stand up here and try to defend the indefensible which is contained in this piece of legislation. It is typical of this Government, and of that particular Party over there, that it is doing this kind of thing again, breaking the social contract, if not the legal contract that it has with Canadians. It was not so long ago, in 1977, for example, when the Prime Minister (Mr. Trudeau) himself said that pensioners were the victims and not the cause of inflation. In a letter to the Public Service Alliance in 1977 he in fact said, and I quote:
Thank you for your telegram of September 27.1 have noted your concern that the indexation of Government pensions be maintained.
In our society, pensions provide a means of sharing risk so that we can retire in reasonable security and dignity, without fear of the future. Protecting pensions from inflation by indexing them to increases in the cost of living should be an integral part of our pension schemes. Indexing does not give pensioners an increasingly larger claim on our economy's production, that is, more money to buy things they could not earlier afford. Rather, indexing merely enables pensioners to maintain, roughly, their same standard of living.
Even a modest rate of inflation destroys, at a devastating rate, the buying power of people on fixed incomes. Pensioners are out of the workforce and cannot bargain or strike for larger incomes. They are not the cause of inflation; they are its victim.
Many other Canadians, as well as myself, have become rather used to this kind of Liberal about-face where they make promises, give assurances, even go on national television to pontificate to Canadians about the need for trust between people in this country, and they then turn around in the most hypocritical fashion and stick it to people such as those on fixed incomes, and pensioners in particular. They would be of more service to Canadians if they were to address the real problems in this country today rather than attack those who are at least able to defend themselves.
In this country today, as the Leader of my Party indicated the other day, the real unemployment rate is in excess of two million people. Unemployment is without question the major problem which Canadians face today. The Episcopal Commission for Social Affairs, Canadian Conference of Catholic Bishops, made reference to this in a recent document which has received wide attention across the country. They said, in part, and I quote:
-greater emphasis should be given to the goal of social responsibility in the current recession. This means that every effort must be made to curtail cutbacks
Supplementary Retirement Benefits Act (No. 2)
in social services, maintain adequate health care and social security benefits, and above, all, guarantee special assistance for the unemployed, welfare recipients, the working poor and one-industry towns suffering from plant shutdowns.
I totally agree, Mr. Speaker, that is the emphasis and direction this Government should go in. But rather than that, it has chosen to take a swipe at people who are at the low end of the income scale, who are least able to defend themselves, such as senior citizens, retired public servants, Family Allowance recipients, and all the rest.
The Conservative Party is standing up in this House also defending the position which they took last August in supporting the Government in this horrendous piece of legislation. They are standing up now and saying: ""We are in favour of restraint, but not really restraint, especially when it could reflect on the electoral chances we may have in the next election"". They now see the kind of opposition which has been generated in the country against this offensive piece of legislation. But although the Conservative Members may want to stand up here and make those attempts to convince Canadians that they were not serious when they did that kind of thing, I suggest it is an integral part of the philosophy of that Party to go along with the kinds of initiatives this Government has taken. In fact, at the Tory conference held early in 1981 the Party conducted a questionnaire among the delegates. Then they did something I thought they may have been reluctant to do; they actually issued the results of this questionnaire so that the public could see quite clearly exactly the position they would take if they were ever, unfortunately, elected to form the Government of this country.
For example, 62 per cent of the delegates said quite clearly that they favoured a reduction in Family Allowance outlays, compared with 30 per cent who would leave these unchanged. Asked how they would categorize their economic views, 66 per cent of the delegates described themselves as being either to the right of the average Canadian or much further to the right. As for their social views, 58 per cent put themselves to the far right of the average Canadian.
I hear one of the more right-wing Members of the Conservative Party. He was probably discouraged at the relatively low percentage who said they were as right-wing as he was. He complains about the statement I just made. But the fact is that it is not something I dreamt up, Mr. Speaker. The Tories have said it themselves. Certainly their actions when they were the Government would clearly show to all Canadians that if they were ever elected, they would be as bad as, if not worse than, that crowd over there.
I see my time has run out, Mr. Speaker, so therefore I will end on that happy note.

",New Democratic Party,,Neil Young,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=603c8d65-29c6-43b6-88fe-80d9994519b0&Language=E&Section=ALL
3397904,ca.proc.d.1983-01-20.1.1.6,1983-01-20,ebd92091-9ee2-4ef1-920e-532f3ed627aa,ca.m.7209,Hon. Roch La Salle (Joliette):,,GOVERNMENT ORDERS,SUPPLEMENTARY RETIREMENT BENEFITS ACT (NO. 2) MEASURE TO MODIFY BENEFIT INDEX,,"Mr. Speaker, I should like to speak for a few minutes on behalf of Quebec and most emphatically against the bill now under consideration. 1 have every reason to believe that very few Quebec Members have

January 20, 1983
Supplementary Retirement Benefits Act (No. 2)
shown even the slightest sympathy for these pensioners, and in view of the correspondence I have received, especially during the holidays, and also considering the commitment made by the Right Hon. Prime Minister (Mr. Trudeau) a few years ago, I believe it is my duty to take the strongest possible stand against the proposal now before the House.
Mr. Speaker, people say that we supported the principle of 6 and 5 policy, and they would also have the public believe that the Progressive Conservative Party has changed its mind. We were aware of the difficult situation they had put the Government in, and we are also aware of the economic disaster for which the Government must take the responsibility. Some time ago, the Prime Minister of Canada made an appeal to the nation, to all organizations and even to the Members of the Opposition, asking them to help him get Canada out of the present recession for which he himself, I feel, is partially responsible. We did want to try once more, and we shall probably regret it, to trust the Prime Minister, and considering our responsibilities as Members of this House, we had a duty to help Canadians get out of this recession as painlessly as possible.
Mr. Speaker, to get back to the information and complaints I received from a number of public servants who live in Quebec, this morning, in the few minutes at my disposal, I want to let those 20,000 retired public servants in Quebec know, and on their behalf I want to say that our party will do everything it can to obstruct this bill, which we feel is entirely unfair and certainly does not live up to the very important promise made by the Prime Minister of Canada in 1968, when he told us that he was going to create a Just Society in this country. I also know that there are now 86,000 federal employees living in Quebec and an additional 45,000 who work for Crown corporations.
I feel that as the only Quebec Member of the Opposition in the House, I have a duty, on behalf of those thousands of Quebecers, to at least ask my Quebec colleagues to show the sympathy and compassion they have been unwilling to show until now.
Furthermore, I think it is very important that the people of Quebec should know about the commitment made by the Prime Minister of Canada (Mr. Trudeau) a few years ago to provide for and support a pension plan that would provide a decent living. In this connection, I would like to recall, as did one of my colleagues here in the House, a letter written by the Prime Minister of Canada to Mr. Power, letting him know what the Prime Minister of Canada's views were on the subject of pensioners. In our society, he said, pensions provide a means of sharing risk so that we can retire in reasonable security and dignity, without fear of the future. Protecting pensions from inflation by indexing them to increases in the cost of living should be an integral part of our pension schemes. Indexing, he said, does not give pensioners an increasingly larger claim on our economy's production, that is, more money to buy things
they could not earlier afford. Rather, indexing merely enables pensioners to maintain, roughly, their same standard of living. Even a modest rate of inflation destroys, at a devastating rate, the buying power of people on fixed incomes. Pensioners are out of the work force and cannot bargain or strike for larger incomes. Indexing does not give pensioners an increasingly larger claim on our economy's production. Rather, indexing merely enables pensioners to maintain, roughly, their same standard of living. Pensioners are out of the work force and cannot bargain or strike for larger incomes. They are not the cause of inflation; they are its victim. We have an obligation to help protect them.
That, Mr. Speaker, was what the Prime Minister of Canada said, probably as part of that solemn promise he had made to create a Just Society. Today, the House is considering legislation that goes directly against the principles we have supported and intend to support once more. I think that in any case it is our duty, as Members of this House, to recall the commitment made by the Prime Minister of Canada, and if the attitude taken by the Government today cannot be called a fundamental betrayal of the Prime Minister's commitment, then I wonder what it can be called, Mr. Speaker. I understand that the Prime Minister is away on a trip at the present time, and he must be very glad not to have to face the speeches being made here in the House of Commons, and if we were obliged to vote before the Prime Minister gets back, he would probably be equally delighted not to have to betray his own commitment to these pensioners.

",Progressive Conservative,,Roch La Salle,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ebd92091-9ee2-4ef1-920e-532f3ed627aa&Language=E&Section=ALL
3397905,ca.proc.d.1983-01-20.1.1.7,1983-01-20,26223e14-510e-4dcb-8a95-e4483fb87b9e,ca.m.7507,Mr. Gauthier:,,GOVERNMENT ORDERS,SUPPLEMENTARY RETIREMENT BENEFITS ACT (NO. 2) MEASURE TO MODIFY BENEFIT INDEX,,"He came back yesterday!

",Liberal,,Jean-Robert Gauthier,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=26223e14-510e-4dcb-8a95-e4483fb87b9e&Language=E&Section=ALL
3397906,ca.proc.d.1983-01-20.1.1.8,1983-01-20,ebd92091-9ee2-4ef1-920e-532f3ed627aa,ca.m.7209,Mr. La Salle:,,GOVERNMENT ORDERS,SUPPLEMENTARY RETIREMENT BENEFITS ACT (NO. 2) MEASURE TO MODIFY BENEFIT INDEX,,"He came back yesterday. In the circumstances, he will have an opportunity to vote and explain how he can betray his commitment to these pensioners. Mr. Speaker, that is why I am launching a special appeal to the Members from Quebec, on behalf of 130,000 public servants, either retired or still working in the public service and living in Quebec. I believe it is my duty to remind those members from my own province that, at the very least, they must support the commitment made by the Prime Minister of Canada. It is not the first time that the Prime Minister ignores his commitments, but I do not want to go into that. I shall have other opportunities to show that the Prime Minister has not always kept his promises. How can we possibly hesitate and not be totally honest towards these people deserve all our respect and who have helped us build our society? It is solely on behalf of these thousands of people that I rise today in this House, Mr. Speaker, to ask my colleagues from Quebec to show first some honesty concerning the commitment made by the Prime Minister of Canada and then a minimum of sympathy for the needs of pensioners in view of the present economic conditions, and at the same time, of course, to keep the promises made by the government to public servants.

January 20, 1983 _______________________ COMMONS DEBATES________________________________________________
Supplementary Retirement Benefits Act (No. 2)
I believe that my time has already expired, Mr. Speaker, but I trust that Hon. Members from my province will take this opportunity to reject a bill which 1 find completely unacceptable for all those who will be personally affected. Of course, there will be other speeches and other pressures to be made concerning family allowances, old age security, and especially the piece of legislation known as Bill C-133. 1 believe that we cannot accept the position taken by the Government and its proposals. We were aware that the income of active workers might be restricted in view of the present economic situation, but we would never have thought that the Government would attack the pensioners. If we had been told about this at the start, the Government would never have received the support of my party for its 6 and 5 program. We were misled because this was kept from us, Mr. Speaker! We were not told about it! We are now aware of it and we believe that it is important and vital for us to object to such a measure, and that it is our duty to ask and urge one last time our colleagues from Quebec to do what I am now doing and to promise these public servants that we will fight and vote against this measure because it is discriminatory, unfair and goes against the promise of the Right Hon. Prime Minister of Canada (Mr. Trudeau) concerning what was once called a just society and what is now becoming increasingly unjust, as is evidenced once again today.
I thank you, Mr. Speaker, and I hope that my colleagues have understood my message correctly.

",Progressive Conservative,,Roch La Salle,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ebd92091-9ee2-4ef1-920e-532f3ed627aa&Language=E&Section=ALL
