basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2916685,ca.proc.d.1974-05-02.1,1974-05-02,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
2916686,ca.proc.d.1974-05-02.1.1,1974-05-02,,,,subtopic,ROUTINE PROCEEDINGS,REGULATIONS AND OTHER STATUTORY INSTRUMENTS,,,,,,
2916687,ca.proc.d.1974-05-02.1.1.1.1,1974-05-02,,,,stagedirection,,,,"On the order: Motions:
April 30, 1974-Mr. Fairweather-That the third report o£ the Standing Joint Committee on Regulations and Other Statutory Instruments, presented to the House on Tuesday, April 30, 1974, be concurred in.",,,,
2916688,ca.proc.d.1974-05-02.1.1.2,1974-05-02,3e0d75d7-a08d-413b-9413-e6054d79e797,ca.m.4170,Mr. Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,REGULATIONS AND OTHER STATUTORY INSTRUMENTS,,"As the hon. member for Fundy-Royal may gather, the Chair has had an opportunity to consider the terms of the report whose adoption he wishes to move at this time. I have to tell the hon. member and the House that in certain respects, in my view, the report as drafted contains terms which are absolutely without precedent in Canadian procedure and practice. I have no doubt whatsoever that the matter has been the subject of serious consideration by the Chairman and his advisers. I might mention in particular that the report, at least in appearance, seems to set up a new authority to authorize expenditure of public funds, an authority which is currently held by the Commissioners of Internal Economy by virtue of the House of Commons Act.
I want to be fair to the hon. member for Fundy-Royal. This is really a caution I am advancing at this time. I would like to have an opportunity to have a discussion with the hon. member for Fundy-Royal before we proceed with the motion. If the hon. member would agree, I would rather do it on this basis.

",No affiliation,,Lucien Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e0d75d7-a08d-413b-9413-e6054d79e797&Language=E&Section=ALL
2916689,ca.proc.d.1974-05-02.1.1.3,1974-05-02,unmatched,,,,ROUTINE PROCEEDINGS,REGULATIONS AND OTHER STATUTORY INSTRUMENTS,,"Mr. Speaker, wording for the report was suggested by officers of the House of Commons in a form which would allow our committee to have six law students employed should there be a dissolution of parliament. Although I have never been one who is particularly bothered by precedents, I did check with the government House leader and the House leader of the New Democratic Party and assumed there would be no trouble in employing these six students. However, if the motion is in terms that are not proper, I will take other advice.

",,,Mr.  R. Gordon L. Fairweather@Fundy-Royal,
2916690,ca.proc.d.1974-05-02.1.1.4,1974-05-02,3e0d75d7-a08d-413b-9413-e6054d79e797,ca.m.4170,Mr. Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,REGULATIONS AND OTHER STATUTORY INSTRUMENTS,,"I appreciate the comments made by the hon. member. I know how strongly he feels and how important it is to get the committee, of which he is a joint chairman, going. I am anxious to co-operate with him in this regard, but I do feel that in its present terms this report may cause some slight procedural difficulty in the future. The hon. member for Fundy-Royal will, I am sure,
not deny the Chair an opportunity to discuss the matter with him before the motion is put.

",No affiliation,,Lucien Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e0d75d7-a08d-413b-9413-e6054d79e797&Language=E&Section=ALL
2916691,ca.proc.d.1974-05-02.1.2,1974-05-02,,,,subtopic,ROUTINE PROCEEDINGS,UNEMPLOYMENT INSURANCE,,,,,,
2916692,ca.proc.d.1974-05-02.1.2.1.1,1974-05-02,9bc870a5-bc5d-4b05-ac22-779f048d206c,ca.m.8939,Mr. Elmer M. MacKay (Central Nova):,,ROUTINE PROCEEDINGS,UNEMPLOYMENT INSURANCE,STATEMENTS PREPARED FOR CLAIMANTS BY INVESTIGATORY OFFICERS-REQUEST FOR UNANIMOUS CONSENT TO MOVE MOTION,"Mr. Speaker, I rise on a question of urgent and pressing necessity pursuant to Standing Order 43. In view of present procedures whereby investigatory officers for the Unemployment Insurance Commission occasionally prepare statements for claimants in circumstances which call into question the voluntary nature and the accuracy of the information obtained, and which are often used to the detriment of the citizens concerned, I move, seconded by the hon. member for Hamilton West (Mr. Alexander):
That the Minister of Manpower and Immigration reaffirm his directive that no statement obtained by investigatory officers would be used against a claimant in terms of disentitlement or disqualification until the claimant had confirmed the accuracy of the statement.
This practice does not appear to be followed in my constituency.

",Progressive Conservative,,Elmer MacIntosh MacKay,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9bc870a5-bc5d-4b05-ac22-779f048d206c&Language=E&Section=ALL
2916693,ca.proc.d.1974-05-02.1.2.1.2,1974-05-02,3e0d75d7-a08d-413b-9413-e6054d79e797,ca.m.4170,Mr. Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,UNEMPLOYMENT INSURANCE,STATEMENTS PREPARED FOR CLAIMANTS BY INVESTIGATORY OFFICERS-REQUEST FOR UNANIMOUS CONSENT TO MOVE MOTION,"The hon. member's motion requires the unanimous consent of the House. Is there unanimous consent?

",No affiliation,,Lucien Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e0d75d7-a08d-413b-9413-e6054d79e797&Language=E&Section=ALL
2916694,ca.proc.d.1974-05-02.1.2.1.3,1974-05-02,intervention,,,,ROUTINE PROCEEDINGS,UNEMPLOYMENT INSURANCE,STATEMENTS PREPARED FOR CLAIMANTS BY INVESTIGATORY OFFICERS-REQUEST FOR UNANIMOUS CONSENT TO MOVE MOTION,"Agreed.

",,,Some hon. Members:,
