basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2380257,ca.proc.d.1966-01-18.1,1966-01-18,,,,topic,HOUSE OF COMMONS DEBATES,,,,,,,
2380258,ca.proc.d.1966-01-18.1.1,1966-01-18,,,,subtopic,HOUSE OF COMMONS DEBATES,OFFICIAL REPORT,,,,,,
2380259,ca.proc.d.1966-01-18.1.1.1.1.1,1966-01-18,,,,stagedirection,,,,Ho use of Commons! debates,,,,
2380260,ca.proc.d.1966-01-18.1.1.1.1.2,1966-01-18,,,,stagedirection,,,,"Speaker: Tke Honourable Lucien Lamoureux
[DOT] (10:50 a.m.)",,,,
2380261,ca.proc.d.1966-01-18.2,1966-01-18,,,,topic,FIRST SESSION-TWENTY SEVENTH PARLIAMENT,,,,,,,
2380262,ca.proc.d.1966-01-18.2.1.1,1966-01-18,,,,stagedirection,,,,"The twenty sixth parliament having been dissolved by proclamation on Wednesday September 8, 1965, and writs having been issued and returned, a new parliament was summoned to meet for the dispatch of business on Tuesday, January 18, 1966 and did accordingly meet on that day.
Tuesday, January 18, 1966
This being the day on which parliament is convoked by proclamation of His Excellency the Governor General for the dispatch of business, and the members of the house being assembled:
Leon J. Raymond, Esquire, O.B.E., the Clerk of the House, read to the House a letter from the assistant secretary to the Governor General informing him that the Honourable Robert Taschereau, Chief Justice of Canada, in his capacity as Deputy Governor General, would proceed to the Senate chamber to open the first session of the twenty seventh parliament of Canada on Tuesday, the eighteenth day of January, at eleven o'clock.
[DOT] (11:00 a.m.)
A message was delivered by Major C. R. Lamoureux, Gentleman Usher of the Black Rod, as follows:
Members of the House of Commons:
It is the desire of the Honourable the Deputy of His Excellency the Governor General that this honourable house attend him immediately in the chamber of the honourable the Senate.
Accordingly, the House went up to the Senate Chamber, when the Speaker of the Senate said:
Honourable Members of the Senate, and Members of the House of Commons:
I have it in command to let you know that His Excellency the Governor General does not see fit to declare the causes of his summoning the present 23033-1
parliament of Canada until the Speaker of the House of Commons shall have been chosen according to law, but this afternoon, at the hour of three o'clock, His Excellency will declare the causes of calling this parliament.
[DOT] (11:20 a.m.)
And the House being returned to the Commons chamber:",,,,
2380263,ca.proc.d.1966-01-18.3,1966-01-18,,,,topic,ELECTION OF SPEAKER,,,,,,,
2380264,ca.proc.d.1966-01-18.3.1,1966-01-18,,,,subtopic,ELECTION OF SPEAKER,"MR. LUCIEN LAMOUREUX, MEMBER FOR THE ELECTORAL DISTRICT OF STORMONT",,,,,,
2380265,ca.proc.d.1966-01-18.3.1.1,1966-01-18,51c861ef-0f17-4a79-8d9b-0854fb3ef33f,ca.m.6889,Right Hon. L. B. Pearson (Prime Minister):,Prime Minister,ELECTION OF SPEAKER,"MR. LUCIEN LAMOUREUX, MEMBER FOR THE ELECTORAL DISTRICT OF STORMONT",,"Mr. Raymond, I hope and indeed I believe that my opening words to this twenty seventh parliament will meet with the approval of all hon. members, because it is my privilege to nominate as Speaker of the House of Commons Lucien Lamoureux, member of parliament for Stormont.

",Liberal,,Lester Bowles Pearson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=51c861ef-0f17-4a79-8d9b-0854fb3ef33f&Language=E&Section=ALL
2380266,ca.proc.d.1966-01-18.3.1.2,1966-01-18,intervention,,,,ELECTION OF SPEAKER,"MR. LUCIEN LAMOUREUX, MEMBER FOR THE ELECTORAL DISTRICT OF STORMONT",,"Hear, hear.

",,,Some hon. Members:,
