basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2859614,ca.proc.d.1973-06-12.1,1973-06-12,,,,topic,ELECTORAL BOUNDARIES READJUSTMENT ACT,,,,,,,
2859615,ca.proc.d.1973-06-12.1.1,1973-06-12,,,,subtopic,ELECTORAL BOUNDARIES READJUSTMENT ACT,OBJECTION TO REPORT OF COMMISSION FOR PROVINCE OF QUEBEC,,,,,,
2859616,ca.proc.d.1973-06-12.1.1.1,1973-06-12,3e0d75d7-a08d-413b-9413-e6054d79e797,ca.m.4170,Mr. Speaker:,Speaker of the House of Commons,ELECTORAL BOUNDARIES READJUSTMENT ACT,OBJECTION TO REPORT OF COMMISSION FOR PROVINCE OF QUEBEC,,"Order. It is my duty to advise the House that an objection signed by the hon. members for Lafon-taine, Nipissing, Welland, Sherbrooke, Kingston and the Islands, Prince George-Peace River, Saint-Denis, Gloucester, Lapointe, Saint-Jean, Bruce and Bonaventure-Iles de la Madeleine has been delivered to me under section 20 of the Electoral Boundaries Readjustment Act, chapter E-2 of the Revised Statutes of Canada, 1970, concerning the report of the Quebec Electoral Boundaries Commission.
If the House agrees, I suggest that the text of the objection be printed as an appendix to the Votes and Proceedings of this day. Is it agreed?

",No affiliation,,Lucien Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e0d75d7-a08d-413b-9413-e6054d79e797&Language=E&Section=ALL
2859617,ca.proc.d.1973-06-12.1.1.2,1973-06-12,intervention,,,,ELECTORAL BOUNDARIES READJUSTMENT ACT,OBJECTION TO REPORT OF COMMISSION FOR PROVINCE OF QUEBEC,,"Agreed.
[Editor's Note: For text of above report, see today's Votes and Proceedings.]

",,,Some hon. Members:,
2859618,ca.proc.d.1973-06-12.2,1973-06-12,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
2859619,ca.proc.d.1973-06-12.2.1,1973-06-12,,,,subtopic,ROUTINE PROCEEDINGS,BILINGUALISM,,,,,,
2859620,ca.proc.d.1973-06-12.2.1.1.1,1973-06-12,c9947361-b10b-499d-b18f-118914c71526,ca.m.1178,Hon. James Hugh Faulkner (Secretary of State):,Secretary of State of Canada,ROUTINE PROCEEDINGS,BILINGUALISM,TABLING OF PROVINCIAL REPORTS ON FEDERAL-PROVINCIAL PROGRAM FOR DEVELOPMENT IN EDUCATION AT PRE-UNIVERSITY LEVEL,"Mr. Speaker, pursuant to Standing Order 41(2) I wish to table in the two official languages the provincial reports on the federal-provincial program of co-operation for the development of bilingualism in education at the pre-university level.
[ Translation]

",Liberal,,James Hugh Faulkner,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c9947361-b10b-499d-b18f-118914c71526&Language=E&Section=ALL
2859621,ca.proc.d.1973-06-12.2.2,1973-06-12,,,,subtopic,ROUTINE PROCEEDINGS,REQUEST FOR ADDITIONAL FUNDS FOR OPPORTUNITIES FOR YOUTH PROGRAM-REQUEST FOR UNANIMOUS CONSENT TO MOVE MOTION,,,,,,
2859622,ca.proc.d.1973-06-12.2.2.1,1973-06-12,fb358915-b763-439a-97c1-e6ddf74ca750,ca.m.2335,Mr. Roland Godin (Portneuf):,,ROUTINE PROCEEDINGS,REQUEST FOR ADDITIONAL FUNDS FOR OPPORTUNITIES FOR YOUTH PROGRAM-REQUEST FOR UNANIMOUS CONSENT TO MOVE MOTION,,"Mr. Speaker, I wish to seek unanimous consent to move a motion under Standing Order 43, concerning a very important question.
As the government has voted unlimited funds for the Unemployment Insurance Commission to support unemployed Canadians, while Opportunities for Youth projects, which make students feel they are useful and provide them with employment, have been voted only very limited funds, I move, seconded by the hon. member for Belle-chasse (Mr. Lambert):
That the House study, as soon as possible, what means can be used to get the Secretary of State to overcome his shyness and ask Treasury Board for additional funds so that more Opportunities for Youth projects can be approved and the young people given the chance to do useful work in the community.

",Social Credit,,Roland Godin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fb358915-b763-439a-97c1-e6ddf74ca750&Language=E&Section=ALL
2859623,ca.proc.d.1973-06-12.2.2.2,1973-06-12,3e0d75d7-a08d-413b-9413-e6054d79e797,ca.m.4170,Mr. Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,REQUEST FOR ADDITIONAL FUNDS FOR OPPORTUNITIES FOR YOUTH PROGRAM-REQUEST FOR UNANIMOUS CONSENT TO MOVE MOTION,,"I have my doubts as to the admissibility of a motion moved in such terms, but in any event the House has heard the hon. member's motion. Under Standing Order 43, this motion requires the unanimous consent of the House. Is there unanimous consent?

",No affiliation,,Lucien Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e0d75d7-a08d-413b-9413-e6054d79e797&Language=E&Section=ALL
