basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3843668,ca.proc.d.1990-10-23.1,1990-10-23,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
3843669,ca.proc.d.1990-10-23.1.1,1990-10-23,,,,subtopic,ROUTINE PROCEEDINGS,PETITIONS,,,,,,
3843670,ca.proc.d.1990-10-23.1.1.1.1,1990-10-23,7c68448c-8394-4a1b-a4f9-2c4c89b4af87,ca.m.4835,Mr. Reginald Belair (Cochrane-Superior):,,ROUTINE PROCEEDINGS,PETITIONS,NORTHERN TAX BENEFITS,"Mr. Speaker, under Standing Order 36 I would like to present four petitions, in which the petitioners call upon Parliament to reject the report of the task force on tax benefits for northern and isolated areas. The petitioners are residents of my riding of Cochrane-Superior, from the towns of Manitouwadge and Cochrane.
On behalf of the 278 petitioners who rely on this tax benefit, I must reiterate the importance of this deduction to northern communities. The government is presently studying the report and it is imperative that it reject the recommendation presented in this same report.

",Liberal,,Réginald Bélair,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7c68448c-8394-4a1b-a4f9-2c4c89b4af87&Language=E&Section=ALL
3843671,ca.proc.d.1990-10-23.1.1.2.1,1990-10-23,ed774e94-e674-4013-82e8-6584672e4e5f,ca.m.7863,Mr. Brian L. Gardiner (Prince George-Bulkley Valley):,,ROUTINE PROCEEDINGS,PETITIONS,GOODS AND SERVICES TAX,"Mr. Speaker, I have the honour, the pleasure and, in fact, the duty to table today a petition in this House, signed by residents from a number of communities in my riding, including Prince George, Vanderhoof, McBride, Bums Lake, Willow River, Cluculz Lake and Penny. The petitioners express concerns about this government's policy as it relates to taxation, specifically, their opposition to the goods and services tax.
They hope and pray that this Parliament, including the Liberals in the Senate, will do its best to try to defeat this tax.

",New Democratic Party,,Brian L. Gardiner,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ed774e94-e674-4013-82e8-6584672e4e5f&Language=E&Section=ALL
3843672,ca.proc.d.1990-10-23.1.1.3.1,1990-10-23,610882b8-ba38-4311-a154-9d1b03bc7f14,ca.m.5941,Ms. Catherine Callbeck (Malpeque):,,ROUTINE PROCEEDINGS,PETITIONS,WHARFS AND HARBOURS,"Mr. Speaker, I am honoured today to rise, under Standing Order 36, to present a petition, signed by many residents in my riding who are concerned about the maintenance of wharfs and harbours in Prince Edward Island.
The petition states that whereas, the Government of Canada has a duty to provide properly maintained wharfs and harbours; whereas many of the wharfs in Prince Edward Island are in a deplorable and unsafe state and require major repair; and whereas the fisheries is one of the most important industries on Prince Edward Island, these petitioners ask the government to proceed with the necessary maintenance and repair and ensure the safety, in future, of the fishery in Prince Edward Island.

",Liberal,,Catherine S. Callbeck,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=610882b8-ba38-4311-a154-9d1b03bc7f14&Language=E&Section=ALL
3843673,ca.proc.d.1990-10-23.1.1.4.1,1990-10-23,1d08ba9e-539b-40c9-bee4-9df3fc8b36ee,ca.m.7699,Mr. Iain Angus (Thunder Bay-Atikokan):,Whip of the N.D.P.,ROUTINE PROCEEDINGS,PETITIONS,GOODS AND SERVICES TAX,"Mr. Speaker, it is my honour and duty to table a petition which has been certified correct as to form and content by the clerk of petitions.
The petition is signed by a number of residents of the province of Ontario, including people from Toronto, Burlington, Simcoe, Hamilton, Brantford, Scotland, Waterford, and Cayuga.
All of the petitioners, Mr. Speaker, are opposed to the goods and services tax. They point out that the government is now trying to tax reading, haircuts, diapers, coffins, and home heating fuels and, perhaps, depending

October 23, 1990
Routine Proceedings
on the intention of the Prime Minister, books. They call upon Parliament to reject the current proposal for a goods and services tax. They want reform of the tax system so that there is an effective minimum tax on wealthy individuals and corporations.
They point out that while 85 per cent of Canadians do not want this tax because it will be inflationary and consequently encourage a further increase in interest rates. They ask the government to back off from imposing this very punitive, cruel tax on the people of Canada.

",New Democratic Party,,Iain Francis Angus,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1d08ba9e-539b-40c9-bee4-9df3fc8b36ee&Language=E&Section=ALL
3843674,ca.proc.d.1990-10-23.1.1.4.2,1990-10-23,3e662c00-f384-41ca-800e-f681095ebf4e,ca.m.862,Mr. David Barrett (Esquimalt -Juan de Fuca):,,ROUTINE PROCEEDINGS,PETITIONS,GOODS AND SERVICES TAX,"Mr. Speaker, I rise, pursuant to Standing Order 36, to submit to you a petition that I have here in my hands, from a number of Canadians who are very angry. They are angry about the goods and services tax and they have said so in this petition to which they have affixed their names.

",New Democratic Party,,David Barrett,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e662c00-f384-41ca-800e-f681095ebf4e&Language=E&Section=ALL
3843675,ca.proc.d.1990-10-23.2,1990-10-23,,,,topic,INTERPARLIAMENTARY DELEGATION,,,,,,,
3843676,ca.proc.d.1990-10-23.2.1,1990-10-23,,,,subtopic,INTERPARLIAMENTARY DELEGATION,REPORT OF 36TH COMMONWEALTH PARLIAMENTARY CONFERENCE IN HARARE,,,,,,
3843677,ca.proc.d.1990-10-23.2.1.1.1,1990-10-23,,,,stagedirection,,,,"Among the things which they are angry about, as I read this petition, is that they are unhappy about the goods and services tax touching such areas as haircuts, fast foods, piano lessons, and even consumer loans which they take out to pay the taxes. But they are angry too because, last night, the Prime Minister indicated that he might be fudging with the tax and they did not have a chance to put that ""fudging"" stuff into this petition.
In consequence, I submit this petition in anticipation that there will be more to come, because of the fudging last night by the Prime Minister.",,,,
