basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3844185,ca.proc.d.1990-10-25.1,1990-10-25,,,,topic,OFFICIAL LANGUAGES,,,,,,,
3844186,ca.proc.d.1990-10-25.1.1,1990-10-25,,,,subtopic,OFFICIAL LANGUAGES,TABLING OF SPECIAL REPORT OF COMMISSIONER OF OFFICIAL LANGUAGES,,,,,,
3844187,ca.proc.d.1990-10-25.1.1.1.1,1990-10-25,,,,stagedirection,,,,"Mr. Speaker I have the honour to table a special report presented to Parliament by the Commissioner of Official Languages, in accordance with section 67 of the Official Languages Act.",,,,
3844188,ca.proc.d.1990-10-25.2,1990-10-25,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
3844189,ca.proc.d.1990-10-25.2.1,1990-10-25,,,,subtopic,ROUTINE PROCEEDINGS,PETITIONS,,,,,,
3844190,ca.proc.d.1990-10-25.2.1.1.1,1990-10-25,40db217b-1580-4c83-b079-be605f3f2fab,ca.m.9759,Mr. Albert Cooper (Parliamentary Secretary to Leader of the Government in the House of Commons):,Parliamentary Secretary to the Leader of the Government in the House of Commons,ROUTINE PROCEEDINGS,PETITIONS,GOVERNMENT RESPONSE,"Mr. Speaker, pursuant to Standing Order 36(8), I have the honour to table, in both official languages, the government's response to several petitions.
[Editor's Note: See today's Votes and Proceedings.]

",Progressive Conservative,,Albert Glen Cooper,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=40db217b-1580-4c83-b079-be605f3f2fab&Language=E&Section=ALL
3844191,ca.proc.d.1990-10-25.3,1990-10-25,,,,topic,IMMIGRATION,,,,,,,
3844192,ca.proc.d.1990-10-25.3.1,1990-10-25,,,,subtopic,IMMIGRATION,TABLING OF ANNUAL REPORT,,,,,,
3844193,ca.proc.d.1990-10-25.3.1.1,1990-10-25,0a78b8e5-2f53-46d3-a718-64365a688117,ca.m.5735,Hon. Barbara McDougall (Minister of Employment and Immigration):,Minister of Employment and Immigration,IMMIGRATION,TABLING OF ANNUAL REPORT,,"Mr. Speaker, pursuant to Standing Order 32(2), I have the honour to table, in both official languages, copies of the annual report to Parliament, Immigration Plan for 1991-1995.

",Progressive Conservative,,Barbara Jean McDougall,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=0a78b8e5-2f53-46d3-a718-64365a688117&Language=E&Section=ALL
3844194,ca.proc.d.1990-10-25.4,1990-10-25,,,,topic,IMMIGRATION PLAN FOR 1991-1995,,,,,,,
