basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2583112,ca.proc.d.1969-03-11.1,1969-03-11,,,,topic,THE ROYAL ASSENT,,,,,,,
2583113,ca.proc.d.1969-03-11.1.1,1969-03-11,3e0d75d7-a08d-413b-9413-e6054d79e797,ca.m.4170,Mr. Speaker:,Speaker of the House of Commons,THE ROYAL ASSENT,,,"I have the honour to inform the house that I have received the following communication:
Ottawa, March 11, 1969
Sir,
I have the honour to inform you that the Right Hon. J. R. Cartwright, P.C., M.C., Chief Justice of Canada, acting as Deputy of His Excellency the Governor General, will proceed to the Senate chamber today, the 11th March, at 5.45 p.m. for the purpose of giving Royal Assent to certain bills.
I have the honour to be, Sir,
Your obedient servant, Louis-Fremont Trudeau Brigadier General
Assistant Secretary, to the Governor General.

",Independent,,Lucien Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e0d75d7-a08d-413b-9413-e6054d79e797&Language=E&Section=ALL
2583114,ca.proc.d.1969-03-11.2,1969-03-11,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
2583115,ca.proc.d.1969-03-11.2.1,1969-03-11,,,,subtopic,ROUTINE PROCEEDINGS,DOMINION CONTROVERTED ELECTIONS ACT,,,,,,
2583116,ca.proc.d.1969-03-11.2.1.1.1,1969-03-11,3e0d75d7-a08d-413b-9413-e6054d79e797,ca.m.4170,Mr. Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,DOMINION CONTROVERTED ELECTIONS ACT,YUKON-CERTIFICATE OF JUDGMENT IN MATTER OF ELECTION,"I have the honour to inform the house that I have received from the Hon. Mr. Justice A. Bruce Robertson, a judge of the Court of Appeal of British Columbia and the Hon. Mr. Justice Victor L. Dryer, a judge of the Supreme Court of British Columbia, the two judges appointed for the trial of a petition pursuant to the Dominion Controverted Elections Act, a certificate of judgment in the matter of an election in the electoral district of Yukon.

",Independent,,Lucien Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e0d75d7-a08d-413b-9413-e6054d79e797&Language=E&Section=ALL
2583117,ca.proc.d.1969-03-11.3,1969-03-11,,,,topic,MOTION TO ADJOURN UNDER S.O. 26 POST OFFICE DEPARTMENT ALLEGED DETERIORATION IN EMPLOYER-EMPLOYEE RELATIONS-MOTION TO ADJOURN UNDER STANDING ORDER 26,,,,,,,
2583118,ca.proc.d.1969-03-11.3.1,1969-03-11,6116d4fa-3305-4f4b-881b-249e81d2a572,ca.m.9792,Mr. David Orlikow (Winnipeg North):,,MOTION TO ADJOURN UNDER S.O. 26 POST OFFICE DEPARTMENT ALLEGED DETERIORATION IN EMPLOYER-EMPLOYEE RELATIONS-MOTION TO ADJOURN UNDER STANDING ORDER 26,,,"Mr. Speaker, I ask leave, seconded by the hon. member for Winnipeg North Centre (Mr. Knowles), to move the adjournment of the house under Standing Order 26, for the purpose of discussing a specific and important matter requiring urgent public consideration, namely the serious deterioration in employer-employee relations in the Post Office Department, and the need for the immediate appointment of a new Postmaster General-
[DOT] (2:10 p.m.)

",New Democratic Party,,David Orlikow,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6116d4fa-3305-4f4b-881b-249e81d2a572&Language=E&Section=ALL
2583119,ca.proc.d.1969-03-11.3.2,1969-03-11,intervention,,,,MOTION TO ADJOURN UNDER S.O. 26 POST OFFICE DEPARTMENT ALLEGED DETERIORATION IN EMPLOYER-EMPLOYEE RELATIONS-MOTION TO ADJOURN UNDER STANDING ORDER 26,,,"Oh, oh.

",,,Some hon. Members:,
2583120,ca.proc.d.1969-03-11.3.3,1969-03-11,6116d4fa-3305-4f4b-881b-249e81d2a572,ca.m.9792,Mr. Orlikow:,,MOTION TO ADJOURN UNDER S.O. 26 POST OFFICE DEPARTMENT ALLEGED DETERIORATION IN EMPLOYER-EMPLOYEE RELATIONS-MOTION TO ADJOURN UNDER STANDING ORDER 26,,,"-who will establish good relations with the employees of the Post Office and restore the service of the department to levels commensurate with the needs of the Canadian people.

",New Democratic Party,,David Orlikow,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6116d4fa-3305-4f4b-881b-249e81d2a572&Language=E&Section=ALL
2583121,ca.proc.d.1969-03-11.3.4,1969-03-11,3e0d75d7-a08d-413b-9413-e6054d79e797,ca.m.4170,Mr. Speaker:,Speaker of the House of Commons,MOTION TO ADJOURN UNDER S.O. 26 POST OFFICE DEPARTMENT ALLEGED DETERIORATION IN EMPLOYER-EMPLOYEE RELATIONS-MOTION TO ADJOURN UNDER STANDING ORDER 26,,,"As hon. members know, the rules of the house require that a notice of motion proposed under Standing Order 26 should be filed at least two hours prior to the opening of a sitting. I regret to say that the hon. member has not complied with this requirement. I suggest to hon. members that there is no discretion, under the rules, which would allow the Speaker to overlook this very specific requirement. In any event-and this may be some consolation to the hon. member-I think that the considerations outlined by the Chair yesterday in connection with the proposed motion of the hon. member for Hillsborough (Mr. Macquarrie) would apply also today in connection with this proposed motion.

",Independent,,Lucien Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e0d75d7-a08d-413b-9413-e6054d79e797&Language=E&Section=ALL
