basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3239813,ca.proc.d.1980-06-11.1,1980-06-11,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
3239814,ca.proc.d.1980-06-11.1.1,1980-06-11,,,,subtopic,ROUTINE PROCEEDINGS,BROADCASTING,,,,,,
3239815,ca.proc.d.1980-06-11.1.1.1.1,1980-06-11,1babc9d3-8d8a-489e-99f2-d360a5ab621b,ca.m.8020,Mr. Thomas Siddon (Richmond-South Delta):,,ROUTINE PROCEEDINGS,BROADCASTING,SATELLITE TELEVISION SIGNALS-EQUAL PRIVILEGES THROUGHOUT CANADA-MOTION UNDER S.O. 43,"Madam Speaker, I rise, under the provisions of Standing Order 43, on a matter of urgent and pressing necessity.
In view of recent statements by the chairman of the CRTC, confirmed by the Minister of Communications, that the government will prosecute certain organizations and individuals for distributing television signals received from satellites, but that other groups need not be concerned about prosecution, and since this obvious double standard allows some Canadians the right to choose freely what they watch on television while denying that freedom to others, 1 move, seconded by the hon. member for Esquimalt-Saanich (Mr. Munro):
That the government be directed to prepare amendments to the Canadian Broadcasting Act which recognize the global realities of modern communications technology and which will eliminate the present double standard by extending equal rights and privileges to television viewers in all parts of Canada.

",Progressive Conservative,,Thomas Edward Siddon,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1babc9d3-8d8a-489e-99f2-d360a5ab621b&Language=E&Section=ALL
3239816,ca.proc.d.1980-06-11.1.1.1.2,1980-06-11,2b7e4f6a-94db-4cf6-b09b-91946d9d0511,ca.m.8958,Madam Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,BROADCASTING,SATELLITE TELEVISION SIGNALS-EQUAL PRIVILEGES THROUGHOUT CANADA-MOTION UNDER S.O. 43,"Such a motion requires the unanimous consent of the House. Is there unanimous consent?

",Liberal,,Jeanne Sauvé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b7e4f6a-94db-4cf6-b09b-91946d9d0511&Language=E&Section=ALL
3239817,ca.proc.d.1980-06-11.1.1.1.3,1980-06-11,intervention,,,,ROUTINE PROCEEDINGS,BROADCASTING,SATELLITE TELEVISION SIGNALS-EQUAL PRIVILEGES THROUGHOUT CANADA-MOTION UNDER S.O. 43,"Agreed.

",,,Some hon. Members:,
3239818,ca.proc.d.1980-06-11.1.1.1.4,1980-06-11,intervention,,,,ROUTINE PROCEEDINGS,BROADCASTING,SATELLITE TELEVISION SIGNALS-EQUAL PRIVILEGES THROUGHOUT CANADA-MOTION UNDER S.O. 43,"No.

",,,Some hon. Members:,
3239819,ca.proc.d.1980-06-11.1.2,1980-06-11,,,,subtopic,ROUTINE PROCEEDINGS,HUMAN RIGHTS,,,,,,
3239820,ca.proc.d.1980-06-11.1.2.1.1,1980-06-11,925bb99f-3fdf-4e80-975f-6712f64599ed,ca.m.1078,Mr. Walter McLean (Waterloo):,,ROUTINE PROCEEDINGS,HUMAN RIGHTS,VIOLATIONS IN TAIWAN AND SOUTH AFRICA-MOTION UNDER S.O. 43,"Madam Speaker, I rise, under the provisions of Standing Order 43, on a matter of urgent and pressing necessity.
In view of the arrest and detention overnight in South Africa last month of the Reverend Tom Anthony of the Anglican Church of Canada, and in view of the arrest, detention and trial in Taiwan of Dr. C. M. Kao, general secretary of the Presbyterian Church in Taiwan, and other church leaders,
I move, seconded by the hon. member for Notre-Dame-de-Grace (Mr. Allmand):
That this House express its concern at the violation of human rights in Taiwan and South Africa, condemn the oppressive system of apartheid in South Africa with all its abuses of human dignity, and express its hope for the fair treatment and release of Dr. Kao and the other church leaders in Taiwan.

",Progressive Conservative,,Walter Franklin McLean,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=925bb99f-3fdf-4e80-975f-6712f64599ed&Language=E&Section=ALL
3239821,ca.proc.d.1980-06-11.1.2.1.2,1980-06-11,2b7e4f6a-94db-4cf6-b09b-91946d9d0511,ca.m.8958,Madam Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,HUMAN RIGHTS,VIOLATIONS IN TAIWAN AND SOUTH AFRICA-MOTION UNDER S.O. 43,"Such a motion requires the unanimous consent of the House. Is there unanimous consent?

",Liberal,,Jeanne Sauvé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b7e4f6a-94db-4cf6-b09b-91946d9d0511&Language=E&Section=ALL
3239822,ca.proc.d.1980-06-11.1.2.1.3,1980-06-11,intervention,,,,ROUTINE PROCEEDINGS,HUMAN RIGHTS,VIOLATIONS IN TAIWAN AND SOUTH AFRICA-MOTION UNDER S.O. 43,"Agreed.

",,,Some hon. Members:,
