basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3327204,ca.proc.d.1981-11-26.1,1981-11-26,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
3327205,ca.proc.d.1981-11-26.1.1,1981-11-26,,,,subtopic,ROUTINE PROCEEDINGS,FISHERIES,,,,,,
3327206,ca.proc.d.1981-11-26.1.1.1.1,1981-11-26,53582230-b17d-4b34-9398-b8e59787ba07,ca.m.8978,Mr. Lloyd R. Crouse (South Shore):,,ROUTINE PROCEEDINGS,FISHERIES,TARIFFS IMPOSED BY EUROPEAN ECONOMIC COMMUNITY-MOTION UNDER S.O. 43,"Madam Speaker, I rise under the provisions of Standing Order 43. In view of the serious economic conditions faced today by all segments of Atlantic Canada's Fishing industry, namely, our inshore and offshore fishermen and processors, brought about by high inventories, high interest rates, lower sales prices for fish products and higher wage and fuel costs, I move, seconded by the hon. member for Dartmouth-Halifax-East (Mr. Forre-stall):
That this government take steps to negotiate the lowering of tariffs placed on Canadian fish exports by the European Economic Community so that Canadians are competitive with the preferential rates given by the European Economic Community to Norway and Iceland.

",Progressive Conservative,,Lloyd Roseville Crouse,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=53582230-b17d-4b34-9398-b8e59787ba07&Language=E&Section=ALL
3327207,ca.proc.d.1981-11-26.1.1.1.2,1981-11-26,2b7e4f6a-94db-4cf6-b09b-91946d9d0511,ca.m.8958,Madam Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,FISHERIES,TARIFFS IMPOSED BY EUROPEAN ECONOMIC COMMUNITY-MOTION UNDER S.O. 43,"Is there unanimous consent for this motion?

",Liberal,,Jeanne Sauvé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b7e4f6a-94db-4cf6-b09b-91946d9d0511&Language=E&Section=ALL
3327208,ca.proc.d.1981-11-26.1.1.1.3,1981-11-26,intervention,,,,ROUTINE PROCEEDINGS,FISHERIES,TARIFFS IMPOSED BY EUROPEAN ECONOMIC COMMUNITY-MOTION UNDER S.O. 43,"Agreed.

",,,Some hon. Members:,
3327209,ca.proc.d.1981-11-26.1.1.1.4,1981-11-26,intervention,,,,ROUTINE PROCEEDINGS,FISHERIES,TARIFFS IMPOSED BY EUROPEAN ECONOMIC COMMUNITY-MOTION UNDER S.O. 43,"No.

",,,Some hon. Members:,
3327210,ca.proc.d.1981-11-26.1.2,1981-11-26,,,,subtopic,ROUTINE PROCEEDINGS,AUTOMOTIVE INDUSTRY,,,,,,
3327211,ca.proc.d.1981-11-26.1.2.1.1,1981-11-26,2753d9bf-954d-4354-9195-a4b6136f4ae2,ca.m.6609,Mr. Joe Reid (St. Catharines):,,ROUTINE PROCEEDINGS,AUTOMOTIVE INDUSTRY,NEED FOR INDUSTRIAL STRATEGY-MOTION UNDER S O. 43,"Madam Speaker, more than
5,000	General Motors workers will be laid off this Monday, and more are expected to follow before Christmas. In January and February, traditionally the slowest months in the automobile industry, we are told to expect further slowdowns accompanied by even further lay-offs. Industrial unemployment now stands at a staggering 280,000, and considering that a crisis situation will soon be upon us, I move, seconded by the hon. member for Halton (Mr. Jelinek):
That this House instructs the government to take immediate action to avert the coming crisis in the automobile industry and that it now recognize the urgent necessity of an industrial strategy for Canada and a short-term policy to assist the automobile industry.

",Progressive Conservative,,Joseph Lloyd Reid,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2753d9bf-954d-4354-9195-a4b6136f4ae2&Language=E&Section=ALL
3327212,ca.proc.d.1981-11-26.1.2.1.2,1981-11-26,2b7e4f6a-94db-4cf6-b09b-91946d9d0511,ca.m.8958,Madam Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,AUTOMOTIVE INDUSTRY,NEED FOR INDUSTRIAL STRATEGY-MOTION UNDER S O. 43,"Is there unanimous consent for this motion?

",Liberal,,Jeanne Sauvé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b7e4f6a-94db-4cf6-b09b-91946d9d0511&Language=E&Section=ALL
3327213,ca.proc.d.1981-11-26.1.2.1.3,1981-11-26,intervention,,,,ROUTINE PROCEEDINGS,AUTOMOTIVE INDUSTRY,NEED FOR INDUSTRIAL STRATEGY-MOTION UNDER S O. 43,"Agreed.

",,,Some hon. Members:,
