basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
393907,ca.proc.d.1914-04-22.1,1914-04-22,,,,topic,QUESTIONS.,,,,,,,
393908,ca.proc.d.1914-04-22.1.1.1,1914-04-22,,,,stagedirection,,,,(Questions answered orally are indicated by an asterisk.),,,,
393909,ca.proc.d.1914-04-22.1.2,1914-04-22,,,,subtopic,QUESTIONS.,VANCOUVER ORANGE LODGE RESOLUTION.,,,,,,
393910,ca.proc.d.1914-04-22.1.2.1,1914-04-22,d0ceec5f-f083-4ad4-8139-eadbb88a7dcf,ca.m.8966,,,QUESTIONS.,VANCOUVER ORANGE LODGE RESOLUTION.,,,Liberal,,Mr. PROULX:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d0ceec5f-f083-4ad4-8139-eadbb88a7dcf&Language=E&Section=ALL
393911,ca.proc.d.1914-04-22.1.2.2,1914-04-22,5e8a24b4-f155-4f3d-aacc-e6da13c93756,ca.m.4254,Mr. BORDEN:,Prime Minister; Secretary of State for External Affairs; President of the Privy Council,QUESTIONS.,VANCOUVER ORANGE LODGE RESOLUTION.,,"A copy of the resolution alluded to, without any covering letter, has been received by the Prime Minister. No reply has been sent. The Government does not feel called upon to offer any opinion in reply to the third and fourth questions.

",Conservative (1867-1942),,Robert Laird Borden,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5e8a24b4-f155-4f3d-aacc-e6da13c93756&Language=E&Section=ALL
393912,ca.proc.d.1914-04-22.1.3,1914-04-22,,,,subtopic,QUESTIONS.,PROTECTION OF CANADIANS IN MEXICO.,,,,,,
393913,ca.proc.d.1914-04-22.1.3.1,1914-04-22,4377f02c-8021-4cd3-9d64-deaad7b31431,ca.m.6238,Mr. COCKSHUTT:,,QUESTIONS.,PROTECTION OF CANADIANS IN MEXICO.,,"1 In the event of war between the United States and Mexico, will the Government take any precautions to insure the safety of the lives and property of Canadians in the latter country?
2.	If so, what action will be taken?

",Conservative (1867-1942),,William Foster Cockshutt,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4377f02c-8021-4cd3-9d64-deaad7b31431&Language=E&Section=ALL
393914,ca.proc.d.1914-04-22.1.3.2,1914-04-22,5e8a24b4-f155-4f3d-aacc-e6da13c93756,ca.m.4254,Mr. BORDEN:,Prime Minister; Secretary of State for External Affairs; President of the Privy Council,QUESTIONS.,PROTECTION OF CANADIANS IN MEXICO.,,"During the past eighteen months representations' with regard to the matter alluded to have been made to the imperial Government on several different occasions. In case further representations should be deemed necessary from time to time, they will be made without any delay.

",Conservative (1867-1942),,Robert Laird Borden,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5e8a24b4-f155-4f3d-aacc-e6da13c93756&Language=E&Section=ALL
393915,ca.proc.d.1914-04-22.1.4,1914-04-22,,,,subtopic,QUESTIONS.,CANADIAN PACIFIC RAILWAY IRRIGATED LANDS.,,,,,,
393916,ca.proc.d.1914-04-22.1.4.1,1914-04-22,56470474-43c7-4392-9d18-c5e1c4bcdfef,ca.m.5902,,,QUESTIONS.,CANADIAN PACIFIC RAILWAY IRRIGATED LANDS.,,"1.	In the agreement made between the Government of Canada and the Canadian Pacific Railway Company, whereby the latter company was enabled to get their land grant m one block for the purpose of establishing the present irrigation system east of Calgary in Alberta, was a minimum price fixed which the company

could charge for irrigable lands? If so, what wag the price?
2.	Is the Government aware whether the Canadian Pacific Railway Company, which now hold these lands, is adhering to their agreement in this respect?

",Liberal,,Mr. BUCHANAN:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=56470474-43c7-4392-9d18-c5e1c4bcdfef&Language=E&Section=ALL
393917,ca.proc.d.1914-04-22.1.4.2,1914-04-22,66f24c0b-9975-4c28-8bd5-e438a2f34e89,ca.m.861,,,QUESTIONS.,CANADIAN PACIFIC RAILWAY IRRIGATED LANDS.,,"1.	No.
2.	Answered by No. 1.

",Liberal,,Mr. ROCHE:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=66f24c0b-9975-4c28-8bd5-e438a2f34e89&Language=E&Section=ALL
393918,ca.proc.d.1914-04-22.1.5,1914-04-22,,,,subtopic,QUESTIONS.,COST OP DRILL HALLS AND ARMOURIES.,,,,,,
393919,ca.proc.d.1914-04-22.1.5.1,1914-04-22,d98b30ab-759a-4b5e-b3ba-420ce11b08d2,ca.m.9083,Mr. SINCLAIR:,,QUESTIONS.,COST OP DRILL HALLS AND ARMOURIES.,,"What is the total sum expended in drill halls and armouries in all the provinces of Canada between October 10, 1911, and December 31, 1913?

",Liberal,,John Howard Sinclair,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d98b30ab-759a-4b5e-b3ba-420ce11b08d2&Language=E&Section=ALL
393920,ca.proc.d.1914-04-22.1.5.2,1914-04-22,c1b69015-0348-4ed6-8d8a-3de18e5d1742,ca.m.2824,Mr. S. HUGHES:,Minister of Militia and Defence,QUESTIONS.,COST OP DRILL HALLS AND ARMOURIES.,,"The total cost of
drill halls and armouries constructed by the Department of Militia and Defence between October 10, 1911, and December 31, 1913, is $1,063,000, including those under construction at the latter date.

",Liberal-Conservative,,Samuel Hughes,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c1b69015-0348-4ed6-8d8a-3de18e5d1742&Language=E&Section=ALL
393921,ca.proc.d.1914-04-22.1.6,1914-04-22,,,,subtopic,QUESTIONS.,INTERCOLONIAL RAILWAY PROPERTY PURCHASE AT MONCTON.,,,,,,
393922,ca.proc.d.1914-04-22.1.6.1,1914-04-22,5afbdf71-2ff3-4501-b9b3-74750bfc73ee,ca.m.7078,,,QUESTIONS.,INTERCOLONIAL RAILWAY PROPERTY PURCHASE AT MONCTON.,,"1.	What Is the sum total of the cost to the Intercolonial railway to date of the so called P. S. Archibald property in Moncton, N.B., including original purchase and all expenses in connection therewith and the securing of title thereto?
2.	What Is the monthly rental paid for the use and occupation of said property by P. P.
Brady, general superintendent of said railway, and what does said rental charge include? '
3.	Is water, light, fuel and ice furnished free to the said occupant or tenant?
4.	What is the yearly salary paid to the said P. P. Brady as general superintendent, what expenses are allowed him in addition and what do they amount to yearly?

",Liberal,,Mr. TURGEON:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5afbdf71-2ff3-4501-b9b3-74750bfc73ee&Language=E&Section=ALL
393923,ca.proc.d.1914-04-22.1.6.2,1914-04-22,0e4f9dca-5c4f-43d7-af07-16546fe9215d,ca.m.2882,,Minister of Customs,QUESTIONS.,INTERCOLONIAL RAILWAY PROPERTY PURCHASE AT MONCTON.,,"1.	Total cost to date, $28,042.60.
2.	A monthly rental of $25 per month is collected, including water.
3.	No, with the exception of water, which is included in monthly rental.
4.	Yearly salary $7,500; no expenses in addition are allowed.

",Conservative (1867-1942),,Mr. J. D. REID:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=0e4f9dca-5c4f-43d7-af07-16546fe9215d&Language=E&Section=ALL
393924,ca.proc.d.1914-04-22.1.7,1914-04-22,,,,subtopic,QUESTIONS.,MANITOBA SCHOOL LANDS.,,,,,,
393925,ca.proc.d.1914-04-22.1.7.1,1914-04-22,78c899dc-d8e5-4071-8d04-a77260e0b2a6,ca.m.2406,,,QUESTIONS.,MANITOBA SCHOOL LANDS.,,"1.	Has the Government sold any school lands in the province of Manitoba since October 1, 1911, to March 1, 1914, other than bv public auction after proper and sufficient advertisement?
2.	If so, what parcels and to whom have they been sold?

",Liberal,,Mr. NEELY:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=78c899dc-d8e5-4071-8d04-a77260e0b2a6&Language=E&Section=ALL
393926,ca.proc.d.1914-04-22.1.7.2,1914-04-22,66f24c0b-9975-4c28-8bd5-e438a2f34e89,ca.m.861,,,QUESTIONS.,MANITOBA SCHOOL LANDS.,,,Liberal,,Mr. ROCHE:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=66f24c0b-9975-4c28-8bd5-e438a2f34e89&Language=E&Section=ALL
393927,ca.proc.d.1914-04-22.1.8,1914-04-22,,,,subtopic,QUESTIONS.,FENIAN RAID CLAIMS INVESTIGATION.,,,,,,
393928,ca.proc.d.1914-04-22.1.8.1,1914-04-22,d98b30ab-759a-4b5e-b3ba-420ce11b08d2,ca.m.9083,Mr. SINCLAIR:,,QUESTIONS.,FENIAN RAID CLAIMS INVESTIGATION.,,"Has the legal adviser of the board who investigated the claims of Fenian Raid veterans, been paid for his services? If so, how much?

",Liberal,,John Howard Sinclair,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d98b30ab-759a-4b5e-b3ba-420ce11b08d2&Language=E&Section=ALL
393929,ca.proc.d.1914-04-22.1.8.2,1914-04-22,c1b69015-0348-4ed6-8d8a-3de18e5d1742,ca.m.2824,Mr. S. HUGHES:,Minister of Militia and Defence,QUESTIONS.,FENIAN RAID CLAIMS INVESTIGATION.,,"Yes; $3,615, as fixed
by the Department of Justice.

",Liberal-Conservative,,Samuel Hughes,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c1b69015-0348-4ed6-8d8a-3de18e5d1742&Language=E&Section=ALL
