basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1434887,ca.proc.d.1946-08-08.1,1946-08-08,,,,topic,PRIVILEGE,,,,,,,
1434888,ca.proc.d.1946-08-08.1.1,1946-08-08,,,,subtopic,PRIVILEGE,MR. LOW-REFERENCE TO ARTICLE IN OTTAWA,,,,,,
1434889,ca.proc.d.1946-08-08.1.1.1.1,1946-08-08,,,,stagedirection,,,,"""journal"" of august 5
Mr. SOLON E. LOW (Peace River): Mr. Speaker, on a question of personal privilege, I have before me the Ottawa Journal of Wednesday, August 7. On page 3 is an article entitled, ""Low charges Mr. King courted communists."" The heading and the body of the article are both inaccurate in reporting the contents of my speech at Noranda, Quebec, on the evening of August 5. I did not charge Mr. Mackenzie King personally with deliberately courting the communist party in the 1945 federal election. What I did say was, ""The Liberal government is alone responsible for the alarming growth and spread of communism during the past ten years."" I further stated that the Liberal party deliberately courted the communists prior to and during the election campaign of 1945.",,,,
1434890,ca.proc.d.1946-08-08.1.1.2,1946-08-08,intervention,,,,PRIVILEGE,MR. LOW-REFERENCE TO ARTICLE IN OTTAWA,,"Oh, oh.

",,,Some hon. MEMBERS:,
1434891,ca.proc.d.1946-08-08.1.1.3,1946-08-08,fdce9d46-5c36-4ca6-b6c7-52d1e6f9ba0b,ca.m.8192,Mr. LOW:,,PRIVILEGE,MR. LOW-REFERENCE TO ARTICLE IN OTTAWA,,"I will repeat that for the benefit of the hon. members who want to drown it out. I further stated that the Liberal party deliberately courted the communists prior to and during the election campaign of 1945. My statements were based on an imposing array of factual evidence which I would gladly present here if the rules of the house did not forbid it. I stand by what I said and will present the evidence I have in this house at the proper time and before the highest court of this land, the people.

",Social Credit,,Solon Earl Low,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fdce9d46-5c36-4ca6-b6c7-52d1e6f9ba0b&Language=E&Section=ALL
1434892,ca.proc.d.1946-08-08.1.1.4,1946-08-08,265c71ea-2b44-4000-8150-fde7d37d4577,ca.m.7210,Mr. MACKENZIE:,Minister of Veterans Affairs; Leader of the Government in the House of Commons; Liberal Party House Leader,PRIVILEGE,MR. LOW-REFERENCE TO ARTICLE IN OTTAWA,,"Even in the revised version now submitted, what the hon. gentleman said was unutterable nonense.

",Liberal,,Ian Alistair Mackenzie,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=265c71ea-2b44-4000-8150-fde7d37d4577&Language=E&Section=ALL
1434893,ca.proc.d.1946-08-08.1.1.5,1946-08-08,b8094e9f-95f3-46b2-ab3e-9e132f32ed9e,ca.m.8036,Mr. MacINNIS:,,PRIVILEGE,MR. LOW-REFERENCE TO ARTICLE IN OTTAWA,,"Page Tim Buck.

",Co-operative Commonwealth Federation (C.C.F.),,Angus MacInnis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b8094e9f-95f3-46b2-ab3e-9e132f32ed9e&Language=E&Section=ALL
1434894,ca.proc.d.1946-08-08.1.1.6,1946-08-08,f88a7275-f7f4-407e-9d45-89d5300f2919,ca.m.9510,Mr. POULIOT:,,PRIVILEGE,MR. LOW-REFERENCE TO ARTICLE IN OTTAWA,,"Page the civil liberties
league.

",Independent Liberal,,Jean-François Pouliot,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f88a7275-f7f4-407e-9d45-89d5300f2919&Language=E&Section=ALL
1434895,ca.proc.d.1946-08-08.2,1946-08-08,,,,topic,INCOME WAR TAX ACT,,,,,,,
1434896,ca.proc.d.1946-08-08.2.1.1,1946-08-08,,,,stagedirection,,,,"Hon. DOUGLAS ABBOTT (Acting Minister of Finance) moved for leave to introduce bill No. 368, to amend the Income War Tax, Act.
Motion agreed to and bill read the first time.",,,,
