basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1177046,ca.proc.d.1939-03-10.1,1939-03-10,,,,topic,BEAM TRAWLING-AMENDMENT RESPECTING VESSELS TO BE REGISTERED AND BUILT IN CANADA,,,,,,,
1177047,ca.proc.d.1939-03-10.1.1.1,1939-03-10,,,,stagedirection,,,,"Mr. J. J. KINLEY (Queens-Lunenburg) moved for leave to introduce Bill No. 37, to amend the Fisheries Act, 1932.

He said:	Mr. Speaker, this bill contains
an amendment to one of the qualifying paragraphs of the Fisheries Act which relates to licences for certain types of fishing. The effect of the measure I believe would be to prevent beam trawling as at present carried on.
Motion agreed to and bill read the first time.",,,,
1177048,ca.proc.d.1939-03-10.2,1939-03-10,,,,topic,NATIONAL DEFENCE,,,,,,,
1177049,ca.proc.d.1939-03-10.2.1.1,1939-03-10,,,,stagedirection,,,,SURVEY AND REGISTRATION OF EX-SERVICE MEN_,,,,
1177050,ca.proc.d.1939-03-10.3,1939-03-10,,,,topic,ADJOURNMENT MOTION TO DISCUSS MATTER OF URGENT PUBLIC IMPORTANCE,,,,,,,
1177051,ca.proc.d.1939-03-10.3.1,1939-03-10,9810a751-c3fb-478c-bf5a-ced38dfcb91a,ca.m.6089,Mr. C. G. MacNEIL (Vancouver North):,,ADJOURNMENT MOTION TO DISCUSS MATTER OF URGENT PUBLIC IMPORTANCE,,,"Mr. Speaker, I desire leave to move the adjournment of the house to discuss a definite matter of urgent public importance, namely, the public announcement this date in the press and over the radio of a nation-wide survey and registration of ex-service men for the purpose of assisting the authorities in safeguarding the internal security of Canada under conditions of international tension, and the fact that there has been no pronouncement by the government as to whether official approval has been given the scheme, or whether present conditions warrant any partial registration for national service.

",Co-operative Commonwealth Federation (C.C.F.),,Charles Grant MacNeil,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9810a751-c3fb-478c-bf5a-ced38dfcb91a&Language=E&Section=ALL
1177052,ca.proc.d.1939-03-10.3.2,1939-03-10,265c71ea-2b44-4000-8150-fde7d37d4577,ca.m.7210,Hon. IAN MACKENZIE (Minister of National Defence):,Minister of National Defence,ADJOURNMENT MOTION TO DISCUSS MATTER OF URGENT PUBLIC IMPORTANCE,,,"Mr. Speaker, I rise to a point of order with respect to the proposed resolution. May I say immediately that this has been a voluntary effort of cooperation-

",Liberal,,Ian Alistair Mackenzie,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=265c71ea-2b44-4000-8150-fde7d37d4577&Language=E&Section=ALL
1177053,ca.proc.d.1939-03-10.3.3,1939-03-10,5f73217f-27d7-4bec-9943-554ca0daade8,ca.m.7834,Mr. HEAPS:,,ADJOURNMENT MOTION TO DISCUSS MATTER OF URGENT PUBLIC IMPORTANCE,,,"That is not a point of order.

",Co-operative Commonwealth Federation (C.C.F.),,Abraham Albert Heaps,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5f73217f-27d7-4bec-9943-554ca0daade8&Language=E&Section=ALL
1177054,ca.proc.d.1939-03-10.3.4,1939-03-10,265c71ea-2b44-4000-8150-fde7d37d4577,ca.m.7210,Mr. MACKENZIE (Vancouver):,Minister of National Defence,ADJOURNMENT MOTION TO DISCUSS MATTER OF URGENT PUBLIC IMPORTANCE,,,"I am
discussing whether or not it is a matter of urgent public importance, and I say immediately it is not. It has to do with a voluntary effort on the part of all ex-service men who have been for some time in Canada. They did approach the government with reference to this matter, and they were told that the information which would be available as a result of registration would be welcomed by the authorities. I fail to see how this attempt to anticipate what was to be a press release this evening can be regarded in any way as a matter of urgent public importance.
I deprecate the attempt by anybody to play politics with the very noble efforts of the exservice men of the Dominion of Canada.

",Liberal,,Ian Alistair Mackenzie,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=265c71ea-2b44-4000-8150-fde7d37d4577&Language=E&Section=ALL
1177055,ca.proc.d.1939-03-10.3.5,1939-03-10,9810a751-c3fb-478c-bf5a-ced38dfcb91a,ca.m.6089,Mr. MacNEIL:,,ADJOURNMENT MOTION TO DISCUSS MATTER OF URGENT PUBLIC IMPORTANCE,,,"On the point of order,
and discussing the question whether this is a matter of urgent public importance-

",Co-operative Commonwealth Federation (C.C.F.),,Charles Grant MacNeil,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9810a751-c3fb-478c-bf5a-ced38dfcb91a&Language=E&Section=ALL
1177056,ca.proc.d.1939-03-10.3.6,1939-03-10,d8b00805-fbe7-407f-8512-1e9d5594ebe9,ca.m.7071,Mr. WALSH:,,ADJOURNMENT MOTION TO DISCUSS MATTER OF URGENT PUBLIC IMPORTANCE,,,,Conservative (1867-1942),,William Allen Walsh,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d8b00805-fbe7-407f-8512-1e9d5594ebe9&Language=E&Section=ALL
1177057,ca.proc.d.1939-03-10.3.7,1939-03-10,ac397c18-e022-437d-b73d-778fbe4a493b,ca.m.6031,Mr. SPEAKER:,Speaker of the Senate,ADJOURNMENT MOTION TO DISCUSS MATTER OF URGENT PUBLIC IMPORTANCE,,,"I am ready to give my
decision, unless the hon. member wishes to speak.

",Liberal,,Walter Edward Foster,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ac397c18-e022-437d-b73d-778fbe4a493b&Language=E&Section=ALL
