basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1601145,ca.proc.d.1950-05-15.1,1950-05-15,,,,topic,"VISIT TO WINDSOR, ONT., BY MEMBERS OF PARLIAMENT",,,,,,,
1601146,ca.proc.d.1950-05-15.1.1,1950-05-15,355fae5e-9d52-46cc-a5dd-2658a81a0ea7,ca.m.5197,Mr. Arthur Laing (Vancouver South):,,"VISIT TO WINDSOR, ONT., BY MEMBERS OF PARLIAMENT",,,"On a
question of privilege, Mr. Speaker, it is my wish to give voice to the appreciation of some fifty members of parliament and their wives who returned this morning from enjoying a magnificent trip to the great industrial city of Windsor, Ontario. This trip was arranged by the hon. member for Essex West (Mr. Brown), and while there we were the guests of the Windsor chamber of commerce. I think it is good for members of parliament, if they are to legislate on a national basis, to take every opportunity of seeing, as widely as they can, the opportunities, industries and advantages of this country.
I cannot speak too highly of the courtesies that were extended us while we were there. Windsor calls itself the gateway to Canada's industrial progress, and I think those of us who were there are inclined to agree with that statement. That great city was a fortress for us in time of war, and we hope it will be of a source of expanding amenities in time of peace.
I find it difficult indeed to single out for specific mention any particular persons in connection with the great reception given us at Windsor, but in addition to the hon. member for Essex West, I should like to mention the other members of this parliament resident in the general area. I should like to mention the officers of the Windsor chamber of commerce. I should like to mention Mr. R. M. Sale, president of the Ford Motor Company, all his officers, and the other 14,000 men who combine to make it a great industrial team. I should like to mention Mrs. W. F. Herman, widow of the founder of the Windsor Daily Star. Finally, Mr. Speaker, I should like to say a word for the Tigers and the Browns, who gave us two extra innings of superb baseball.

",Liberal,,Arthur Laing,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=355fae5e-9d52-46cc-a5dd-2658a81a0ea7&Language=E&Section=ALL
1601147,ca.proc.d.1950-05-15.1.2,1950-05-15,84909dc1-9a60-44b3-a939-2393ab563089,ca.m.3212,Mr. J. G. Diefenbaker (Lake Centre):,,"VISIT TO WINDSOR, ONT., BY MEMBERS OF PARLIAMENT",,,"Mr. Speaker, I do not rise to move any amendment, but rather to join the hon. member, and others who were privileged to be present on this referred to occasion, in expressing appreciation of the opportunity and privilege
which was ours, and of the courtesy and hospitality extended to us by the city of Windsor, the chamber of commerce of that city, the Border Cities Star, and the corporations to which the hon. member made reference. It was one of the most enjoyable and educational trips it has even been my privile^u to take.
I join with the hon. member also in thanking the hon. member for Essex West (Mr. Biown), who arranged the trip, and also the Minister of National Health and Welfare (Mr. Martin), who spared no effort to make the visit a most enjoyable one.

",Progressive Conservative,,John George Diefenbaker,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=84909dc1-9a60-44b3-a939-2393ab563089&Language=E&Section=ALL
1601148,ca.proc.d.1950-05-15.1.3,1950-05-15,b7be8f86-27c2-4da9-a780-2d2bb5edfa31,ca.m.646,Mr. E. G. Hansell (Macleod):,,"VISIT TO WINDSOR, ONT., BY MEMBERS OF PARLIAMENT",,,"Mr. Speaker, it is a very happy privilege to voice the gratitude of those of us of the Social Credit party who were included in the group who journeyed to Windsor and enjoyed that most interesting tour. Indeed, we concur in all that has been said by the two previous speakers. The 'courtesies extended to this parliamentary body by the Ford Motor Company of Canada, the Windsor chamber of commerce- and we must not omit the reception of Mrs. Herman-all these courtesies we shall never forget.
We wish to extend our appreciation to the hon. member for Essex West (Mr. Brown) and the Minister of National Health and Welfare (Mr. Martin) for their untiring efforts to make the visit so happy and so successful.
There are two things about such tours which strike me as most valuable. They bring members from all parts of Canada into closer focus with the practical business world. They broaden our views. Then, such tours are of value from another standpoint which, I think, is not too insignificant to mention here. They bring members of parliament closer together in a social friendship which is not always experienced as we sit in the House of Commons or roam the halls of this building. That, to me, in a democracy, is of inestimable value.
May I repeat, on behalf of all those associated with me in this part of the chamber, to all those who were responsible for and so thoughtful in arranging this tour: thanks a million!

",Social Credit,,Ernest George Hansell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b7be8f86-27c2-4da9-a780-2d2bb5edfa31&Language=E&Section=ALL
1601149,ca.proc.d.1950-05-15.1.4,1950-05-15,f8f904a6-1f64-4b42-94b6-dc3d21c2487c,ca.m.2011,Mr. E. A. McCusker (Regina City):,,"VISIT TO WINDSOR, ONT., BY MEMBERS OF PARLIAMENT",,,"Mr. Speaker, I should not like it to be thought that members of the House of Commons were such narrow-minded guests that they would be afraid to mention that while in Windsor

Parliamentarians' Visit to Windsor they visited the Hiram Walker distilleries. May I say that we had an opportunity of seeing how their product was made, and that we met in the canteen for tea and enjoyed their hospitality. May I offer them our thanks.

",Liberal,,Emmett Andrew McCusker,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f8f904a6-1f64-4b42-94b6-dc3d21c2487c&Language=E&Section=ALL
1601150,ca.proc.d.1950-05-15.1.5,1950-05-15,5d3732c0-c34a-4b4c-92df-53c93007c5cd,ca.m.7221,Mr. G. A. Cruickshank (Fraser Valley):,,"VISIT TO WINDSOR, ONT., BY MEMBERS OF PARLIAMENT",,,"Mr. Speaker, I do not wish to be left out of this. May I assure the house that the most enjoyable part of our reception in Windsor was when we were honoured as guests at the wedding reception of the most beautiful girl in the city of Detroit.

",Liberal,,George Alexander Cruickshank,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5d3732c0-c34a-4b4c-92df-53c93007c5cd&Language=E&Section=ALL
1601151,ca.proc.d.1950-05-15.1.6,1950-05-15,2d568860-5a4d-4225-b24d-37f0111ad012,ca.m.7206,Mr. D. F. Brown (Essex West):,,"VISIT TO WINDSOR, ONT., BY MEMBERS OF PARLIAMENT",,,"Mr. Speaker, I rise on a question of privilege. Before proceeding, however, with the point of privilege I propose to raise, may I be permitted to express on behalf of the city of Windsor and the county of Essex our appreciation, of the honour conferred upon us by the visit of over fifty members of parliament and their wives.
I know I express the hope of the Ford Motor Company of Canada that other industries across the Dominion of Canada will make it possible, in as efficient a manner as it was done by the Ford Company over the past week end, for members of parliament to see the country and the people for whom we are legislating.
My point of privilege is that in the Ottawa Citizen of May 12, 1950, and repeated in the London Free Press of May 13, 1950-and I understand it also appeared in the Toronto Globe and Mail on or about the same date- in making reference to the largest single exodus of members of parliament in memory on a trip to the sun parlour of Canada, it was stated that I was host to a group of automotive officials two weeks ago when they came to Ottawa to seek imposition of dumping duties on British cars.
Mr. Speaker, I was not host to any such delegation. I had no knowledge of any such delegation, and if any such delegation existed they did not communicate with me. This visit of last week end was conceived by the Windsor chamber of commerce and myself considerably over a year ago.
Further, the question I put on the order paper, and to which reference was made by the Citizen, was not at the request of the automotive industry, or any other industry or individual. It was placed thereon without the knowledge or consent of that industry.
I am interested in providing markets for our products and work for the people of Canada.
The London Free Press stated that the trip was an ""expense paid affair"". This statement is not correct. The members of parliament were, I believe, pleased to travel at their own 
expense to our city and to enjoy our hospitality almost as much as we enjoyed having them.

",Liberal,,Donald Ferguson Brown,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2d568860-5a4d-4225-b24d-37f0111ad012&Language=E&Section=ALL
1601152,ca.proc.d.1950-05-15.2,1950-05-15,,,,topic,FLOOD CONDITIONS,,,,,,,
1601153,ca.proc.d.1950-05-15.2.1,1950-05-15,,,,subtopic,FLOOD CONDITIONS,SOUTHERN MANITOBA,,,,,,
1601154,ca.proc.d.1950-05-15.2.1.1.1.1.1,1950-05-15,dcd2258a-b8c3-4099-bffb-7b24cce8341e,ca.m.9761,Right Hon. L. S. St. Laurent (Prime Minister):,Prime Minister; President of the Privy Council,FLOOD CONDITIONS,SOUTHERN MANITOBA,MESSAGES FROM LORD BESSBOROUGH AND OTHERS,"Mr. Speaker, I am sure all hon. members would like me to express the appreciation we feel of the keen and constructive interest shown by His Excellency the Governor General during his visit to Winnipeg yesterday, in the truly magnificent effort being put forth both by the armed forces and the citizens themselves to combat the ravages of the Red river flood.
This morning I received a cable from a former governor general, the Earl of Bess-borough. I should like to read into our records the text of Lord Bessborough's message and of my reply, and in that way convey the message from Lord and Lady Bessborough to the people of Winnipeg and Manitoba. The cable is from Rowlands Castle, Hants, England, under date of May 13, addressed to me at Ottawa, and it reads:
Much distressed at flood disaster in Manitoba. Through you would like to express our profound sympathy for the people of Winnipeg and province in this great misfortune.
Bessborough
To this I replied:
People of Winnipeg and Manitoba will, I know, appreciate expression of distress and sympathy from yourself and Lady Bessborough, which I propose to mention in parliament today.
Then, just before coming to the house today a message was received from the Prime Minister of Italy, of which this is a translation:
Through my intermediary the government and people of Italy wish to express their sincere sympathy to the government and Canadian people, to which we are tied by bonds of friendship, on the occasion of the disaster caused by the Winnipeg flood.
I shall make answer similar to my answer to Lord Bessborough. I think these communications are a sign of the growing community of feeling that is spreading among the free peoples of the world, and one of the encouraging things which have followed upon this terrible disaster to our fellow citizens in Winnipeg and the adjoining area.

",Liberal,,Louis Stephen St-Laurent,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=dcd2258a-b8c3-4099-bffb-7b24cce8341e&Language=E&Section=ALL
