basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1526867,ca.proc.d.1948-05-24.1,1948-05-24,,,,topic,QUESTIONS,,,,,,,
1526868,ca.proc.d.1948-05-24.1.1.1,1948-05-24,,,,stagedirection,,,,(Questions answered orally are indicated by an asterisk).,,,,
1526869,ca.proc.d.1948-05-24.1.2,1948-05-24,,,,subtopic,QUESTIONS,MONEY AND CREDIT IN CIRCULATION,,,,,,
1526870,ca.proc.d.1948-05-24.1.2.1,1948-05-24,100b1ca5-ed42-4c99-9d57-5ad648bd8c96,ca.m.4410,,,QUESTIONS,MONEY AND CREDIT IN CIRCULATION,,"1.	Why are Bank of Canada notes, old or new, all dated January 2, 1937?
2.	What is the amount of money and credit in circulation in Canada at present? What is the proportion of currency to bank credit?
3.	On what gold value is the Canadian monetary unit secured at present (a) in Canada; (b) outside of Canada?

",Social Credit,,Mr. CAOUETTE:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=100b1ca5-ed42-4c99-9d57-5ad648bd8c96&Language=E&Section=ALL
1526871,ca.proc.d.1948-05-24.1.2.2,1948-05-24,9ea559ad-4beb-4e15-9d33-3bf98265f437,ca.m.1689,,Parliamentary Assistant to the Minister of Finance,QUESTIONS,MONEY AND CREDIT IN CIRCULATION,,"1.	The date of January 2, 1937, on the current issue of Bank of Canada notes is the date on which these notes, the form and material of which was approved by the minister in accordance with the provisions of section 24(4) of the Bank of Canada Act, were first put into circulation. This issue succeeded notes of another design issued and dated in 1935, and which were withdrawn from circulation.
2.	(a) As at March 31, 1948, Canadian currency in circulation (excluding currency held as till money by the banks) amounted to $1,098 million and active money supply, including currency, to $3,933 million.
""Active money supply"" is the aggregate of the following, excluding deposits of the Canadian government, inactive notice deposits, deposits of chartered banks with Bank of Canada and cheques deposited by payees not yet cleared against the accounts of the drawers:
(1)	Canadian deposits of the chartered banks plus
(2)	Canadian deposits with Bank of Canada plus
(3)	Canadian currency in circulation apart from that held by the banks as till money.
(b)	The ratio of currency in circulation to the total of (1) and (2) above was 38-7 per cent.
3.	(a) and (b) It is not clear what is meant by these questions. However, pursuant to an order in council passed under the Bretton Woods Agreements Act, 1945, the governor in council fixed the par value of the Canadian dollar for the purposes of the agreements at
one United States dollar of the weight and fineness in effect on July 1, 1944. As of that date, the United States dollar had a par value of 15%i grains of gold, A fine.

",Liberal,,Mr. BELZILE:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9ea559ad-4beb-4e15-9d33-3bf98265f437&Language=E&Section=ALL
1526872,ca.proc.d.1948-05-24.1.3,1948-05-24,,,,subtopic,QUESTIONS,DEPARTMENT OP AGRICULTURE-EMPLOYEES,,,,,,
1526873,ca.proc.d.1948-05-24.1.3.1,1948-05-24,448d6fbb-1ae8-4190-ab48-92c3399dcfc7,ca.m.9863,Mr. ASHBY:,,QUESTIONS,DEPARTMENT OP AGRICULTURE-EMPLOYEES,,"How many individuals were employed in the federal Department of Agriculture (all branches), on January 1, 1910, 1920, 1930, 1940, 1948?

",Social Credit,,Patrick Harvey Ashby,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=448d6fbb-1ae8-4190-ab48-92c3399dcfc7&Language=E&Section=ALL
1526874,ca.proc.d.1948-05-24.1.3.2,1948-05-24,b88f8c1a-3837-4be1-8acb-61fedd1a9cc1,ca.m.1363,Mr. GARDINER:,Minister of Agriculture,QUESTIONS,DEPARTMENT OP AGRICULTURE-EMPLOYEES,,"Employees
	Classified
Jan. 1,1912..	.. 718
Jan. 1,1920..	.. 1,125
Jan. 1,1930..	.. 2,079
Jan. 1,1940..	.. 3,458
Jan. 1,1948..	.. 3,984
Prevailing rates No record available No record available No record available 582 1,337
Note: Figures for 1910 are not available; first record available is for the year 1912.

",Liberal,,James Garfield Gardiner,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b88f8c1a-3837-4be1-8acb-61fedd1a9cc1&Language=E&Section=ALL
1526875,ca.proc.d.1948-05-24.2,1948-05-24,,,,topic,QUESTIONS PASSED AS ORDERS FOR RETURNS,,,,,,,
1526876,ca.proc.d.1948-05-24.2.1,1948-05-24,,,,subtopic,QUESTIONS PASSED AS ORDERS FOR RETURNS,EXIT PERMITS-BABIES,,,,,,
1526877,ca.proc.d.1948-05-24.2.1.1,1948-05-24,51425031-1eb0-45af-b914-4a4550526acd,ca.m.1351,,,QUESTIONS PASSED AS ORDERS FOR RETURNS,EXIT PERMITS-BABIES,,"1.	Have any babies been exported from Canada during the past five years to foreign countries for adoption there?
2.	If so, how many (by provinces), (a) male; (b) female, and on whose recommendations and to what countries?
3.	Were exit permits issued and by what department?
4.	What supervision is there over babies that have been exported?

",Co-operative Commonwealth Federation (C.C.F.),,Mr. CAMPBELL:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=51425031-1eb0-45af-b914-4a4550526acd&Language=E&Section=ALL
1526878,ca.proc.d.1948-05-24.2.2,1948-05-24,,,,subtopic,QUESTIONS PASSED AS ORDERS FOR RETURNS,DANGEROUS DISEASES,,,,,,
