basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3709014,ca.proc.d.1987-12-17.1,1987-12-17,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
3709015,ca.proc.d.1987-12-17.1.1,1987-12-17,,,,subtopic,ROUTINE PROCEEDINGS,COMMITTEES OF THE HOUSE,,,,,,
3709016,ca.proc.d.1987-12-17.1.1.1.1,1987-12-17,2f6c3c28-622b-4ecb-b11a-c805e7e69e89,ca.m.5304,Mr. Mel Gass (Malpeque):,,ROUTINE PROCEEDINGS,COMMITTEES OF THE HOUSE,VETERANS AFFAIRS-FIRST REPORT OF STANDING COMMITTEE,"Mr. Speaker, I have the honour to present the first report of the Standing Committee on Veterans Affairs, in both official languages.

",Progressive Conservative,,Melbourne Alexander Gass,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2f6c3c28-622b-4ecb-b11a-c805e7e69e89&Language=E&Section=ALL
3709017,ca.proc.d.1987-12-17.1.2,1987-12-17,,,,subtopic,ROUTINE PROCEEDINGS,FISHERIES AND OCEANS-THIRD REPORT OF STANDING COMMITTEE,,,,,,
3709018,ca.proc.d.1987-12-17.1.2.1,1987-12-17,9f6544af-0e38-45f9-a19f-5f0311c2f2b9,ca.m.8195,Mr. Gerald Comeau (South West Nova):,,ROUTINE PROCEEDINGS,FISHERIES AND OCEANS-THIRD REPORT OF STANDING COMMITTEE,,"Mr. Speaker, 1 have the honour to present the third report of the Standing Committee on Fisheries and Oceans, in both official languages.
[ Translation]

",Progressive Conservative,,Gerald J. Comeau,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9f6544af-0e38-45f9-a19f-5f0311c2f2b9&Language=E&Section=ALL
3709019,ca.proc.d.1987-12-17.1.3,1987-12-17,,,,subtopic,ROUTINE PROCEEDINGS,OFFICIAL LANGUAGES-FIFTH REPORT OF STANDING JOINT COMMITTEE,,,,,,
3709020,ca.proc.d.1987-12-17.1.3.1,1987-12-17,e715e118-593e-432d-869e-7fac1587ba0e,ca.m.3021,Mr. Gabriel Desjardins (Temiscamingue):,,ROUTINE PROCEEDINGS,OFFICIAL LANGUAGES-FIFTH REPORT OF STANDING JOINT COMMITTEE,,"Mr. Speaker, as Co-chairman of the Standing Joint Committee on Official Languages, 1 have the honour to present the fifth report of the committee, in both official languages.
Pursuant to Standing Order 99(2) of the House of Commons, the committee requests the Government to table a comprehensive response to the report within 150 days.
[Editor's Note: For texts of above reports, see today's Votes and Proceedings.]

",Progressive Conservative,,Gabriel Desjardins,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e715e118-593e-432d-869e-7fac1587ba0e&Language=E&Section=ALL
3709021,ca.proc.d.1987-12-17.2,1987-12-17,,,,topic,PRIVATE MEMBERS' BUSINESS,,,,,,,
3709022,ca.proc.d.1987-12-17.2.1,1987-12-17,,,,subtopic,PRIVATE MEMBERS' BUSINESS,REINTRODUCTION OF PRIVATE MEMBER'S BILL,,,,,,
3709023,ca.proc.d.1987-12-17.2.1.1,1987-12-17,73691101-5b1e-44e8-ae9c-efa230280b14,ca.m.5207,Mr. Mike Cassidy (Ottawa Centre):,,PRIVATE MEMBERS' BUSINESS,REINTRODUCTION OF PRIVATE MEMBER'S BILL,,"Mr. Speaker, I would like to ask consent, which I believe I need, in order to have an
Act to provide the political rights of public employees introduced again into the House. The Clerk, 1 think, understands better than I exactly what is the procedure. We were in consultation with the Privy office yesterday and 1 understand that this procedure is necessary in order to allow a Bill which 1 had previously debated for one hour in this House back into the hopper for the private Members' draw taking place this afternoon.
I would appreciate all Members granting me the necessary consent to revert to introduction of Private Members' Bills and then to have this Bill introduced. I was trying to listen and do this at the same time.

",New Democratic Party,,Michael Morris Cassidy,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=73691101-5b1e-44e8-ae9c-efa230280b14&Language=E&Section=ALL
