basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3353551,ca.proc.d.1982-04-22.1,1982-04-22,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
3353552,ca.proc.d.1982-04-22.1.1,1982-04-22,,,,subtopic,ROUTINE PROCEEDINGS,"FINANCE, TRADE AND ECONOMIC AFFAIRS SUGGESTED EXPANSION OF COMMITTEE'S REFERENCE-MOTION UNDER S.O. 43",,,,,,
3353553,ca.proc.d.1982-04-22.1.1.1,1982-04-22,ebe8c134-a268-4c7b-961f-586efaa243a1,ca.m.6261,Mr. Don Blenkarn (Mississauga South):,,ROUTINE PROCEEDINGS,"FINANCE, TRADE AND ECONOMIC AFFAIRS SUGGESTED EXPANSION OF COMMITTEE'S REFERENCE-MOTION UNDER S.O. 43",,"Madam Speaker, the headlong rush to Canadianize the oil industry and indeed somehow every other industry in the country has resulted in a massive outflow of Canadian capital to the United States and elsewhere. This capital outflow has caused massive foreign borrowing at rates running as high as 2.5 per cent and today 5 per cent above American rates. I therefore move, seconded by the hon. member for Parry Sound-Muskoka (Mr. Darling):
That this House directs that while the Standing Committee on Finance, Trade and Economic Affairs is studying the profits and interest concerns of banks, the reference be extended to include an examination of how the National Energy Program, the Foreign Investment Review Agency and the bills now before the House that militate against foreign investment have contributed to the excessively high interest rates in Canada.

",Progressive Conservative,,Donald Alex Blenkarn,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ebe8c134-a268-4c7b-961f-586efaa243a1&Language=E&Section=ALL
3353554,ca.proc.d.1982-04-22.1.1.2,1982-04-22,2b7e4f6a-94db-4cf6-b09b-91946d9d0511,ca.m.8958,Madam Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,"FINANCE, TRADE AND ECONOMIC AFFAIRS SUGGESTED EXPANSION OF COMMITTEE'S REFERENCE-MOTION UNDER S.O. 43",,"Is there unanimous consent for this motion?

",Liberal,,Jeanne Sauvé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b7e4f6a-94db-4cf6-b09b-91946d9d0511&Language=E&Section=ALL
3353555,ca.proc.d.1982-04-22.1.1.3,1982-04-22,intervention,,,,ROUTINE PROCEEDINGS,"FINANCE, TRADE AND ECONOMIC AFFAIRS SUGGESTED EXPANSION OF COMMITTEE'S REFERENCE-MOTION UNDER S.O. 43",,"Agreed.

",,,Some hon. Members:,
3353556,ca.proc.d.1982-04-22.1.1.4,1982-04-22,intervention,,,,ROUTINE PROCEEDINGS,"FINANCE, TRADE AND ECONOMIC AFFAIRS SUGGESTED EXPANSION OF COMMITTEE'S REFERENCE-MOTION UNDER S.O. 43",,"No.

",,,Some hon. Members:,
3353557,ca.proc.d.1982-04-22.1.2,1982-04-22,,,,subtopic,ROUTINE PROCEEDINGS,NATIONAL UNITY,,,,,,
3353558,ca.proc.d.1982-04-22.1.2.1.1,1982-04-22,251c8921-f8f2-47ca-86da-2fa40e7df4d6,ca.m.5013,Mr. Dave Nickerson (Western Arctic):,,ROUTINE PROCEEDINGS,NATIONAL UNITY,EFFECT OF CENTRALIST POLICIES-MOTION UNDER S.O. 43,"Madam Speaker, whereas the Minister of Energy, Mines and Resources has again been publicly blaming the rise in western separatist sentiment on unspecified western politicians, I move, seconded by the hon. member for Brampton-Georgetown (Mr. McDer-mid):
That, bearing in mind that there are none so blind as those who will not see, the Liberal government re-examine its centralist policies especially as they relate to energy, budgetary measures and the pursuit of socialist doctrines, to find out the real root cause of western alienation.

",Progressive Conservative,,Dave Nickerson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=251c8921-f8f2-47ca-86da-2fa40e7df4d6&Language=E&Section=ALL
3353559,ca.proc.d.1982-04-22.1.2.1.2,1982-04-22,2b7e4f6a-94db-4cf6-b09b-91946d9d0511,ca.m.8958,Madam Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,NATIONAL UNITY,EFFECT OF CENTRALIST POLICIES-MOTION UNDER S.O. 43,"Is there unanimous consent for this motion?

",Liberal,,Jeanne Sauvé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b7e4f6a-94db-4cf6-b09b-91946d9d0511&Language=E&Section=ALL
3353560,ca.proc.d.1982-04-22.1.2.1.3,1982-04-22,intervention,,,,ROUTINE PROCEEDINGS,NATIONAL UNITY,EFFECT OF CENTRALIST POLICIES-MOTION UNDER S.O. 43,"Agreed.

",,,Some hon. Members:,
3353561,ca.proc.d.1982-04-22.1.2.1.4,1982-04-22,intervention,,,,ROUTINE PROCEEDINGS,NATIONAL UNITY,EFFECT OF CENTRALIST POLICIES-MOTION UNDER S.O. 43,"No.

",,,Some hon. Members:,
3353562,ca.proc.d.1982-04-22.1.3,1982-04-22,,,,subtopic,ROUTINE PROCEEDINGS,NATIONAL DEFENCE,,,,,,
3353563,ca.proc.d.1982-04-22.1.3.1.1,1982-04-22,1dd291e1-3595-417c-ab03-48b8369cd9a8,ca.m.5853,Miss Pauline Jewett (New Westminster-Coquitlam):,,ROUTINE PROCEEDINGS,NATIONAL DEFENCE,STATEMENTS MADE BY UNITED STATES AMBASSADOR TO CANADA-MOTION UNDER S.O. 43,"Madam Speaker, I rise under the provisions of Standing Order 43 on a matter of urgent and pressing necessity. On Saturday in Vancouver, and in Calgary on Monday, the United States Ambassador to Canada, Mr. Paul Robinson, in public addresses called on the Canadian government to buy warships, send another brigade of Canadian troops to Europe, purchase missiles for the F-18 fighter aircraft, and increase this country's defence budget beyond the 18 per cent per year planned for the next two years. This is unsolicited advice on the spending of taxpayers' money and a clear interference in Canadian affairs and policy making by the representative of the United States government. In light of the government's investigation of Sir John Ford's mild comments last year on the Constitution, comments that were not even made in public,
I move, seconded by the hon. member for Skeena (Mr. Fulton):
That this House condemns the direct interference in Canadian affairs by the U.S. Ambassador and calls on the Secretary of State for External Affairs to ask the ambassador for an explanation of his behaviour and public remarks in Vancouver and Calgary, and that he protest to Washington this interference in Canadian affairs by its envoy.

",New Democratic Party,,Pauline Jewett,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1dd291e1-3595-417c-ab03-48b8369cd9a8&Language=E&Section=ALL
3353564,ca.proc.d.1982-04-22.1.3.1.2,1982-04-22,2b7e4f6a-94db-4cf6-b09b-91946d9d0511,ca.m.8958,Madam Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,NATIONAL DEFENCE,STATEMENTS MADE BY UNITED STATES AMBASSADOR TO CANADA-MOTION UNDER S.O. 43,"Is there unanimous consent for this motion?

",Liberal,,Jeanne Sauvé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b7e4f6a-94db-4cf6-b09b-91946d9d0511&Language=E&Section=ALL
3353565,ca.proc.d.1982-04-22.1.3.1.3,1982-04-22,intervention,,,,ROUTINE PROCEEDINGS,NATIONAL DEFENCE,STATEMENTS MADE BY UNITED STATES AMBASSADOR TO CANADA-MOTION UNDER S.O. 43,"Agreed.

",,,Some hon. Members:,
3353566,ca.proc.d.1982-04-22.1.3.1.4,1982-04-22,intervention,,,,ROUTINE PROCEEDINGS,NATIONAL DEFENCE,STATEMENTS MADE BY UNITED STATES AMBASSADOR TO CANADA-MOTION UNDER S.O. 43,"No.

",,,Some hon. Members:,
3353567,ca.proc.d.1982-04-22.1.4,1982-04-22,,,,subtopic,ROUTINE PROCEEDINGS,AGRICULTURE,,,,,,
3353568,ca.proc.d.1982-04-22.1.4.1.1,1982-04-22,67b4f925-6633-435c-a34b-55dabc7de32d,ca.m.5770,Mr. Gus Mitges (Grey-Simcoe):,,ROUTINE PROCEEDINGS,AGRICULTURE,CALL FOR ESTABLISHMENT OF NATIONAL POTATO MARKETING BOARD-MOTION UNDER S.O. 43,"Madam Speaker, in view of the fact that the potato producers of Ontario and in my riding of Grey-Simcoe are undergoing very difficult financial times, mainly because they have had their product undercut below cost by almost 50 per cent due to the dumping of

April 22, 1982
5.0.	43
potatoes in Ontario by the maritime potato producing provinces, mainly Prince Edward Island, I move, seconded by the hon. member for Simcoe North (Mr. Lewis):
That Agriculture Canada take all necessary steps to establish a national potato marketing board to assure potato producers across Canada of a just and adequate return on their investment and at the same time guarantee consumers a continuing supply at a fair and just cost.

",Progressive Conservative,,Constantine George (Gus) Mitges,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=67b4f925-6633-435c-a34b-55dabc7de32d&Language=E&Section=ALL
