basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1946961,ca.proc.d.1958-07-01.1,1958-07-01,,,,topic,DOMINION DAY,,,,,,,
1946962,ca.proc.d.1958-07-01.1.1.1,1958-07-01,,,,stagedirection,,,,91st anniversary of confederation,,,,
1946963,ca.proc.d.1958-07-01.1.2,1958-07-01,d3117809-e7d1-45d2-9762-d1a2621aa271,ca.m.3975,Mr. Speaker:,Speaker of the House of Commons,DOMINION DAY,,,"If it be the wish of the house to recognize this, our Canadian national holiday, before entering upon routine business, may I suggest that we sing ""God Save the Queen"", a verse of ""O Canada"" in French and a verse of ""O Canada"" in English. For the benefit of hon. members who may not be equally good in both languages the words have been put on the desks of all members.
Whereupon the members of the house rose and sang
God Save the Queen and
O Canada.

",Progressive Conservative,,Daniel Roland Michener,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d3117809-e7d1-45d2-9762-d1a2621aa271&Language=E&Section=ALL
1946964,ca.proc.d.1958-07-01.2,1958-07-01,,,,topic,TELEVISION,,,,,,,
1946965,ca.proc.d.1958-07-01.2.1,1958-07-01,,,,subtopic,TELEVISION,ANNOUNCEMENT OF ESTABLISHMENT OF NATION-WIDE SYSTEM,,,,,,
1946966,ca.proc.d.1958-07-01.2.1.1,1958-07-01,ea30e79d-1feb-461a-bbea-b3e5a570ee30,ca.m.468,Hon. George C. Nowlan (Minister of National Revenue):,Minister of National Revenue,TELEVISION,ANNOUNCEMENT OF ESTABLISHMENT OF NATION-WIDE SYSTEM,,"Mr. Speaker, I think it would be in keeping with the practice which has been developed under the order for motions if I were to make a very brief and very informal statement at this time. We are today celebrating the anniversary of the birthday of this country, the linking of the four older provinces which at that time were united in one bond of determination to maintain their identity and independence, and to prevent absorption by the country to the south.
At that time communications were very limited. There was a telegraph system and a railway, but to the west there were no communications unless by smoke signals or messengers who used canoes. Then British Columbia joined confederation, and telegraph lines, railway lines and finally telephones were established. We could communicate back and forth in a fraction of a moment, and we could travel across this continent in a short time.
Today it has been made possible for us to see each other from one end of this continent to the other. Those who are living on the far west coast, beyond the Rocky mountains, can look over those hills and see how the rest of us in Canada live. We in the east can watch the industrial development of the various provinces. All this has been
made possible by the inauguration of a national television system, which has been established and is now in operation, extending from Sydney in Nova Scotia to Victoria in British Columbia, and shortly to be extended to Newfoundland.
I thought it fitting that this should be put on the record at this moment. The national program started at 4.30, just as we opened this sitting of parliament. I want to pay tribute to the engineers whose scientific abilities made possible this achievement in so far as plans and development are concerned. I also want to pay tribute to the various telephone companies who have financed this undertaking. I also want to pay tribute to the officers and staff of the C.B.C. whose imagination and courage have made possible this national system which we inaugurated some 15 minutes ago.

",Progressive Conservative,,George Clyde Nowlan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ea30e79d-1feb-461a-bbea-b3e5a570ee30&Language=E&Section=ALL
1946967,ca.proc.d.1958-07-01.2.1.2,1958-07-01,51c861ef-0f17-4a79-8d9b-0854fb3ef33f,ca.m.6889,Hon. L. B. Pearson (Leader of the Opposiiion):,Leader of the Official Opposition,TELEVISION,ANNOUNCEMENT OF ESTABLISHMENT OF NATION-WIDE SYSTEM,,"Mr. Speaker, I am sure that members of the house will have heard with great pleasure and satisfaction the announcement made by the minister. It is peculiarly appropriate on our national day that this extension of the microwave system, so important in bringing all parts of our country together and begun some three years ago, has been completed or almost completed on this July 1. I share with him the hope that the extension to Newfoundland, without which it will not be complete, will soon be celebrated also.

",Liberal,,Lester Bowles Pearson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=51c861ef-0f17-4a79-8d9b-0854fb3ef33f&Language=E&Section=ALL
1946968,ca.proc.d.1958-07-01.2.1.3,1958-07-01,ea30e79d-1feb-461a-bbea-b3e5a570ee30,ca.m.468,Mr. Nowlan:,Minister of National Revenue,TELEVISION,ANNOUNCEMENT OF ESTABLISHMENT OF NATION-WIDE SYSTEM,,"Within a few months.

",Progressive Conservative,,George Clyde Nowlan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ea30e79d-1feb-461a-bbea-b3e5a570ee30&Language=E&Section=ALL
1946969,ca.proc.d.1958-07-01.2.1.4,1958-07-01,b815a117-7953-4900-b152-afc56dfc44a1,ca.m.5560,Mr. H. W. Herridge (Koofenay West):,,TELEVISION,ANNOUNCEMENT OF ESTABLISHMENT OF NATION-WIDE SYSTEM,,"Mr. Speaker, on behalf of the members of this group I wish to join with the remarks of the previous speakers, and again in connection with this day say that while we are socialists and have a very progressive approach to life as it exists today, we believe in preserving the best traditions of the past. We trust that in future this house will set an example by returning to those good traditions.

",Co-operative Commonwealth Federation (C.C.F.),,Herbert Wilfred Herridge,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b815a117-7953-4900-b152-afc56dfc44a1&Language=E&Section=ALL
1946970,ca.proc.d.1958-07-01.2.2,1958-07-01,,,,subtopic,TELEVISION,EXTERNAL AFFAIRS,,,,,,
