basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
294739,ca.proc.d.1910-03-14.1,1910-03-14,,,,topic,MESSAGE FROM THE GOVERNOR GENERAL-SUPPLEMENTARY ESTIMATES.,,,,,,,
294740,ca.proc.d.1910-03-14.1.1,1910-03-14,unmatched,,,,MESSAGE FROM THE GOVERNOR GENERAL-SUPPLEMENTARY ESTIMATES.,,,"FIELDING delivered a message from His Excellency the Governor General.
Mr. SPEAKER read the message as follows :
Grey :
The Governor General transmits to the House of Commons further supplementary estimates of sums required for the service of the Dominion for the year ending on the 31st March, 1910, and in accordance with the provisions of the British North America Act, 1867. The Governor General recommends these estimates to the House of Commons.
. Government House,
Ottawa, 14th March, 1910.
Mr. FIELDING moved that His Excellency's message, together with the estimates, be referred to the Committee of Supply.
Motion was agreed to.

",,,Hon.  W. S.@,
294741,ca.proc.d.1910-03-14.2,1910-03-14,,,,topic,FIRST READINGS.,,,,,,,
294742,ca.proc.d.1910-03-14.2.1.1,1910-03-14,,,,stagedirection,,,,"Bill (No. 154) respecting the Northern Empire Railway Company.-Mr. W. H. White.
Bill (No. 162) for the relief of Alexander Augustus Barthelmes.-Mr. W. M. Martin.
Bill (No. 160) respecting the Brockville, Ottawa and St. Lawrence Railway Company.-Mr. W. M. Martin.",,,,
294743,ca.proc.d.1910-03-14.3,1910-03-14,,,,topic,NATIONAL TRANSCONTINENTAL RAILWAY-CLASSIFICATION OF MATERIAL.,,,,,,,
294744,ca.proc.d.1910-03-14.3.1,1910-03-14,5e8a24b4-f155-4f3d-aacc-e6da13c93756,ca.m.4254,Mr. R. L. BORDEN.,Leader of the Official Opposition,NATIONAL TRANSCONTINENTAL RAILWAY-CLASSIFICATION OF MATERIAL.,,,"I would like to inquire of the Prime Minister whether or not any investigation has been made into the matter I mentioned on Friday. I brought to the attention of the right hon. gentleman, and the chairman of the committee a certain error in the report of the
committee, and should like to know what has been done with the matter.

",Conservative (1867-1942),,Robert Laird Borden,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5e8a24b4-f155-4f3d-aacc-e6da13c93756&Language=E&Section=ALL
294745,ca.proc.d.1910-03-14.3.2,1910-03-14,e2f3ce71-bd81-4d34-8a08-56a140552231,ca.m.3549,Sir WILFRID LAURIER.,Prime Minister; President of the Privy Council,NATIONAL TRANSCONTINENTAL RAILWAY-CLASSIFICATION OF MATERIAL.,,,"I found that Mr. Geoffrion had left for Montreal on Friday immediately after my hon. friend brought the matter up. I expect him during the day, and will call his attention to it.

",Liberal,,Wilfrid Laurier,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e2f3ce71-bd81-4d34-8a08-56a140552231&Language=E&Section=ALL
294746,ca.proc.d.1910-03-14.4,1910-03-14,,,,topic,TARIFF NEGOTIATIONS WITH THE UNITED STATES.,,,,,,,
294747,ca.proc.d.1910-03-14.4.1,1910-03-14,5e8a24b4-f155-4f3d-aacc-e6da13c93756,ca.m.4254,Mr. R. L. BORDEN.,Leader of the Official Opposition,TARIFF NEGOTIATIONS WITH THE UNITED STATES.,,,"I would like to inquire whether there have been any negotiations with the members of the tariff commission of the United States, and whether the government proposes to make any statement regarding the position of the matter.

",Conservative (1867-1942),,Robert Laird Borden,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5e8a24b4-f155-4f3d-aacc-e6da13c93756&Language=E&Section=ALL
294748,ca.proc.d.1910-03-14.4.2,1910-03-14,89103d9d-627c-4f56-8113-57b0d3865982,ca.m.3867,Mr. FIELDING.,Minister of Finance and Receiver General,TARIFF NEGOTIATIONS WITH THE UNITED STATES.,,,"There have been negotiations between members of the cabinet, and the gentlemen delegated to come to Ottawa by the President of the United States, but these negotiations were necessarily confidential, and I do not think they have advanced to a point which would justify my making any statement. No doubt at a later stage the importance of this matter will demand some explanation.

",Liberal,,William Stevens Fielding,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=89103d9d-627c-4f56-8113-57b0d3865982&Language=E&Section=ALL
