basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1050846,ca.proc.d.1935-02-20.1,1935-02-20,,,,topic,QUESTIONS,,,,,,,
1050847,ca.proc.d.1935-02-20.1.1.1,1935-02-20,,,,stagedirection,,,,(Questions answered orally are indicated by an asterisk.),,,,
1050848,ca.proc.d.1935-02-20.1.2,1935-02-20,,,,subtopic,QUESTIONS,CANADIAN GOVERNMENT STEAMERS-HOURS OF LABOUR,,,,,,
1050849,ca.proc.d.1935-02-20.1.2.1,1935-02-20,a47e2fa3-277a-47c3-8868-2fc0fdddd05a,ca.m.5600,,,QUESTIONS,CANADIAN GOVERNMENT STEAMERS-HOURS OF LABOUR,,"1.	Are there any regulations regarding maximum hours of labour in effect in connection with the work of members of the crew' of government vessels such as the C.G.S. Saurel and the C.G.S. Mikula?
2.	If so, where are these regulations to be found?
3.	What is the maximum hours that members of the crew of the C.G.S. Mikula are obliged to work per day?

",Liberal,,Mr. POWER:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a47e2fa3-277a-47c3-8868-2fc0fdddd05a&Language=E&Section=ALL
1050850,ca.proc.d.1935-02-20.1.2.2,1935-02-20,e1a66355-fddc-434f-95ce-b490706aad20,ca.m.1870,,Minister of Marine,QUESTIONS,CANADIAN GOVERNMENT STEAMERS-HOURS OF LABOUR,,"1.	There are no regulations regarding maximum hours of labour in connection with the crews of the C.GB. ""Saurel"" and the C. G.S. ""Mikula"".
2.	Answered by No. 1.
3.	The crew of this vessel maintains regular sea watches (which are uniform in all services) both when on stand by alongside the wharf and when operating in the river. Deck officers, engineers, oilers, firemen and trimmere are on the customary three watch system, i.e., 4 hours on duty and 8 hours off duty-seamen 4 hours on duty and 4 hours off. When on day work, alongside the Wharf, the hours are from 8.00 a.m. to 5.00 p.m., with one hour for dinner.

",Conservative (1867-1942),,Mr. DURANLEAU:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e1a66355-fddc-434f-95ce-b490706aad20&Language=E&Section=ALL
1050851,ca.proc.d.1935-02-20.1.3,1935-02-20,,,,subtopic,QUESTIONS,CANADIAN GOVERNMENT STEAMERS-DRINKING WATER,,,,,,
1050852,ca.proc.d.1935-02-20.1.3.1,1935-02-20,a47e2fa3-277a-47c3-8868-2fc0fdddd05a,ca.m.5600,,,QUESTIONS,CANADIAN GOVERNMENT STEAMERS-DRINKING WATER,,"1.	Are there any rules or regulations in effect to provide that the drinking water furnished to members of the crew on Canadian government steamers should be subject to medical and sanitary inspection?
2.	If so, what are these regulations?
3.	Is water taken from the River St. Charles near Quebec considered by the health authorities to be fit for human consumption?

",Liberal,,Mr. POWER:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a47e2fa3-277a-47c3-8868-2fc0fdddd05a&Language=E&Section=ALL
1050853,ca.proc.d.1935-02-20.1.3.2,1935-02-20,e1a66355-fddc-434f-95ce-b490706aad20,ca.m.1870,,Minister of Marine,QUESTIONS,CANADIAN GOVERNMENT STEAMERS-DRINKING WATER,,"1.	Yes.
2.	Regulations concerning water for drinking and culinary purposes on common carriers engaged in international and interprovincial traffic. Approved by order in council of 25th February, 1930, (P.C. 417).
Regulations concerning water for drinking and culinary purposes on vessels navigating on the great lakes and inland waters. Approved by order in council, 19th June, 1923, (P.C. 1091).
These have been passed in virtue of section 9, subsection (d), part II-An act respecting the Department of Pensions and National Health, (chap. 39 of the Statutes of 1928).
3.	No.

",Conservative (1867-1942),,Mr. DURANLEAU:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e1a66355-fddc-434f-95ce-b490706aad20&Language=E&Section=ALL
1050854,ca.proc.d.1935-02-20.1.4,1935-02-20,,,,subtopic,QUESTIONS,L'lLE-AUX-GRUES SIGNAL SERVICE,,,,,,
1050855,ca.proc.d.1935-02-20.1.4.1,1935-02-20,a63343dc-e727-4871-b2c0-a429c5621416,ca.m.8950,,,QUESTIONS,L'lLE-AUX-GRUES SIGNAL SERVICE,,"1.	Who is the night watchman for the signal service at l'lle-aux-Grues, in the county of Montmagny, Quebec?
2.	Is this employee in receipt of a salary during the winter months?

",Liberal,,Mr. FAFARD:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a63343dc-e727-4871-b2c0-a429c5621416&Language=E&Section=ALL
1050856,ca.proc.d.1935-02-20.1.4.2,1935-02-20,e1a66355-fddc-434f-95ce-b490706aad20,ca.m.1870,,Minister of Marine,QUESTIONS,L'lLE-AUX-GRUES SIGNAL SERVICE,,"1.	There is no night watchman. Mr. Joseph Dancause is the night signal agent and Semaphore operator at llle-aux-Grues.
2.	Mr. Dancause is in receipt of a salary during the winter months.

",Conservative (1867-1942),,Mr. DURANLEAU:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e1a66355-fddc-434f-95ce-b490706aad20&Language=E&Section=ALL
1050857,ca.proc.d.1935-02-20.1.5,1935-02-20,,,,subtopic,QUESTIONS,FREIGHT RATES ON GRAIN,,,,,,
1050858,ca.proc.d.1935-02-20.1.5.1,1935-02-20,717ab1d6-e8dc-480c-aba9-4552f242369a,ca.m.5259,,,QUESTIONS,FREIGHT RATES ON GRAIN,,"1.	What is the existing freight rate on grain for export from Georgian hay ports to Saint John and Halifax?
Questions

",United Farmers of Alberta,,Mr. COOTE:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=717ab1d6-e8dc-480c-aba9-4552f242369a&Language=E&Section=ALL
1050859,ca.proc.d.1935-02-20.1.6,1935-02-20,,,,subtopic,QUESTIONS,"NEW GLASGOW, N.S., TOWN CLOCK",,,,,,
1050860,ca.proc.d.1935-02-20.1.6.1.1,1935-02-20,,,,stagedirection,,,,"Mr. ILSLEY;
1.	Has any sum been appropriated for the erection of a town clock in the town of New Glasgow under the special appropriation for public works voted in 1934?
2.	If so, has the erection of said clock been arranged for?
3.	Who were the contractors therefor?
4.	What is the price to be paid for the clock?",,,,
