basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4432614,ca.proc.d.2009-10-07.2194.0,2009-10-07,206ef0b1-261c-4ea0-98c2-e8fae2209e2e,203,The Speaker,,,,,"It being Wednesday, we will now have the singing of the national anthem led by the hon. member for Thunder Bay—Superior North.
[Members sang the national anthem]",Liberal,Kingston and the Islands,Peter Milliken,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=206ef0b1-261c-4ea0-98c2-e8fae2209e2e&Language=E&Section=ALL
4432615,ca.proc.d.2009-10-07.2194.1,2009-10-07,72dace30-741a-4877-8c1c-31b5dc3e4a8e,28,"Mr. James Bezan (Selkirk—Interlake, CPC)",,Statements By Members,Royal Canadian Legion Ladies Auxiliaries,,"Mr. Speaker, I am proud to rise today and pay tribute to the Winnipeg Beach Royal Canadian Legion Branch No. 61 Ladies Auxiliary and the Selkirk Royal Canadian Legion Branch No. 42 Ladies Auxiliary.
The Winnipeg Beach Legion Ladies Auxiliary just celebrated its 80th anniversary on Saturday, October 3, and the Selkirk Ladies Auxiliary will celebrate its 75th anniversary on October 17.
The Ladies Auxiliaries of the Royal Canadian Legions in Winnipeg, Selkirk and indeed across the country have provided a great service in their support for our veterans. These ladies have generously volunteered their time, given charitably and been ambassadors for the legion. They have raised money, doing everything from holding bake sales to catering in support of the legions' activities. 
They have donated their time and money to ensure their communities and veterans were supported. They have also played a leading role in the act of remembrance at every memorial event across the country.
We salute these ladies for their volunteerism and support which have helped to make the Royal Canadian Legion one of Canada's top service organizations, and congratulate them on a job well done.",Conservative,Selkirk--Interlake,James Bezan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=72dace30-741a-4877-8c1c-31b5dc3e4a8e&Language=E&Section=ALL
4432616,ca.proc.d.2009-10-07.2194.2,2009-10-07,2638c776-cef9-4724-9eab-a7c93e7e05d4,209,"Hon. Shawn Murphy (Charlottetown, Lib.)",,Statements By Members,2009 Canada Games,,"Mr. Speaker, I am pleased to rise to report to you and my colleagues that the 2009 Canada Games, which took place in Prince Edward Island last August, were a tremendous success.
First I would like to extend my sincere congratulations and thanks to everyone involved with these games. All the athletes put forth their very best effort. We are especially proud of our island athletes, and special congratulations go out to every one of them, and to our four island medal winners: Veronica Keefe, Jillian Durant, Matthew Caseley and Kurt McCormack.
The success of the games was largely due to the efforts of the organizing committee and the hundreds and hundreds of volunteers. The games president, Joe Spriet, and his team did an excellent job from start to finish, as did the 6,000 volunteers who worked so hard to make these games happen.
Everyone I spoke to was impressed with the organization of the games, the athletic and housing facilities, and the wonderful hospitality they were offered. It was a great two weeks, and it was a true testament to all those involved.
In closing, I would like to again extend my sincere congratulations to all athletes, coaches, organizers and volunteers on--",Liberal,Charlottetown,Shawn Murphy,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2638c776-cef9-4724-9eab-a7c93e7e05d4&Language=E&Section=ALL
4432617,ca.proc.d.2009-10-07.2194.3,2009-10-07,206ef0b1-261c-4ea0-98c2-e8fae2209e2e,203,The Speaker,Interjection,Statements By Members,2009 Canada Games,,The hon. member for Rivière-des-Milles-Îles.,Liberal,Kingston and the Islands,Peter Milliken,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=206ef0b1-261c-4ea0-98c2-e8fae2209e2e&Language=E&Section=ALL
4432618,ca.proc.d.2009-10-07.2194.4,2009-10-07,13f8b4a1-d5c5-4ccd-8ac7-880fae6a9cec,570,"Mr. Luc Desnoyers (Rivière-des-Mille-Îles, BQ)",,Statements By Members,World Day for Decent Work,," Mr. Speaker, today, October 7, marks World Day for Decent Work. The International Labour Organization created this day in 1999 to highlight the fact that everyone, men and women alike, should have access to a job and a fair wage.
This day is at the heart of efforts to eradicate poverty, because not only is globalization eliminating or jeopardizing many jobs, but the economic crisis has also led to the loss of a number of quality jobs, and the notion of decent work has been largely ignored.
On this of all days, it is important that the government reaffirm its intention to respect the Global Jobs Pact, which views access to work as the key to the economic recovery. Furthermore, the government must understand that the recovery cannot target only certain sectors in Canada, but must also include Quebec workers affected by the forestry crisis.",Bloc Québécois,Rivière-des-Mille-Îles,Luc Desnoyers,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=13f8b4a1-d5c5-4ccd-8ac7-880fae6a9cec&Language=E&Section=ALL
4432619,ca.proc.d.2009-10-07.2194.5,2009-10-07,8826a32c-2e29-49be-b6e2-c1f10363639b,440,"Ms. Irene Mathyssen (London—Fanshawe, NDP)",,Statements By Members,Violence against Women,,"Mr. Speaker, last spring, Roohi Tabassum came very close to being deported to Pakistan. Her ex-husband has threatened to kill her if she returns to Pakistan. Her only crime is that as a hairdresser in Canada, she cut men's hair.
She has filed a refugee claim and a permanent resident application on humanitarian and compassionate grounds, but to no avail. The courts have granted her temporary permission to stay here in Canada but her case is still not resolved.
I have requested that the minister intervene and help Roohi. His only response has been to promise information that has never been delivered. I am saddened that this woman's life remains in limbo and that the minister seems uninterested in protecting Ms. Tabassum.
Perhaps the Minister of Foreign Affairs, like his colleague, the Minister of State for the Status of Women, is afraid to admit that violence against women still exists in this world and that many women remain vulnerable.
This month is Women's History Month. We need to remember the important things in this world, such as the value of a woman's life.",New Democratic Party,London--Fanshawe,Irene Mathyssen,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8826a32c-2e29-49be-b6e2-c1f10363639b&Language=E&Section=ALL
4432620,ca.proc.d.2009-10-07.2194.6,2009-10-07,7e234ca7-7f9c-4597-bad1-d0282538e845,126,"Mrs. Nina Grewal (Fleetwood—Port Kells, CPC)",,Statements By Members,Infrastructure,,"Mr. Speaker, with Canada's economic action plan, our government is taking immediate action to stimulate the economy, create jobs and assist Canadians. We are putting shovels in the ground to get Canadians working and to build the infrastructure our communities need. 
Since February, in B.C., 480 projects worth $3.4 billion have been announced. This will create an estimated 21,000 jobs in communities across the province. In Surrey, there is money for the South Fraser Perimeter Road, a new city library, the Newton Recreation Centre, and area schools and parks.
There is millions more for low-income senior housing, for employment programs, homelessness projects and youth crime prevention. These investments are benefiting local residents in Surrey by creating jobs, boosting the local economy and building long-lasting local infrastructure.
That is what happens when we have a government that is listening to our local needs and getting things done for B.C.",Conservative,Fleetwood--Port Kells,Nina Grewal,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7e234ca7-7f9c-4597-bad1-d0282538e845&Language=E&Section=ALL
4432621,ca.proc.d.2009-10-07.2194.7,2009-10-07,e4ef1e49-faa2-455d-82c3-d7e1930ce02e,564,"Mrs. Lise Zarac (LaSalle—Émard, Lib.)",,Statements By Members,International Day of Older Persons,,"Mr. Speaker, the UN General Assembly has designated October 1 as the International Day of Older Persons. This day has been celebrated worldwide since 1991.
By designating a special day for older persons, the UN wanted to recognize their contribution to development and draw attention to the demographic phenomenon of the aging population. 
The LaSalle—Émard community really cares about its seniors. Once again this year, the Centre du Vieux Moulin, the seniors' round table and the LaSalle CLSC have come up with an innovative way to celebrate the International Day of Older Persons.
On October 1, 2009, they opened an information centre at the Place LaSalle mall, where seniors—people aged 50 and over—can find out more about government programs and other options available to them.
The seniors' information centre is a brilliant idea, and I would like to congratulate these organizations for their initiative and the excellent service they provide to our community.",Liberal,LaSalle--Émard,Lise Zarac,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e4ef1e49-faa2-455d-82c3-d7e1930ce02e&Language=E&Section=ALL
4432622,ca.proc.d.2009-10-07.2194.8,2009-10-07,64baabef-e32d-4384-a8eb-ac38c91ed3a6,601,"Mrs. Shelly Glover (Saint Boniface, CPC)",,Statements By Members,Aboriginal Affairs,,"Mr. Speaker, yesterday I volunteered for the aboriginal affairs committee because I felt compelled to be part of the committee's discussion on ending violence against aboriginal women.
I spent much of my policing career and my life fighting violence against women, especially against aboriginal women. I have seen first-hand the brutal violence inflicted on many of them, and as a Métis woman I was honoured to have the opportunity to share my personal and professional experiences with the new president of the Native Women's Association of Canada.
To my great unpleasant surprise, the member for Labrador, the Liberal aboriginal affairs critic, swore at me several times in succession when I spoke. He is a seasoned parliamentarian who understands that we are held to a higher standard and we must act accordingly. 
A Conservative member called for an apology. However, the member for Labrador refused and stated, “I'll stand by my comments”.
How can the member for Labrador remain the Liberal critic for aboriginal affairs when he displays such aggression and bad judgment toward aboriginal women?",Conservative,Saint Boniface,Shelly Glover,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=64baabef-e32d-4384-a8eb-ac38c91ed3a6&Language=E&Section=ALL
4432623,ca.proc.d.2009-10-07.2194.9,2009-10-07,6508ce35-554f-4412-88f7-4f2d6cf8b467,547,"Mrs. Ève-Mary Thaï Thi Lac (Saint-Hyacinthe—Bagot, BQ)",,Statements By Members,Mental Illness,,"Mr. Speaker, one person in six in Quebec will suffer from a mental illness during their lifetime. Too often, people with mental illness are stigmatized and socially excluded. Because of their impact, mental illnesses have significant economic and social consequences.
To break down the barriers, shatter the myths and eliminate the prejudice around mental illness, we mark Mental Illness Awareness Week from October 4 to 10. The purpose of this week is to raise awareness of the level of mental illness, reduce negative stigma and promote the positive effects of prevention, diagnosis and medical treatment.
I want to reiterate my support for the organizations in my riding that work tirelessly to help people with mental illness: the Maison alternative de développement humain, Trait d'Union Montérégien, L'Élan-Demain, Le Phare, the Collectif de défense des droits de la Montérégie, Ateliers Transition, the Société de schizophrénie de la Montérégie and the Richelieu-Yamaska CSSS.",Bloc Québécois,Saint-Hyacinthe--Bagot,Ève-Mary Thaï Thi Lac,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6508ce35-554f-4412-88f7-4f2d6cf8b467&Language=E&Section=ALL
