basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3859113,ca.proc.d.1991-03-01.1,1991-03-01,,,,topic,GOVERNMENT ORDERS,,,,,,,
3859114,ca.proc.d.1991-03-01.1.1,1991-03-01,,,,subtopic,GOVERNMENT ORDERS,THE BUDGET,,,,,,
3859115,ca.proc.d.1991-03-01.1.1.1.1.1,1991-03-01,,,,stagedirection,,,,"The House resumed from Thursday, February 28, consideration of the motion of Mr. Wilson (Etobicoke Centre) that this House approves in general the budgetary policy of the government; and the amendment of Mr. Gray (Windsor West) (p. 17722).",,,,
3859116,ca.proc.d.1991-03-01.1.1.1.2,1991-03-01,2463b8df-5c87-4517-bc1c-044829e6b403,ca.m.3319,Mr. Lee Clark (Parliamentary Secretary to Minister of the Environment):,Parliamentary Secretary to the Minister of the Environment,GOVERNMENT ORDERS,THE BUDGET,FINANCIAL STATEMENT OF THE MINISTER OF FINANCE,"Madam Speaker, I would like to express my pleasure that I have an opportunity to rise today to speak on the hon. Minister of Finance's most recent budget, a budget which comes closer to addressing the needs and expressed desires of Canadians than any other budget which I have seen before this House.
There has been one very clear message which I have received as a politician during the course of the last few years, and particularly during the course of the last 12 months. A frequently expressed desire on the part of my constituents, and I believe other Canadians, is that the Government of Canada must show leadership and take the necessary steps to start to address the problem of the national debt and the annual deficit.
Canada's national debt is now reaching the total of some $400 billion. I suspect that many of us live in a world where the magnitude of $400 billion is not entirely clear to us. When you think in terms of $400 billion meaning a debt of some $13,000 or more per capita, I think that figure becomes more comprehensible for us as Canadians.
When I speak to people of all ages, I find a veiy broad consensus on the fact that that the problem of the debt is one which is starting to worry and, in some cases, starting to almost terrify some Canadians.
When I speak to senior citizens or when I am in discussion with grandparents, they often raise the question of the debt and what the implications will be for their grandchildren. In fact, I find that many senior citizens-and I know that their economic circumstances are somewhat at variance with others-are saying: ""We are enjoying many benefits today which we have not previously enjoyed in life.""
I have had some senior citizens say to me that they are better off in economic terms than they have ever been before in their life. That is not to suggest for a moment that all senior citizens fall into that category.
What they go on to say is the fact that they are concerned for their children, and particularly for their grandchildren.
To some degree, I suppose, their abhorrence of debt is a reflection of the fact that they lived during the 1930s. They were parents during the 1930s and had the responsibility of trying to raise others at a time when there was immense depression in Canada and elsewhere throughout the world.
One of the by-products of the 1930s for many people who lived through it was the determination that they would never ever again become the victim of being in debt because they realized how vulnerable they were in that situation.
I come from western Canada. Part of the tragedy of the 1930s was not only the loss of jobs but the loss of farmland which occurred. A real crisis developed due to the fact that people who were in debt could not meet their obligations.
Their generation, particularly, is dismayed by the policies of government at all levels, which originated in the 1970s and into the 1980s, where we began to spend money which we did not have.
It is ironic that we began to spend money at a time when we did not need to spend money.

March 1, 1991
The Budget
In any event, we have a legacy today, a legacy of debt which we are leaving to future generations, of almost $400 billion. Each of us in this Chamber understands that that figure must continue to grow because of the interest on the debt. We have a situation today where the interest on the accumulated debt is now some $43 billion.
Although we have been able to make progress as a government, since 1984, in having a balance in our favour, in terms of operating costs, that debt, which is a burden, a millstone around the necks of all Canadians, means that the debt continues to grow each year because of the interest on it.
What I see in this budget is a determined effort by the Minister of Finance and his colleagues to address the question of the annual deficit. When that is addressed we will be in a position to address the issue of the national debt itself.
I sense from the reports which I have had from my constituency and conversations which I have had with my constituents that this budget, quite frankly, is being received better than any other budget that we have brought down since we came to power in 1984. One of the reasons for this is that we are focusing less on spending and more on saving.
One of the ironies of being a politician, when you come to meet with your own newspaper people after a budget, is that veiy frequently the question which they ask is: What is in this budget for this constituency? In this case, what is in this budget for Brandon-Souris?
The interesting thing about that question is that there is an implication that no budget can be relevant to my constituency, or perhaps to any other constituency in Canada, unless it is a spending budget which is bringing them dollars from the Government of Canada, i.e. from the people of Canada. The interesting thing this time is that I did not hear that question being asked as frequently as I have in the past. I think there is a very broad consensus, including among the journalists of Canada, that we are at a crisis point and we must continue to save.
A second theme which I heard frequently throughout this year was that the federal government must show leadership and must begin to get its own act in order. I suggest that we have made some progress in that regard.
For example, there are now 12,000 fewer civil service positions than there were in 1984. There are many people in my constituency who are pleased by that, because they believe that government has grown larger than they, as Canadians, can afford.
They have been saying in the province of Manitoba, and certainly in the constituency of Brandon-Souris, that we must show leadership by ensuring that some caps and restraints are put in place on these huge federal-public expenditure programs, of which we are a part.
I believe the decision of the federal government to ensure, for example, that there will be regulations on spending during the course of the next five years, regulations put in place by law, will be well received. I believe that the decision to cap civil service salary increases by 3 per cent will be well received by the majority of my constituents-not by all of my constituents, of course. I believe the fact that the cabinet will take a freeze in salary for the upcoming year will be well received. I believe the fact that the salaries of members of Parliament and senators are to be more tightly constrained will be well received.
I believe that most Canadians will understand that we are in fact trying to place our own house in order and they will understand, therefore, that we can quite rightly turn to the provinces and to other levels of government and encourage them to accept our leadership as well.
Another issue which I heard a great deal about this year was the GST. I have spoken in the House before about a meeting I had in my constituency at which those present indicated in no uncertain fashion their displeasure with the GST.
Having said that, a second part of their message to me then and later was the fact that they would find the GST to be a more tolerable tax if they were certain the revenues would not be used to fund new government programs. They were afraid that any additional revenue that might be derived from the GST would go to create new programs, which has characterized government spending since the beginning of the 1970s.
The fact that GST revenues will be directed toward a deficit reduction fund will be very well received in my constituency. The fact that the resources from privatization will be directed toward such a fund will be well
March 1, 1991

received in my constituency. The fact that Canadians, if they wish, can make direct contributions to such a deficit reduction fund will be well received in my constituency. The fact that there may therefore be, once the economy turns around, more revenue from this particular tax than we might have anticipated will also be more acceptable to my constituents because it will be directed specifically toward deficit reduction.
The question of transfer payments is, of course, important to the province of Manitoba as it is to many other provinces. I would like to spend a few moments looking at that, if I may.
I come from a constituency and a province in which we have depended to a very substantial degree on transfer payments. In fact, some recent research which has come to light indicates that Manitobans on a per capita basis have benefited more significantly from the transfer payments and from the federal government's sharing of moneys than have citizens of other provinces, somewhat to the surprise of my own constituents.
It is important to understand that the transfer payments to the province of Manitoba, as they will to many other provinces, will increase with this budget as they have done with previous budgets. Not to the extent that our friends in the provincial government would wish, because they are obviously anxious to receive as much revenue from outside their own jurisdiction as they can. Transfer payments will increase to the province and the Government of Manitoba, according to my calculations, by 3.1 per cent. I think it is important to stress the fact that there will be an increase because there are so many people who talk in terms of ""reductions in"".
There is an assumption, therefore, when you read only the headline, as many people are inclined to do, that provincial governments, including the government of Manitoba, will be receiving less money in the future than they received in the past. That is not the case. Indeed, they will receive more money in the coming fiscal year than they received in the current or the previous fiscal year.
According to my calculations, Manitobans will receive $1,720 per person in the form of transfer payments from the Government of Canada and that constitutes a very
The Budget
significant part of their budget, somewhere in the vicinity of 37 or 38 per cent, if I recall correctly.
I also want to make it clear that there has been an immense amount of concern in my province, as in other provinces, with respect to the needs of agriculture, and I represent an agricultural constituency. When I say that, I include the city of Brandon in that definition, because certainly the business community in Brandon is exceedingly dependent upon agriculture. We are living in very, very difficult times in the field of agriculture.
As I stand here, I am proud that I can say to my constituents and to this House that support for agriculture has been and continues to be a very obvious priority for the Government of Canada. In fact, our support has increased-

",Progressive Conservative,,Walter Leland Rutherford (Lee) Clark,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2463b8df-5c87-4517-bc1c-044829e6b403&Language=E&Section=ALL
3859117,ca.proc.d.1991-03-01.1.1.1.3,1991-03-01,intervention,,,,GOVERNMENT ORDERS,THE BUDGET,FINANCIAL STATEMENT OF THE MINISTER OF FINANCE,"Nonsense.

",,,An hon. member:,
3859118,ca.proc.d.1991-03-01.1.1.1.4,1991-03-01,2463b8df-5c87-4517-bc1c-044829e6b403,ca.m.3319,Mr. Clark (Brandon-Souris):,Parliamentary Secretary to the Minister of the Environment,GOVERNMENT ORDERS,THE BUDGET,FINANCIAL STATEMENT OF THE MINISTER OF FINANCE,"My hon. friend say it is nonsense. If he will check his statistics he will understand, perhaps, more clearly than he does now that our support for agriculture has increased by some 500 per cent in terms of direct payments to farmers since we came to power in 1984. My constituents understand that, even if my hon. friend who represents the constituency of Kingston and the Islands does not. In this budget there is an additional $1.3 billion for agriculture. At a time when the government is cutting back in other areas, it is continuing to provide more money for agriculture. It may indeed not be enough. There is money in the reserves within the estimates and I would suspect that we as a government will have to make use of some of those reserves to assist with some sort of additional form of assistance to agriculture.
In the meantime, we in this budget are providing the funds necessary to support two exceedingly important agricultural stabilization programs, the program which we know in the west as GRIP and the program which we know in the west as NISA.
Unfortunately, in the province of Manitoba, the government has not yet decided under what circumstances it will participate in the GRIP program and it has indicated that it unfortunately does not believe that it can financially participate in the NISA program. If indeed that is their decision this year, I will regret it but I would hope

March 1, 1991
The Budget
that the government will be able to participate next year; that it will understand the importance of doing so.
There is also in this budget new financial assistance for the disabled. I would like to mention in passing that I am particularly pleased to see that not only because the disabled of Canada have some very special needs that often go unrecognized, but particularly because as I stand in this House today I am conscious of the fact that I am the successor to the Hon. Walter Dinsdale who served this House for some 31 years and who throughout that entire career demonstrated a very strong commitment to the disabled. I know that if he were here today, he would be very pleased to see the provisions in this budget which would help meet the needs of that particular constituency.
I am also conscious of the fact that in this budget there is additional spending, perhaps more additional spending than some of my constituents would prefer. There is additional spending to assist with the needs of the unemployed. We are conscious of the fact that we are in a recession. The newspapers seem to suggest to some degree that this recession is worse in Ontario and perhaps in Quebec than it is in the west. I personally would differ with that on the grounds that the recession came to the west in my mind before it came to the eastern part of Canada. However, things that happen in the west are not always as well noted by the media of Canada, unfortunately. Nevertheless, the reality of the recession is there and there are some provisions to try to assist with that.
I think that the most important theme within this budget is the theme that suggests that we as a government understand that Canada can go only so far down that very slippery road to massive debt. There is also a theme within this budget that if we are to address the problems of that debt, there are no easy ways of doing so.
I think that is worth noting because I am afraid there is a certain inclination with some of my constituents and undoubtedly with other Canadians to assume that there is some sort of easy solution to the reduction of the deficit and to the abolition of the debt. I dare say that any of us, as members of Parliament, or any of those who are watching, could probably create their own wish list of what could be abolished, what programs could be cancelled and where we could save money. I would think that most of us could identify $1 billion in savings that we would gladly put in place.
With human nature being what it is, that $1 billion saving that we would come forth with would probably not include many programs, perhaps not include any programs, which would impact upon us as individuals because there is obviously a human tendency to want to make savings at the expense of someone else, someone perhaps of a different class, someone who works in a different profession, someone who lives in a different city, someone who lives in a different provinces or a different region. The reality as we well know is the fact that we cannot easily reduce the deficit, which will be some $30 billion this year. We cannot do that in such a way that does not impact upon us as individuals.
I am reminded as I speak of certain reductions and savings which we have made in the past. I am reminded, for example, of the fact that we proposed in a previous budget to reduce the subsidies to VIA by some $300 million over an extended period of time. We did that because the required subsidies for VIA were going out of sight; $600 million with the evidence indicating that the subsidies would eventually reach $1 billion per year.
When we did reduce those subsidies we heard very quickly from those who would be directly impacted by it and even from many who had not made use of VIA for a long, long time. One of my most vociferous critics on the question of the reduction of VIA subsidies mentioned to me once in passing that he had not been on the train for seven years. I guess the message there is that if we are going to reduce subsidies to VIA or if we are going to reduce subsidies in any other given program, it is going to impact upon us wherever we live.
There are no easy ways to reduce the deficit. Surely if we are honest with each other we would understand if there were an easy way to reduce the deficit and reduce the national debt, governments would have found it in the past.
What we are asking now in this budget is that Canadians realize first of all that we are committed to the task of deficit reduction and, second, that we are prepared to provide leadership ourselves and, having done so, we can rightly call upon other Canadians to follow in that example.
March 1, 1991

This debate and this budget are about more than just the next fiscal year. This budget is about the directions Canada will follow in the next decade. That is why this budget, in my mind, may well be a bell-wether for budgets to come.
What we are saying to the people of Canada is that we currently must take 35 cents out of every dollar of the tax revenues which we receive in order to service the debt. We can no longer afford to do so and we must ask others to join with us in ensuring that this budget in fact is a beginning of what I hope will be a crusade to attack the deficit and eventually to reduce the national debt.

",Progressive Conservative,,Walter Leland Rutherford (Lee) Clark,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2463b8df-5c87-4517-bc1c-044829e6b403&Language=E&Section=ALL
3859119,ca.proc.d.1991-03-01.1.1.1.5,1991-03-01,1918830f-6953-4a11-84fc-6a5d57f8b1dd,ca.m.7101,Mr. Jack Iyerak Anawak (Nunatsiaq):,,GOVERNMENT ORDERS,THE BUDGET,FINANCIAL STATEMENT OF THE MINISTER OF FINANCE,"Madam Speaker, I also represent an area, as does the hon. member, that depends largely on transfer payments. He mentioned that there is no easy way to reduce the deficit and I agree.
I would just like to ask the hon. member for Brandon-Souris some questions in terms of how this government is trying to reduce the deficit. Why is it trying to reduce the deficit on the backs of Canadians who may not necessarily have the resources to succeed as much as other Canadians? I am talking about the $100 million which is what I believe has been cut from the Canadian Jobs Strategy, some cuts in the Canada Assistance Program, some cuts in the native programming, or outright elimination of some native programming, cuts in the CBC programming, and cuts in what I consdier a very important area, the environmental green plan, which would have tried to do something about the pollution that is occurring in the north not because it is our fault, but because international forces are creating pollution in the region.
If we are going to be environmentally conscious in the future, I am wondering why we are cutting back on the environmental spending? Those are the questions I would just like to ask, as well as some others about other services that have been cut such as the Postal Services Assistance Program for the north.

",Liberal,,Jack Iyerak Anawak,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1918830f-6953-4a11-84fc-6a5d57f8b1dd&Language=E&Section=ALL
3859120,ca.proc.d.1991-03-01.1.1.1.6,1991-03-01,2463b8df-5c87-4517-bc1c-044829e6b403,ca.m.3319,Mr. Clark (Brandon-Souris):,Parliamentary Secretary to the Minister of the Environment,GOVERNMENT ORDERS,THE BUDGET,FINANCIAL STATEMENT OF THE MINISTER OF FINANCE,"Madam Speaker, my thanks to the hon. member for his series of questions, because he has introduced several themes that I think are important to address.
The Budget
Perhaps I might begin by dealing with them in reverse order, if I may. He refers to the environment and, I think, if I heard him correctly, he talked about cuts in spending on the environment. The reality is, as the minister indicated in the House yesterday, this government is providing an additional 20 per cent to 25 per cent to the Department of the Environment to be used during the up-coming fiscal year. There is no reduction in spending for the Department of the Environment, in fact it is just the very opposite.
First of all, in the estimates tabled yesterday, there is an increase of 4.7 per cent to the department itself, and there is an additional $250 million being provided under the green plan.
When the hon. member made his comments, I think he was referring to the fact that the green plan is being extended from some five years to six years. That is true, but what is important to understand is that the entire objective of the green plan remains intact. All of the strategy within the green plan remains intact. We will, for example, still plant 325 million trees, but we will plant 325 million trees over six years instead of over five years.
When speaking of the green plan, I think it is important to remember that this is the only government in Canadian history that has ever developed any long-term strategy for the environment. This is the only government in Canadian history that has ever put in place a long-term-in this case now six years-spending program for the environment.
While we might differ on what should be in that program or how rich it should be, the significance in that accomplishment should not be lost by either the House or Canadians in general.
The hon. member refers to the CBC in terms of reductions and spending for the CBC. One of the things that I sometimes discuss with my constituents is the fact that we, as a government, as a country, must have priorities in spending just as we as families must have priorities in spending. None of us in our own family situation or, I suspect, none of us who are members of Parliament at least, can afford to do everything within the family that we would wish to do, nor can we afford to do everything for the family that we would wish to do. Government is really no different than that.

The Budget
I guess what I would say in return to the hon. member is that when the time comes to establish priorities, we must again make some tough decisions, decisions that will not necessarily be popular in all parts of the country, nor are they necessarily the decisions which would be made by each and every Canadian. I look at this budget and I see certain reductions in place.
The hon. member has mentioned the CBC. Let me mention the proposed cultural research centre for the city of Montreal or the proposed expenditure of $88 million on the ballet centre in Toronto, and the cultural centre that was proposed for Edmonton. I can appreciate that each of these proposed programs has merit, and I can appreciate as well how they are important, particularly to the people who would be directly served by them. However, I would also suggest to the hon. member that the vast majority of my constituents, but not all, would place some of these proposed expenditures on a lower priority. They would give them a lower priority than others would. I think they will understand, therefore, how we cannot provide each and every proposal with the kind of dollars they would wish.
With respect to the Canadian Assistance Program, I think it is important to understand that those provinces, such as the province of Manitoba, which receive transfer payments will be as fully funded under CAP as they were in the past. Yes, transfer payments under the EPF, the Established Programs Funding, are frozen, but not under the Canada Assistance Program.
With respect to the Canadian Jobs Strategy, I, for one, am pleased by the innovation which I have seen in the Canadian Jobs Strategy but there are many who were very sceptical of it, including some in my own community who traditionally provided some of these training programs at community colleges.
I think, by and large, the money which has been spent has been useful. For one thing it has provided more flexibility than we have had in the past. So I like the strategy. I also understand that we have not fully utilized some of the moneys in the past so I gather there is some flexibility in that regard.
Finally, with regard to the ability to pay, the question of transfer payments. This is a major issue in my province. I would like to remind the provinces that the government requires 35 cents of every tax dollar to
service the debt. They, on average, only require 12 cents of their revenue dollar to service their debt. Those figures in themselves suggest to me in terms of ability to pay that we have less manoeuvrability and less flexibility because of the debt and the cost of servicing that debt than do our provincial colleagues.
We are not asking them to do anything more than we are willing to do ourselves. But we are asking them to share in the task of dealing with the burden of the national debt because it is a national problem. It is not just a problem of this government. It is not just a problem of this Parliament. It is a problem for all of Canada, and the implications are real and will be severe for those who come after us.
It is easy for politicians to spend money. Normally when we spend money, the people who receive it are pleased, there is publicity, we are doing something, we are bringing something to them. We are at a sad state of affairs if we have reached the point in Canada when the only criteria for accomplishment, when it comes to measuring the history of a government, is the fact that it spent more money than previous governments.
That is not what is being asked of us. What is being asked of us now is that we accept the task of providing leadership, of making difficult decisions, sometimes even unpopular decisions and clearly we suffer as a result in terms of the public opinion polls. It is important to provide that leadership because the decisions which we are making today are not designed simply for our benefit as politicians or for this generation; they are designed for the benefit of future generations.

",Progressive Conservative,,Walter Leland Rutherford (Lee) Clark,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2463b8df-5c87-4517-bc1c-044829e6b403&Language=E&Section=ALL
3859121,ca.proc.d.1991-03-01.1.1.1.7,1991-03-01,1d08ba9e-539b-40c9-bee4-9df3fc8b36ee,ca.m.7699,Mr. Angus:,Whip of the N.D.P.,GOVERNMENT ORDERS,THE BUDGET,FINANCIAL STATEMENT OF THE MINISTER OF FINANCE,"Madam Speaker, I rise on a point of order to seek the unanimous consent of the House to allow any member who wishes to do so, and who is prepared to announce it at the commencement of his or her speech, to share the time with another member from his or her caucus. That would allow us a ten-minute speech followed by a five-minute question and answer period followed by another ten-minute speech and a five-minute question and answer period for the full 30 minutes.
There has been some informal discussion among the parties. I am not sure if on the government side word has gotten through from the lobby, but I did consult with the officials there, as well as with the Official Opposition. I think you will find there is agreement to do what we
March 1, 1991

normally do in matters like this to allow more members to speak.

",New Democratic Party,,Iain Francis Angus,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1d08ba9e-539b-40c9-bee4-9df3fc8b36ee&Language=E&Section=ALL
3859122,ca.proc.d.1991-03-01.1.1.1.8,1991-03-01,7a824290-468c-4107-9a12-75853a3733c3,ca.m.1956,Madam Deputy Speaker:,Deputy Speaker and Chair of Committees of the Whole of the House of Commons,GOVERNMENT ORDERS,THE BUDGET,FINANCIAL STATEMENT OF THE MINISTER OF FINANCE,"This is something that has been done quite often in the midst of major debates.
The House has heard the suggestion of the hon. member. Is there any objection to the possibility of members sharing their 20-minute time?

",Progressive Conservative,,Andrée  Champagne,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7a824290-468c-4107-9a12-75853a3733c3&Language=E&Section=ALL
