basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3232534,ca.proc.d.1980-05-14.1,1980-05-14,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
3232535,ca.proc.d.1980-05-14.1.1,1980-05-14,,,,subtopic,ROUTINE PROCEEDINGS,ADMINISTRATION OF JUSTICE,,,,,,
3232536,ca.proc.d.1980-05-14.1.1.1.1,1980-05-14,67b4f925-6633-435c-a34b-55dabc7de32d,ca.m.5770,Mr. Gus Mitges (Grey-Simcoe):,,ROUTINE PROCEEDINGS,ADMINISTRATION OF JUSTICE,BULLET-PROOF VESTS FOR POLICE OFFICERS MOTION UNDER S O. 43,"Madam Speaker, I rise, under the provisions of Standing Order 43, to move a motion of urgent and pressing necessity which I hope all members will support.
In view of the fact that the latest statistics indicate that the incidence of murder is on the increase, and that police officers across our country are being seriously wounded or killed in the performance of their duties, I move, seconded by the hon. member for Winnipeg-Assiniboine (Mr. McKenzie):
That the Government of Canada take the necessary steps, through legislation or any other means, to make available to members of all police forces in the country the new, bullet-proof vests which are comfortable to wear and weigh only three pounds to five pounds, so that each and every one of them will have some measure of protection while protecting and defending the citizens of our country against all unlawful and criminal elements.

",Progressive Conservative,,Constantine George (Gus) Mitges,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=67b4f925-6633-435c-a34b-55dabc7de32d&Language=E&Section=ALL
3232537,ca.proc.d.1980-05-14.1.1.1.2,1980-05-14,2b7e4f6a-94db-4cf6-b09b-91946d9d0511,ca.m.8958,Madam Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,ADMINISTRATION OF JUSTICE,BULLET-PROOF VESTS FOR POLICE OFFICERS MOTION UNDER S O. 43,"Such a motion requires the unanimous consent of the House. Is there unanimous consent?

",Liberal,,Jeanne Sauvé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b7e4f6a-94db-4cf6-b09b-91946d9d0511&Language=E&Section=ALL
3232538,ca.proc.d.1980-05-14.1.1.1.3,1980-05-14,intervention,,,,ROUTINE PROCEEDINGS,ADMINISTRATION OF JUSTICE,BULLET-PROOF VESTS FOR POLICE OFFICERS MOTION UNDER S O. 43,"Agreed.

",,,Some hon. Members:,
3232539,ca.proc.d.1980-05-14.1.1.1.4,1980-05-14,intervention,,,,ROUTINE PROCEEDINGS,ADMINISTRATION OF JUSTICE,BULLET-PROOF VESTS FOR POLICE OFFICERS MOTION UNDER S O. 43,"No.

",,,Some hon. Members:,
3232540,ca.proc.d.1980-05-14.1.2,1980-05-14,,,,subtopic,ROUTINE PROCEEDINGS,PUBLIC SERVICE,,,,,,
3232541,ca.proc.d.1980-05-14.1.2.1.1,1980-05-14,a23123f4-9e40-4b5a-8a6d-1cf81a56c4a8,ca.m.9679,Mr. Jim Fulton (Skeena):,,ROUTINE PROCEEDINGS,PUBLIC SERVICE,POLITICAL FREEDOM OF EMPLOYEES-MOTION UNDER S.O. 43,"Madam Speaker, I rise, under the provisions of Standing Order 43, on an issue of urgent and pressing necessity.
In view of the plans of the federal government to reintroduce legislation to end public servant exemption from wage garnishees, and whereas public servants do not have full political freedom in Canada, I move, seconded by the hon. member for Winnipeg North Centre (Mr. Knowles):
That this House unanimously support and resolve to remove from all acts those sections that infringe on the full political freedom of public servants in Canada.

",New Democratic Party,,James Ross Fulton,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a23123f4-9e40-4b5a-8a6d-1cf81a56c4a8&Language=E&Section=ALL
3232542,ca.proc.d.1980-05-14.1.2.1.2,1980-05-14,2b7e4f6a-94db-4cf6-b09b-91946d9d0511,ca.m.8958,Madam Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,PUBLIC SERVICE,POLITICAL FREEDOM OF EMPLOYEES-MOTION UNDER S.O. 43,"Such a motion requires the unanimous consent of the House. Is there unanimous consent?

",Liberal,,Jeanne Sauvé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b7e4f6a-94db-4cf6-b09b-91946d9d0511&Language=E&Section=ALL
3232543,ca.proc.d.1980-05-14.1.2.1.3,1980-05-14,intervention,,,,ROUTINE PROCEEDINGS,PUBLIC SERVICE,POLITICAL FREEDOM OF EMPLOYEES-MOTION UNDER S.O. 43,"Agreed.

",,,Some hon. Members:,
3232544,ca.proc.d.1980-05-14.1.2.1.4,1980-05-14,intervention,,,,ROUTINE PROCEEDINGS,PUBLIC SERVICE,POLITICAL FREEDOM OF EMPLOYEES-MOTION UNDER S.O. 43,"No.

",,,Some hon. Members:,
3232545,ca.proc.d.1980-05-14.1.3,1980-05-14,,,,subtopic,ROUTINE PROCEEDINGS,DEVELOPMENT OF COAL-MOTION UNDER S.O. 43,,,,,,
3232546,ca.proc.d.1980-05-14.1.3.1,1980-05-14,a3e7d649-bca5-467e-93b1-86911b50a1ca,ca.m.5923,Mr. Bob Wenman (Fraser Valley West):,,ROUTINE PROCEEDINGS,DEVELOPMENT OF COAL-MOTION UNDER S.O. 43,,"Madam Speaker, 1 rise, under the provisions of Standing Order 43, recognizing the importance of the $5 billion coal and industrial package now pending between Japan, British Columbia and Ottawa and its potential for thousands of new jobs and investment in the Pacific region of Canada.
In view of the disastrous expedition to British Columbia of eastern cabinet ministers, during which the federal government offered to put up $70 million in capital development out of $675 million required, and that ministerial assistants were quoted regarding ""Social Credit turkeys"" and ""Now we know what kind of dinks really run this place"", I move, seconded by the hon. member for Vancouver-Kingsway (Mr. Waddell):
That in order to assure that Canada begins to present a substantial and united front in negotiating with Japan, the government apologizes for the assistants' remarks, consults with elected members from the west before making any further expeditions, and increases the federal contribution toward capital development in proportion to the eastern Chrysler standard.

",Progressive Conservative,,Robert Lloyd Wenman,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a3e7d649-bca5-467e-93b1-86911b50a1ca&Language=E&Section=ALL
3232547,ca.proc.d.1980-05-14.1.3.2,1980-05-14,2b7e4f6a-94db-4cf6-b09b-91946d9d0511,ca.m.8958,Madam Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,DEVELOPMENT OF COAL-MOTION UNDER S.O. 43,,"Such a motion requires the unanimous consent of the House. Is there unanimous consent?

",Liberal,,Jeanne Sauvé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b7e4f6a-94db-4cf6-b09b-91946d9d0511&Language=E&Section=ALL
3232548,ca.proc.d.1980-05-14.1.3.3,1980-05-14,intervention,,,,ROUTINE PROCEEDINGS,DEVELOPMENT OF COAL-MOTION UNDER S.O. 43,,"Agreed.

",,,Some hon. Members:,
3232549,ca.proc.d.1980-05-14.1.3.4,1980-05-14,intervention,,,,ROUTINE PROCEEDINGS,DEVELOPMENT OF COAL-MOTION UNDER S.O. 43,,"No.

",,,Some hon. Members:,
3232550,ca.proc.d.1980-05-14.1.4,1980-05-14,,,,subtopic,ROUTINE PROCEEDINGS,PUBLIC WORKS,,,,,,
3232551,ca.proc.d.1980-05-14.1.4.1.1,1980-05-14,9822cf68-94be-4d0c-9a5c-ba57f408fe81,ca.m.2895,Hon. David Crombie (Rosedale):,,ROUTINE PROCEEDINGS,PUBLIC WORKS,"HARBOURFRONT PROJECT, TORONTO-MOTION UNDER S.O. 43","Madam Speaker, I rise, under the provisions of Standing Order 43, on a matter of urgent and pressing necessity.
In view of the fact that 3,800 person-years of employment and some $220 million in financial investment for metropolitan Toronto is waiting for the federal government to proceed with the Harbourfront project, and in view of the fact that the

May 14, 1980
project, after years of planning, is supported by the Harbour-front board, Toronto city council, metro council, the provincial government, the Toronto construction association, the metropolitan Toronto labour council and, indeed, literally hundreds of social, cultural, recreational and business groups, I move, seconded by the hon. member for Scarborough East (Mr. Gilchrist):
That the Minister of Public Works advise his colleagues-the six Liberal members from metro blocking the project-that land use planning in Toronto, as it should be anywhere in this country, is the responsibility of local planning authorities in open discussion, not Liberal members of Parliament in closed meetings and, further, that the minister proceed with this project forthwith.

",Progressive Conservative,,David Edward Crombie,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9822cf68-94be-4d0c-9a5c-ba57f408fe81&Language=E&Section=ALL
