basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2748666,ca.proc.d.1971-09-14.1,1971-09-14,,,,topic,PRIVILEGE,,,,,,,
2748667,ca.proc.d.1971-09-14.1.1,1971-09-14,,,,subtopic,PRIVILEGE,MR. WHELAN-INACCURATE VANCOUVER &quot;SUN&quot; REPORT ON REFUSAL OF CONSENT FOR MOTION RESPECTING PROPOSED AMCHITKA NUCLEAR BLAST,,,,,,
2748668,ca.proc.d.1971-09-14.1.1.1,1971-09-14,23fe2e19-4f64-4dd6-9bdb-7f6984a01ded,ca.m.3346,Mr. E. F. Whelan (Essex):,,PRIVILEGE,MR. WHELAN-INACCURATE VANCOUVER &quot;SUN&quot; REPORT ON REFUSAL OF CONSENT FOR MOTION RESPECTING PROPOSED AMCHITKA NUCLEAR BLAST,,"Mr. Speaker, I rise today on a question of privilege that I believe affects every member of the House. My point of privilege has arisen because of a newspaper report that appeared in the Vancouver Sun datelined Friday, September 10, 1971 and attributed to the Sun's Ottawa bureau.
This report is one based on pure conjecture, perhaps mental telepathy, I suspect a bit of pure political partisanship and just plain poor reporting which may have been contributed to by hearing difficulties. The effect of the report reflects adversely on all members of the House and on me in particular. It has also given Sun readers a false version of what took place in the House.
This report states that I am in favour of the United States government setting off the atomic blast scheduled for Amchitka.

",Liberal,,Eugene Whelan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=23fe2e19-4f64-4dd6-9bdb-7f6984a01ded&Language=E&Section=ALL
2748669,ca.proc.d.1971-09-14.1.1.2,1971-09-14,intervention,,,,PRIVILEGE,MR. WHELAN-INACCURATE VANCOUVER &quot;SUN&quot; REPORT ON REFUSAL OF CONSENT FOR MOTION RESPECTING PROPOSED AMCHITKA NUCLEAR BLAST,,"Shame!

",,,Some hon. Members:,
2748670,ca.proc.d.1971-09-14.1.1.3,1971-09-14,23fe2e19-4f64-4dd6-9bdb-7f6984a01ded,ca.m.3346,Mr. Whelan:,,PRIVILEGE,MR. WHELAN-INACCURATE VANCOUVER &quot;SUN&quot; REPORT ON REFUSAL OF CONSENT FOR MOTION RESPECTING PROPOSED AMCHITKA NUCLEAR BLAST,,"It also claims that I was the only member who said ""No"" to the motion proposed by the member for Fraser Valley West (Mr. Rose) that this blast be condemned. Hansard for September 10, page 7701, shows this statement to be false. According to Hansard, at that page these words are recorded:

",Liberal,,Eugene Whelan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=23fe2e19-4f64-4dd6-9bdb-7f6984a01ded&Language=E&Section=ALL
2748671,ca.proc.d.1971-09-14.1.1.4,1971-09-14,intervention,,,,PRIVILEGE,MR. WHELAN-INACCURATE VANCOUVER &quot;SUN&quot; REPORT ON REFUSAL OF CONSENT FOR MOTION RESPECTING PROPOSED AMCHITKA NUCLEAR BLAST,,"Nay.
This is a clear indication that other members were opposed to what was proposed.
The Sun report also states that I did not recognize that the words used by the hon. member for Fraser Valley West in his motion were those of the Minister of the Environment (Mr. Davis) for Canada. This is the very reason, Mr. Speaker, that I said no. I did recognize that the hon. member for Fraser Valley West was plagiarizing the minister's brilliant speech for his own cheap political purposes.

",,,Some hon. Members:,
2748672,ca.proc.d.1971-09-14.1.1.5,1971-09-14,intervention,,,,PRIVILEGE,MR. WHELAN-INACCURATE VANCOUVER &quot;SUN&quot; REPORT ON REFUSAL OF CONSENT FOR MOTION RESPECTING PROPOSED AMCHITKA NUCLEAR BLAST,,"Oh, oh!

",,,Some hon. Members:,
2748673,ca.proc.d.1971-09-14.1.1.6,1971-09-14,3e0d75d7-a08d-413b-9413-e6054d79e797,ca.m.4170,Mr. Speaker:,Speaker of the House of Commons,PRIVILEGE,MR. WHELAN-INACCURATE VANCOUVER &quot;SUN&quot; REPORT ON REFUSAL OF CONSENT FOR MOTION RESPECTING PROPOSED AMCHITKA NUCLEAR BLAST,,"Order, please. I suggest to the hon. member that perhaps very soon another member will have a question of privilege. The hon. member knows that he cannot impute motives. Certainly he has no right to make the statement he has just made. I suggest to him that unless there is something more than what he has presented to the House up to this point he has no question of privilege I would invite the hon. member to conclude his remarks as quickly as possible.

",Independent,,Lucien Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e0d75d7-a08d-413b-9413-e6054d79e797&Language=E&Section=ALL
2748674,ca.proc.d.1971-09-14.1.1.7,1971-09-14,23fe2e19-4f64-4dd6-9bdb-7f6984a01ded,ca.m.3346,Mr. Whelan:,,PRIVILEGE,MR. WHELAN-INACCURATE VANCOUVER &quot;SUN&quot; REPORT ON REFUSAL OF CONSENT FOR MOTION RESPECTING PROPOSED AMCHITKA NUCLEAR BLAST,,"Your Honour knows that I do not bother you very much in the House, but I will withdraw the word ""cheap"". I read the minister's speech, I watched him on television, and I told him personally that I agreed 100 per cent with his stand.
I appeal to you, Mr. Speaker, to protect ordinary members of the House from this type of cheap journalistic tactic that attributes to one member something that the record of the House does not substantiate. The record shows that more than one member said ""Nay"". This report has given false information to the good people of British Columbia, some of whom believe the story in the Sun and think that I am in favour of this horrible blast. The record shows that a number of members said no to the tactic of trying to get credit for something which the capable Minister of the Environment and the government have already put on the record.

",Liberal,,Eugene Whelan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=23fe2e19-4f64-4dd6-9bdb-7f6984a01ded&Language=E&Section=ALL
2748675,ca.proc.d.1971-09-14.1.1.8,1971-09-14,3e0d75d7-a08d-413b-9413-e6054d79e797,ca.m.4170,Mr. Speaker:,Speaker of the House of Commons,PRIVILEGE,MR. WHELAN-INACCURATE VANCOUVER &quot;SUN&quot; REPORT ON REFUSAL OF CONSENT FOR MOTION RESPECTING PROPOSED AMCHITKA NUCLEAR BLAST,,"Order, please. I doubt that hon. members would want this matter to be pursued further.

",Independent,,Lucien Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e0d75d7-a08d-413b-9413-e6054d79e797&Language=E&Section=ALL
