basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2077139,ca.proc.d.1960-11-23.1,1960-11-23,,,,topic,STATEMENT ON REPORT OF ROYAL COMMISSION,,,,,,,
2077140,ca.proc.d.1960-11-23.1.1,1960-11-23,cccac50f-ae73-4d6d-9624-7f28a2a496ae,ca.m.5361,Hon. Paul Comtois (Minister of Mines and Technical Surveys):,Minister of Mines and Technical Surveys,STATEMENT ON REPORT OF ROYAL COMMISSION,,,"Mr. Speaker, I should like to make a statement concerning the implementation of the report of the royal commission on coal.
Hon. members who have carefully read the report of the royal commission on coal know what a complex document it is. They know how intensively its information, implications, proposals and recommendations must be studied, in relation to existing provisions and assistance for coal, before appropriate decisions can be reached on the practicality of certain of the report's recommendations. In short, the Rand report is the type of public document which demands the most serious study from each of us. It is also the type of document which demands the most serious, systematic and meticulous study by the government.
I can inform you that such a study by the government is in progress. It is occupying the attention of an interdepartmental committee consisting of senior officers of the Department of Finance, the Department of Trade and Commerce, the Department of Labour, the privy council office, the national energy board and the dominion coal board, under the chairmanship of a senior officer of the Department of Mines and Technical Surveys.
The committee has been given clear and specific instructions. It is ""to study and report to the cabinet on the recommendations of the royal commission on coal relating to subsidies and research"" and on such representations as have been received by the government.
While such a thorough evaluation of the Rand report is in progress, hon. members will not, I think, expect me to have formed final opinions regarding its recommendations.

",Progressive Conservative,,Paul Comtois,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cccac50f-ae73-4d6d-9624-7f28a2a496ae&Language=E&Section=ALL
2077141,ca.proc.d.1960-11-23.1.2,1960-11-23,4a65e108-11f1-4ffd-8421-cf49dfb8cfd5,ca.m.5921,Mr. H. J. Robichaud (Gloucester):,,STATEMENT ON REPORT OF ROYAL COMMISSION,,,"Mr. Speaker, I know that every member of this house welcomes the statement by the minister on the Rand report so early in the session, but we regret that no decision has yet been reached to take care of an urgent situation.
It is very difficult to state in detail, in reply to a ministerial statement, the attitude of the official opposition to the complicated matters which are affecting the coal industry, especially as they are covered in the Rand report.
Mr. Speaker, in my view the recommendations in the report do not provide a satisfactory answer to the human and social problems that are involved in the cut-backs and possible closures of some coal mines in Cape Breton, or the requirements of the coal industry of the province of New Brunswick. I know that later on this session we will have an opportunity to discuss fully the problems concerning the coal industry in New Brunswick, and on that occasion I expect to have the full co-operation of the Minister of Forestry (Mr. Flemming).
In reply to the statement made by the minister I wish to put forward three suggestions which I feel should be studied before the recommendations-

",Liberal,,Hédard-J. Robichaud,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4a65e108-11f1-4ffd-8421-cf49dfb8cfd5&Language=E&Section=ALL
2077142,ca.proc.d.1960-11-23.1.3,1960-11-23,intervention,,,,STATEMENT ON REPORT OF ROYAL COMMISSION,,,"Order.

",,,Some hon. Members:,
2077143,ca.proc.d.1960-11-23.1.4,1960-11-23,d3117809-e7d1-45d2-9762-d1a2621aa271,ca.m.3975,Mr. Speaker:,Speaker of the House of Commons,STATEMENT ON REPORT OF ROYAL COMMISSION,,,"I think the hon. member has probably gone as far as our practice permits. Actually he is not called upon to reply to or to debate any of the issues raised by the statement of information which was presented by the minister. He is given the right to comment in an interim way, without debating the issue, so as not to let any point go by default pending the time when it will come before the house. It seems to me that the hon. member has gone as far as is usually permitted in commenting on statements of this kind.

",Progressive Conservative,,Daniel Roland Michener,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d3117809-e7d1-45d2-9762-d1a2621aa271&Language=E&Section=ALL
2077144,ca.proc.d.1960-11-23.1.5,1960-11-23,4a65e108-11f1-4ffd-8421-cf49dfb8cfd5,ca.m.5921,Mr. Robichaud:,,STATEMENT ON REPORT OF ROYAL COMMISSION,,,"On a point of order, may I be allowed just to say that we are not satisfied with the statement made by the minister. We have suggestions to offer which could be seriously considered by the government at this time and which, if implemented, would take care of the situation.

",Liberal,,Hédard-J. Robichaud,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4a65e108-11f1-4ffd-8421-cf49dfb8cfd5&Language=E&Section=ALL
2077145,ca.proc.d.1960-11-23.1.6,1960-11-23,d3117809-e7d1-45d2-9762-d1a2621aa271,ca.m.3975,Mr. Speaker:,Speaker of the House of Commons,STATEMENT ON REPORT OF ROYAL COMMISSION,,,"I think the statement does not open up more than the procedure adopted by the government. It does not open up the issues involved in the report itself. As I understood the minister's statement, it was to explain that interdepartmental study had been requested and is going forward on this particular report. It did not attempt to deal with any of the issues involved in the matter under study by the commission.

Starred Questions

",Progressive Conservative,,Daniel Roland Michener,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d3117809-e7d1-45d2-9762-d1a2621aa271&Language=E&Section=ALL
2077146,ca.proc.d.1960-11-23.1.7,1960-11-23,9fa12394-384b-4e7a-872b-8230b0e27dd7,ca.m.3489,Mr. Harold E. Winch (Vancouver East):,,STATEMENT ON REPORT OF ROYAL COMMISSION,,,"We welcome very much the announcement made by the minister at this time of the comprehensive study which is being undertaken by various departments, including the privy council, in connection with the coal mining situation and the studies and recommendations of the Rand royal commission. Our only comment at this time is that we hope the minister can give an assurance that pending a report of the departmental group which is now studying this question every action will be taken to maintain the present degree of employment, and that no mines will be closed, as has been contemplated, until the report has been received.

",Co-operative Commonwealth Federation (C.C.F.),,Harold Edward Winch,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9fa12394-384b-4e7a-872b-8230b0e27dd7&Language=E&Section=ALL
2077147,ca.proc.d.1960-11-23.2,1960-11-23,,,,topic,CANADA ELECTIONS ACT,,,,,,,
2077148,ca.proc.d.1960-11-23.2.1,1960-11-23,,,,subtopic,CANADA ELECTIONS ACT,AMENDMENT TO REDUCE VOTING AGE,,,,,,
