basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1926578,ca.proc.d.1958-01-09.1,1958-01-09,,,,topic,BUSINESS OF THE HOUSE,,,,,,,
1926579,ca.proc.d.1958-01-09.1.1,1958-01-09,,,,subtopic,BUSINESS OF THE HOUSE,ATLANTIC PROVINCES,,,,,,
1926580,ca.proc.d.1958-01-09.1.1.1.1.1,1958-01-09,,,,stagedirection,,,,On the orders of the day:,,,,
1926581,ca.proc.d.1958-01-09.1.1.1.2,1958-01-09,5996b081-97f6-4bde-8dec-52df3dca3f76,ca.m.9560,Hon. J. W. Pickersgill (Bonavisla-Twil-lingate):,,BUSINESS OF THE HOUSE,ATLANTIC PROVINCES,INTRODUCTION OF MEASURE PROVIDING GRANTS,"Mr. Speaker, I should like to ask
the Prime Minister how soon the government expects to introduce the bill to provide for the special grants to the Atlantic provinces, which he announced as part of the business of this session?

",Liberal,,John Whitney Pickersgill,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5996b081-97f6-4bde-8dec-52df3dca3f76&Language=E&Section=ALL
1926582,ca.proc.d.1958-01-09.1.1.1.3,1958-01-09,84909dc1-9a60-44b3-a939-2393ab563089,ca.m.3212,Right Hon. J. G. Diefenbaker (Prime Minister):,Prime Minister,BUSINESS OF THE HOUSE,ATLANTIC PROVINCES,INTRODUCTION OF MEASURE PROVIDING GRANTS,"At the earliest possible date. As
a matter of fact, if progress is made with that expedition we hope to see with regard to the current measures, it will be introduced just as soon as the estimates covering the departments that have been called have received the attention of the house, and one or two other matters that have to be dealt with have received the acceptance of the house.

",Progressive Conservative,,John George Diefenbaker,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=84909dc1-9a60-44b3-a939-2393ab563089&Language=E&Section=ALL
1926583,ca.proc.d.1958-01-09.1.1.1.4,1958-01-09,5996b081-97f6-4bde-8dec-52df3dca3f76,ca.m.9560,Mr. Pickersgill:,,BUSINESS OF THE HOUSE,ATLANTIC PROVINCES,INTRODUCTION OF MEASURE PROVIDING GRANTS,"I have a supplementary
question. May I ask the Prime Minister whether it is intended to have these grants made available for the present fiscal year, or whether they will only be available for the fiscal year 1958-59? This is a matter that is, of course, of the greatest possible interest to all provincial treasurers.

",Liberal,,John Whitney Pickersgill,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5996b081-97f6-4bde-8dec-52df3dca3f76&Language=E&Section=ALL
1926584,ca.proc.d.1958-01-09.1.1.1.5,1958-01-09,84909dc1-9a60-44b3-a939-2393ab563089,ca.m.3212,Mr. Diefenbaker:,Prime Minister,BUSINESS OF THE HOUSE,ATLANTIC PROVINCES,INTRODUCTION OF MEASURE PROVIDING GRANTS,"When the legislation is
introduced the terms will be revealed.

",Progressive Conservative,,John George Diefenbaker,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=84909dc1-9a60-44b3-a939-2393ab563089&Language=E&Section=ALL
1926585,ca.proc.d.1958-01-09.2,1958-01-09,,,,topic,"REPORTED PURCHASE OF 1,500,000 BUSHELS BY AUSTRALIA",,,,,,,
1926586,ca.proc.d.1958-01-09.2.1.1,1958-01-09,,,,stagedirection,,,,On the orders of the day:,,,,
1926587,ca.proc.d.1958-01-09.2.2,1958-01-09,85a45525-d20a-41db-8c2a-1b91c360656b,ca.m.7972,Mr. M. J. Coldwell (Roseiown-Biggar):,,"REPORTED PURCHASE OF 1,500,000 BUSHELS BY AUSTRALIA",,,"May
I direct a question to the Minister of Trade and Commerce. I ask it in view of the uncertainty he expressed with regard to possible sales of wheat to Australia. I have in my hand the Australian Daily News, an official publication of the Australian government in North America, dated December 13, in which this official statement was made:
Minister for trade John McEwen said today Australia would import 1,500,000 bushels (60 lb. per bushel) of high-protein Canadian wheat for making certain types of bread in Sydney.
He also added:
If it became necessary, more Canadian wheat would be imported-
In view of that official statement of December 13, and the fact that there has been so much confusion on the part of the minister and in other quarters of the house, I wonder whether he has seen this statement before.

",Co-operative Commonwealth Federation (C.C.F.),,Major James William Coldwell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=85a45525-d20a-41db-8c2a-1b91c360656b&Language=E&Section=ALL
