basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1932642,ca.proc.d.1958-01-24.1,1958-01-24,,,,topic,COMMUNICATIONS,,,,,,,
1932643,ca.proc.d.1958-01-24.1.1,1958-01-24,,,,subtopic,COMMUNICATIONS,TELEPHONE RATES,,,,,,
1932644,ca.proc.d.1958-01-24.1.1.1.1.1,1958-01-24,84909dc1-9a60-44b3-a939-2393ab563089,ca.m.3212,Right Hon. J. G. Diefenbaker (Prime Minister):,Prime Minister,COMMUNICATIONS,TELEPHONE RATES,DEFERMENT OF INCREASE,"Mr. Speaker, hon. members will recall that on January 7 I informed the house of the action taken by the government to defer the application of an order of the board of transport commissioners authorizing an increase in rail rates pending consideration of an appeal to the governor in council by the various provincial governments against that increase, and the answer of the railway companies to the petition of the provinces.
The governor in council has now received a petition from a number of municipalities in Ontario and Quebec appealing to have rescinded the order of the board of transport commissioners authorizing an increase in telephone rates charged by the Bell Telephone Company of Canada. We have also received an answer to that petition from the company. The appeal in question involves the same major question of principle that is involved in the railway rate case, and it therefore will be necessary to consider the two at the same time.
Consequently the government has deferred the implementation of the order of the board on the telephone rates in the same way and manner that it did in connection with the railway rates. I table herewith a copy of the order in council of January 24, P.C. 1958-111.

",Progressive Conservative,,John George Diefenbaker,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=84909dc1-9a60-44b3-a939-2393ab563089&Language=E&Section=ALL
1932645,ca.proc.d.1958-01-24.1.1.1.1.2,1958-01-24,103e48f0-b6bb-43eb-9c06-7ceffaf3ea78,ca.m.7989,Mr. Knowles (Winnipeg North Centre):,,COMMUNICATIONS,TELEPHONE RATES,DEFERMENT OF INCREASE,"When the Prime Minister says ""in the same way and manner"", does he mean until the same date as well?

",Co-operative Commonwealth Federation (C.C.F.),,Stanley Howard Knowles,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=103e48f0-b6bb-43eb-9c06-7ceffaf3ea78&Language=E&Section=ALL
1932646,ca.proc.d.1958-01-24.1.1.1.1.3,1958-01-24,84909dc1-9a60-44b3-a939-2393ab563089,ca.m.3212,Mr. Diefenbaker:,Prime Minister,COMMUNICATIONS,TELEPHONE RATES,DEFERMENT OF INCREASE,"Yes.

",Progressive Conservative,,John George Diefenbaker,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=84909dc1-9a60-44b3-a939-2393ab563089&Language=E&Section=ALL
1932647,ca.proc.d.1958-01-24.2,1958-01-24,,,,topic,OLD AGE SECURITY,,,,,,,
1932648,ca.proc.d.1958-01-24.2.1,1958-01-24,,,,subtopic,OLD AGE SECURITY,WITHDRAWAL OF PROFESSOR HUSON AND APPOINTMENT OF PROFESSOR CLARK,,,,,,
1932649,ca.proc.d.1958-01-24.2.1.1,1958-01-24,84909dc1-9a60-44b3-a939-2393ab563089,ca.m.3212,Right Hon. J. G. Diefenbaker (Prime Minister):,Prime Minister,OLD AGE SECURITY,WITHDRAWAL OF PROFESSOR HUSON AND APPOINTMENT OF PROFESSOR CLARK,,"Mr. Speaker, I have an announcement to make in connection with the investigation of the United States old age insurance system. Yesterday afternoon the Minister of National Health and Welfare received word from Professor Gordon Huson of the
University of Western Ontario to the effect that, following the recent statement in the house by myself making it clear that the government wished to have a report on the United States old age insurance system in a matter of three or four months, he had reviewed the possibility of carrying out this assignment against the background of his university teaching responsibilities.
He indicated that while he felt it would have been possible for him to complete this study before the end of 1958, he could not, having regard to his university responsibilities, do so in the space of time contemplated by the government. In view of these facts Professor Huson has asked to be relieved of his responsibilities in connection with the projected study of the United States social security system. His telegram reads as follows:
In view of government desire to have pension report by early summer at the latest, may I please be relieved of my assignment to prepare it since my university teaching commitments must have first priority until the end of May.
This development is a keen disappointment, since Professor Huson was highly recommended. In view, however, of our sense of urgency in the matter of this study, we felt we had no alternative but to accept Professor Huson's resignation. In his place I am pleased to announce that Dr. Robert M. Clark, associate professor of economics at the University of British Columbia, has agreed to undertake this important assignment. Dr. Clark, who is a Ph.D. from Harvard University and is very widely recognized as an authority on this type of subject, has indicated that he is in a position to begin work immediately.

",Progressive Conservative,,John George Diefenbaker,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=84909dc1-9a60-44b3-a939-2393ab563089&Language=E&Section=ALL
1932650,ca.proc.d.1958-01-24.2.1.2,1958-01-24,103e48f0-b6bb-43eb-9c06-7ceffaf3ea78,ca.m.7989,Mr. Stanley Knowles (Winnipeg North Centre):,,OLD AGE SECURITY,WITHDRAWAL OF PROFESSOR HUSON AND APPOINTMENT OF PROFESSOR CLARK,,"Mr. Speaker, may I ask the Prime Minister if he has an assurance from Dr. Clark that he will be able to meet the deadline suggested by the Prime Minister the other day? May I also ask whether an examination has been made of the study of the system in the United States made by the old age security committee in 1950, and the other research material that has been collected since that time by the Department of National Health and Welfare? Is there not already sufficient information in the possession of the department to reach a decision on this important question?

Inquiries of the Ministry

",Co-operative Commonwealth Federation (C.C.F.),,Stanley Howard Knowles,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=103e48f0-b6bb-43eb-9c06-7ceffaf3ea78&Language=E&Section=ALL
1932651,ca.proc.d.1958-01-24.2.1.3,1958-01-24,84909dc1-9a60-44b3-a939-2393ab563089,ca.m.3212,Mr. Diefenbaker:,Prime Minister,OLD AGE SECURITY,WITHDRAWAL OF PROFESSOR HUSON AND APPOINTMENT OF PROFESSOR CLARK,,"In so far as the investigation by the committee to which my hon. friend has made reference is concerned, that material of course is available, and there have also been interim studies since. There have been, however, considerable changes of viewpoint based on experience with the United States system. For that reason it is very necessary that anyone looking into this matter should have available to him the experience of the United States since 1950 or 1951, when the committee in question first met. So far as Professor Clark is concerned, he realizes the need for early action in this regard, and has given no other indication than that such action will be taken.

",Progressive Conservative,,John George Diefenbaker,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=84909dc1-9a60-44b3-a939-2393ab563089&Language=E&Section=ALL
