basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1537365,ca.proc.d.1948-06-19.1,1948-06-19,,,,topic,NEW MEMBER,,,,,,,
1537366,ca.proc.d.1948-06-19.1.1,1948-06-19,e8c16189-29ad-469a-9083-524d40cd92d9,ca.m.1389,Mr. DEPUTY SPEAKER:,Deputy Speaker and Chair of Committees of the Whole of the House of Commons,NEW MEMBER,,,"I have the
honour to inform the house that the Clerk of the House has received from the chief electoral officer certificate of the election and return of the following member:
Of Rodney Young, Esquire, for the electoral district of Vancouver Centre.

",Liberal,,William Ross Macdonald,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e8c16189-29ad-469a-9083-524d40cd92d9&Language=E&Section=ALL
1537367,ca.proc.d.1948-06-19.2,1948-06-19,,,,topic,EUROPEAN RECOVERY PROGRAM,,,,,,,
1537368,ca.proc.d.1948-06-19.2.1,1948-06-19,,,,subtopic,EUROPEAN RECOVERY PROGRAM,TABLING OF LIST OF CANADIAN COMMODITIES AVAILABLE,,,,,,
1537369,ca.proc.d.1948-06-19.2.1.1,1948-06-19,1716566b-edef-40b2-9552-49510618c3bb,ca.m.9539,Right Hon. C. D. HOWE (Minister of Trade and Commerce):,Minister of Trade and Commerce; Minister of Reconstruction and Supply,EUROPEAN RECOVERY PROGRAM,TABLING OF LIST OF CANADIAN COMMODITIES AVAILABLE,,"As promised last evening I now table copies of the list of Canadian commodities available to European recovery program countries for the period July 1, 1948, to June 30, 1949.

",Liberal,,Clarence Decatur Howe,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1716566b-edef-40b2-9552-49510618c3bb&Language=E&Section=ALL
1537370,ca.proc.d.1948-06-19.3,1948-06-19,,,,topic,YUKON PLACER MINING ACT,,,,,,,
1537371,ca.proc.d.1948-06-19.3.1,1948-06-19,,,,subtopic,YUKON PLACER MINING ACT,"AMENDMENT TO SUBSTITUTE &quot;GOLD COMMISSIONER&quot; FOR &quot;COMMISSIONER&quot;, ETC.",,,,,,
1537372,ca.proc.d.1948-06-19.3.1.1.1,1948-06-19,,,,stagedirection,,,,"Right Hon. L. S. ST. LAURENT (Secretary of State for External Affairs) moved the first reading of Bill No. 362 (from the senate) to amend the Yukon Placer Mining Act.
Motion agreed to and bill read the first time.",,,,
1537373,ca.proc.d.1948-06-19.4,1948-06-19,,,,topic,YUKON QUARTZ MINING ACT,,,,,,,
1537374,ca.proc.d.1948-06-19.4.1,1948-06-19,,,,subtopic,YUKON QUARTZ MINING ACT,"AMENDMENT TO SUBSTITUTE &quot;GOLD COMMISSIONER&quot; FOR &quot;COMMISSIONER&quot;, ETC.",,,,,,
1537375,ca.proc.d.1948-06-19.4.1.1.1,1948-06-19,,,,stagedirection,,,,"Right Hon. L. S. ST. LAURENT (Secretary of State for External Affairs) moved the first reading of Bill No. 363 (from the senate) to amend the Yukon Quartz Mining Act.
Motion agreed to and bill read the first time.",,,,
1537376,ca.proc.d.1948-06-19.5,1948-06-19,,,,topic,SASKATCHEWAN NATURAL RESOURCES,,,,,,,
1537377,ca.proc.d.1948-06-19.5.1,1948-06-19,,,,subtopic,SASKATCHEWAN NATURAL RESOURCES,AMENDMENT RESPECTING SALE OF SCHOOL LANDS TO VETERANS,,,,,,
1537378,ca.proc.d.1948-06-19.5.1.1.1,1948-06-19,,,,stagedirection,,,,"Right Hon. L. S. ST. LAURENT (Secretary of State for External Affairs) moved the first reading of Bill No. 364 (from the senate) to amend the Saskatchewan Natural Resources Act.
Motion agreed to and bill read the first time.",,,,
1537379,ca.proc.d.1948-06-19.6,1948-06-19,,,,topic,PRIVATE BILLS,,,,,,,
1537380,ca.proc.d.1948-06-19.6.1,1948-06-19,c548c92b-53f3-4c39-b9d9-f8f634004d2f,ca.m.1330,Mr. RALPH MAYBANK (Winnipeg South Centre) moved:,Parliamentary Assistant to the Minister of National Health and Welfare,PRIVATE BILLS,,,"That pursuant to the resolution adopted yesterday, hills Nos. 336 to 361 inclusive, appearing on the order paper today, be read a second time and referred to the committee on miscellaneous private bills.
Yesterday a resolution was adopted to the effect that private bills from the senate may be given first and second readings when received from that house and referred to the appropriate committee.

",Liberal,,Ralph Maybank,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c548c92b-53f3-4c39-b9d9-f8f634004d2f&Language=E&Section=ALL
1537381,ca.proc.d.1948-06-19.6.2.1,1948-06-19,,,,stagedirection,,,,Motion agreed to.,,,,
1537382,ca.proc.d.1948-06-19.7,1948-06-19,,,,topic,SECOND READINGS-SENATE BILLS,,,,,,,
1537383,ca.proc.d.1948-06-19.7.1.1,1948-06-19,,,,stagedirection,,,,"Bill No. 336, for the relief of Paul Char-bonneau.-Mr. Maybank.
Bill No. 352, for the relief of Samuel Lankszner.-Mr. Maybank.
Bill No. 353, for the relief of Audrey Maude Victora Giles Findlay.-Mr. Maybank.
Bill No. 354, for the relief of George Elias Heydenreich.-Mr. Maybank.
Bill No. 355, for the relief of Guiseppina Cannuli Catalfamo.-Mr. Maybank.
Bill No. 356. for the relief of Ann Laurie Willett Allan.-Mr. Maybank.
Bill No. 357, for the relief of Leon Schechter. -Mr. Maybank.
Bill No. 358, for the relief of Beatrice Evelyn Tutill Bobinsky.-Mr. Maybank.
Bill No. 359, for the relief of Una Mary Phillips Slavin.-Mr. Maybank.
Bill No. 360, for the relief of Margaret Laidley Lawrie Burke.-Mr. Maybank.
Bill No. 361, for the relief of Albert Kenworthy.-Mr. Maybank.",,,,
1537384,ca.proc.d.1948-06-19.8,1948-06-19,,,,topic,DEPARTMENT OF NATIONAL DEFENCE,,,,,,,
1537385,ca.proc.d.1948-06-19.8.1,1948-06-19,,,,subtopic,DEPARTMENT OF NATIONAL DEFENCE,AMENDMENT OF ACT TO RELEASE FUNDS CONTRIBUTED AT EDUCATIONAL INSTITUTIONS,,,,,,
1537386,ca.proc.d.1948-06-19.8.1.1.1,1948-06-19,,,,stagedirection,,,,"Hon. ALPHONSE FOURNIER (Minister of Public Works, for the Minister of National Defence) moved that the house go into committee at the next sitting to consider the following resolution:
That it is expedient to bring in a measure to amend the Department of National Defence Act to release from the consolidated revenue fund certain moneys which were contributed to contingents of the Canadian officers training corps established at various educational institu-
Inquiries oj the Ministry",,,,
1537387,ca.proc.d.1948-06-19.8.1.1.2,1948-06-19,,,,stagedirection,,,,tions throughout Canada by the members thereof by way of assigned pay and otherwise and by other persons.,,,,
1537388,ca.proc.d.1948-06-19.8.1.2,1948-06-19,b90c0bfb-2a80-4f6c-bef5-f112a56cb1e0,ca.m.7299,Hon. COLIN GIBSON (Secretary of State):,Secretary of State of Canada,DEPARTMENT OF NATIONAL DEFENCE,AMENDMENT OF ACT TO RELEASE FUNDS CONTRIBUTED AT EDUCATIONAL INSTITUTIONS,,"His Excellency the Governor General, having been made acquainted with the subject matter of this resolution, recommends it to the consideration of the house.

",Liberal,,Colin William George Gibson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b90c0bfb-2a80-4f6c-bef5-f112a56cb1e0&Language=E&Section=ALL
1537389,ca.proc.d.1948-06-19.8.1.3.1,1948-06-19,,,,stagedirection,,,,Motion agreed to.,,,,
1537390,ca.proc.d.1948-06-19.9,1948-06-19,,,,topic,WAR PENSIONS AND ALLOWANCES,,,,,,,
1537391,ca.proc.d.1948-06-19.9.1,1948-06-19,,,,subtopic,WAR PENSIONS AND ALLOWANCES,REMOVAL OF TIME LIMIT IN APPLICATIONS FOR CERTAIN PENSIONS,,,,,,
1537392,ca.proc.d.1948-06-19.9.1.1.1,1948-06-19,,,,stagedirection,,,,"Hon. MILTON F. GREGG (Minister of Veterans Affairs) moved that the house go into committee at the next sitting to consider the following resolution:
That it is expedient to bring in a measure to remove the time limits in which an application for pension in respect of death may be made under parts I and X of the Civilian War Pensions and Allowances Act.
He said:	His Excellency the Governor
General, having been made acquainted with the subject matter of this resolution, recommends it to the consideration of the house.
Motion agreed to.",,,,
1537393,ca.proc.d.1948-06-19.10,1948-06-19,,,,topic,GRASSHOPPERS,,,,,,,
1537394,ca.proc.d.1948-06-19.10.1,1948-06-19,,,,subtopic,GRASSHOPPERS,DISTRIBUTION OF POISON IN SASKATCHEWAN,,,,,,
1537395,ca.proc.d.1948-06-19.10.1.1.1,1948-06-19,,,,stagedirection,,,,On the orders of the day:,,,,
