basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1405843,ca.proc.d.1946-03-27.1,1946-03-27,,,,topic,PRIVILEGE,,,,,,,
1405844,ca.proc.d.1946-03-27.1.1,1946-03-27,,,,subtopic,PRIVILEGE,AID TO RUSSIA-PRESS AND RADIO REPORTS OP STATEMENT OP TIM BUCK,,,,,,
1405845,ca.proc.d.1946-03-27.1.1.1,1946-03-27,b11f5b30-7d32-44e6-b23c-a24561c1eaf5,ca.m.7719,Right Hon. W. L. MACKENZIE KING (Prime Minister):,Prime Minister; Secretary of State for External Affairs; President of the Privy Council,PRIVILEGE,AID TO RUSSIA-PRESS AND RADIO REPORTS OP STATEMENT OP TIM BUCK,,,Liberal,,William Lyon Mackenzie King,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b11f5b30-7d32-44e6-b23c-a24561c1eaf5&Language=E&Section=ALL
1405846,ca.proc.d.1946-03-27.2,1946-03-27,,,,topic,REPORT OF COMMITTEE,,,,,,,
1405847,ca.proc.d.1946-03-27.2.1.1,1946-03-27,,,,stagedirection,,,,First report of the special committee on war expenditures and economies.-Mr. Isnor.,,,,
1405848,ca.proc.d.1946-03-27.3,1946-03-27,,,,topic,CANADA DAY ACT,,,,,,,
1405849,ca.proc.d.1946-03-27.3.1,1946-03-27,,,,subtopic,CANADA DAY ACT,SUBSTITUTION OP WORD &quot;CANADA&quot; FOB WORD,,,,,,
1405850,ca.proc.d.1946-03-27.3.1.1.1,1946-03-27,,,,stagedirection,,,,"""dominion""
Mr. A. P. COTE (Matapedia-Matane) moved the first reading of bill No. 8, respecting Canada day.",,,,
1405851,ca.proc.d.1946-03-27.3.1.2,1946-03-27,795045ac-0a2d-489d-aac6-1477f9c815d1,ca.m.1278,Mr. GRAYDON:,,CANADA DAY ACT,SUBSTITUTION OP WORD &quot;CANADA&quot; FOB WORD,,"Explain.

",Progressive Conservative,,Gordon Graydon,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=795045ac-0a2d-489d-aac6-1477f9c815d1&Language=E&Section=ALL
1405852,ca.proc.d.1946-03-27.3.1.3,1946-03-27,6f0197e2-0149-4157-9342-305d19dedef2,ca.m.8588,Mr. COTE (Matapedia-Matane):,,CANADA DAY ACT,SUBSTITUTION OP WORD &quot;CANADA&quot; FOB WORD,,"The bill is intended to repeal the Dominion Day Act and substitute therefor a Canada Day Act. The only changes are in the title and in section 2 where the word ""Canada"" is substituted for the word ""Dominion"". The purpose served and aim pursued in introducing this bill is twofold:
First, it is for the purpose of achieving a better identification of Canada outside the country.
Second, it is to create another element conducive to a greater patriotism towards Canada by Canadians all.
In replacing the word ""Dominion"" by the word ""Canada""-and that is all that my bill is doing to the Dominion Day Act, chapter 49 of the revised statutes of Canada, 1927-it surely is a clearer way of identifying our country in a shrunken world, where at least curiosity is rapidly growing for information about us.
Now, as far as we are concerned within the limits of our country, may I be permitted to suggest that it surely is not too early to give to Canadians all a common denominator for calculating their yearly achievements and a yearly holiday to celebrate the results all over Canada.
Such a holiday will certainly not put into shade the various colours of our Canadian mosaic, shining under the sun some other days in the year; but I believe the whole pattern should go on exhibition at least once a year and under a proper appellation.
_ Mr. CHURCH:	We have had one Canada
day since confederation-Dominion day July 1.
Motion agreed to and' bill read the first time.

",Independent Liberal,,Antoine-Philéas Côté,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6f0197e2-0149-4157-9342-305d19dedef2&Language=E&Section=ALL
