basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1199458,ca.proc.d.1939-05-25.1,1939-05-25,,,,topic,MARINE AND FISHERIES,,,,,,,
1199459,ca.proc.d.1939-05-25.1.1,1939-05-25,,,,subtopic,MARINE AND FISHERIES,CONCURRENCE IN SECOND AND FINAL REPORT OF STANDING COMMITTEE,,,,,,
1199460,ca.proc.d.1939-05-25.1.1.1.1,1939-05-25,,,,stagedirection,,,,"Mr. THOMAS REID (New Westminster) moved that the second and final report of the standing committee on marine and fisheries, presented to the house on Wednesday, May 24, be concurred in.
Motion agreed to.",,,,
1199461,ca.proc.d.1939-05-25.2,1939-05-25,,,,topic,QUESTIONS PASSED AS ORDERS FOR RETURNS,,,,,,,
1199462,ca.proc.d.1939-05-25.2.1,1939-05-25,,,,subtopic,QUESTIONS PASSED AS ORDERS FOR RETURNS,FREIGHT RATES ON WHEAT,,,,,,
1199463,ca.proc.d.1939-05-25.2.1.1,1939-05-25,4d785391-75cd-4998-a9da-636344a54e3d,ca.m.1623,,,QUESTIONS PASSED AS ORDERS FOR RETURNS,FREIGHT RATES ON WHEAT,,"1.	Has the wheat board during the present crop year issued instructions to shippers in the prairie provinces to send wheat east instead of west if the freight differential in favour of the west did not exceed 3 to 5 cents a bushel?
2.	On what basis are freight charges deducted from the 80 cent guaranteed price in the case of farmers in Manitoba, Saskatchewan and Alberta, respectively?
3.	Does the farmer in Alberta have deducted from his returns the freight to Vancouver even though his wheat is shipped to Fort William, and, if so, how much per bushel does he gain thereby?
4.	Is the same policy applied in regard to
deducting only freight charges to Fort Churchill even though the grain is shipped from Saskatchewan to Fort William?	_
5.	Is any wheat stored in the Churchill elevator at present, and, if so, was this wheat shipped from Saskatchewan, and on what basis was deduction for freight made in the case of such wheat?
6.	Can the wheat stored in Churchill be sold for a greater or lesser price than the grain in store at Vancouver or Fort William?
COST OF CANADIAN EXHIBIT AT NEW YORK world's FAIR

",Liberal,,Mr. TUCKER:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4d785391-75cd-4998-a9da-636344a54e3d&Language=E&Section=ALL
1199464,ca.proc.d.1939-05-25.2.1.2,1939-05-25,6d0c8a19-be0f-49cd-8fdc-020ad3a842fe,ca.m.1412,,,QUESTIONS PASSED AS ORDERS FOR RETURNS,FREIGHT RATES ON WHEAT,,"1.	What is the total cost to the government of the Canada exhibit at the New York world fair?
2.	What are the names and addresses of the persons who will be in attendance at this exhibit?
3.	What percentage of Canadian materials and labour were used in construction of this exhibit?

",Conservative (1867-1942),,Mr. CLARKE (Rosedale):,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6d0c8a19-be0f-49cd-8fdc-020ad3a842fe&Language=E&Section=ALL
1199465,ca.proc.d.1939-05-25.2.1.3,1939-05-25,d5513859-e07e-4492-ae07-70bda3037018,ca.m.1957,Mr. RINFRET:,Secretary of State of Canada,QUESTIONS PASSED AS ORDERS FOR RETURNS,FREIGHT RATES ON WHEAT,,"Return tabled.
PRIVILEGE-Mr. McIVOR

",Liberal,,Louis Édouard Fernand Rinfret,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d5513859-e07e-4492-ae07-70bda3037018&Language=E&Section=ALL
1199466,ca.proc.d.1939-05-25.3,1939-05-25,,,,topic,EXTENDED SITTINGS OF THE HOUSE-SPEAKER'S ST.AFF AND PAGE BOYS,,,,,,,
1199467,ca.proc.d.1939-05-25.3.1.1,1939-05-25,,,,stagedirection,,,,On the orders of the day:,,,,
1199468,ca.proc.d.1939-05-25.3.2,1939-05-25,273960a5-f067-4902-953e-30912d31347f,ca.m.8204,Mr. DANIEL McIVOR (Fort William):,,EXTENDED SITTINGS OF THE HOUSE-SPEAKER'S ST.AFF AND PAGE BOYS,,,"I rise to a question of privilege. It is well known that the Speaker's staff and the page boys are working overtime. I suggest that their cheques be increased or that they be allowed to work in relays.

",Liberal,,Daniel (Dan) McIvor,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=273960a5-f067-4902-953e-30912d31347f&Language=E&Section=ALL
1199469,ca.proc.d.1939-05-25.4,1939-05-25,,,,topic,INCOME WAR TAX ACT,,,,,,,
1199470,ca.proc.d.1939-05-25.4.1.1,1939-05-25,,,,stagedirection,,,,"Hon. J. L. ILSLEY (Minister of National Revenue) moved the third reading of Bill No. 142, to amend the Income War Tax Act.
Motion agreed to and bill read the third time and passed.",,,,
1199471,ca.proc.d.1939-05-25.5,1939-05-25,,,,topic,"FISHERIES ACT, 1932 ASSESSMENT UPON OWNERS OF OBSTRUCTIONS TO ASCENT OR DESCENT OF FISH IN STREAMS",,,,,,,
1199472,ca.proc.d.1939-05-25.5.1.1,1939-05-25,,,,stagedirection,,,,"The house resumed from Thursday, March 2, consideration in committee of Bill No. 15, to amend the Fisheries Act, 1932 (as amended) -Mr. Michaud-Mr. Sanderson in the chair.
Bill further considered in committee, reported, read the third time and passed.",,,,
1199473,ca.proc.d.1939-05-25.6,1939-05-25,,,,topic,SALT FISH BOARD,,,,,,,
1199474,ca.proc.d.1939-05-25.6.1,1939-05-25,,,,subtopic,SALT FISH BOARD,PROVISION FOR INVESTIGATION OF MARKETING AND ASSISTANCE TO PRODUCERS FOR EXPORT,,,,,,
1199475,ca.proc.d.1939-05-25.6.1.1.1,1939-05-25,,,,stagedirection,,,,"The house resumed from Wednesday. May 24, consideration of the motion of Mr. Michaud for the second reading of Bill No. 130, to provide for the constitution of a salt fish board.",,,,
