basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1189872,ca.proc.d.1939-05-01.1,1939-05-01,,,,topic,PRIVATE BILLS,,,,,,,
1189873,ca.proc.d.1939-05-01.1.1,1939-05-01,,,,subtopic,PRIVATE BILLS,SUSPENSION OF STANDING ORDER 105 WITH RESPECT TO NOTICE IN LOBBY OF CONSIDERATION BY COMMITTEE,,,,,,
1189874,ca.proc.d.1939-05-01.1.1.1,1939-05-01,59710768-f49c-450f-9e2c-2223cea98267,ca.m.6968,Mr. O. L. BOULANGER (Bellechasse-for Mr. McPhee) moved:,,PRIVATE BILLS,SUSPENSION OF STANDING ORDER 105 WITH RESPECT TO NOTICE IN LOBBY OF CONSIDERATION BY COMMITTEE,,"That the provisions of standing order 105, that no committee on any private bill originating in this house is to consider the same until after one week's notice of the sitting of such committee has been first affixed in the lobby, be suspended for the remainder of the session.

",Liberal,,Joseph Oscar Lefebre Boulanger,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=59710768-f49c-450f-9e2c-2223cea98267&Language=E&Section=ALL
1189875,ca.proc.d.1939-05-01.1.1.2,1939-05-01,b2723513-c609-4a5c-87f4-bd7c225ccd75,ca.m.2309,Hon. H. H. STEVENS (Kootenay East):,,PRIVATE BILLS,SUSPENSION OF STANDING ORDER 105 WITH RESPECT TO NOTICE IN LOBBY OF CONSIDERATION BY COMMITTEE,,"This, of course, refers directly to the two bills introduced the other day. The understanding I gathered from the utterances at that time was that these bills would be referred, and were referred, to the banking and commerce committee; and that this committee, which has jurisdiction over these bills, should determine whether or not it was prepared to consider them without full observance of the rules.

",Conservative (1867-1942),,Henry Herbert Stevens,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b2723513-c609-4a5c-87f4-bd7c225ccd75&Language=E&Section=ALL
1189876,ca.proc.d.1939-05-01.1.1.3,1939-05-01,4d5012f1-c091-43d5-b8fc-f6f7ac8afb9c,ca.m.491,Mr. LAPOINTE (Quebec East):,Minister of Justice and Attorney General of Canada,PRIVATE BILLS,SUSPENSION OF STANDING ORDER 105 WITH RESPECT TO NOTICE IN LOBBY OF CONSIDERATION BY COMMITTEE,,"I thought this motion applied only to private bills.

",Liberal,,Ernest Lapointe,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4d5012f1-c091-43d5-b8fc-f6f7ac8afb9c&Language=E&Section=ALL
1189877,ca.proc.d.1939-05-01.1.1.4,1939-05-01,b2723513-c609-4a5c-87f4-bd7c225ccd75,ca.m.2309,Mr. STEVENS:,,PRIVATE BILLS,SUSPENSION OF STANDING ORDER 105 WITH RESPECT TO NOTICE IN LOBBY OF CONSIDERATION BY COMMITTEE,,"No, this motion applies to all committees; it so states. I object to this circumventing, shall I say, of the rules in an endeavour to achieve in one way what the other evening the house agreed should be considered in the proper way by the committee involved.

",Conservative (1867-1942),,Henry Herbert Stevens,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b2723513-c609-4a5c-87f4-bd7c225ccd75&Language=E&Section=ALL
1189878,ca.proc.d.1939-05-01.1.1.5,1939-05-01,ee1cc492-9867-48d3-a612-c1fb491d2916,ca.m.1883,Mr. J. S. WOODSWORTH (Winnipeg North Centre):,,PRIVATE BILLS,SUSPENSION OF STANDING ORDER 105 WITH RESPECT TO NOTICE IN LOBBY OF CONSIDERATION BY COMMITTEE,,"My understanding was that of the hon, member for Kootenay East (Mr. Stevens); and I think this touches a larger matter. It has been urged that this session be closed in a very short time. Some of us have taken the position that we ought not to prorogue until we have finished the business of the house. I am quite willing personally, and I think the group with which I am associated are willing, that we should hurry matters as much as possible, but we do not propose to allow things to be railroaded through, or to have the ordinary rules either withdrawn or superseded by rules made simply for the occasion. I feel that if the government is going to take this attitude it will not help to expedite matters.

",Co-operative Commonwealth Federation (C.C.F.),,James Shaver Woodsworth,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ee1cc492-9867-48d3-a612-c1fb491d2916&Language=E&Section=ALL
1189879,ca.proc.d.1939-05-01.1.1.6,1939-05-01,4f101a06-5792-4d8a-9130-5ba8fab659eb,ca.m.7068,Mr. EULER:,Minister of Trade and Commerce,PRIVATE BILLS,SUSPENSION OF STANDING ORDER 105 WITH RESPECT TO NOTICE IN LOBBY OF CONSIDERATION BY COMMITTEE,,"This is not the government.

",Liberal,,William Daum Euler,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4f101a06-5792-4d8a-9130-5ba8fab659eb&Language=E&Section=ALL
1189880,ca.proc.d.1939-05-01.1.1.7,1939-05-01,ee1cc492-9867-48d3-a612-c1fb491d2916,ca.m.1883,Mr. WOODSWORTH:,,PRIVATE BILLS,SUSPENSION OF STANDING ORDER 105 WITH RESPECT TO NOTICE IN LOBBY OF CONSIDERATION BY COMMITTEE,,"I know this is not a government measure, but if the government gives its sanction to this mode of procedure I do not think it will expedite matters at all. As I understand it, the rules are laid down for the protection of the house and for the safeguarding of certain legislation, and I regret that this sort of thing should be introduced at this stage.

",Co-operative Commonwealth Federation (C.C.F.),,James Shaver Woodsworth,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ee1cc492-9867-48d3-a612-c1fb491d2916&Language=E&Section=ALL
1189881,ca.proc.d.1939-05-01.1.1.8,1939-05-01,4d5012f1-c091-43d5-b8fc-f6f7ac8afb9c,ca.m.491,Right Hon. ERNEST LAPOINTE (Minister of Justice):,Minister of Justice and Attorney General of Canada,PRIVATE BILLS,SUSPENSION OF STANDING ORDER 105 WITH RESPECT TO NOTICE IN LOBBY OF CONSIDERATION BY COMMITTEE,,"I do not think the circumstances are as tragic as my hon. friend seems to indicate. Nobody in this house, on this or any other side, wants to railroad business through as my hon. friend suggests. Too many of these things are being said in Canada to-day, and it is not right that they should be said. We are quite prepared to stay here as long as my hon. friend wishes, and perhaps longer. But a motion of this kind is not a new procedure. Similar motions are made in the closing days of every session in order to permit the consideration of bills which for one reason or another come in only during the last days of the session. Who is going to suffer on account of it? If any interest is going to suffer I am quite willing to vote with my hon. friend. But I see nothing at all in the motion which would do anything except give a chance to certain bills which would not otherwise be heard. I repeat that no one on this side, the government least of all, has any intention of railroading any business.

",Liberal,,Ernest Lapointe,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4d5012f1-c091-43d5-b8fc-f6f7ac8afb9c&Language=E&Section=ALL
