basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2805200,ca.proc.d.1972-05-29.1,1972-05-29,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
2805201,ca.proc.d.1972-05-29.1.1,1972-05-29,,,,subtopic,ROUTINE PROCEEDINGS,THE LATE DUKE OF WINDSOR,,,,,,
2805202,ca.proc.d.1972-05-29.1.1.1.1,1972-05-29,3e66b4c9-6dae-4083-8d96-5d3f94979e94,ca.m.4635,Right Hon. P. E. Trudeau (Prime Minister):,Prime Minister,ROUTINE PROCEEDINGS,THE LATE DUKE OF WINDSOR,EXPRESSIONS OF SYMPATHY AND CONDOLENCES,"Mr. Speaker, it is my sad duty to inform the House officially of the death yesterday of His Royal Highness the Duke of Windsor.

In view of the very great affection many Canadians bore the Duke of Windsor and the enthusiasm with which they always greeted his visits to us as Prince of Wales, I have sent the following message to Her Majesty the Queen's private secretary:

I should be grateful if you would convey to Her Majesty and other members of the Royal Family this expression of sympathy on behalf of the government of Canada and all Canadians on the death of His Royal Highness the Duke of Windsor.
His Royal Highness occupied a very special place in the hearts and imaginations of Canadians who displayed their affections openly during his visits to Canada as Prince of Wales. On those occasions the personal warmth and youthful spirit of the man were communicated vividly to the people of this country. All Canadians and especially those who remember him in that role now grieve at his death.
I humbly request that Her Majesty extend to the Duchess of Windsor our heartfelt condolences on this sad occasion.

Mr. Speaker, I have not the slightest doubt that all hon. members will wish to subscribe to this message of sympathy.

",Liberal,,Pierre Elliott Trudeau,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e66b4c9-6dae-4083-8d96-5d3f94979e94&Language=E&Section=ALL
2805203,ca.proc.d.1972-05-29.1.1.1.2,1972-05-29,0fc16474-225b-4f98-b627-1265ff7a4004,ca.m.8458,Hon. Robert L. Stanfield (Leader of the Opposition):,Leader of the Official Opposition,ROUTINE PROCEEDINGS,THE LATE DUKE OF WINDSOR,EXPRESSIONS OF SYMPATHY AND CONDOLENCES,"Mr. Speaker, may I associate myself and my colleagues with the expressions of grief and the condolences which the government has extended to Her Majesty the Queen and to the Duchess of Windsor.
As the Prime Minister has said, the Duke of Windsor had a long association with Canada as Prince of Wales and was held in great personal affection by the people of Canada. I therefore wish particularly to associate myself and my colleagues with the condolences the Prime Minister has expressed on behalf of the people of Canada.

",Progressive Conservative,,Robert Lorne Stanfield,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=0fc16474-225b-4f98-b627-1265ff7a4004&Language=E&Section=ALL
2805204,ca.proc.d.1972-05-29.1.1.1.3,1972-05-29,8af30b71-2fe1-41ff-a94b-930e0ac21f50,ca.m.1950,Mr. David Lewis (York South):,,ROUTINE PROCEEDINGS,THE LATE DUKE OF WINDSOR,EXPRESSIONS OF SYMPATHY AND CONDOLENCES,"Mr. Speaker, the cable which the Prime Minister sent was so well phrased that it
said everything that needed to be said. I merely wish to join my colleagues and myself in the message of condolence to Her Majesty and to the Duchess of Windsor.

",New Democratic Party,,David Lewis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8af30b71-2fe1-41ff-a94b-930e0ac21f50&Language=E&Section=ALL
2805205,ca.proc.d.1972-05-29.1.1.1.4,1972-05-29,6ef85d82-0243-4e17-a3bd-41a064680fd1,ca.m.4539,Mr. C. A. Gauthier (Roberval):,,ROUTINE PROCEEDINGS,THE LATE DUKE OF WINDSOR,EXPRESSIONS OF SYMPATHY AND CONDOLENCES,"Mr. Speaker, we want to join the right hon. Prime Minister and all members of this House in presenting our most sincere condolences to the Royal Family on the occasion of the death of the Duke of Windsor.
Upon someone's death, we attempt a retrospective glance at his life. The memories we do retain of the Duke of Windsor are of his loyalty to his country, the forthrightness of his decisions and above all his sincerity towards himself. Such are the most outstanding qualities which specially characterize him.

",Social Credit,,Charles-Arthur Gauthier,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6ef85d82-0243-4e17-a3bd-41a064680fd1&Language=E&Section=ALL
2805206,ca.proc.d.1972-05-29.1.1.1.5,1972-05-29,b93145cd-34e5-47e0-a52d-d85c71e31e53,ca.m.9951,Mr. Gleave:,,ROUTINE PROCEEDINGS,THE LATE DUKE OF WINDSOR,EXPRESSIONS OF SYMPATHY AND CONDOLENCES,"Mr. Speaker, I rise on a point of order. Before we leave motions, is the minister in charge of the Wheat Board not going to make a statement on the announcement of the government that it has decided to purchase 2,000 hopper cars at a cost of $42 million-

",New Democratic Party,,Alfred Pullen Gleave,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b93145cd-34e5-47e0-a52d-d85c71e31e53&Language=E&Section=ALL
2805207,ca.proc.d.1972-05-29.1.1.1.6,1972-05-29,3e0d75d7-a08d-413b-9413-e6054d79e797,ca.m.4170,Mr. Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,THE LATE DUKE OF WINDSOR,EXPRESSIONS OF SYMPATHY AND CONDOLENCES,"Order, please. That is not a point of order. If the hon. member wants to ask a question, he may ask it during the question period.

",Independent,,Lucien Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e0d75d7-a08d-413b-9413-e6054d79e797&Language=E&Section=ALL
2805208,ca.proc.d.1972-05-29.2,1972-05-29,,,,topic,PUBLIC ACCOUNTS,,,,,,,
2805209,ca.proc.d.1972-05-29.2.1,1972-05-29,,,,subtopic,PUBLIC ACCOUNTS,"REFERENCE OF AUDITOR GENERAL'S REPORT FOR YEAR ENDED MARCH 31, 1971, TO STANDING COMMITTEE",,,,,,
