basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4033721,ca.proc.d.1996-06-12.1351.0,1996-06-12,,,,,,,,"As is our practice on Wednesdays, we will now sing O Canada, which will be led by the hon. member for Beaver River. Editor's Note: Whereupon members sang the national anthem .]",,,The Speaker,
4033722,ca.proc.d.1996-06-12.1351.1,1996-06-12,5377d0bc-129c-45e2-b3d2-c3669b48737b,4655,"Mr. Bob Wood (Nipissing, Lib.)",,Statements By Members,Forestry,,"Mr. Speaker, I would like to take this opportunity to recognize a group of extremely hardworking individuals from townships in the district of Nipissing.
The Mattawa and Area Forestry Committee is made up of members from the Bonfield, Calvin, Mattawan and Papineau-Cameron townships and the town of Mattawa.
Forestry companies like Calvin Forest Products, Clouthier and Sons Logging, Columbia Forest Products, Wunsch Forest Products and Tembec Incorporated are developing ideas for value added products to complement current production in the forestry industry.
This forward thinking committee is hard at work developing new sectors for economic growth in the forestry industry in our area. Human Resources Development Canada and the Ontario ministries of national resources and northern development and mines provide ex officio help that is greatly appreciated.
I congratulate this group of communities for looking to the future and not just seeing the problems, but instead actively working to be part of the solutions.",Liberal,Nipissing,Bob Wood,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5377d0bc-129c-45e2-b3d2-c3669b48737b&Language=E&Section=ALL
4033723,ca.proc.d.1996-06-12.1351.2,1996-06-12,50437767-f2c6-4e6a-a8d0-f5b5a851d3dc,3949,"Miss Deborah Grey (Beaver River, Ref.)",,Statements By Members,Hamilton East,,"Mr. Speaker, I have kept my word and gone to the battlefront in Hamilton East and, lo and behold, my opponents are not there.
A few weeks ago the finance minister, in the cosy comfort of this House, challenged me to meet him on the doorsteps of Hamilton East to talk about his broken GST promise. Where is he? Is the finance minister afraid to go door to door with me and defend his broken promise?
I was on the doorsteps in Hamilton East last night, ready to go toe to toe with Sheila Copps but I did not see her, or any minister. Is she afraid? I will be there today and I will be there again tomorrow. I am looking forward to seeing them soon because, after all, there are only four days left until the vote.
Is the justice minister afraid to defend the inept Young Offenders Act that I spoke about with young people last night? Is the Prime Minister afraid to defend his broken promises on the GST, immigration, child care, free trade and MP pensions?
Once again I challenge the timid souls on the front benches here. Come with me this afternoon at 4 p.m., Canadian flight-",Reform,Beaver River,Deborah Grey,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=50437767-f2c6-4e6a-a8d0-f5b5a851d3dc&Language=E&Section=ALL
4033724,ca.proc.d.1996-06-12.1351.3,1996-06-12,,,,,Statements By Members,Hamilton East,,The hon. member for Vancouver Quadra.,,,The Speaker,
4033725,ca.proc.d.1996-06-12.1351.4,1996-06-12,ff70f057-63f4-4c1f-89a6-6162c73e41d9,5642,"Mr. Ted McWhinney (Vancouver Quadra, Lib.)",,Statements By Members,Douglas Kenny,,"Mr. Speaker, Douglas Kenny, who died last week, was a respected professor of psychology who became president of the University of British Columbia in the stormy years after 1968 when universities were torn apart by larger community demands for fundamental change in institutions and structures, and for radically new approaches to learning.
As a pragmatic scholar, Dr. Kenny sought accommodation between the warring factions operating inside and outside the university. He also actively promoted international recognition of the University of British Columbia as a world leader in science, medicine and other disciplines.
His epitaph may perhaps be found in Claude Bissell's phrase, borrowed from Arnold Toynbee: ""Halfway up Parnassus"". Dr. Kenny showed the way, and it has been for his successors, David Strangway and others, to try to reach the top of the mountain.",Liberal,Vancouver Quadra,Ted McWhinney,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ff70f057-63f4-4c1f-89a6-6162c73e41d9&Language=E&Section=ALL
4033726,ca.proc.d.1996-06-12.1351.5,1996-06-12,d9c3e2c7-07a8-475b-99b9-eccc5609c5ac,5057,"Mr. Stéphan Tremblay (Lac-Saint-Jean, BQ)",,Statements By Members,The Judiciary,,"Mr. Speaker, last Wednesday, Micheline Paradis, a lawyer from the Lac-Saint-Jean riding, was appointed to the Quebec Court.
She is the first woman judge in that region's 160-year history. When she began her career some 20 years ago, there were practically no female lawyers in the Saguenay-Lac-Saint-Jean region.
Today, over 50 per cent of the members of the regional bar association are women. This appointment opens another door and represents another step toward equality between men and women, thus enhancing Quebec's judicial system and giving it even greater credibility.
I am happy to congratulate Ms. Paradis on how far she has come and I wish her the best of luck in her new career.",Bloc Québécois,Lac-Saint-Jean,Stéphan Tremblay,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d9c3e2c7-07a8-475b-99b9-eccc5609c5ac&Language=E&Section=ALL
4033727,ca.proc.d.1996-06-12.1351.6,1996-06-12,554694de-7721-4bb6-a474-47d7047a21b1,4317,"Mrs. Elsie Wayne (Saint John, PC)",,Statements By Members,Veterans,,"Mr. Speaker, we just finished celebrating the 50th anniversary of the end of the second world war and people around the world thanked our vets for the freedom we all enjoy today.
The Ridgewood veterans wing in Saint John is operated under the jurisdiction of the McKenna government and receives a grant from Veterans Affairs to operate. The McKenna government has decided to introduce rethermalized food for the vets. The meals are prepared in Toronto. Even the toast, bacon and eggs are shipped down frozen to Saint John and reheated.
This process has been tried in other local hospitals in Saint John and has had terrible reviews from the patients, the doctors and other staff.
The Legion is outraged that these veterans will be used as guinea pigs. Veterans Affairs has prided itself in the past on the humanitarian treatment of veterans.
The present on-site food preparation is very good. For the sake of our veterans' health, dignity and quality of life, I ask the Secretary of State for Veterans Affairs to stop these unnecessary changes.",Progressive Conservative,Saint John,Elsie Wayne,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=554694de-7721-4bb6-a474-47d7047a21b1&Language=E&Section=ALL
4033728,ca.proc.d.1996-06-12.1351.7,1996-06-12,62c8fd64-eb59-4bf9-b138-bd43854deedf,7956,"Hon. Warren Allmand (Notre-Dame-de-Grâce, Lib.)",,Statements By Members,Education,,"Mr. Speaker, a few weeks ago the Quebec government announced it would cut student aid for undergrad study outside the province. Quebec will no longer offer loans to most CEGEP and undergrad university students who want to study in English in another province.
This policy is discriminatory, unfair and totally unacceptable. Ottawa helps fund student aid in Quebec. In 1996, federal transfers will amount to $98 million.
The Minister of Human Resources Development said he will investigate this matter to see what can be done to reverse the decision by Quebec. I urge him to act on this quickly since many Quebec students who study elsewhere are now scrambling to find other sources of funding. As an alternative I suggest that the minister allow Quebec residents who lose their loans to apply under the Canada student loans program in the provinces where they study.
The Quebec policy should not be allowed to remain. It has no place in a fair, diverse and democratic society.",Liberal,Notre-Dame-De-Grâce,Warren Allmand,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=62c8fd64-eb59-4bf9-b138-bd43854deedf&Language=E&Section=ALL
4033729,ca.proc.d.1996-06-12.1351.8,1996-06-12,bccbfdd0-ffb7-4f38-87aa-5bdec982fd33,7070,"Mr. Guy H. Arseneault (Restigouche-Chaleur, Lib.)",,Statements By Members,Official Languages,,"Mr. Speaker, as the linguistic debate heats up once again in Quebec, we in this House are faced every day with the sorry spectacle of two regional political formations competing for the linguistic intolerance award.
The Bloc Quebecois and its twin, the Reform Party, are unable to rally all Canadians around a common project. Both of them would rather try to destroy what they know they cannot control.
In his latest report, the Commissioner of Official Languages draws an objective portrait of the linguistic reality. The situation in this country has greatly improved since the Official Languages Act was passed. Attitudes have also started to change for the better.
I hope the commissioner's message will be heard and that the extremist attitudes of the Bloc Quebecois and the Reform Party will start to evolve.",Liberal,Restigouche--Chaleur,Guy Arseneault,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=bccbfdd0-ffb7-4f38-87aa-5bdec982fd33&Language=E&Section=ALL
4033730,ca.proc.d.1996-06-12.1351.9,1996-06-12,8cdcd95a-e9ce-4147-bf2e-080734fc298b,5178,"Mr. Jean-Paul Marchand (Québec-Est, BQ)",,Statements By Members,The Member For Ottawa-Vanier,,"Mr. Speaker, given that, in Ontario, the rate of assimilation of francophones is in excess of 36 per cent and that francophones are still not allowed to run their own schools, given that Conservative Premier Harris is blithely chopping Franco-Ontarian organizations and that English is in fact the language of work in the public service in Ottawa, I would have thought that the primary duty of any Franco-Ontarian MP would be to look after the interests of his own constituents. But that is not what is happening.
I may be naive but I think the hon. member for Ottawa-Vanier is forgetting his primary duty to launch a crusade against the Quebec referendum act.
In other words, instead of opposing cuts imposed on Franco-Ontarians by his own government, the hon. member for Ottawa-Vanier prefers to crusade against Quebec's election laws, which are among the most democratic in the world.",Bloc Québécois,Québec-Est,Jean-Paul Marchand,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8cdcd95a-e9ce-4147-bf2e-080734fc298b&Language=E&Section=ALL
