basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4050839,ca.proc.d.1997-02-14.1422.0,1997-02-14,13672715-092e-48c0-96e3-c32a0ce6be69,5767,"Hon. Fred Mifflin (for Minister of Justice and Attorney General of Canada, Lib.)",,Government Orders,Divorce Act,,"
moved the second reading of, and concurrence in, amendments made by the Senate to Bill C-41, an act to amend the Divorce Act, the Family Orders and Agreements Enforcement Assistance Act, the Garnishment, Attachment and Pension Diversion Act and the Canada Shipping Act.
",Liberal,Bonavista--Trinity--Conception,Fred Mifflin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=13672715-092e-48c0-96e3-c32a0ce6be69&Language=E&Section=ALL
4050840,ca.proc.d.1997-02-14.1422.1,1997-02-14,13baf789-b877-4788-bc8d-c158a8872af5,6527,"Mr. Gordon Kirkby (Parliamentary Secretary to Minister of Justice and Attorney General of Canada, Lib.)",,Government Orders,Divorce Act,,"Mr. Speaker, it is with pleasure that I am before the House to discuss Bill C-41. The bill is before us again to approve the amendments made by the Senate. The bill received third reading in the House of Commons on November 18, 1996 with your support, and I ask all of you in this House to voice your support again today so we may begin working on implementing this legislation-",Liberal,Prince Albert--Churchill River,Gordon Kirkby,
4050841,ca.proc.d.1997-02-14.1422.2,1997-02-14,,,,,Government Orders,Divorce Act,,I remind the hon. parliamentary secretary that when he uses the word you it is to refer to the Chair rather than to all of his colleagues.,,,The Deputy Speaker,
4050842,ca.proc.d.1997-02-14.1422.3,1997-02-14,13baf789-b877-4788-bc8d-c158a8872af5,6527,Mr. Kirkby,,Government Orders,Divorce Act,,"I ask the House through the Speaker to voice its support again today so that we can begin working on implementing this legislation which will modernize our child support system and protect the needs of children after divorce.
This legislation confirms our promise to put children first, a promise we made when we announced the child support strategy. This strategy was announced in last year's budget by the finance minister. It includes child support guidelines, a change in the tax treatment of child support and the redirecting of all revenues that are generated from such change to poor children. It also improves the enforcement measures. All of these changes are expected to come into force on May 1, 1997.
The child support reforms are a product of six years of collaboration with the provinces and territories through the federal, provincial and territorial family law committee. For six years the provinces and the federal government worked closely together to pool research efforts and moneys to develop a child support formula suited to the Canadian context and based on solid economic research of family expenditures on children.
Bill C-41 is also the product of extensive consultation with all stakeholder groups. At least three separate series of consultations were conducted and hundreds of submissions were received and reviewed. Over 8,000 copies of the federal, provincial and territorial family law committee's original report have been distributed across the country.
All governments and groups have had a significant impact in some way on the guidelines. The result is that no one group is completely satisfied. Each group would have done a number of things differently had it had sole control of the project. However, most of them have put aside their own preferences in favour of the goal of national consistency and co-ordination.
There is a clear recognition that these guidelines are a great improvement over the current system, and it is recognized by the courts and family law practitioners who are already-",Liberal,Prince Albert--Churchill River,Gordon Kirkby,
4050843,ca.proc.d.1997-02-14.1422.4,1997-02-14,,,,intervention,Government Orders,Divorce Act,,"A quorum count, Mr. Speaker.",,,An hon. member,
4050844,ca.proc.d.1997-02-14.1422.5,1997-02-14,,,,,Government Orders,Divorce Act,,"The member is correct. There are not 20 members in the House. Call in the members.
And the bells having rung:",,,The Deputy Speaker,
4050845,ca.proc.d.1997-02-14.1422.6,1997-02-14,,,,,Government Orders,Divorce Act,,The Chair sees 20 members now.,,,The Deputy Speaker,
4050846,ca.proc.d.1997-02-14.1422.7,1997-02-14,573c0758-57bf-4bcb-8ccf-b10290b5e0c9,7521,Mr. Flis,,Government Orders,Divorce Act,,"A point of order, Mr. Speaker. It does not fall within the standing orders or the House rules for a member of the Reform Party to stick his head in, call quorum and sneak out when there is not one Reform member sitting in the House.",Liberal,Parkdale--High Park,Jesse Flis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=573c0758-57bf-4bcb-8ccf-b10290b5e0c9&Language=E&Section=ALL
4050847,ca.proc.d.1997-02-14.1422.8,1997-02-14,,,,,Government Orders,Divorce Act,,"The member will know, as well as the Chair, that we are not supposed to comment on the absence of members of any party from the House for longstanding reasons.",,,The Deputy Speaker,
4050848,ca.proc.d.1997-02-14.1422.9,1997-02-14,13baf789-b877-4788-bc8d-c158a8872af5,6527,Mr. Kirkby,,Government Orders,Divorce Act,,"Mr. Speaker, I will not talk about the absence of members from the House but I will address my comments to the members of the Bloc Quebecois and the Liberal Party present.
Most of the stakeholders have put aside their own preferences in favour of the goal of national consistency and co-ordination. There is a clear recognition that the guidelines that have been put in place are a great improvement over the current system. That is recognized by the courts and family law practitioners who are already using the draft guidelines on an advisory basis.
Most provinces are now expected to implement these guidelines, learn from the experience and work together to improve them. The province of Quebec is the only province that has already passed legislation to introduce its own guidelines through regulatory process in order to coincide with the May 1 date.
Bill C-41 will allow these guidelines to also apply to orders made under the Divorce Act. Without Bill C-41 there would be in Quebec two different systems for determining child support orders, one for separation and common law relationships and one for divorce.
This bill is about children. It is about ensuring that their needs are met now and in the future. This bill will help parents come to an agreement more quickly on the issue of child support and thereby reduce conflict.
Finally, Bill C-41 also recognizes that some governments need to continue to focus on enforcement of support orders. New measures are introduced to assist the provinces and territories in this regard.
We have also heard that there are issues other than child support on the minds of many Canadians. Custody and access were raised repeatedly throughout the study of the bill by both Houses. We are not ignoring this issue. We are simply completing the task started six years ago by the federal, provincial and territorial governments. The long awaited child support reforms, custody and access, was the subject of public consultation prepared by the department in 1993. The officials of the justice department have already started to work on this issue through the federal, provincial and territorial law committee.
To reaffirm our commitment to addressing this issue, the Minister of Justice has agreed to move that the government establish a joint House and Senate parliamentary review of custody and access. It is my hope that interested Canadians and stakeholders will take the opportunity to voice their concerns to the parliamentary committee.
We will be making an important first step in finding solutions if we all work together. As you know, Mr. Speaker, two amendments were made to Bill C-41 by the standing Senate committee on social affairs, science and technology. That is why we have the bill before the House again today. I would like to comment on the impact of these amendments to the Divorce Act.
First, some committee members had expressed concerns about the definition of child of the marriage in Bill C-41 which was introduced for the first time in explicit reference to the pursuits of reasonable education-",Liberal,Prince Albert--Churchill River,Gordon Kirkby,
