basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2254256,ca.proc.d.1963-12-19.1,1963-12-19,,,,topic,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,,,,,
2254257,ca.proc.d.1963-12-19.1.1,1963-12-19,5996b081-97f6-4bde-8dec-52df3dca3f76,ca.m.9560,Hon. J. W. Pickersgill (Secretary of State):,Secretary of State of Canada; Leader of the Government in the House of Commons; Liberal Party House Leader,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,"Mr. Speaker, perhaps I might be permitted to say just a word about the sitting today, in line with what I said at the close last night. I indicated at that time that I would endeavour to find out at the opening today whether the house would be agreeable to sitting through the luncheon and dinner hours in order to expedite the consideration of estimates, and I indicated that there would be no legislation brought forward today by the government. I would just like to find out, if I could, whether that would be agreeable to the house.

",Liberal,,John Whitney Pickersgill,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5996b081-97f6-4bde-8dec-52df3dca3f76&Language=E&Section=ALL
2254258,ca.proc.d.1963-12-19.1.2,1963-12-19,9a78a2e7-e965-4152-8817-3a12999a689b,ca.m.4546,Mr. Speaker:,Speaker of the Senate,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,"The house has heard the suggestion of the Secretary of State. Does the house agree to the suggestion?

",,,Maurice Bourget,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9a78a2e7-e965-4152-8817-3a12999a689b&Language=E&Section=ALL
2254259,ca.proc.d.1963-12-19.1.3,1963-12-19,intervention,,,,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,"Agreed.

",,,Some hon. Members:,
2254260,ca.proc.d.1963-12-19.1.4,1963-12-19,d34eb71d-3bc8-4258-8a3f-2007fa662c38,ca.m.4292,Mr. T. C. Douglas (Burnaby-Coquitlam):,,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,"Mr. Speaker, I do not think any good purpose would be served by sitting continuously. In the first place, I think it is most unfair to staff, translators and reporters, to ask them to take on the almost unbearable burden of working continuously from eleven o'clock in the morning until, in all probability, midnight or after; because I cannot see any prospect of our adjourning at 10.30. Also, as far as members are concerned, I do not think we will save any time. I think that by exercising a little self discipline we will get as much work done if we rise from one o'clock until 2.30 and from six o'clock until seven o'clock, and then if necessary we could extend the hours at the latter part of the day.

",New Democratic Party,,Thomas Clement (Tommy) Douglas,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d34eb71d-3bc8-4258-8a3f-2007fa662c38&Language=E&Section=ALL
2254261,ca.proc.d.1963-12-19.1.5,1963-12-19,d2512bc7-c1b4-48ab-9772-1abe28ea07fa,ca.m.1774,Hon. Gordon Churchill (Winnipeg South Centre):,Official Opposition House Leader; Progressive Conservative Party House Leader,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,"We are prepared to go along with the suggestion of the house leader. In fact we have been prepared for a long time now to meet any of these requests. The success in getting legislation and estimates through the house up to this point has been due very largely to the co-operation of the official opposition. I wish I could say the same-

",Progressive Conservative,,Gordon Minto Churchill,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d2512bc7-c1b4-48ab-9772-1abe28ea07fa&Language=E&Section=ALL
2254262,ca.proc.d.1963-12-19.1.6,1963-12-19,intervention,,,,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,"Let us give him a hand.
28902-5-389

",,,An hon. Member:,
2254263,ca.proc.d.1963-12-19.1.7,1963-12-19,d2512bc7-c1b4-48ab-9772-1abe28ea07fa,ca.m.1774,Mr. Churchill:,Official Opposition House Leader; Progressive Conservative Party House Leader,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,"-for some of the other small parties in the house. We are quite prepared to go ahead with this idea and wind up the business of this session. It is not too difficult at this stage of the game to sit through the lunch hour and dinner hour. I think from the standpoint of the staff it would be better for them to have their work completed by Friday of this week rather than to be here on Saturday.

",Progressive Conservative,,Gordon Minto Churchill,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d2512bc7-c1b4-48ab-9772-1abe28ea07fa&Language=E&Section=ALL
2254264,ca.proc.d.1963-12-19.1.8,1963-12-19,03bdeb92-5e2c-42ef-87e7-af2178b73f74,ca.m.2134,Mr. A. B. Patterson (Fraser Valley):,,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,"We are
prepared to go along with the suggestion that has been made by the government house leader. It seems that we could arrange to get lunch some way or other. It would appear that most of the debates that are necessary have been pretty well completed. We would be prepared to go along with any suggestion that would expedite the passage of the business.

",Social Credit,,Alexander Bell Patterson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=03bdeb92-5e2c-42ef-87e7-af2178b73f74&Language=E&Section=ALL
2254265,ca.proc.d.1963-12-19.1.9,1963-12-19,100b1ca5-ed42-4c99-9d57-5ad648bd8c96,ca.m.4410,Mr. Real Caouelle (Villeneuve):,,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,"Mr. Speaker, I think the suggestion made by the hon. member for Burnaby-Coquitlam (Mr. Douglas) is quite acceptable because we are having a special meeting at one o'clock and we cannot be here between one o'clock and half past two.
We would be quite agreeable to sit a little later tonight to make up for the lunch period.

",Ralliement Créditiste,,David Réal Caouette,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=100b1ca5-ed42-4c99-9d57-5ad648bd8c96&Language=E&Section=ALL
2254266,ca.proc.d.1963-12-19.1.10,1963-12-19,103e48f0-b6bb-43eb-9c06-7ceffaf3ea78,ca.m.7989,Mr. Stanley Knowles (Winnipeg North Centre):,N.D.P. House Leader; Whip of the N.D.P.,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,"Mr. Speaker, in view of the suggestion that has been put forward and the comments that have been made on the suggestion, I think there is one other word that should be said. I agree with the position taken by my leader, the hon. member for Burnaby-Coquitlam. I think we will do just as well by recognizing the normal hours plus an extension later in the evening if we need it, and we can do just as well in that way as we can by cramming things through.
I should like to say to my good friend the hon. member for Winnipeg South Centre that his suggestion that his party has always been co-operative and we have been difficult is not borne out by the record. The only time this session that it was necessary to achieve an extension of the hours by a motion and by dividing the house was on October 17, when the Progressive Conservatives objected to and tried to thwart the proposal made by the Secretary of State. We have

House of Commons
negotiated these extensions, and we are prepared to negotiate today as to the use of the time. I suggest that the application of Christmas good will would be better than trying to force things through.

",New Democratic Party,,Stanley Howard Knowles,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=103e48f0-b6bb-43eb-9c06-7ceffaf3ea78&Language=E&Section=ALL
2254267,ca.proc.d.1963-12-19.1.11,1963-12-19,d2512bc7-c1b4-48ab-9772-1abe28ea07fa,ca.m.1774,Mr. Churchill:,Official Opposition House Leader; Progressive Conservative Party House Leader,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,"The accusations of the hon. member for Winnipeg North Centre have to be answered. If you examine the record you will see that time and time again the business of this house has been obstructed by opposition from the New Democratic party. They have refused to sit an extra few minutes night after night when we could have completed the various estimates.

",Progressive Conservative,,Gordon Minto Churchill,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d2512bc7-c1b4-48ab-9772-1abe28ea07fa&Language=E&Section=ALL
2254268,ca.proc.d.1963-12-19.1.12,1963-12-19,d34eb71d-3bc8-4258-8a3f-2007fa662c38,ca.m.4292,Mr. Douglas:,,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,"Mr. Speaker, I am rising on a question of privilege. The hon. member for Winnipeg South Centre has no right to use the term ""obstructed"" when referring to this group. I would remind you that we have co-operated wholeheartedly throughout the session. I would remind the hon. gentleman that he, along with some of his colleagues, took two hours on third reading of the centennial bill trying to defend a position that was indefensible. I would remind the hon. member for Winnipeg South Centre he is not now the government leader of the house, a position which he occupied with the diplomacy and finesse of a bull in a china shop.

",New Democratic Party,,Thomas Clement (Tommy) Douglas,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d34eb71d-3bc8-4258-8a3f-2007fa662c38&Language=E&Section=ALL
2254269,ca.proc.d.1963-12-19.1.13,1963-12-19,51c861ef-0f17-4a79-8d9b-0854fb3ef33f,ca.m.6889,Right Hon. L. B. Pearson (Prime Minister):,Prime Minister,PROPOSED EXTENSION OF SITTING HOURS THIS DAY,,,"Mr. Speaker, I should like to wish all members a merry Christmas.

On the orders of the day:

",Liberal,,Lester Bowles Pearson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=51c861ef-0f17-4a79-8d9b-0854fb3ef33f&Language=E&Section=ALL
