basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3186512,ca.proc.d.1978-12-08.1,1978-12-08,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
3186513,ca.proc.d.1978-12-08.1.1,1978-12-08,,,,subtopic,ROUTINE PROCEEDINGS,,,['No.'],,,,
3186514,ca.proc.d.1978-12-08.1.1.1,1978-12-08,intervention,,,,ROUTINE PROCEEDINGS,,,"Agreed.

",,,Some hon. Members:,
3186515,ca.proc.d.1978-12-08.1.2,1978-12-08,,,,subtopic,ROUTINE PROCEEDINGS,SUGGESTED &quot;FLY AND BUY&quot; MISSIONS TO REDUCE TRADE DEFICIT WITH UNITED STATES-MOTION UNDER S.O. 43,,,,,,
3186516,ca.proc.d.1978-12-08.1.2.1,1978-12-08,e268685f-5f98-4956-a0d4-9aaefd036337,ca.m.6232,Hon. George Hees (Prince Edward-Hastings):,,ROUTINE PROCEEDINGS,SUGGESTED &quot;FLY AND BUY&quot; MISSIONS TO REDUCE TRADE DEFICIT WITH UNITED STATES-MOTION UNDER S.O. 43,,"Mr. Speaker, I rise to move a motion, under Standing Order 43, on a matter of urgent and pressing necessity.
It is necessary for buyers in the very important United States market to see Canadian manufactured products firsthand, if we are substantially to increase our sales in that market and start reducing our SI2.5 billion a year trade deficit in fully manufactured products, the ones that produce the jobs. Therefore, I move, seconded by the hon. member for Edmonton Centre (Mr. Paproski):
That this House direct the minister of trade and commerce to immediately organize ""Fly and Buy"" missions from the important merchandise buying centres of the United States to see Canadian manufactured products displayed at giant trade shows in Montreal, Toronto, Winnipeg and Vancouver, and our heavy machinery in the plants where it is made across the country.

",Progressive Conservative,,George Harris Hees,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e268685f-5f98-4956-a0d4-9aaefd036337&Language=E&Section=ALL
3186517,ca.proc.d.1978-12-08.1.2.2,1978-12-08,1c84ed8e-0b0a-441b-a324-bedff3f898fc,ca.m.1648,Mr. Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,SUGGESTED &quot;FLY AND BUY&quot; MISSIONS TO REDUCE TRADE DEFICIT WITH UNITED STATES-MOTION UNDER S.O. 43,,"Such a motion can be introduced for debate at this time only with unanimous consent. Is there unanimous consent?

",Liberal,,James Alexander Jerome,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1c84ed8e-0b0a-441b-a324-bedff3f898fc&Language=E&Section=ALL
3186518,ca.proc.d.1978-12-08.1.2.3,1978-12-08,intervention,,,,ROUTINE PROCEEDINGS,SUGGESTED &quot;FLY AND BUY&quot; MISSIONS TO REDUCE TRADE DEFICIT WITH UNITED STATES-MOTION UNDER S.O. 43,,"Agreed.

",,,Some hon. Members:,
3186519,ca.proc.d.1978-12-08.1.2.4,1978-12-08,intervention,,,,ROUTINE PROCEEDINGS,SUGGESTED &quot;FLY AND BUY&quot; MISSIONS TO REDUCE TRADE DEFICIT WITH UNITED STATES-MOTION UNDER S.O. 43,,"No.

",,,Some hon. Members:,
3186520,ca.proc.d.1978-12-08.1.3,1978-12-08,,,,subtopic,ROUTINE PROCEEDINGS,HIGHWAYS,,,,,,
3186521,ca.proc.d.1978-12-08.1.3.1.1,1978-12-08,26d19a7d-bba1-4580-a51c-5925027abe27,ca.m.3938,Mr. Dean Whiteway (Selkirk):,,ROUTINE PROCEEDINGS,HIGHWAYS,"CONSTRUCTION OF OVERPASS IN WINNIPEG, MAN -MOTION UNDER S.O. 43","Mr. Speaker, I rise under the provisions of Standing Order 43. In light of the obvious need for the city of Winnipeg to proceed with the Sherbrook-McGregor overpass, the urgency of which was pointed out to the Minister of Transport by Mrs. Anne Steen, of Winnipeg North, in a telegram received by the minister this week, 1 move, seconded by the hon. member for Winnipeg South Centre (Mr. McKenzie):
That the Minister of Transport disregard the advice of the lone Liberal, Lloyd Axworthy, and reinstate the federal commitment of $4 million for the immediate construction of the badly-needed Sherbrook-McGregor overpass in Winnipeg.

",Progressive Conservative,,Dean Waldon Whiteway,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=26d19a7d-bba1-4580-a51c-5925027abe27&Language=E&Section=ALL
