basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
121397,ca.proc.d.1904-04-14.1,1904-04-14,,,,topic,QUESTIONS.,,,,,,,
121398,ca.proc.d.1904-04-14.1.1,1904-04-14,,,,subtopic,QUESTIONS.,HAY LAKE CHANNEL.,,,,,,
121399,ca.proc.d.1904-04-14.1.1.1,1904-04-14,unmatched,,,,QUESTIONS.,HAY LAKE CHANNEL.,,"HUGHES-by Mr. Taylor -asked :

",,,Mr.   SAM@,
121400,ca.proc.d.1904-04-14.1.1.2,1904-04-14,ca1d8584-67fd-45ae-8abf-9dbac268e505,ca.m.5015,,,QUESTIONS.,HAY LAKE CHANNEL.,,,Conservative (1867-1942),,Mr. LANCASTER.,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=ca1d8584-67fd-45ae-8abf-9dbac268e505&Language=E&Section=ALL
121401,ca.proc.d.1904-04-14.1.2,1904-04-14,,,,subtopic,QUESTIONS.,"APKIL 14, 1904 3200",,,,,,
121402,ca.proc.d.1904-04-14.1.2.1.1,1904-04-14,,,,stagedirection,,,,"labniUrers (iu summer), $1.50 per day ;
7 7nols (-iu winter), $1 per day.
Wris l°ads (cut) at 60 cents, $424.80 ; 76 ;oan* /landing) at 15 cents, $11.40 ;	121
72 tanaing) at 12 cents- -?14-52 ! total,
U(1('l,5es- The continuation of the work is 0, r.,, eoilsideration.
Uetes.„, engineer reported that work was tnair, Sai'y to prevent decrease of depth in
ain entrance.
l,Ti
""'R navigation of lake superior and GEORGIAN BAY.
'tk SPjJoULiE asked :
enSage il tha intention of the government to havi°r	an ice-breaker to test the win-
«ay i T®at>ility of Lake Superior and Georgian
i 2- Will S0, wllen ?
o ak th any effort be made this spring to ®te. jj ® *°e in these harbours, and at Sault ll>°se	so an to prepare for navigating
aters at the earliest possible date ?
, tton r>
farin' 11 * PRBFONTAINE (Minister of .1.	Fisheries) :
sifleration ma44er is at present under convessii°' because the government has no 1 available.
C^Nstt«3
production by industries. \Vl. ^P^OULE asked :
t[atistics?1I1|,tlle census bulletin, containing the le c°Uutrmanufacturing industries of lj0lj Y>
ready for distribution ?
i!8l'i('UltinY,DNEiY FISHER (Minister of ;as been * ' bulletin on manufactures 3teuient lssued by the census office, but a V.Veu to ti 0f Production by industries was die ,1. Press on the 25th January, 1904. 1>
[DOT]6(1 in°^Pilati°ns and tables were com-r<, ter u December, 1903, and the King's 3'ly fo,. Promised to have the statistics e*t. 1 distribution by the 1st of July
%

-\ir
Trunk pacific-appointment of commission.
^ 1, Ils ^dOtJLE asked :
b-j!',0hilcec]llei c°nmiission which ihe government t#| J th6 eaIaS*' year was c0 be aPP°>nted to 2 **ailwavstbru ffirision of the Transcontinental** s0 been appointed ?
outhene„ compose it, and when will they C lf hot heir duties ?
hyas °f it aPPointed, who arc to be the mem-c*e ?	and when will the appointments be
, Ilf, p|
glister)11' WILFRID I,MIRIER (Prime k.?*>
an*,*.. The commissioners have not
bs.71* ann„, . commissioners have nor h<w J' at sotet1' They will he appointed pro-bejor°*® early date after the question quo!L.e House has been disposed of. -Cf>' thfl0n No- 1 am afraid I cannot curiosity of my lion, friend tothe",,,,
121403,ca.proc.d.1904-04-14.1.2.2,1904-04-14,intervention,,,,QUESTIONS.,"APKIL 14, 1904 3200",,"There does not seem to be as much urgency now as there was last year.

",,,Mr SPROULE.,
121404,ca.proc.d.1904-04-14.1.3,1904-04-14,,,,subtopic,QUESTIONS.,PRINCE EDWARD ISLAND RAILWAY.,,,,,,
121405,ca.proc.d.1904-04-14.1.3.1.1,1904-04-14,,,,stagedirection,,,,STRAIGHTENING LINE AT CURTIS CREEK.	.,,,,
121406,ca.proc.d.1904-04-14.1.3.2,1904-04-14,8ee2f23e-951f-4c93-972d-dc95351fca8c,ca.m.1494,,,QUESTIONS.,PRINCE EDWARD ISLAND RAILWAY.,,"1.	Were tenders received for straightening the railway at Curtis Creek, Prince Edward Island ?
2.	If so, who were the tenderers, and what was the amount of each tender ?
3.	On what date were tenders to be in, and were all tenders in on the appointed date ; and if not, who were the tenderers after, and what were the dates on which these tenders were received ?
4.	Has the contract been awarded ? If so, to whom, and what was the amount of the contract ?

",Conservative (1867-1942),,Mr. LEFURGEY asked :,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8ee2f23e-951f-4c93-972d-dc95351fca8c&Language=E&Section=ALL
