basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
304170,ca.proc.d.1910-04-14.1,1910-04-14,,,,topic,QUESTIONS.,,,,,,,
304171,ca.proc.d.1910-04-14.1.1,1910-04-14,,,,subtopic,QUESTIONS.,THE HODGINS INVESTIGATION.,,,,,,
304172,ca.proc.d.1910-04-14.1.1.1,1910-04-14,5bfd2fe5-bfe6-42c4-9503-71c3b6f865df,ca.m.5370,,,QUESTIONS.,THE HODGINS INVESTIGATION.,,"1.	What sums of money were paid to counsel, and to whom, separately, for professional services in connection with the Hodgins investigation?
2.	Who were paid as witnesses and what sum was paid to each?
3.	What was the total cost, including stenographers, printing, &c., of the Hodgins investigation?

",Conservative (1867-1942),,Mr. LENNOX :,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5bfd2fe5-bfe6-42c4-9503-71c3b6f865df&Language=E&Section=ALL
304173,ca.proc.d.1910-04-14.1.1.2,1910-04-14,unmatched,,,,QUESTIONS.,THE HODGINS INVESTIGATION.,,"I have the following memo, from the Accountant:
1908.	Witnesses.
June 2 Major A. E. Hodgins	$ 156 50
""19	""	""	
255 00""	19	J. A. Heaman	
178	00""	19	J. Armstrong	
100	75""	19	W.	E. Mann	
125	60""	24 Messrs. C. S. Blue and H.Banks (stenographers).. ..	114 34July	16 C.	Le B. Miles	
61	20""	16	M.	C. Macfarlane	
103	05""	16	Geo. Scott	
103	85**	16	E. R. Blackwell	
103	05""	16	G. L. Mattice	
96	85""	24	A. P. Miller	
100	85""	24	E. R. Milledge	
101	45""	24	G. H. Sumstrum	
114	20""	24	W. W. Bell	
100	85
Counsel.
Aug. 6 Charles Murphy, K.C... . 1,938 00 ""	6	F. E. Hodgins	 1,562	85

The following shows the cost of printing to April 5, 1910 :
Evidence No. 1	$ 171 85
""	2	
193	51""	3	! !	
67 10""	4	
70	24""	5	
45	39""	6	
96	72""	7	
144	50
70G5

Evidence No 8	$ 77 89
""	9	 11 54
Synopsis	 5 22
Journals, English	 792 44

The French journals are not completed. They should cost about the same as the English.

",,,Hon.   G@,
304174,ca.proc.d.1910-04-14.2,1910-04-14,,,,topic,SOURIS LIFE-SAVING STATION.,,,,,,,
304175,ca.proc.d.1910-04-14.2.1,1910-04-14,1ed4a5b5-0642-4aa4-8c1f-c74d0f896aa5,ca.m.4414,,,SOURIS LIFE-SAVING STATION.,,,"1.	Upon whose land is the government lifesaving station house at Souris, P.E.I., built?
2.	Did the government have the title of this site searched?
3.	Is it the intention of the government to pay for the land occupied by this station house?

",Conservative (1867-1942),,Mr. FRASER :,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1ed4a5b5-0642-4aa4-8c1f-c74d0f896aa5&Language=E&Section=ALL
304176,ca.proc.d.1910-04-14.2.2,1910-04-14,e2f3ce71-bd81-4d34-8a08-56a140552231,ca.m.3549,Sir WILFRID LAURIER:,Prime Minister; President of the Privy Council,SOURIS LIFE-SAVING STATION.,,,".
1.	The land belongs to Mr. J. J. Hughes.
2.	No.
3.	The department has the option of paying $1.00 a year rental or purchasing.

",Liberal,,Wilfrid Laurier,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e2f3ce71-bd81-4d34-8a08-56a140552231&Language=E&Section=ALL
304177,ca.proc.d.1910-04-14.3,1910-04-14,,,,topic,MAGDALEN ISLAND STEAMSHIP SERVICE.,,,,,,,
304178,ca.proc.d.1910-04-14.3.1,1910-04-14,3e9eaadb-7fa5-4651-94a6-03dcbe5d7fb5,ca.m.3823,,,MAGDALEN ISLAND STEAMSHIP SERVICE.,,,"1.	Were tenders called for steamship service between Pietou and Magdalen Islands in 1909?
2.	If so, who were the tenderers and amount of each tender?
3.	Has the subsidy been increased since? If so, how much and what was the reason for such increase?

",Conservative (1867-1942),,Mr. STANFIELD :,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e9eaadb-7fa5-4651-94a6-03dcbe5d7fb5&Language=E&Section=ALL
304179,ca.proc.d.1910-04-14.3.2,1910-04-14,e2f3ce71-bd81-4d34-8a08-56a140552231,ca.m.3549,,Prime Minister; President of the Privy Council,MAGDALEN ISLAND STEAMSHIP SERVICE.,,,"1.	Yes.
2.	First series of tenders:
Holliday Bros., Quebec	$12,500

",Liberal,,Sir WILFRID LAURIER:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e2f3ce71-bd81-4d34-8a08-56a140552231&Language=E&Section=ALL
304180,ca.proc.d.1910-04-14.3.3,1910-04-14,intervention,,,,MAGDALEN ISLAND STEAMSHIP SERVICE.,,,"Co., Halifax, N.S	 20,000
Wm. McLure, Pietou, N.S	15,000
Bouchard Bros., Quebec	14,500
Second series :

",,,Magdalen Island S.S.,
304181,ca.proc.d.1910-04-14.3.4,1910-04-14,intervention,,,,MAGDALEN ISLAND STEAMSHIP SERVICE.,,,"Co., Halifax, N.S	10,000

",,,Magdalen Island S.S.,
304182,ca.proc.d.1910-04-14.3.5,1910-04-14,intervention,,,,MAGDALEN ISLAND STEAMSHIP SERVICE.,,,"Co., Halifax, N.S	15,000
Wm. McLure, Pietou, N.S	12,000
Bouchard Bros., Quebec	10,995
3.	Not as yet.

",,,Magdalen Island S.S.,
304183,ca.proc.d.1910-04-14.4,1910-04-14,,,,topic,ST. PETER'S INDIAN RESERVE.,,,,,,,
