basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2198318,ca.proc.d.1962-12-20.1,1962-12-20,,,,topic,BANKING AND COMMERCE,,,,,,,
2198319,ca.proc.d.1962-12-20.1.1.1,1962-12-20,,,,stagedirection,,,,"Fourth report of standing committee on banking and commerce

Mr. Aiken.",,,,
2198320,ca.proc.d.1962-12-20.2,1962-12-20,,,,topic,BUSINESS OF THE HOUSE,,,,,,,
2198321,ca.proc.d.1962-12-20.2.1,1962-12-20,,,,subtopic,BUSINESS OF THE HOUSE,CHRISTMAS ADJOURNMENT DECEMBER 20 TO JANUARY 21,,,,,,
2198322,ca.proc.d.1962-12-20.2.1.1,1962-12-20,84909dc1-9a60-44b3-a939-2393ab563089,ca.m.3212,Right Hon. J. G. Diefenbaker (Prime Minister):,Prime Minister,BUSINESS OF THE HOUSE,CHRISTMAS ADJOURNMENT DECEMBER 20 TO JANUARY 21,,"Mr. Speaker, on December 6, as recorded at page 2371 of Hansard, following consideration with the leaders of the several parties, I discussed the question as to when the Christmas adjournment should take place. At that time I stated that following that discussion the adjournment of the house would take place on December 20 and the house would reassemble on Monday, January 21. Now, sir, with the unanimous consent of the house I move:
That when this house adjourns on Thursday, December 20, at 10 o'clock p.m. it stand adjourned until 2.30 p.m. on Monday, January 21.

",Progressive Conservative,,John George Diefenbaker,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=84909dc1-9a60-44b3-a939-2393ab563089&Language=E&Section=ALL
2198323,ca.proc.d.1962-12-20.2.1.2,1962-12-20,51c861ef-0f17-4a79-8d9b-0854fb3ef33f,ca.m.6889,Hon. L. B. Pearson (Leader of the Opposition):,Leader of the Official Opposition,BUSINESS OF THE HOUSE,CHRISTMAS ADJOURNMENT DECEMBER 20 TO JANUARY 21,,"Mr. Speaker, it is quite true, as the Prime Minister has said, that on December 6 following consultation with the leaders of the parties the Prime Minister announced in the house that, and I quote his words, ""on the basis of the progress being made,"" the house would reassemble on January 21.
It is also true, Mr. Speaker, that yesterday I suggested for consideration by the government, which alone has the responsibility in this matter, that on the basis of progress made as of December 19, if there were economic legislation ready to be brought forward so that we could face the problems of the country with that legislation, we should meet at an earlier date.
The Prime Minister has now made a motion, which is the original proposal, that we should reassemble on January 21. If the Prime Minister had moved that we should reassemble at an earlier date for the purpose I have mentioned, we on this side would have been glad to support that motion. But the motion has been made by the Prime Minister on behalf of the government, which alone has the responsibility of ordering the
business of this house; therefore, as there is no other motion before the house, we will stand by the original agreement.

",Liberal,,Lester Bowles Pearson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=51c861ef-0f17-4a79-8d9b-0854fb3ef33f&Language=E&Section=ALL
2198324,ca.proc.d.1962-12-20.2.1.3,1962-12-20,03bdeb92-5e2c-42ef-87e7-af2178b73f74,ca.m.2134,Mr. A. B. Patterson (Fraser Valley):,,BUSINESS OF THE HOUSE,CHRISTMAS ADJOURNMENT DECEMBER 20 TO JANUARY 21,,";
Mr. Speaker, as far as this group are concerned we recognize the agreement that was entered into some days ago, and of course we fit in with the plan that has been announced. On behalf of our group I would just like to express to each and every hon. member, including yourself, Your Honour,. the very best for the Christmas season.

",Social Credit,,Alexander Bell Patterson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=03bdeb92-5e2c-42ef-87e7-af2178b73f74&Language=E&Section=ALL
2198325,ca.proc.d.1962-12-20.2.1.4,1962-12-20,intervention,,,,BUSINESS OF THE HOUSE,CHRISTMAS ADJOURNMENT DECEMBER 20 TO JANUARY 21,,"Hear, hear.

",,,Some hon. Members:,
2198326,ca.proc.d.1962-12-20.2.1.5.1,1962-12-20,,,,stagedirection,,,,Motion agreed to.,,,,
2198327,ca.proc.d.1962-12-20.3,1962-12-20,,,,topic,PUBLIC SERVICE,,,,,,,
