basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4182734,ca.proc.d.2001-04-24.1871.0,2001-04-24,343f8a28-17d8-4230-9774-2805e41a7395,167,"Mr. Derek Lee (Parliamentary Secretary to Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Government Response To Petitions,,"Madam Speaker, pursuant to Standing Order 36 I have the honour to table, in both official languages, the government's response to six petitions.",Liberal,Scarborough--Rouge River,Derek Lee,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=343f8a28-17d8-4230-9774-2805e41a7395&Language=E&Section=ALL
4182735,ca.proc.d.2001-04-24.1871.1,2001-04-24,4f39de20-4cdf-4e88-8f70-e578854ca628,2993,Hon. David Kilgour (for the Minister of Finance),,Routine Proceedings,"Tobacco Tax Amendments Act, 2001",,"
moved for leave to introduce Bill C-26, an act to amend the Customs Act, the Customs Tariff, the Excise Act, the Excise Tax Act and the Income Tax Act in respect of tobacco.

(Motions deemed adopted, bill read the first time and printed)",Liberal,Edmonton Southeast,David Kilgour,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4f39de20-4cdf-4e88-8f70-e578854ca628&Language=E&Section=ALL
4182736,ca.proc.d.2001-04-24.1871.2,2001-04-24,343f8a28-17d8-4230-9774-2805e41a7395,167,"Mr. Derek Lee (Parliamentary Secretary to Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Questions On The Order Paper,,"Madam Speaker, the following questions will be answered today: Nos. 8, 10 and 11. .[Text]
Question No. 8—",Liberal,Scarborough--Rouge River,Derek Lee,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=343f8a28-17d8-4230-9774-2805e41a7395&Language=E&Section=ALL
4182737,ca.proc.d.2001-04-24.1871.3,2001-04-24,cb60b9db-e3bd-48d9-af20-0b0702a06589,95,Mr. John Duncan,,Routine Proceedings,Questions On The Order Paper,,"How much was paid by the government to defend itself in the Right Hon. Brian Mulroney's lawsuit over the Airbus affair, including payments to private lawyers and agents retained by the government and the estimated salary and expenses of lawyers and other staff employed by the government, based on the hours they devoted to the file and their hourly rate of pay?",Canadian Alliance,Vancouver Island North,John Duncan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cb60b9db-e3bd-48d9-af20-0b0702a06589&Language=E&Section=ALL
4182738,ca.proc.d.2001-04-24.1871.4,2001-04-24,343f8a28-17d8-4230-9774-2805e41a7395,167,"Mr. Derek Lee (Parliamentary Secretary to Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Questions On The Order Paper,,"I am informed as follows:
The sum of $1,237,944.51 was paid to private lawyers and agents. In addition, the sum of $252,807.00 plus 41,269 Swiss francs was spent on disbursements including experts.
Eight lawyers with the Department of Justice worked on the file as part of their regular duties at one time or another. A number of support personnel also worked on the file as part of their duties.
The justice lawyers did not keep hourly dockets at the time. An estimate of the cost of their work on the file can be arrived at using their salary ranges at the time for their respective levels and an estimate of time spent on the file. These estimates are as follows:
One lawyer from the Department of the Solicitor General, assisted by administrative support, worked on this file as a part of a regularly assigned workload.
During the period in question, lawyers working for the Department of the Solicitor General did not keep hourly dockets as part of their regular duties. An estimated cost of the department's work on file can be arrived at by using the lawyer's salary scale in effect at the time, as well as the estimated hours spent working on the file.
The lawyer, Mr. Dubrule, was classified as an LA2B with a salary range of $76,400 to $93,200 and the time spent working on the case is as follows:
October 1996 to June 1997—40% July 1997 to December 1997—25% January 1998 to December 1998—25%
No outside legal services, agents or experts were hired by the department on this matter.
Question No. 10—",Liberal,Scarborough--Rouge River,Derek Lee,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=343f8a28-17d8-4230-9774-2805e41a7395&Language=E&Section=ALL
4182739,ca.proc.d.2001-04-24.1871.5,2001-04-24,cef8c0c4-1880-45a2-9587-3855747576d2,3102,Mr. Ted White,,Routine Proceedings,Questions On The Order Paper,,"With respect to Alberta Court of Queen's Bench File No. 00-19047 and Supreme Court of Canada File No. 0001-09477: ( a ) what is the total cost incurred by the government to date, whether already paid or under commitment, in connection with these files, including but not limited to legal fees billed by Fraser, Milner, Casgrain, the Department of Justice in Winnipeg and Edmonton, and/or other legal advisers, as well as travel and administrative costs associated with the court actions and filings; and ( b ) what amount has the government budgeted to cover all costs until the cases are closed, including all appeal options?",Canadian Alliance,North Vancouver,Ted White,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=cef8c0c4-1880-45a2-9587-3855747576d2&Language=E&Section=ALL
4182740,ca.proc.d.2001-04-24.1871.6,2001-04-24,41442696-8944-4234-a77d-62e90220c2f5,181,"Mr. John Maloney (Parliamentary Secretary to minister of Justice and Attorney General of Canada, Lib.)",,Routine Proceedings,Questions On The Order Paper,,"(a) The total cost incurred on this case to March 7, 2001, is $525,716.13. In addition to the costs at trial, this figure includes the costs of the interlocutory appeal to the Alberta Court of Appeal and to the Supreme Court of Canada where the interlocutory injunction was set aside. The sum also includes costs for expert evidence used at trial.
(b) As of March 7, the judgment of the Alberta Court of Queen's Bench was still on reserve. Whether further costs will be incurred, and the extent of these costs, will depend on the order and the reasons issued by the trial court, as well as decisions taken as a result by either of the parties to appeal or not to appeal that judgement in whole or in part.
Question No. 11—",Liberal,Erie--Lincoln,John Maloney,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=41442696-8944-4234-a77d-62e90220c2f5&Language=E&Section=ALL
4182741,ca.proc.d.2001-04-24.1871.7,2001-04-24,7bac4375-0412-480f-923c-1b938132ecb5,2111,Mr. Svend Robinson,,Routine Proceedings,Questions On The Order Paper,,"Regarding the military contract worth $6.5 million announced by Vector Aerospace Corporation of St. John's, Newfoundland, on January 26, 2001, with the government of Colombia: ( a ) was an export permit for strategic goods issued for this contract, and if not, why not; ( b ) with which branches of the Colombian military was this contract arranged; ( c ) does the work of this contract involve servicing or repairing any equipment provided to Colombia by the government of the United States for the counter-narcotics batallions established under plan Colombia, and if so, which specific equipment will be serviced; ( d ) if not, which equipment and units of the Colombian forces will be serviced by this contract; and ( e ) what guarantees does Canada have that the equipment being serviced will not be used in operations which violate human rights or international humanitarian law?",New Democratic Party,Burnaby--Douglas,Svend Robinson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7bac4375-0412-480f-923c-1b938132ecb5&Language=E&Section=ALL
4182742,ca.proc.d.2001-04-24.1871.8,2001-04-24,7cff4486-6787-493d-a4ee-a59d48f68ab3,1757,"Mr. Denis Paradis (Parliamentary Secretary to Minister of Foreign Affairs, Lib.)",,Routine Proceedings,Questions On The Order Paper,,"(a) No permit has been granted, the contract does not involve the export of controlled goods or technology from Canada.
(b) We have no information about these matters.
(c) We have no information about these matters.
(d) We have no information about these matters.
(e) as the goods are not subject to export control we are not in a position to seek any such end use assurances.",Liberal,Brome--Missisquoi,Denis Paradis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7cff4486-6787-493d-a4ee-a59d48f68ab3&Language=E&Section=ALL
4182743,ca.proc.d.2001-04-24.1871.9,2001-04-24,304b1fe9-f9e9-4b02-9c64-d72289e0422c,221,"Mr. Pierre Paquette (Joliette, BQ)",,Government Orders,Supply,,"moved:
That the government put in place an open and ongoing process to keep Parliament informed of negotiations to establish a Free Trade Area of the Americas so as to allow parliamentarians to debate it and civil society to be consulted before Parliament approves it.",Bloc Québécois,Joliette,Pierre Paquette,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=304b1fe9-f9e9-4b02-9c64-d72289e0422c&Language=E&Section=ALL
