basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3385674,ca.proc.d.1982-11-08.1,1982-11-08,,,,topic,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,,,,,,,
3385675,ca.proc.d.1982-11-08.1.1,1982-11-08,,,,subtopic,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,,,['No.'],,,,
3385676,ca.proc.d.1982-11-08.1.1.1,1982-11-08,b7f39a72-55df-48bd-acff-73eeb8fe2318,ca.m.327,Mr. Stan Darling (Parry Sound-Muskoka):,,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,,,"Madam Speaker, I am sure that the Minister of the Environment (Mr. Roberts) and Hon. Members throughout the House share my concern with regard to the serious matter of acid rain. It is a concern felt throughout my riding of Parry Sound-Muskoka and, I know, the rest of the country. It is an ongoing problem and one which demands our ongoing attention. Among other considerations which spring to mind, I would mention that the Government, in its dealing with those beyond our border, should have the backing of an ongoing subcommittee devoted to the subject. I would also point out that all Members of the former committee are unanimous in their request that it should be reinstituted. I therefore move, seconded by the Hon. Member for Northumberland (Mr. Hees):
That immediate steps be taken to reconstitute, on a continuing basis, the former Special Sub-Committee on Acid Rain.
There is a precedent for this action, involving the Subcommittee on the Disabled, which is still continuing.

",Progressive Conservative,,Stan Darling,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b7f39a72-55df-48bd-acff-73eeb8fe2318&Language=E&Section=ALL
3385677,ca.proc.d.1982-11-08.1.1.2,1982-11-08,2b7e4f6a-94db-4cf6-b09b-91946d9d0511,ca.m.8958,Madam Speaker:,Speaker of the House of Commons,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,,,"Is there unanimous consent for this motion?

",Liberal,,Jeanne Sauvé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b7e4f6a-94db-4cf6-b09b-91946d9d0511&Language=E&Section=ALL
3385678,ca.proc.d.1982-11-08.1.1.3,1982-11-08,intervention,,,,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,,,"Agreed.

",,,Some Hon. Members:,
3385679,ca.proc.d.1982-11-08.1.1.4,1982-11-08,intervention,,,,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,,,"No.

",,,Some Hon. Members:,
3385680,ca.proc.d.1982-11-08.1.2,1982-11-08,,,,subtopic,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,THE ADMINISTRATION,,,,,,
3385681,ca.proc.d.1982-11-08.1.2.1.1,1982-11-08,536c2546-3ff5-4d04-b17c-d536c6aaaf6b,ca.m.4684,Mr. Ron Stewart (Simcoe South):,,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,THE ADMINISTRATION,DEMAND FOR RESIGNATION OF MINISTERS,"Madam Speaker, in his speech to the Liberal convention this past weekend the Prime Minister (Mr. Trudeau) promised delegates that the Government ""will move in five strategic areas"", these to be detailed in the coming Speech from the Throne. In a recent full-page newspaper ad The National Citizen's Coalition presented five truly strategic reasons why Canada is in such trouble: the new Minister of Finance (Mr. Lalonde) and his disastrous energy program; the new Secretary of State (Mr. Joyal) and his costly and divisive bilingual policies; the new Minister of Energy,
Mines and Resources (Mr. Chretien), who removed property rights from the Constitution; the Minister of Agriculture (Mr. Whelan) who plans to do to the agricultural industry what was done in the energy field; and the Prime Minister himself, whose Government has created debt and despair.
I move, seconded by the Hon. Member for Bow River (Mr. Taylor):
That if the Government is really serious about taking five steps to restore our economy and our confidence, the aforementioned immediately resign, a move which would instantly improve prospects for at least five million of their fellow Canadians.

",Progressive Conservative,,Ronald Alexander Stewart,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=536c2546-3ff5-4d04-b17c-d536c6aaaf6b&Language=E&Section=ALL
3385682,ca.proc.d.1982-11-08.1.2.1.2,1982-11-08,2b7e4f6a-94db-4cf6-b09b-91946d9d0511,ca.m.8958,Madam Speaker:,Speaker of the House of Commons,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,THE ADMINISTRATION,DEMAND FOR RESIGNATION OF MINISTERS,"Is there unanimous consent for this motion?

",Liberal,,Jeanne Sauvé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b7e4f6a-94db-4cf6-b09b-91946d9d0511&Language=E&Section=ALL
3385683,ca.proc.d.1982-11-08.1.2.1.3,1982-11-08,intervention,,,,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,THE ADMINISTRATION,DEMAND FOR RESIGNATION OF MINISTERS,"Agreed.

",,,Some Hon. Members:,
3385684,ca.proc.d.1982-11-08.1.2.1.4,1982-11-08,intervention,,,,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,THE ADMINISTRATION,DEMAND FOR RESIGNATION OF MINISTERS,"No.

",,,Some Hon. Members:,
3385685,ca.proc.d.1982-11-08.1.3,1982-11-08,,,,subtopic,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,ATOMIC ENERGY OF CANADA LIMITED,,,,,,
3385686,ca.proc.d.1982-11-08.1.3.1.1,1982-11-08,99588785-2883-4677-aa8a-76e8bbf45189,ca.m.7781,Mr. Mark Rose (Mission-Port Moody):,N.D.P. Caucus Chair,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,ATOMIC ENERGY OF CANADA LIMITED,NUCLEAR WASTE DISPOSAL-SUGGESTED TRANSFER OF RESPONSIBILITY,"Madam Speaker, in a special report on the Canadian nuclear industry in yesterday's Toronto Star, Egon Freeh, a spokesperson for the nuclear waste management division of Atomic Energy of Canada Limited, admitted that the nuclear industry was not really interested in dealing with the problems of permanent nuclear waste disposal and that, ""if it were not for public pressure, we would not be engaged in . . . disposal research"". In that same expose, the Hon. Member for Thunder Bay-Atiko-kan (Mr. McRae) said this about the AECL: ""I have never had experience with any group that I mistrust more. They operate in a semi-secret way and they use a big public relations operation to put people off."" In view of these statements, I move, seconded by the Hon. Member for Winnipeg-Birds Hill (Mr. Blaikie):
That the Government, in order to protect future generations of Canadians, transfer responsibility for nuclear waste disposal research, and responsibility for assessing the health hazards of nuclear waste, to a scientific body completely independent of AECL and one beyond the reach of the powerful nuclear lobby groups.

",New Democratic Party,,Mark Willson Rose,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=99588785-2883-4677-aa8a-76e8bbf45189&Language=E&Section=ALL
3385687,ca.proc.d.1982-11-08.1.3.1.2,1982-11-08,2b7e4f6a-94db-4cf6-b09b-91946d9d0511,ca.m.8958,Madam Speaker:,Speaker of the House of Commons,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,ATOMIC ENERGY OF CANADA LIMITED,NUCLEAR WASTE DISPOSAL-SUGGESTED TRANSFER OF RESPONSIBILITY,"Is there unanimous consent for this motion?

",Liberal,,Jeanne Sauvé,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2b7e4f6a-94db-4cf6-b09b-91946d9d0511&Language=E&Section=ALL
3385688,ca.proc.d.1982-11-08.1.3.1.3,1982-11-08,intervention,,,,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,ATOMIC ENERGY OF CANADA LIMITED,NUCLEAR WASTE DISPOSAL-SUGGESTED TRANSFER OF RESPONSIBILITY,"Agreed.

",,,Some Hon. Members:,
3385689,ca.proc.d.1982-11-08.1.3.1.4,1982-11-08,intervention,,,,MOTIONS UNDER S.O. 43   ENVIRONMENTAL AFFAIRS CALL FOR RECONSTITUTION OF SUBCOMMITTEE ON ACID RAIN,ATOMIC ENERGY OF CANADA LIMITED,NUCLEAR WASTE DISPOSAL-SUGGESTED TRANSFER OF RESPONSIBILITY,"No.

November 8, 1982

",,,Some Hon. Members:,
