basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
877569,ca.proc.d.1929-05-27.1,1929-05-27,,,,topic,BUSINESS OF THE HOUSE,,,,,,,
877570,ca.proc.d.1929-05-27.1.1,1929-05-27,,,,subtopic,BUSINESS OF THE HOUSE,PENNY BANK ACT AMENDMENT,,,,,,
877571,ca.proc.d.1929-05-27.1.1.1,1929-05-27,3c716a03-43b1-401d-820f-7921b10e5565,ca.m.6937,Hon J. A. ROBB (Minister of Finance) moved:,Minister of Finance and Receiver General,BUSINESS OF THE HOUSE,PENNY BANK ACT AMENDMENT,,"That the order for the second reading of Bill No. 297 (Letter A8 of the Senate), intituled: ""An Act to amend the Penny Bank Act"" be transferred on the order paper from private bills to government orders as said bill is a government measure and not a private bill.

",Liberal,,James Alexander Robb,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3c716a03-43b1-401d-820f-7921b10e5565&Language=E&Section=ALL
877572,ca.proc.d.1929-05-27.1.1.2.1,1929-05-27,,,,stagedirection,,,,Motion agreed to.,,,,
877573,ca.proc.d.1929-05-27.2,1929-05-27,,,,topic,DEBATE ON IMMIGRATION POLICY,,,,,,,
877574,ca.proc.d.1929-05-27.2.1,1929-05-27,b9296f13-96f7-4c62-a577-63a5fc91ac2f,ca.m.6164,Hon. R. B. BENNETT (Leader of the Opposition) :,Leader of the Official Opposition,DEBATE ON IMMIGRATION POLICY,,,"Pursuant to notice I desire to
move:
That the debate on the amendment of the hon. member for Vancouver North (Mr. McRae) to the motion for Mr. Speaker to leave the chair for the house to resolve itself again into committee of supply be resumed whenever the said motion is made by a member of the government.

",Conservative (1867-1942),,Richard Bedford Bennett,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b9296f13-96f7-4c62-a577-63a5fc91ac2f&Language=E&Section=ALL
877575,ca.proc.d.1929-05-27.2.2.1,1929-05-27,,,,stagedirection,,,,"Motion agreed to.
2S1S
Questions",,,,
877576,ca.proc.d.1929-05-27.3,1929-05-27,,,,topic,COMMITTEE ON STANDING ORDERS,,,,,,,
877577,ca.proc.d.1929-05-27.3.1.1,1929-05-27,,,,stagedirection,,,,"On the motion of Mr. Fafard for Mr. Morin (St. Hyacinthe-Rouville), the seventh report of the select standing committee on standing orders was -concurred in.",,,,
877578,ca.proc.d.1929-05-27.4,1929-05-27,,,,topic,DOMINION ELECTIONS ACT,,,,,,,
