basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
928277,ca.proc.d.1931-06-01.1,1931-06-01,,,,topic,BARDER DIVORCE BILL,,,,,,,
928278,ca.proc.d.1931-06-01.1.1.1,1931-06-01,,,,stagedirection,,,,"The clerk of the house laid on the table the report of the clerk of petitions stating that he has examined the following petition presented on the 29th day of May, and finds that the time for receiving petitions for private bills under standing order 92 having expired, it should not be received:
Of Annie Bick Bardeir, of Montreal, Quebec, now residing in London, England; praying for the passing of an act to declare her marriage with Kenneth C. Border, of Montreal, to be dissolved and that she be divorced from him.- Mr. Heaps.",,,,
928279,ca.proc.d.1931-06-01.1.2,1931-06-01,5f73217f-27d7-4bec-9943-554ca0daade8,ca.m.7834,Mr. A. A. HEAPS (North Winnipeg):,,BARDER DIVORCE BILL,,,"moved:
That the petition of Annie Bick Border, of Montreal, Quebec, now residing in London, England. praying for a bill of divorce from Kenneth C. Border, of Montreal, together with the report of the clerk of petitions thereon, be referred to the select standing committee on standing orders for the purpose of considering the suspension of standing order 92 in relation thereto.

",Labour,,Abraham Albert Heaps,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5f73217f-27d7-4bec-9943-554ca0daade8&Language=E&Section=ALL
928280,ca.proc.d.1931-06-01.1.3.1,1931-06-01,,,,stagedirection,,,,Motion agreed to.,,,,
928281,ca.proc.d.1931-06-01.2,1931-06-01,,,,topic,J. ARTHUR BERNIER,,,,,,,
928282,ca.proc.d.1931-06-01.2.1.1,1931-06-01,,,,stagedirection,,,,SUPPLEMENTARY RETURN TO ORDER OF THE HOU/3E,,,,
928283,ca.proc.d.1931-06-01.2.2,1931-06-01,f33a161e-9b39-479e-aac0-a821d3eae7b1,ca.m.1704,Hon. E. B. RYCKMAN (Minister of National Revenue):,Minister of National Revenue,J. ARTHUR BERNIER,,,"Referring to the inquiry on Thursday last of the hon. member for St. Denis (Mr. Denis), concerning return No. 277, the return as brought down includes a copy of all the documents on the official departmental record relative to the retirement of Mr. J. A. Bernier, inspector of customs and excise at Montreal. On making inquiry, however, it has been ascertained that the

chief inspector was advised verbally and confidentially that Inspector Bernier's expense accounts were inaccurate, and in order to ascertain the facts the chief inspector instructed Inspector C. E. Lafontaine by letter to make a confidential investigation. A copy of the chief inspector's letter and of Inspector Lafon-taine's confidential reply are now produced.
The officials who prepared the return had no knowledge of the correspondence on the chief inspector's file.

",Conservative (1867-1942),,Edmond Baird Ryckman,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f33a161e-9b39-479e-aac0-a821d3eae7b1&Language=E&Section=ALL
928284,ca.proc.d.1931-06-01.3,1931-06-01,,,,topic,PRIVATE BILLS,,,,,,,
928285,ca.proc.d.1931-06-01.3.1,1931-06-01,,,,subtopic,PRIVATE BILLS,FIRST READING,,,,,,
928286,ca.proc.d.1931-06-01.3.1.1.1,1931-06-01,,,,stagedirection,,,,"Bill No. 77, respecting the construction and maintenance of a bridge over the St. Lawrence river between the island of Orleans and the coast of Beaupre, in the province of Quebec.-Mr. Dorion.",,,,
928287,ca.proc.d.1931-06-01.4,1931-06-01,,,,topic,FIRST READINGS-SENATE BILLS,,,,,,,
928288,ca.proc.d.1931-06-01.4.1.1,1931-06-01,,,,stagedirection,,,,"Bill No. 75, for the relief of Barbara Wallace Barlow.-Mr. Factor.
Bill No. 76, for the relief of Ray Finkel-stein.-Mr. Factor.",,,,
928289,ca.proc.d.1931-06-01.5,1931-06-01,,,,topic,TOBACCO IMPORTS AND EXPORTS,,,,,,,
928290,ca.proc.d.1931-06-01.5.1,1931-06-01,,,,subtopic,TOBACCO IMPORTS AND EXPORTS,COMPLETION OF ANSWER TO QUESTION ASKED BY MR. GOTT,,,,,,
928291,ca.proc.d.1931-06-01.5.1.1,1931-06-01,8c3c5f1e-ca27-4173-b0cf-e45c76058ebe,ca.m.8768,Hon. C. H. CAHAN (Secretary of State):,Secretary of State of Canada,TOBACCO IMPORTS AND EXPORTS,COMPLETION OF ANSWER TO QUESTION ASKED BY MR. GOTT,,"As requested by the hon. member for South Essex (Mr. Gott), I now table supplementary answer to question answered on the 4th May, 1931, as it appears in Hansard at pages 1233 and 1234.

",Conservative (1867-1942),,Charles Hazlitt Cahan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8c3c5f1e-ca27-4173-b0cf-e45c76058ebe&Language=E&Section=ALL
928292,ca.proc.d.1931-06-01.5.1.2,1931-06-01,548a2ff3-1f52-4e62-ac08-965b22225e76,ca.m.2186,,,TOBACCO IMPORTS AND EXPORTS,COMPLETION OF ANSWER TO QUESTION ASKED BY MR. GOTT,,"1.	How many pounds of tobacco, raw leaf, were imported into Canada for the 12 months ending March 31, 1931: (a) from the United States; (b) from other countries?
2. How much manufactured tobacco was imported for the same period from all countries?
3.	How much excise tax was collected on cigarettes for the year ending March 31, 1931?
4.	How much in excise or other taxes was collected by the government of Canada, all branches, from the tobacco industry, all branches, for the same period?
5.	How much tobacco was exported from Canada during the same period?
6.	To what countries was it exported?

",Conservative (1867-1942),,Mr. GOTT:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=548a2ff3-1f52-4e62-ac08-965b22225e76&Language=E&Section=ALL
928293,ca.proc.d.1931-06-01.5.1.3,1931-06-01,8c3c5f1e-ca27-4173-b0cf-e45c76058ebe,ca.m.8768,,Secretary of State of Canada,TOBACCO IMPORTS AND EXPORTS,COMPLETION OF ANSWER TO QUESTION ASKED BY MR. GOTT,,"1.	Canada's imports of tobacco, unmanufactured, by countries, for the year ended March 31, i931, were:

Questions
Countries	Pounds	$(a) United States.. ..	15,092,356	4,335,903(b) Other countries-	Argentina	8	4Belgium	15,552	8,232Brazil	157	53Bulgaria	607	273Cuba	1,179,884	923,340Germany	3,109	1,605Greece	10,735	5,155Italy	50,604	18,790Netherlands	68,616	81,501Dutch East Indies.	83,809	76,701Russia	306	105Spain	5	5United Kingdom..	74,646	37,282(b) Other countries.	1,488,038	1,153,046Total imports. ..	16,580,394	5,488,9492. Canada's imports	of tobacco,	manufactured, by countries,	for the year ended	March 31, 1931, were:	Countries	Pounds	$Aden	. .. 16	29Alaska	. .. 84	101Belgium	... 201	1,011British South Africa	. .. 100	57British West Indies-	Jamaica	. .. 496	2,859Other Br. W. Indies.. 68	288China	. .. 7,680	2,562Cuba	. .. 12,955	92,429Egypt	. .. 513	2,681Finland	. .. 54	107France	. .. 715	737Germany	. .. 5	7Hong Kong	. .. 18,451	6,644Irish Free State.. .	. .. 25	77Netherlands	. .. 64	40Dutch East Indies.	. .. 15	25Newfoundland... .	. .. 42	24Norway	. .. 30	23United Kiijgdom. .	. .. 189,450	620,883United States. .. .	. .. 176,211	244,214Total imports	
407,175	974,7983.	There is no excise tax on cigarettes as in the case of cigars. There is a consumption or sales tax of 1 per cent on cigarettes but the amount collected is not available as separate statistics for each commodity are not maintained. Excise duty collected on cigarettes during the fiscal year ending March 31, 1931, $30,499,222.84.4.	$631,236.90-Import duty, $42,489,989.38. This amount includes the excise tax on cigars
in addition to the excise duty on all tobacco, including cigars.
5.	Canada's domestic exports of tobacco for the year ended March 31, 1931, were:
Classification	Pounds $
Unmanufactured tobacco-
Burley	2,357,496	417,661Bright, flue-cured.. ..	1,515,363	660,544Dark, air and fire cured.	2,021,571	403,831Other unmanufactured tobacco	156,889	23,558Stems .and cuttings (tobacco)	576,200	4,840Manufactured tobacco- Cigars	1,556	3,631Cigarettes	282	387Plug and twist	15,343	8,452Other manufactured tdbacco	247,805	50,201Total tobacco. ..	6,892,505	1,573,1056. Canada's domestic exports of tobacco, by	countries, for the year ended March 31, 1931,	were: Countries	Pounds	$Unmanufactured tobacco to	Belgium	949,829	70,213Canary islands	32,510	1,300China	41,999	4,457Denmark	11,070	941France	110	24Germany	10,203	575Malta	2,418	242Netherlands	133,958	9,371Nigeria	16,435	657St. Pierre & Miquelon.	200	61Switzerland	27,649	1,217United Kingdom. ..	4,820,202	1,415,103United States	4,736	1,433Total exports	6,051,319	1,505,594Stems and cuttings (tobacco) to United Kingdom. ..	20.000	813United States	556,200	4,027Total exports.. ..	576,200	4,840Manufactured tobacco to Australia	28	119Barbados	120	72Belgium.. ,	57	77Bermuda	318	200British South Africa..	17	39Ceylon	7	24China	227,610	33,092
The Budget-Mr. Bennett

Countries	Pounds	$
Manufactured tobacco to		
Denmark	4	9France	4	7Hong Kong	5	9Jamaica	1,041	707Japan	
..	2,525	1,277Newfoundland	26,480	17,506New Zealand	649	905Panama	12	15St. Pierre & Miquelon.	245	263Switzerland	356	488United Kingdom. ..	206	363United States	5,320	7,499Total exports.. ..	264,986	62,671

",Conservative (1867-1942),,Mr. CAHAN:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8c3c5f1e-ca27-4173-b0cf-e45c76058ebe&Language=E&Section=ALL
928294,ca.proc.d.1931-06-01.6,1931-06-01,,,,topic,THE BUDGET,,,,,,,
928295,ca.proc.d.1931-06-01.6.1,1931-06-01,,,,subtopic,THE BUDGET,"ANNUAL FINANCIAL STATEMENT OF EIGHT HON. R. B. BENNETT, MINISTER OF FINANCE",,,,,,
928296,ca.proc.d.1931-06-01.6.1.1,1931-06-01,b9296f13-96f7-4c62-a577-63a5fc91ac2f,ca.m.6164,Right Hon. R. B. BENNETT (Minister of Finance) moved:,Prime Minister; Minister of Finance and Receiver General; President of the Privy Council; Secretary of State for External Affairs,THE BUDGET,"ANNUAL FINANCIAL STATEMENT OF EIGHT HON. R. B. BENNETT, MINISTER OF FINANCE",,"That Mr. Speaker do now leave the chair for the house to go into committee of ways and means.
He said:	Mr. Speaker, in moving that you
do now leave the chair for the purpose of enabling the house to resolve itself into a committee of ways and means to make good the supply to be granted to His Majesty for the twelve months ending March 31, 1932, I will, follow the traditional practice of making a general survey of the financial and business operations of the Dominion during the last fiscal year. I will also indicate the ways and means which the government proprose to utilize in providing the necessary revenues to meet the appropriations made by Parliament. I shall discuss these matters under five heads:
1.	The financial operations of the Dominion for the fiscal year, April 1, 1930, to March 31, 1931.
2.	The balance sheet of the Dominion on March 31 last showing assets active and nonactive and liablities direct and indirect.
3.	Trade and commerce.
4.	The estimated revenue and expenditures for the twelve months ending March 31, 1932.
5.	The ways and means which will be adopted for the purpose of providing the necessary revenues to meet the proposed expenditures.

",Conservative (1867-1942),,Richard Bedford Bennett,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b9296f13-96f7-4c62-a577-63a5fc91ac2f&Language=E&Section=ALL
928297,ca.proc.d.1931-06-01.7,1931-06-01,,,,topic,FINANCIAL OPERATIONS DURING FISCAL YEAR,,,,,,,
928298,ca.proc.d.1931-06-01.7.1.1,1931-06-01,,,,stagedirection,,,,"The period of national financing under review is the twelve months from April 1, 1930, to March 31, 1931. This was a period of sluggish commercial activity, with commodity prices steadily declining throughout the world. The consequences are shown in the Dominion's balance sheet, for eighty-three per cent of the consolidated fund receipts in 1930-31 was derived from taxation, the major portion being obtained by ad valorem assessments on the monetary value of business transacted. Therefore, the revenue collections from every tax, with one exception, were substantially less than in the preceding year. The exception was the income tax, where the assessment was on earnings and profits made in the calendar year 1929. To find a parallel to the revenues in the past fiscal year, it is necessary to turn back ten years to the fiscal year 1921-22, and in that year the revenues were $26,000,000 greater than the collections in the past fiscal year.
On the expenditure side, comparatively little advantage could be taken of declining commodity prices. This is due to the fact that fixed and uncontrollable charges constitute so large a proportion of the expenditures. The interest on the national debt was over 121 millions; war pensions amounted to 46 millions, and other uncontrollable expenditures absorbed an additional $36,895,000. To these may be added the cost of civil government and other services where a somewhat lengthy time lag exists before declining commodity prices are reflected in reduced costs. These services involved an expenditure of 78 millions. In other words, 282 millions were expended during the year without the government gaining any offsetting advantages from the causes which brought about such substantial decreases in revenues.
Taxation Revenues
The major source of Canadian revenue is the customs tariff which last year produced 131 millions of dollars. This was 48 millions less than in the preceding year. A study of the imports of Canada during the period indicates that there was a substantial decline in the importations of nearly all commodities. One of the chief sources of customs revenue is the duty collected on alcoholic beverages, and in the year under .review the revenue thus derived was 20 millions, as compared with 25 millions in the preceding year.
Recently our customs receipts have shown less fluctuation and the daily decreases are not

The Budget-Mr. Bennett
so substantial as in the last fiscal year, when the monthly decreases, as compared with the previous year were:
Month	Decrease
April, 1930	$3,591,000
May	 5,300,000
June	 2,884,000
July	 4.356,000
August	 4,919,000
September	 3,115,000",,,,
928299,ca.proc.d.1931-06-01.7.1.2,1931-06-01,,,,stagedirection,,,,"	$24,165,000
October	 6,408,000
November	 4,117,000
December	 3,424,000
January, 1931	 2.687.000
February	 3,766,000
March period	 3,653,000",,,,
928300,ca.proc.d.1931-06-01.7.1.3,1931-06-01,,,,stagedirection,,,," 24,055,000",,,,
